#Simulation Analysis Results CSV File 2020-11-25T10:30:13.396717
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
720000.0,-140.46,57.75
720120.0,-135.526,53.962
720240.0,-142.691,63.777
720360.0,-142.803,61.465
720480.0,-124.839,59.824
720600.0,-111.872,57.228
720720.0,-133.068,52.021
720840.0,-140.457,72.622
720960.0,-141.237,57.323
721080.0,-115.317,39.001
721200.0,-129.154,54.142
721320.0,-116.209,31.569
721440.0,-101.496,61.03
721560.0,-133.837,60.753
721680.0,-121.479,66.484
721800.0,-110.398,56.125
721920.0,-130.297,65.042
722040.0,-102.762,35.33
722160.0,-122.699,57.26
722280.0,-105.553,59.311
722400.0,-106.974,44.616
722520.0,-120.355,59.665
722640.0,-118.348,66.409
722760.0,-114.319,53.92
722880.0,-118.309,64.641
723000.0,-137.275,57.215
723120.0,-125.247,62.645
723240.0,-123.413,66.091
723360.0,-124.404,55.068
723480.0,-127.852,63.442
723600.0,-131.03,53.263
723720.0,-109.788,39.713
723840.0,-118.731,67.331
723960.0,-94.955,60.348
724080.0,-106.348,57.921
724200.0,-95.172,30.184
724320.0,-108.675,63.561
724440.0,-126.378,62.361
724560.0,-115.163,57.606
724680.0,-117.545,62.099
724800.0,-107.61,56.78
724920.0,-111.51,58.997
725040.0,-106.683,64.047
725160.0,-104.284,56.125
725280.0,-107.659,48.205
725400.0,-124.825,71.174
725520.0,-115.532,65.511
725640.0,-110.998,49.044
725760.0,-111.405,49.9
725880.0,-111.344,49.702
726000.0,-97.142,62.309
726120.0,-121.168,60.453
726240.0,-118.292,59.756
726360.0,-125.481,53.781
726480.0,-109.744,42.645
726600.0,-120.496,51.129
726720.0,-115.825,53.939
726840.0,-108.26,54.609
726960.0,-136.944,64.526
727080.0,-119.364,71.01
727200.0,-106.827,39.009
727320.0,-113.029,56.299
727440.0,-114.757,74.635
727560.0,-105.719,69.271
727680.0,-117.391,55.478
727800.0,-112.856,50.55
727920.0,-105.117,31.947
728040.0,-105.438,35.951
728160.0,-111.847,52.601
728280.0,-107.038,51.413
728400.0,-119.081,74.578
728520.0,-108.977,57.604
728640.0,-118.805,67.23
728760.0,-115.384,61.448
728880.0,-126.75,58.287
729000.0,-111.396,70.202
729120.0,-107.122,46.554
729240.0,-117.286,56.25
729360.0,-117.627,47.629
729480.0,-112.507,55.322
729600.0,-112.226,46.971
729720.0,-126.774,51.55
729840.0,-118.929,55.01
729960.0,-122.071,75.428
730080.0,-123.334,54.96
730200.0,-106.72,44.444
730320.0,-124.387,77.119
730440.0,-128.377,48.361
730560.0,-123.063,59.378
730680.0,-138.301,61.571
730800.0,-104.78,29.999
730920.0,-112.636,56.493
731040.0,-111.898,51.49
731160.0,-110.48,72.577
731280.0,-113.338,69.708
731400.0,-122.435,70.865
731520.0,-109.796,65.904
731640.0,-97.228,78.852
731760.0,-126.157,60.15
731880.0,-114.671,66.135
732000.0,-124.415,73.73
732120.0,-115.454,61.468
732240.0,-139.428,63.058
732360.0,-115.581,50.411
732480.0,-111.56,49.307
732600.0,-100.616,39.8
732720.0,-108.219,51.689
732840.0,-113.622,67.753
732960.0,-128.114,66.137
733080.0,-130.866,58.259
733200.0,-121.195,66.257
733320.0,-124.772,60.694
733440.0,-100.081,40.455
733560.0,-115.25,83.235
733680.0,-112.621,59.921
733800.0,-123.993,59.19
733920.0,-89.891,32.751
734040.0,-102.056,58.191
734160.0,-112.457,50.347
734280.0,-112.559,55.253
734400.0,-112.735,46.343
734520.0,-117.831,56.042
734640.0,-132.839,65.853
734760.0,-105.019,55.703
734880.0,-119.826,62.843
735000.0,-123.284,55.683
735120.0,-112.962,51.034
735240.0,-113.498,62.507
735360.0,-113.738,54.453
735480.0,-116.045,68.923
735600.0,-112.15,50.446
735720.0,-102.516,49.343
735840.0,-114.229,59.957
735960.0,-130.42,78.996
736080.0,-112.986,52.273
736200.0,-98.874,33.046
736320.0,-108.564,46.418
736440.0,-118.449,60.607
736560.0,-130.697,57.765
736680.0,-112.657,56.792
736800.0,-135.506,69.594
736920.0,-129.304,58.116
737040.0,-128.467,71.773
737160.0,-107.076,25.018
737280.0,-110.023,43.508
737400.0,-113.432,64.411
737520.0,-112.721,54.026
737640.0,-109.944,39.611
737760.0,-113.352,65.686
737880.0,-113.673,76.786
738000.0,-116.981,49.812
738120.0,-120.714,72.673
738240.0,-102.758,59.65
738360.0,-111.801,56.15
738480.0,-103.63,52.16
738600.0,-126.095,67.596
738720.0,-98.325,34.329
738840.0,-114.446,63.719
738960.0,-117.569,45.144
739080.0,-128.802,68.094
739200.0,-119.172,71.206
739320.0,-122.593,67.961
739440.0,-113.017,60.548
739560.0,-114.911,66.823
739680.0,-112.963,53.174
739800.0,-127.528,49.221
739920.0,-112.065,73.821
740040.0,-123.878,61.617
740160.0,-126.687,70.407
740280.0,-107.437,63.643
740400.0,-120.774,55.623
740520.0,-126.557,77.321
740640.0,-98.405,19.757
740760.0,-114.134,63.791
740880.0,-113.875,62.534
741000.0,-105.109,35.932
741120.0,-110.314,54.201
741240.0,-115.974,61.283
741360.0,-104.742,32.155
741480.0,-115.782,64.008
741600.0,-122.716,49.939
741720.0,-119.418,50.177
741840.0,-113.6,56.981
741960.0,-112.97,48.068
742080.0,-122.742,60.277
742200.0,-107.601,40.175
742320.0,-112.749,78.404
742440.0,-119.277,64.644
742560.0,-118.108,63.282
742680.0,-109.963,57.108
742800.0,-132.772,68.302
742920.0,-111.034,76.281
743040.0,-104.671,60.763
743160.0,-108.729,52.623
743280.0,-111.377,40.803
743400.0,-115.732,59.37
743520.0,-122.461,82.487
743640.0,-122.874,71.857
743760.0,-118.398,55.517
743880.0,-119.419,61.962
744000.0,-118.795,62.169
744120.0,-114.271,47.871
744240.0,-133.715,77.105
744360.0,-110.352,49.092
744480.0,-125.024,78.584
744600.0,-116.711,58.456
744720.0,-121.514,61.613
744840.0,-127.736,60.657
744960.0,-120.682,50.585
745080.0,-112.226,53.405
745200.0,-107.027,60.964
745320.0,-101.474,51.108
745440.0,-112.601,76.447
745560.0,-122.409,58.71
745680.0,-113.741,57.24
745800.0,-129.048,59.576
745920.0,-117.43,68.052
746040.0,-127.527,50.523
746160.0,-135.209,74.507
746280.0,-120.639,74.1
746400.0,-127.513,80.856
746520.0,-116.437,58.117
746640.0,-129.156,69.562
746760.0,-129.586,62.823
746880.0,-132.205,72.074
747000.0,-116.47,45.98
747120.0,-113.329,58.717
747240.0,-128.815,62.158
747360.0,-115.988,55.124
747480.0,-105.751,40.121
747600.0,-126.764,45.077
747720.0,-100.704,47.174
747840.0,-137.071,72.872
747960.0,-122.531,37.354
748080.0,-113.261,71.722
748200.0,-128.804,64.387
748320.0,-132.229,70.485
748440.0,-114.263,51.263
748560.0,-123.178,57.182
748680.0,-118.658,59.915
748800.0,-110.474,54.439
748920.0,-132.496,59.762
749040.0,-124.685,60.263
749160.0,-114.875,49.393
749280.0,-126.905,59.867
749400.0,-126.64,63.525
749520.0,-116.069,60.176
749640.0,-123.617,83.312
749760.0,-115.667,64.592
749880.0,-135.653,56.006
750000.0,-127.553,73.027
750120.0,-109.563,50.333
750240.0,-124.681,54.28
750360.0,-123.865,58.005
750480.0,-127.546,69.557
750600.0,-128.625,70.047
750720.0,-115.865,30.582
750840.0,-131.533,66.428
750960.0,-129.071,60.946
751080.0,-130.819,59.275
751200.0,-123.355,65.075
751320.0,-123.842,55.563
751440.0,-127.652,76.567
751560.0,-136.625,64.414
751680.0,-121.902,62.141
751800.0,-119.539,46.875
751920.0,-124.874,52.318
752040.0,-118.047,63.284
752160.0,-114.164,49.224
752280.0,-110.672,49.265
752400.0,-116.31,27.244
752520.0,-141.027,72.629
752640.0,-135.832,70.565
752760.0,-112.628,53.445
752880.0,-138.121,57.188
753000.0,-105.309,45.424
753120.0,-120.121,42.51
753240.0,-117.864,55.597
753360.0,-126.444,60.707
753480.0,-120.658,59.346
753600.0,-113.561,58.488
753720.0,-138.079,69.925
753840.0,-134.458,62.889
753960.0,-129.52,51.52
754080.0,-110.067,49.18
754200.0,-132.957,65.141
754320.0,-135.22,51.79
754440.0,-127.115,49.134
754560.0,-120.339,78.457
754680.0,-124.178,77.556
754800.0,-140.078,77.417
754920.0,-119.422,72.383
755040.0,-128.986,71.706
755160.0,-106.97,45.094
755280.0,-111.546,63.437
755400.0,-122.516,61.774
755520.0,-132.224,73.461
755640.0,-118.403,59.318
755760.0,-113.819,49.168
755880.0,-127.467,51.054
756000.0,-118.811,45.669
756120.0,-112.773,59.162
756240.0,-123.296,65.57
756360.0,-133.193,56.809
756480.0,-118.75,50.662
756600.0,-117.557,58.854
756720.0,-126.744,65.955
756840.0,-109.062,68.001
756960.0,-135.184,42.732
757080.0,-135.37,56.719
757200.0,-126.793,65.304
757320.0,-137.775,52.332
757440.0,-125.996,42.76
757560.0,-129.922,64.782
757680.0,-126.911,59.862
757800.0,-125.01,67.924
757920.0,-130.065,35.531
758040.0,-122.474,32.614
758160.0,-120.999,47.091
758280.0,-123.394,65.49
758400.0,-124.669,41.499
758520.0,-117.737,49.034
758640.0,-121.183,43.708
758760.0,-111.662,57.972
758880.0,-114.913,45.482
759000.0,-131.393,72.537
759120.0,-120.591,43.534
759240.0,-123.292,76.728
759360.0,-141.152,52.786
759480.0,-134.979,65.273
759600.0,-111.802,59.755
759720.0,-124.166,44.396
759840.0,-111.63,51.026
759960.0,-122.869,44.697
760080.0,-125.747,53.3
760200.0,-106.069,43.059
760320.0,-133.553,58.87
760440.0,-137.855,70.398
760560.0,-131.646,51.799
760680.0,-118.026,45.525
760800.0,-114.121,58.185
760920.0,-132.143,55.813
761040.0,-130.403,51.274
761160.0,-126.157,37.286
761280.0,-115.063,76.583
761400.0,-143.2,47.33
761520.0,-150.462,57.6
761640.0,-126.693,55.467
761760.0,-119.323,43.991
761880.0,-117.559,36.711
762000.0,-134.266,47.801
762120.0,-130.601,40.338
762240.0,-102.499,47.402
762360.0,-126.751,52.614
762480.0,-110.13,52.284
