#Simulation Analysis Results CSV File 2020-11-25T10:27:25.002637
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
480120.0,-121.893,57.644
480240.0,-134.508,61.953
480360.0,-115.259,52.085
480480.0,-111.155,46.96
480600.0,-129.025,67.869
480720.0,-118.168,66.707
480840.0,-113.742,52.04
480960.0,-106.164,58.326
481080.0,-116.06,47.357
481200.0,-117.405,60.767
481320.0,-104.722,60.126
481440.0,-111.811,61.551
481560.0,-117.161,57.553
481680.0,-129.558,65.737
481800.0,-118.176,58.193
481920.0,-127.101,62.398
482040.0,-121.818,64.905
482160.0,-117.304,67.78
482280.0,-112.011,61.776
482400.0,-118.382,50.271
482520.0,-130.092,64.37
482640.0,-112.236,47.596
482760.0,-108.01,61.854
482880.0,-104.741,60.011
483000.0,-131.183,62.128
483120.0,-108.428,45.768
483240.0,-126.756,69.468
483360.0,-125.598,75.806
483480.0,-118.144,44.825
483600.0,-114.011,56.534
483720.0,-120.713,68.499
483840.0,-116.03,54.66
483960.0,-113.871,50.571
484080.0,-124.231,53.268
484200.0,-104.602,64.656
484320.0,-141.096,74.001
484440.0,-118.878,63.368
484560.0,-129.028,68.564
484680.0,-123.99,60.305
484800.0,-117.38,61.093
484920.0,-117.163,63.186
485040.0,-105.937,65.544
485160.0,-107.15,63.136
485280.0,-138.659,65.209
485400.0,-114.995,47.336
485520.0,-131.366,60.576
485640.0,-121.059,69.27
485760.0,-119.026,61.392
485880.0,-120.648,67.486
486000.0,-123.182,44.598
486120.0,-134.154,70.026
486240.0,-114.597,74.007
486360.0,-115.478,68.634
486480.0,-109.417,54.897
486600.0,-122.174,66.357
486720.0,-110.764,50.147
486840.0,-110.034,62.021
486960.0,-105.142,57.889
487080.0,-128.281,63.251
487200.0,-119.694,72.809
487320.0,-128.75,58.838
487440.0,-109.038,50.343
487560.0,-121.539,55.322
487680.0,-123.302,69.673
487800.0,-109.839,41.966
487920.0,-111.196,52.877
488040.0,-129.201,75.184
488160.0,-131.334,75.3
488280.0,-133.22,63.953
488400.0,-117.966,65.09
488520.0,-117.155,62.173
488640.0,-112.741,66.825
488760.0,-119.204,50.743
488880.0,-116.924,68.93
489000.0,-115.651,54.929
489120.0,-123.007,62.833
489240.0,-109.048,37.862
489360.0,-125.062,43.59
489480.0,-124.719,54.788
489600.0,-111.527,48.714
489720.0,-124.582,43.303
489840.0,-123.667,67.107
489960.0,-120.83,61.596
490080.0,-132.659,55.321
490200.0,-128.763,63.769
490320.0,-105.4,63.196
490440.0,-121.353,58.477
490560.0,-113.766,41.837
490680.0,-121.023,78.643
490800.0,-108.2,47.351
490920.0,-123.319,54.55
491040.0,-126.14,46.009
491160.0,-120.274,49.298
491280.0,-115.826,55.879
491400.0,-118.62,49.406
491520.0,-122.092,44.041
491640.0,-96.993,30.199
491760.0,-115.009,45.517
491880.0,-121.712,58.482
492000.0,-114.14,68.904
492120.0,-122.088,51.482
492240.0,-103.517,43.667
492360.0,-124.521,70.212
492480.0,-118.071,71.845
492600.0,-124.681,52.226
492720.0,-121.888,51.787
492840.0,-114.65,61.147
492960.0,-119.441,38.443
493080.0,-126.618,73.925
493200.0,-127.071,75.005
493320.0,-131.437,66.702
493440.0,-111.344,51.674
493560.0,-116.684,49.014
493680.0,-120.492,54.499
493800.0,-128.127,57.771
493920.0,-121.289,55.051
494040.0,-134.706,67.79
494160.0,-130.334,73.634
494280.0,-103.387,42.749
494400.0,-129.52,45.419
494520.0,-125.772,60.991
494640.0,-122.002,85.092
494760.0,-137.377,64.76
494880.0,-108.467,56.544
495000.0,-117.932,71.529
495120.0,-113.813,65.854
495240.0,-115.133,69.861
495360.0,-114.305,36.979
495480.0,-119.881,57.056
495600.0,-126.197,54.381
495720.0,-114.498,60.455
495840.0,-137.205,79.383
495960.0,-115.07,89.097
496080.0,-114.244,75.137
496200.0,-114.579,61.634
496320.0,-114.297,60.618
496440.0,-119.086,54.785
496560.0,-101.531,76.439
496680.0,-135.634,63.979
496800.0,-126.095,67.566
496920.0,-133.647,64.533
497040.0,-117.037,48.925
497160.0,-113.815,54.937
497280.0,-132.718,76.138
497400.0,-120.872,59.342
497520.0,-122.608,40.766
497640.0,-112.534,47.544
497760.0,-108.544,62.309
497880.0,-120.58,55.193
498000.0,-104.782,71.555
498120.0,-108.137,37.924
498240.0,-121.139,32.629
498360.0,-109.54,45.961
498480.0,-115.025,68.183
498600.0,-135.488,73.239
498720.0,-121.045,71.136
498840.0,-115.376,28.269
498960.0,-126.927,87.728
499080.0,-103.144,76.415
499200.0,-121.13,53.444
499320.0,-133.163,38.463
499440.0,-116.979,60.287
499560.0,-115.51,75.302
499680.0,-107.852,46.267
499800.0,-127.125,44.872
499920.0,-124.091,63.995
500040.0,-130.914,56.151
500160.0,-114.376,58.257
500280.0,-118.255,56.208
500400.0,-126.968,78.012
500520.0,-132.017,67.701
500640.0,-128.468,71.024
500760.0,-111.016,67.756
500880.0,-120.46,61.816
501000.0,-121.393,66.19
501120.0,-117.294,81.043
501240.0,-124.294,69.326
501360.0,-121.385,32.653
501480.0,-127.292,73.926
501600.0,-125.888,55.207
501720.0,-126.126,68.174
501840.0,-116.394,64.333
501960.0,-133.872,51.702
502080.0,-138.315,69.658
502200.0,-135.725,61.329
502320.0,-125.834,69.946
502440.0,-122.871,64.31
502560.0,-123.295,64.725
502680.0,-126.584,57.658
502800.0,-137.076,57.737
502920.0,-133.39,62.242
503040.0,-110.381,56.736
503160.0,-108.934,49.109
503280.0,-125.44,65.598
503400.0,-117.155,55.75
503520.0,-135.629,71.319
