#Simulation Analysis Results CSV File 2020-11-25T10:25:03.684698
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
240120.0,129.388,-26.489
240240.0,115.151,-15.262
240360.0,116.12,-47.235
240480.0,122.389,-69.133
240600.0,130.558,-56.424
240720.0,131.049,-53.514
240840.0,118.084,-53.241
240960.0,124.757,-54.952
241080.0,142.273,-68.875
241200.0,128.412,-43.475
241320.0,117.969,-32.301
241440.0,129.057,-58.04
241560.0,122.59,-59.495
241680.0,122.782,-64.914
241800.0,113.994,-32.2
241920.0,103.491,-20.929
242040.0,114.569,-35.301
242160.0,135.446,-70.156
242280.0,129.707,-67.453
242400.0,130.818,-36.51
242520.0,129.007,-40.28
242640.0,116.1,-56.92
242760.0,130.294,-37.634
242880.0,115.795,-19.825
243000.0,119.32,-29.878
243120.0,121.662,-58.399
243240.0,114.273,-2.982
243360.0,117.509,-31.878
243480.0,125.013,-60.389
243600.0,111.536,-46.921
243720.0,126.307,-32.844
243840.0,101.248,-14.44
243960.0,133.061,-71.574
244080.0,133.821,-48.391
244200.0,122.66,-57.097
244320.0,110.068,-63.508
244440.0,117.76,-73.622
244560.0,124.104,-56.18
244680.0,114.015,-23.392
244800.0,122.541,-48.275
244920.0,126.137,-54.737
245040.0,116.34,-21.023
245160.0,138.888,-45.087
245280.0,135.91,-55.94
245400.0,128.813,-39.792
245520.0,114.523,-32.369
245640.0,121.855,-41.543
245760.0,132.106,-36.507
245880.0,106.427,-14.967
246000.0,125.003,-48.897
246120.0,137.16,-62.482
246240.0,117.815,-67.951
246360.0,104.099,-21.641
246480.0,144.248,-43.177
246600.0,132.951,-52.815
246720.0,128.218,-41.269
246840.0,133.87,-63.86
246960.0,127.405,-43.463
247080.0,108.62,-49.329
247200.0,139.624,-45.967
247320.0,140.69,-73.711
247440.0,130.685,-47.659
247560.0,121.581,-47.125
247680.0,132.487,-41.466
247800.0,134.049,-61.214
247920.0,136.309,-45.996
248040.0,143.249,-48.893
248160.0,130.011,-48.414
248280.0,139.591,-65.913
248400.0,118.722,-50.748
248520.0,137.684,-42.596
248640.0,128.837,-40.145
248760.0,121.717,-30.502
248880.0,126.406,-39.609
249000.0,144.198,-46.137
249120.0,139.283,-60.711
249240.0,123.831,-57.751
249360.0,137.267,-55.164
249480.0,133.243,-39.72
249600.0,130.242,-45.31
249720.0,137.171,-71.051
249840.0,139.799,-75.434
249960.0,136.492,-53.973
250080.0,127.673,-38.017
250200.0,132.274,-49.023
250320.0,131.846,-45.613
250440.0,110.908,-36.733
250560.0,114.902,-68.335
250680.0,130.034,-57.122
250800.0,108.155,-28.126
250920.0,117.387,-50.597
251040.0,119.689,-26.879
251160.0,118.82,-44.357
251280.0,122.548,-59.274
251400.0,121.043,-50.297
251520.0,121.635,-48.312
251640.0,123.967,-39.24
251760.0,127.656,-38.646
251880.0,127.0,-46.037
252000.0,117.666,-28.963
252120.0,114.625,-27.474
252240.0,122.633,-50.362
252360.0,139.394,-65.177
252480.0,144.526,-53.619
252600.0,145.678,-60.484
252720.0,136.241,-54.132
252840.0,130.259,-42.525
252960.0,113.838,-43.411
253080.0,113.157,-38.653
253200.0,123.619,-55.045
253320.0,124.824,-46.474
253440.0,103.154,-32.0
253560.0,138.907,-53.899
253680.0,104.027,-18.199
253800.0,129.551,-62.517
253920.0,135.453,-59.388
254040.0,153.997,-71.027
254160.0,132.811,-34.087
254280.0,119.934,-48.423
254400.0,116.376,-29.099
254520.0,150.506,-55.139
254640.0,137.713,-51.896
254760.0,120.677,-47.093
254880.0,136.398,-63.312
255000.0,116.094,-38.982
255120.0,126.1,-26.851
255240.0,125.084,-58.213
255360.0,91.297,-2.057
255480.0,123.127,-63.433
255600.0,126.661,-37.911
255720.0,115.983,-31.295
255840.0,131.321,-58.789
255960.0,122.44,-62.813
256080.0,136.147,-44.428
256200.0,134.388,-52.829
256320.0,131.287,-36.537
256440.0,133.263,-59.52
256560.0,119.24,-53.857
256680.0,125.501,-63.271
256800.0,129.879,-71.716
256920.0,106.207,-38.458
257040.0,128.649,-56.741
257160.0,126.251,-56.798
257280.0,127.276,-51.064
257400.0,129.882,-38.832
257520.0,130.608,-45.502
257640.0,128.923,-51.371
257760.0,118.16,-42.951
257880.0,100.504,-20.111
258000.0,143.604,-53.904
258120.0,113.437,-40.379
258240.0,129.525,-57.335
258360.0,118.129,-44.826
258480.0,134.3,-45.518
258600.0,132.152,-40.263
258720.0,147.419,-52.001
258840.0,114.275,-19.258
258960.0,104.062,-52.237
259080.0,142.937,-61.447
259200.0,143.703,-56.969
259320.0,108.89,-42.939
259440.0,130.502,-75.065
259560.0,134.231,-58.793
259680.0,117.02,-46.272
259800.0,111.345,-28.89
259920.0,114.527,-44.941
260040.0,116.223,-34.855
260160.0,117.926,-33.463
260280.0,136.13,-50.542
260400.0,119.395,-36.034
260520.0,131.104,-50.25
260640.0,131.11,-43.3
260760.0,137.406,-50.338
260880.0,145.961,-52.675
261000.0,131.492,-63.994
261120.0,124.361,-54.997
261240.0,127.947,-60.541
261360.0,126.027,-37.133
261480.0,112.033,-61.398
261600.0,132.343,-41.198
261720.0,134.972,-55.221
261840.0,125.137,-34.385
261960.0,137.389,-58.479
262080.0,119.493,-24.658
262200.0,120.287,-37.139
262320.0,135.814,-63.246
262440.0,131.211,-57.654
262560.0,139.375,-39.908
262680.0,130.416,-48.265
262800.0,139.789,-66.388
262920.0,127.297,-53.409
263040.0,117.014,-35.327
263160.0,125.102,-63.089
263280.0,138.73,-49.803
263400.0,134.377,-58.864
263520.0,131.042,-55.451
263640.0,134.829,-42.337
263760.0,136.122,-48.968
263880.0,123.95,-34.493
264000.0,109.034,-25.697
264120.0,117.196,-40.115
264240.0,131.489,-52.864
264360.0,131.303,-48.332
264480.0,124.331,-26.761
264600.0,123.449,-44.56
264720.0,133.497,-57.354
264840.0,113.383,-20.821
264960.0,132.891,-31.708
265080.0,151.495,-59.222
265200.0,147.629,-65.592
265320.0,123.419,-45.843
265440.0,129.655,-54.023
265560.0,124.119,-66.005
265680.0,140.297,-57.2
265800.0,132.632,-58.111
265920.0,133.969,-53.409
266040.0,96.91,77.245
266160.0,106.427,72.273
266280.0,97.512,73.264
266400.0,135.624,-51.174
266520.0,120.511,56.291
266640.0,100.77,62.8
266760.0,96.366,96.433
266880.0,110.944,78.41
267000.0,126.56,69.759
267120.0,101.97,75.199
267240.0,95.377,79.453
267360.0,114.349,65.362
267480.0,133.617,-44.72
267600.0,123.863,-57.911
267720.0,127.019,-52.477
267840.0,118.381,-44.213
267960.0,96.8,-5.904
268080.0,117.401,-19.149
268200.0,128.629,-54.145
268320.0,128.669,-67.649
268440.0,128.346,-62.39
268560.0,130.208,-21.752
268680.0,129.794,-50.168
268800.0,127.963,-61.034
268920.0,131.054,-47.513
269040.0,126.153,-41.369
269160.0,136.115,-66.049
269280.0,96.316,-0.578
269400.0,112.654,-41.638
269520.0,125.167,-40.517
269640.0,135.466,-51.981
269760.0,127.784,-39.924
269880.0,117.451,-56.702
270000.0,110.523,-18.106
270120.0,115.857,-42.269
270240.0,142.297,-59.079
270360.0,126.804,-61.121
270480.0,103.676,-19.094
270600.0,111.048,-36.047
270720.0,133.474,-46.702
270840.0,113.505,-48.828
270960.0,138.665,-36.943
271080.0,144.162,-63.813
271200.0,127.059,-51.571
271320.0,118.89,-61.436
271440.0,122.979,-47.428
271560.0,130.526,-46.606
271680.0,130.627,-50.25
271800.0,130.255,-59.408
271920.0,126.53,-49.315
272040.0,131.75,-69.791
272160.0,117.301,-31.368
272280.0,142.64,-63.108
272400.0,119.156,-44.591
272520.0,128.519,-45.119
272640.0,126.795,-40.901
272760.0,121.948,-39.869
272880.0,152.723,-46.724
273000.0,134.001,-39.489
273120.0,115.793,-38.785
273240.0,136.84,-60.143
273360.0,128.193,-44.909
273480.0,134.41,-68.185
273600.0,126.554,-44.933
273720.0,122.304,-58.334
273840.0,124.792,-51.398
273960.0,132.778,-35.645
274080.0,119.027,-46.693
274200.0,131.494,-48.318
274320.0,136.66,-46.58
274440.0,148.523,-53.616
274560.0,135.293,-41.716
274680.0,133.204,-55.143
274800.0,137.134,-55.981
274920.0,139.904,-60.488
275040.0,120.689,-52.524
275160.0,127.826,-56.387
275280.0,138.055,-53.088
275400.0,142.519,-73.372
275520.0,129.562,-32.227
275640.0,103.962,-23.687
275760.0,128.197,-49.78
275880.0,113.792,-32.535
276000.0,145.137,-63.296
276120.0,131.386,-45.908
276240.0,137.21,-29.68
276360.0,130.224,-70.529
276480.0,132.972,-49.548
276600.0,121.54,-50.224
276720.0,128.237,-50.76
276840.0,124.703,-64.514
276960.0,118.4,-54.633
277080.0,109.438,-33.461
277200.0,112.659,-19.14
277320.0,136.56,-64.882
277440.0,121.641,-55.316
277560.0,132.875,-55.092
277680.0,129.809,-45.579
277800.0,116.885,-60.526
277920.0,115.658,-46.924
278040.0,107.275,-18.443
278160.0,124.77,-30.616
278280.0,128.945,-38.672
278400.0,154.359,-53.624
278520.0,139.099,-49.302
278640.0,139.141,-44.232
278760.0,145.736,-61.52
278880.0,134.125,-45.235
279000.0,143.714,-40.164
279120.0,146.864,-52.584
279240.0,152.371,-61.736
279360.0,136.842,-52.549
279480.0,138.966,-64.573
279600.0,129.862,-41.442
279720.0,126.812,-34.402
279840.0,132.049,-38.629
279960.0,140.94,-63.813
280080.0,138.237,-58.643
280200.0,131.592,-51.977
280320.0,130.859,-43.397
280440.0,138.244,-49.796
280560.0,119.474,-45.09
280680.0,113.425,-47.627
280800.0,138.408,-51.495
280920.0,136.966,-35.755
281040.0,128.705,-57.738
281160.0,143.991,-55.831
281280.0,126.557,-36.052
281400.0,133.843,-55.362
281520.0,111.809,-50.935
281640.0,113.38,-39.423
281760.0,135.817,-69.125
281880.0,135.635,-51.552
282000.0,121.627,-47.855
282120.0,126.539,-53.622
282240.0,136.629,-45.522
282360.0,151.392,-49.629
282480.0,143.426,-54.87
282600.0,118.278,-27.01
282720.0,117.392,-31.822
282840.0,133.853,-44.648
282960.0,122.091,-38.48
283080.0,130.408,-60.005
283200.0,136.697,-44.347
