frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,3.489,3.506,4.318,3.904
2,4.892,4.885,5.660,5.318
3,4.892,4.850,5.700,5.318
4,5.474,5.421,6.285,5.899
5,4.832,4.780,6.012,5.499
6,5.627,5.590,6.564,6.126
7,5.642,5.597,6.570,6.128
8,6.184,6.178,6.975,6.600
9,4.659,4.605,6.086,5.462
10,5.173,5.162,6.549,5.979
11,4.920,4.856,6.420,5.737
12,4.913,4.825,6.645,5.861
13,4.805,4.733,6.452,5.697
14,5.084,5.038,6.670,5.978
15,5.488,5.467,7.038,6.359
16,5.237,5.211,6.573,5.987
17,6.223,6.172,7.696,7.111
18,5.371,5.296,6.833,6.198
19,5.381,5.334,6.901,6.248
20,5.579,5.551,6.956,6.340
21,5.659,5.613,7.063,6.422
22,6.560,6.504,7.797,7.232
23,5.867,5.829,7.430,6.716
24,5.800,5.740,7.311,6.606
25,5.727,5.682,7.235,6.546
26,5.530,5.483,7.166,6.438
27,6.243,6.205,7.672,7.009
28,5.763,5.694,7.587,6.778
29,5.488,5.440,7.286,6.433
30,5.764,5.717,7.506,6.722
31,5.257,5.223,7.177,6.342
32,5.062,5.036,6.817,5.974
33,5.218,5.163,6.961,6.169
34,5.670,5.601,7.278,6.554
35,5.225,5.192,6.817,6.101
36,5.659,5.635,7.233,6.568
37,5.667,5.661,6.850,6.316
38,5.519,5.495,7.108,6.428
39,5.780,5.751,7.232,6.599
40,5.479,5.446,6.935,6.238
41,5.214,5.196,6.626,5.996
42,5.207,5.184,6.780,6.087
43,4.820,4.781,6.268,5.600
44,4.943,4.890,6.525,5.782
45,5.203,5.165,6.864,6.155
46,5.493,5.441,7.158,6.450
47,5.466,5.493,6.856,6.264
48,5.547,5.562,6.843,6.259
49,4.954,4.939,6.455,5.751
50,5.413,5.410,6.955,6.307
51,5.282,5.261,6.764,6.083
52,4.957,4.957,6.323,5.680
53,4.808,4.765,6.385,5.628
54,5.049,4.954,6.646,5.906
55,5.084,5.079,6.481,5.832
56,4.831,4.820,6.308,5.655
57,5.165,5.143,6.604,5.946
58,5.245,5.247,6.636,5.993
59,5.220,5.177,6.551,5.895
60,5.560,5.550,6.976,6.309
61,5.088,5.045,6.585,5.863
62,5.267,5.282,6.674,6.022
63,5.523,5.528,6.840,6.212
64,5.565,5.511,7.028,6.340
65,5.604,5.577,7.010,6.368
66,6.373,6.348,7.563,7.043
67,5.951,5.943,7.319,6.723
68,6.224,6.182,7.481,6.953
69,6.451,6.440,7.638,7.129
70,6.193,6.163,7.469,6.900
71,6.760,6.720,8.062,7.474
72,6.051,5.993,7.398,6.771
