frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,0.849,0.856,2.075,1.392
2,1.253,1.245,2.263,1.674
3,1.081,1.059,2.518,1.763
4,0.929,0.926,2.409,1.581
5,1.485,1.485,2.371,1.766
6,1.314,1.338,2.333,1.720
7,1.337,1.345,2.582,1.852
8,1.663,1.601,2.633,1.942
9,1.616,1.579,2.414,1.836
10,1.924,1.865,2.600,2.160
11,1.548,1.493,2.491,1.922
12,1.928,1.867,3.261,2.539
13,2.280,2.138,3.474,2.786
14,2.198,2.069,3.190,2.572
15,1.552,1.438,2.913,2.199
16,1.921,1.798,3.221,2.478
17,1.704,1.668,2.975,2.310
18,1.723,1.616,2.890,2.205
19,1.843,1.744,2.991,2.336
20,2.156,2.053,3.229,2.622
21,1.611,1.510,2.969,2.264
22,1.888,1.797,3.250,2.572
23,1.628,1.549,3.155,2.403
24,1.362,1.275,2.912,2.192
25,1.555,1.503,2.920,2.280
26,1.614,1.519,3.011,2.378
27,1.696,1.648,3.055,2.400
28,1.468,1.355,3.099,2.338
29,1.474,1.380,3.191,2.419
30,1.889,1.776,3.379,2.621
31,1.430,1.382,3.109,2.300
32,1.645,1.558,3.279,2.509
33,1.578,1.513,3.168,2.401
34,1.651,1.568,3.301,2.495
35,1.470,1.390,3.044,2.265
36,1.499,1.451,3.035,2.292
37,1.632,1.636,3.070,2.391
38,1.926,1.853,3.305,2.545
39,1.872,1.756,3.385,2.601
40,1.929,1.828,3.215,2.563
41,1.420,1.356,2.953,2.270
42,2.005,1.870,3.424,2.682
43,1.832,1.725,3.398,2.641
44,2.389,2.233,3.675,2.990
45,2.182,2.033,3.514,2.825
46,2.516,2.450,3.224,2.797
47,2.410,2.387,3.315,2.775
48,2.027,1.975,3.194,2.530
49,1.794,1.787,3.155,2.435
50,1.179,1.200,2.933,2.139
51,0.993,1.055,2.840,1.983
52,1.116,1.204,2.818,2.004
53,1.236,1.340,2.589,1.972
54,1.093,1.151,2.721,1.954
55,1.133,1.215,2.771,2.033
56,1.302,1.309,2.705,2.018
57,1.300,1.343,2.759,2.051
58,1.040,1.100,2.798,2.024
59,0.923,0.909,2.839,2.042
60,1.154,1.175,2.748,2.024
61,1.098,1.140,2.926,2.143
62,0.961,1.023,2.877,2.014
63,1.295,1.270,3.066,2.256
64,1.522,1.516,3.255,2.461
65,1.343,1.413,3.159,2.341
