# Frame, Distance
0,9.625348
1,24.234925
2,24.713853
3,24.021080
4,19.624549
5,19.896286
6,17.249538
7,17.124634
8,23.749493
9,21.732088
10,16.280789
11,20.870775
12,21.853261
13,20.073359
14,23.120028
15,20.942035
16,24.396275
17,20.514162
18,20.506542
19,21.722301
20,21.957880
21,17.947627
22,19.628599
23,21.103211
24,18.296937
25,16.709282
26,18.715676
27,17.828162
28,16.403880
29,17.577761
30,18.473979
31,18.255627
32,18.653486
33,18.756215
34,19.596655
35,17.012063
36,16.743057
37,18.782324
38,18.347077
39,19.733831
40,19.922035
41,20.516732
42,20.341296
43,22.916901
44,19.161362
45,18.847189
46,19.678951
47,19.734725
48,21.719958
49,16.937521
50,17.585683
51,13.314585
52,17.487373
53,15.267655
54,12.171852
55,13.645965
56,14.419937
57,14.895092
58,18.424669
59,14.585606
60,15.403331
61,13.232401
62,13.533134
63,11.401683
64,10.179190
65,12.822239
66,15.041901
67,17.190613
68,16.232493
69,16.977592
70,13.658768
71,11.308725
72,15.388577
73,10.627359
74,10.900070
75,10.043641
76,7.181613
77,14.539169
78,9.239852
79,14.291296
80,12.895610
81,15.408331
82,13.575711
83,15.680113
84,12.788301
85,14.692162
86,15.919627
87,16.076169
88,16.662324
89,17.393190
90,16.484796
91,20.509577
92,19.754014
93,16.357748
94,15.593070
95,14.022768
96,16.307641
97,12.411345
98,12.421296
99,12.229514
100,17.932732
101,17.916528
102,11.886183
103,19.026876
104,15.093944
105,19.301451
106,14.384627
107,11.941246
108,12.305507
109,13.092465
110,14.565296
111,13.520092
112,14.546437
113,17.367183
114,18.286352
115,17.814951
116,15.191775
117,15.985162
118,17.073944
119,17.386866
120,17.472239
121,14.347579
122,13.075549
123,10.063387
124,11.830057
125,10.952986
126,12.402690
127,4.331683
128,5.036514
129,7.129782
130,3.765000
131,2.029085
132,0.172852
133,6.574035
134,8.982056
135,8.627331
136,9.043831
137,8.503197
138,12.113514
139,9.442930
140,14.690585
141,12.430204
142,12.364775
143,14.405535
144,13.466958
145,14.082056
146,16.836070
147,9.674366
148,12.575641
149,15.537514
150,15.256204
151,13.208378
152,7.892504
153,3.715592
154,9.935338
155,10.749472
156,13.717958
157,17.068359
158,14.342394
159,9.662352
160,16.309979
161,6.591035
162,9.979127
163,12.542408
164,14.072859
165,12.267465
166,14.520128
167,13.575338
168,11.762451
169,13.652866
170,15.991029
171,15.210079
172,12.651254
173,8.286951
174,13.762285
175,8.359169
176,10.210014
177,13.269113
178,13.208197
179,12.845797
180,11.913917
181,13.095434
182,15.997907
183,11.735050
184,13.553255
185,14.422552
186,13.843771
187,17.164823
188,13.626986
189,15.386370
190,17.275159
191,15.061197
192,16.305572
193,9.413268
194,10.569627
195,9.914246
196,13.505757
197,13.855655
198,11.197789
199,8.316021
200,5.456859
