frame#	Prot_CA	Prot_Backbone	Prot_Sidechain	Prot_All_Heavy
0	0	0	0	0
1	1.975	1.984	2.474	2.197
2	2.026	2.029	2.656	2.319
3	2.273	2.283	2.892	2.549
4	2.468	2.472	3.074	2.738
5	2.589	2.59	3.162	2.839
6	3.14	3.151	3.613	3.365
7	2.976	2.979	3.471	3.226
8	3.006	3.004	3.52	3.255
9	3.28	3.285	3.826	3.56
10	3.391	3.4	3.931	3.672
11	3.354	3.366	3.96	3.676
12	3.071	3.075	3.677	3.383
13	3.186	3.194	3.815	3.503
14	3.478	3.479	4.054	3.773
15	3.782	3.788	4.348	4.081
16	3.531	3.545	4.143	3.839
17	3.758	3.768	4.35	4.064
18	4.27	4.278	4.85	4.58
19	3.938	3.939	4.553	4.261
20	3.616	3.62	4.239	3.934
21	4.186	4.185	4.771	4.499
22	4.742	4.745	5.264	5.028
23	4.011	4.022	4.568	4.304
24	3.93	3.936	4.47	4.209
25	4.079	4.085	4.627	4.368
26	4.402	4.409	4.954	4.703
27	4.306	4.317	4.865	4.619
28	4.176	4.182	4.754	4.497
29	4.85	4.856	5.367	5.139
30	4.958	4.966	5.487	5.257
31	4.51	4.524	5.107	4.828
32	4.796	4.797	5.315	5.089
33	5.181	5.184	5.696	5.484
34	4.775	4.777	5.287	5.064
35	4.619	4.625	5.199	4.929
36	4.8	4.805	5.416	5.137
37	4.949	4.958	5.5	5.255
38	4.61	4.624	5.167	4.91
39	4.739	4.748	5.289	5.037
40	4.763	4.762	5.34	5.071
41	4.879	4.878	5.461	5.195
42	4.487	4.486	5.058	4.782
43	4.285	4.293	4.858	4.59
44	3.907	3.911	4.563	4.244
45	4.328	4.325	4.973	4.663
46	4.213	4.212	4.856	4.536
47	4.263	4.266	4.856	4.561
48	4.471	4.469	5.019	4.755
49	4.77	4.763	5.328	5.068
50	4.64	4.634	5.187	4.916
51	4.672	4.673	5.208	4.948
52	4.905	4.911	5.42	5.194
53	4.798	4.791	5.317	5.071
54	4.578	4.577	5.099	4.865
55	4.28	4.287	4.855	4.579
56	4.437	4.43	5.028	4.75
57	4.217	4.207	4.781	4.504
58	3.938	3.935	4.549	4.236
59	3.855	3.856	4.485	4.168
60	3.86	3.855	4.49	4.179
61	3.869	3.856	4.519	4.193
62	3.964	3.959	4.563	4.275
63	3.686	3.677	4.334	4.01
64	4.061	4.048	4.645	4.339
65	3.611	3.6	4.252	3.929
66	3.936	3.931	4.529	4.224
67	4.34	4.331	4.906	4.627
68	3.558	3.549	4.252	3.879
69	3.824	3.821	4.414	4.109
70	3.898	3.897	4.506	4.193
71	4.209	4.208	4.694	4.447
72	4.193	4.187	4.768	4.479
73	4.045	4.033	4.616	4.327
74	3.77	3.754	4.382	4.07
75	4.052	4.05	4.623	4.33
76	4.048	4.04	4.612	4.326
77	3.831	3.831	4.43	4.143
78	4.107	4.1	4.68	4.417
79	4.052	4.045	4.625	4.342
80	4.334	4.329	4.862	4.62
81	4.341	4.339	4.909	4.645
82	4.573	4.56	5.108	4.864
83	4.667	4.662	5.202	4.944
84	4.421	4.419	4.966	4.714
85	4.626	4.618	5.194	4.931
86	4.674	4.657	5.214	4.961
87	4.649	4.644	5.18	4.941
88	4.732	4.716	5.287	5.024
89	4.846	4.83	5.392	5.13
90	5.107	5.088	5.634	5.387
91	4.751	4.738	5.3	5.044
92	4.916	4.904	5.48	5.208
93	5.12	5.108	5.664	5.402
94	4.508	4.497	5.086	4.779
95	4.724	4.71	5.311	5.01
96	4.449	4.445	5.059	4.753
97	4.761	4.747	5.323	5.05
98	4.937	4.92	5.493	5.239
99	4.962	4.95	5.516	5.259
100	5.052	5.031	5.59	5.336
101	5.132	5.121	5.664	5.412
102	4.785	4.773	5.328	5.05
103	4.596	4.58	5.221	4.911
104	4.881	4.865	5.465	5.182
105	4.776	4.77	5.331	5.053
106	4.677	4.663	5.241	4.957
107	4.763	4.758	5.313	5.041
108	4.888	4.878	5.48	5.195
109	4.893	4.886	5.469	5.184
110	4.678	4.669	5.262	4.967
111	4.729	4.713	5.307	5.014
112	4.824	4.816	5.342	5.085
113	4.616	4.609	5.222	4.916
114	4.775	4.762	5.391	5.081
115	4.98	4.97	5.572	5.269
116	5.078	5.077	5.668	5.384
117	5.205	5.197	5.772	5.5
118	4.697	4.697	5.29	5.003
119	4.845	4.839	5.404	5.136
120	4.777	4.772	5.351	5.082
121	4.696	4.684	5.328	5.031
122	4.839	4.833	5.428	5.151
123	4.752	4.745	5.363	5.066
124	4.941	4.931	5.527	5.249
125	4.737	4.738	5.367	5.067
126	4.491	4.49	5.094	4.801
127	4.766	4.763	5.327	5.07
128	5.139	5.125	5.684	5.431
129	5.299	5.286	5.811	5.585
130	5.08	5.07	5.594	5.351
131	5.019	5.009	5.538	5.292
132	4.958	4.948	5.508	5.254
133	4.907	4.905	5.46	5.197
134	4.933	4.925	5.496	5.23
135	5.093	5.085	5.637	5.388
136	4.787	4.773	5.334	5.063
137	4.754	4.748	5.324	5.044
138	4.879	4.869	5.471	5.175
139	4.644	4.635	5.26	4.961
140	4.702	4.691	5.327	5.021
141	4.264	4.259	4.905	4.594
142	4.598	4.596	5.188	4.911
143	4.685	4.676	5.261	4.99
144	4.668	4.662	5.243	4.979
145	4.444	4.444	5.052	4.77
146	4.628	4.62	5.204	4.937
147	4.632	4.633	5.181	4.928
148	4.35	4.346	4.894	4.632
149	4.608	4.6	5.138	4.889
150	4.639	4.623	5.187	4.936
151	4.552	4.546	5.139	4.858
152	4.511	4.504	5.077	4.812
153	4.742	4.74	5.258	5.02
154	4.946	4.943	5.491	5.244
155	5.105	5.104	5.61	5.38
156	5.251	5.246	5.779	5.538
157	5.107	5.104	5.62	5.388
158	5	4.993	5.552	5.293
159	5.264	5.247	5.788	5.544
160	5.393	5.38	5.923	5.686
161	5.251	5.235	5.779	5.535
162	5.341	5.325	5.863	5.62
163	5.124	5.115	5.626	5.386
164	5.371	5.362	5.903	5.654
165	5.212	5.202	5.764	5.505
166	5.394	5.382	5.942	5.689
167	5.25	5.236	5.863	5.557
168	5.192	5.179	5.772	5.502
169	5.143	5.13	5.687	5.428
170	5.255	5.238	5.833	5.552
171	5.298	5.281	5.878	5.6
172	5.311	5.292	5.88	5.617
173	5.134	5.113	5.743	5.451
174	5.247	5.231	5.829	5.549
175	5.55	5.534	6.105	5.855
176	5.448	5.436	6.029	5.761
177	5.718	5.705	6.251	6.012
178	5.454	5.446	6.005	5.764
179	5.906	5.895	6.485	6.235
180	5.721	5.71	6.32	6.062
181	5.728	5.715	6.283	6.04
182	5.929	5.921	6.467	6.24
183	5.659	5.648	6.214	5.965
184	5.699	5.7	6.234	5.994
185	5.378	5.374	5.935	5.687
186	5.594	5.587	6.167	5.908
187	5.435	5.425	5.993	5.74
188	5.544	5.539	6.098	5.852
189	5.868	5.857	6.359	6.143
190	5.907	5.896	6.419	6.198
191	5.784	5.784	6.293	6.082
192	6.06	6.054	6.574	6.361
193	6.159	6.151	6.639	6.436
194	6.282	6.271	6.803	6.596
195	6.11	6.095	6.648	6.422
196	5.867	5.858	6.416	6.174
197	5.95	5.94	6.468	6.251
198	5.939	5.928	6.489	6.257
199	5.96	5.958	6.475	6.258
200	5.898	5.889	6.439	6.209
201	6.197	6.192	6.71	6.501
202	6.041	6.035	6.544	6.327
203	5.998	5.991	6.511	6.286
204	6.037	6.029	6.553	6.335
205	5.955	5.937	6.5	6.264
206	5.982	5.962	6.504	6.275
207	5.873	5.863	6.392	6.165
208	6.306	6.295	6.791	6.602
209	6.38	6.365	6.893	6.678
210	6.33	6.32	6.791	6.599
211	6.223	6.217	6.714	6.508
212	6.355	6.345	6.862	6.647
213	6.122	6.108	6.604	6.396
214	6.249	6.236	6.749	6.54
215	5.975	5.958	6.519	6.266
216	5.818	5.8	6.394	6.133
217	6.017	6.002	6.567	6.319
218	6.024	6.015	6.524	6.312
219	5.919	5.909	6.43	6.207
220	5.99	5.98	6.478	6.259
221	5.722	5.707	6.259	6.007
222	5.857	5.844	6.404	6.14
223	5.772	5.764	6.338	6.073
224	5.84	5.83	6.393	6.132
225	6.044	6.039	6.577	6.337
226	5.897	5.883	6.407	6.178
227	6.044	6.03	6.551	6.322
228	5.746	5.737	6.264	6.027
229	5.789	5.776	6.314	6.083
230	6.106	6.094	6.617	6.397
231	5.837	5.826	6.352	6.12
232	5.717	5.71	6.276	6.022
233	5.989	5.975	6.499	6.289
234	5.866	5.855	6.413	6.173
235	5.995	5.983	6.504	6.291
236	6.18	6.169	6.665	6.457
237	5.945	5.937	6.467	6.237
238	5.83	5.819	6.399	6.151
239	6.176	6.164	6.676	6.465
240	5.918	5.914	6.453	6.224
241	5.945	5.932	6.486	6.251
242	6.097	6.087	6.609	6.385
243	6.185	6.172	6.692	6.477
244	6.057	6.048	6.57	6.336
245	6.008	5.998	6.51	6.296
246	5.925	5.914	6.438	6.211
247	5.772	5.762	6.284	6.061
248	5.851	5.847	6.325	6.125
249	5.87	5.857	6.362	6.151
250	5.723	5.715	6.212	5.99
251	5.682	5.671	6.212	5.965
252	5.711	5.701	6.242	6.005
253	5.871	5.852	6.386	6.154
254	5.836	5.831	6.389	6.142
255	5.767	5.749	6.291	6.066
256	5.948	5.936	6.511	6.26
257	6.061	6.051	6.618	6.381
258	5.779	5.77	6.319	6.086
259	5.834	5.825	6.369	6.129
260	5.636	5.626	6.179	5.939
261	5.688	5.674	6.248	5.997
262	5.972	5.962	6.51	6.272
263	6.019	6.012	6.537	6.318
264	5.802	5.793	6.301	6.072
265	5.6	5.592	6.145	5.89
266	5.829	5.815	6.34	6.1
267	5.843	5.835	6.354	6.124
268	5.906	5.898	6.405	6.186
269	5.84	5.831	6.354	6.127
270	6.129	6.119	6.626	6.403
271	5.746	5.741	6.294	6.034
272	5.882	5.873	6.42	6.175
273	5.731	5.724	6.264	6.013
274	6.004	5.999	6.551	6.308
275	6.192	6.181	6.692	6.463
276	5.934	5.923	6.442	6.201
277	6.05	6.045	6.528	6.312
278	6.212	6.206	6.683	6.467
279	5.908	5.899	6.365	6.161
280	5.89	5.88	6.364	6.149
281	5.798	5.783	6.276	6.056
282	5.891	5.879	6.401	6.161
283	6.075	6.066	6.576	6.348
284	6.208	6.2	6.706	6.478
285	5.803	5.794	6.299	6.077
286	5.868	5.848	6.382	6.147
287	5.842	5.837	6.302	6.106
288	5.943	5.935	6.413	6.2
289	5.76	5.752	6.248	6.027
290	5.718	5.71	6.192	5.975
291	5.844	5.835	6.344	6.12
292	6.335	6.325	6.814	6.597
293	6.074	6.065	6.555	6.341
294	6.218	6.203	6.666	6.476
295	5.652	5.648	6.139	5.923
296	5.933	5.917	6.406	6.202
297	6.081	6.07	6.532	6.331
298	5.859	5.851	6.316	6.116
299	5.991	5.973	6.452	6.246
300	6.103	6.087	6.577	6.374
301	5.96	5.946	6.431	6.215
302	6.178	6.167	6.63	6.44
303	6.063	6.06	6.543	6.331
304	6.022	6.014	6.521	6.3
305	6.055	6.041	6.562	6.334
306	6.049	6.041	6.554	6.324
307	6.095	6.088	6.566	6.356
308	5.866	5.858	6.366	6.135
309	6.061	6.05	6.549	6.329
310	6.228	6.216	6.691	6.49
311	6.239	6.23	6.703	6.5
312	5.963	5.958	6.421	6.224
313	5.949	5.941	6.414	6.214
314	5.93	5.92	6.418	6.203
315	6.183	6.172	6.647	6.446
316	5.997	5.988	6.52	6.284
317	5.784	5.773	6.275	6.063
318	5.698	5.68	6.183	5.956
319	5.941	5.935	6.38	6.18
320	5.836	5.829	6.28	6.081
321	5.966	5.958	6.406	6.213
322	5.883	5.872	6.326	6.123
323	5.878	5.872	6.367	6.145
324	5.703	5.693	6.167	5.971
325	5.853	5.844	6.318	6.118
326	6.069	6.06	6.55	6.344
327	5.921	5.91	6.361	6.172
328	6.151	6.14	6.602	6.412
329	6.059	6.053	6.515	6.32
330	5.809	5.804	6.248	6.061
331	6.257	6.257	6.676	6.506
332	6.044	6.036	6.499	6.309
333	6.056	6.049	6.472	6.291
334	5.828	5.825	6.219	6.053
335	5.916	5.91	6.323	6.154
336	5.879	5.879	6.296	6.112
337	5.788	5.778	6.271	6.057
338	5.861	5.861	6.316	6.116
339	5.909	5.9	6.357	6.168
340	6.099	6.087	6.58	6.369
341	5.77	5.764	6.239	6.026
342	5.99	5.984	6.407	6.226
343	5.814	5.813	6.243	6.056
344	6.035	6.03	6.417	6.25
345	5.946	5.943	6.369	6.186
346	5.785	5.773	6.25	6.041
347	5.848	5.839	6.286	6.098
348	6.081	6.077	6.489	6.328
349	5.866	5.864	6.288	6.101
350	5.935	5.93	6.358	6.177
351	5.793	5.788	6.214	6.037
352	6.135	6.123	6.521	6.371
353	6.055	6.045	6.507	6.311
354	6.11	6.104	6.536	6.342
355	6.236	6.234	6.625	6.466
356	6.07	6.059	6.51	6.319
357	6.029	6.016	6.509	6.305
358	5.985	5.981	6.408	6.228
359	6.172	6.158	6.625	6.433
360	6.387	6.377	6.808	6.635
361	6.311	6.301	6.706	6.556
362	6.201	6.185	6.653	6.455
363	6.073	6.069	6.531	6.33
364	6.074	6.065	6.549	6.341
365	6.073	6.064	6.495	6.329
366	6.072	6.066	6.468	6.315
367	6.071	6.066	6.501	6.318
368	5.932	5.93	6.389	6.19
369	5.977	5.969	6.385	6.21
370	6.09	6.086	6.528	6.346
371	6.131	6.127	6.596	6.4
372	5.986	5.981	6.46	6.259
373	6.088	6.084	6.545	6.347
374	6.002	5.999	6.458	6.268
375	6.046	6.033	6.489	6.293
376	6.13	6.119	6.59	6.393
377	6.155	6.144	6.594	6.406
378	5.868	5.862	6.385	6.151
379	5.797	5.796	6.268	6.063
380	6.071	6.069	6.524	6.327
381	6.007	6.003	6.453	6.265
382	6.113	6.111	6.54	6.368
383	6.047	6.046	6.498	6.312
384	6.021	6.013	6.472	6.279
385	5.933	5.927	6.406	6.216
386	5.839	5.834	6.349	6.124
387	5.977	5.969	6.476	6.263
388	5.796	5.791	6.299	6.083
389	6.135	6.124	6.644	6.428
390	6.154	6.143	6.688	6.451
391	6.267	6.26	6.722	6.53
392	6.012	6.004	6.517	6.293
393	5.89	5.892	6.408	6.174
394	5.994	5.985	6.491	6.274
395	6.002	5.995	6.521	6.306
396	5.968	5.963	6.492	6.265
