# Frame, Distance
1099,46.789
1100,45.732002
1101,43.106
1102,41.096
1103,37.532
1104,39.149
1105,40.072002
1106,44.495
1107,38.658
1108,40.958
1109,41.488
1110,40.210003
1111,47.528
1112,38.843998
1113,44.183
1114,47.101997
1115,44.146
1116,46.493
1117,45.482
1118,44.547997
1119,43.67
1120,46.238003
1121,46.249
1122,46.781
1123,41.551
1124,46.544
1125,43.297
1126,47.063
1127,42.975998
1128,39.664
1129,40.489
1130,43.475
1131,45.940002
1132,40.932003
1133,38.352
1134,35.208
1135,39.41
1136,41.712
1137,41.285004
1138,40.885002
1139,39.599003
1140,37.613
1141,42.746
1142,40.348
1143,41.971
1144,37.537003
1145,39.854004
1146,39.659
1147,35.961002
1148,43.88
1149,38.359
1150,33.688
1151,31.432001
1152,38.302002
1153,37.518
1154,38.625
1155,34.184
1156,37.773003
1157,42.452
1158,39.02
1159,45.628
1160,39.952003
1161,46.207
1162,47.247
1163,37.329
1164,45.287003
1165,42.114998
1166,42.664
1167,38.875
1168,40.253998
1169,34.81
1170,41.785
1171,47.313004
1172,47.251
1173,42.909
1174,41.109
1175,44.842003
1176,44.908
1177,51.863
1178,51.653
1179,43.375
1180,44.67
1181,42.146
1182,46.810997
1183,40.031
1184,44.886
1185,39.753002
1186,43.85
1187,41.729
1188,45.623
1189,48.913002
1190,47.706997
1191,45.669
1192,46.920002
1193,46.639
1194,46.156002
1195,46.949997
1196,47.292
1197,49.453
1198,45.817997
1199,50.718002
1200,49.448997
1201,51.915
