# Frame, Distance
0,21.405578
1,27.828326
2,30.307919
3,24.475344
4,27.741618
5,28.241289
6,26.557994
7,31.698243
8,25.046407
9,26.128879
10,29.015307
11,26.279180
12,28.855925
13,31.654218
14,21.078481
15,26.460196
16,28.359497
17,21.772119
18,12.394442
19,16.014345
20,22.846724
21,21.022106
22,27.175072
23,25.611265
24,29.926043
25,26.368951
26,26.417755
27,26.921411
28,19.728556
29,18.927933
30,23.969063
31,26.056443
32,22.111937
33,23.854448
34,28.630052
35,30.254577
36,31.411096
37,26.330754
38,26.282355
39,29.632128
40,27.056532
41,26.166978
42,22.586103
43,25.613566
44,25.496887
45,25.595639
46,26.320105
47,26.542179
48,26.881046
49,19.873729
50,26.418034
51,28.639860
52,25.358357
53,26.633437
54,25.286295
55,17.853545
56,22.118901
57,22.034593
58,21.546320
59,18.882927
60,22.126544
61,12.637131
62,13.505608
63,15.856795
64,21.420388
65,21.617090
66,17.742007
67,8.908888
68,2.326411
69,3.379894
70,9.394846
71,24.515270
72,23.115150
73,23.404032
74,27.355574
75,28.137922
76,29.781084
77,28.524605
78,25.277986
79,21.675761
80,23.905836
81,26.108973
82,24.201559
83,16.600789
84,18.547299
85,17.383095
86,20.018777
87,18.559586
88,24.620500
89,16.481830
90,20.207163
91,18.578942
92,18.913922
93,13.865488
94,19.853635
95,18.461599
96,19.282022
97,18.844044
98,3.558890
99,14.650903
100,12.847770
101,13.304708
102,21.355720
103,7.402481
104,10.696840
105,16.376340
106,14.260667
107,16.182827
108,21.591675
109,11.633443
110,19.714350
111,9.848875
112,14.553320
113,17.974935
114,11.479752
115,19.601854
116,15.656540
117,19.268546
118,16.649473
119,18.240105
120,16.643103
121,22.207622
122,21.051730
123,22.388076
124,17.585496
125,17.217206
126,18.450577
127,23.644399
128,20.443424
129,19.996669
130,19.675203
131,8.852192
132,5.883462
133,6.674150
134,15.789304
135,14.447600
136,2.399303
137,8.979826
138,8.853159
139,8.797619
140,8.185029
141,11.145507
142,15.703756
143,9.184478
144,16.296900
145,10.782823
146,14.187275
147,15.043174
148,12.368644
149,19.862704
150,17.261993
151,21.681519
152,18.968199
153,11.925213
154,4.220423
155,9.892453
156,16.765743
157,25.169132
158,23.777242
159,15.985987
160,14.171503
161,17.956966
162,15.847033
163,12.620820
164,12.576736
165,16.042909
166,18.305697
167,15.878583
168,20.235461
169,20.628338
170,13.456640
171,19.904164
172,22.768155
173,9.765462
174,13.030024
175,14.579634
176,15.354699
177,11.199918
178,15.016463
179,19.182831
180,12.828086
181,19.239458
182,24.652282
183,22.602507
184,19.801070
185,18.399112
186,19.929020
187,11.962073
188,12.069261
189,17.210232
190,10.737000
191,11.379746
192,16.414775
193,14.410669
194,14.196624
195,17.160648
196,10.389129
197,17.258514
198,14.205549
199,15.654943
200,17.213218
