# Frame, Distance
0,19.960946
1,20.426261
2,24.804571
3,25.933345
4,25.399831
5,19.113101
6,22.970570
7,22.129201
8,19.451979
9,24.139718
10,21.911049
11,18.350085
12,23.129268
13,25.887353
14,22.361643
15,28.014775
16,26.594633
17,24.544838
18,22.466750
19,28.669745
20,21.620028
21,23.717069
22,19.073417
23,26.409764
24,23.285175
25,24.406470
26,22.851727
27,22.686709
28,21.528465
29,26.813699
30,25.493217
31,21.291883
32,22.794684
33,21.982329
34,21.449395
35,22.906021
36,23.516043
37,23.011971
38,20.215156
39,18.882960
40,15.544394
41,11.801483
42,11.500052
43,17.200917
44,12.794671
45,14.118163
46,15.505350
47,13.396394
48,13.442738
49,13.846187
50,17.883926
51,21.706519
52,23.148921
53,18.708186
54,21.275250
55,19.492629
56,17.180980
57,12.059336
58,10.130476
59,5.917806
60,11.082445
61,10.409342
62,14.218124
63,13.395364
64,7.482132
65,10.789237
66,9.326212
67,15.208765
68,12.747545
69,19.245380
70,19.285675
71,17.036429
72,18.398544
73,21.308384
74,18.987254
75,16.617972
76,19.398383
77,16.070796
78,14.992637
79,15.939471
80,14.057366
81,9.757432
82,13.975895
83,13.797540
84,13.718818
85,13.437718
86,18.093256
87,15.231264
88,12.616745
89,13.538175
90,11.547723
91,14.673182
92,13.179965
93,14.533295
94,13.725480
95,15.569244
96,14.603949
97,14.722839
98,15.440365
99,16.031761
100,9.086157
101,11.250682
102,8.519083
103,10.834829
104,11.475193
105,12.185809
106,11.514396
107,11.026725
108,13.125671
109,11.348895
110,15.051667
111,12.870280
112,8.780657
113,8.927980
114,10.694071
115,9.689262
116,6.901630
117,10.373875
118,2.405792
119,7.988835
120,12.098357
121,10.275479
122,10.134874
123,8.050182
124,12.574900
125,11.923185
126,11.691951
127,9.281953
128,9.257035
129,8.426783
130,12.016033
131,14.039632
132,12.525754
133,11.556468
134,10.568029
135,7.051614
136,13.194175
137,7.402161
138,10.876853
139,10.825783
140,12.169672
141,17.947188
142,16.512000
143,14.253828
144,13.761000
145,12.012176
146,9.398406
147,10.049376
148,16.967328
149,13.221168
150,12.382792
151,12.450216
152,12.065873
153,6.758896
154,10.933862
155,10.728218
156,11.978773
157,10.554500
158,11.087612
159,12.370599
160,11.974393
161,16.550103
162,10.119113
163,11.052832
164,13.210766
165,15.020944
166,12.947317
167,17.066197
168,18.363239
169,17.191683
170,13.434394
171,14.112757
172,14.724880
173,12.643880
174,12.004134
175,12.011317
176,8.760190
177,7.077176
178,7.102486
179,7.570338
180,9.990655
181,8.550092
182,8.002077
183,7.938204
184,8.469169
185,6.975162
186,7.882620
187,9.446430
188,7.005239
189,6.385394
190,7.864769
191,5.909134
192,7.915627
193,6.732373
194,7.354169
195,6.082732
196,9.925690
197,8.119761
198,9.611021
199,8.104289
200,11.287345
