#Simulation Analysis Results CSV File 2020-11-25T13:49:40.051135
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
200004.0,-128.143,84.099
200104.002,-118.754,64.21
200204.00400000002,-121.306,57.012
200304.006,-129.308,49.811
200404.008,-111.043,73.17
200504.01,-110.848,72.697
200604.01200000002,-112.98,89.885
200704.014,-91.663,33.067
200804.016,-113.698,62.585
200904.018,-115.17,64.712
201004.02000000002,-123.731,68.532
201104.022,-125.861,79.506
201204.024,-109.523,63.983
201304.026,-133.34,48.166
201404.028,-113.579,36.996
201504.03,-113.633,62.814
201604.032,-127.122,57.817
201704.034,-114.642,54.385
201804.036,-112.859,70.284
201904.038,-88.774,66.242
202004.04,-109.623,59.688
202104.04200000002,-113.876,58.164
202204.044,-119.367,64.095
202304.046,-122.99,60.971
202404.048,-107.865,73.529
202504.05000000002,-116.424,65.747
202604.052,-106.33,41.509
202704.054,-137.537,55.33
202804.056,-130.469,65.042
202904.058,-126.248,57.013
203004.06,-120.227,75.552
203104.062,-119.754,45.609
203204.064,-116.334,72.598
203304.066,-113.772,55.472
203404.068,-99.702,55.009
203504.07,-127.39,71.913
203604.07200000001,-115.271,57.709
203704.074,-111.995,55.841
203804.076,-108.085,64.427
203904.078,-131.835,69.137
204004.08000000002,-112.254,53.328
204104.082,-115.04,74.731
204204.084,-119.559,68.529
204304.086,-98.177,63.883
204404.08800000002,-99.787,58.482
204504.09,-120.597,56.514
204604.092,-117.104,71.553
204704.094,-103.814,46.567
204804.096,-104.486,54.868
204904.098,-116.446,38.093
205004.1,-106.572,68.426
205104.102,-123.393,67.568
205204.104,-116.347,65.865
205304.106,-111.803,53.675
205404.108,-119.932,65.932
205504.11000000002,-106.694,58.099
205604.112,-134.677,57.88
205704.114,-113.734,74.295
205804.116,-113.586,49.225
205904.11800000002,-103.34,56.438
206004.12,-110.228,75.656
206104.122,-111.0,72.441
206204.124,-116.962,59.415
206304.12600000002,-123.751,55.173
206404.128,-116.165,50.684
206504.13,-120.29,63.274
206604.132,-137.026,74.684
206704.134,-132.374,60.284
206804.136,-112.582,66.382
206904.138,-122.908,87.065
207004.14,-120.697,71.288
207104.142,-109.575,61.684
207204.144,-116.816,54.746
207304.146,-125.651,78.182
207404.14800000002,-125.667,75.06
207504.15,-131.936,56.062
207604.152,-115.349,75.277
207704.154,-111.464,75.925
207804.15600000002,-94.059,44.283
207904.158,-101.99,63.95
208004.16,-108.491,76.35
208104.162,-120.49,62.012
208204.16400000002,-94.923,48.153
208304.166,-117.614,64.678
208404.168,-106.626,69.1
208504.17,-108.826,80.901
208604.172,-109.864,70.703
208704.174,-112.708,83.302
208804.176,-110.367,69.634
208904.178,-111.058,67.225
209004.18,-106.927,63.842
209104.182,-118.573,65.952
209204.184,-121.19,67.372
209304.18600000002,-110.851,70.402
209404.188,-106.398,51.499
209504.19,-104.943,67.991
209604.192,-122.725,64.131
209704.19400000002,-111.06,65.599
209804.196,-104.087,67.682
209904.198,-106.139,72.979
210004.2,-114.026,62.895
210104.202,-126.94,54.871
210204.204,-104.128,48.331
210304.206,-114.137,68.807
210404.208,-124.259,77.02
210504.21,-121.77,63.333
210604.212,-113.078,68.357
210704.214,-110.366,72.721
210804.21600000001,-109.318,49.695
210904.218,-114.239,79.098
211004.22,-105.254,64.254
211104.222,-112.658,69.912
211204.22400000002,-116.15,55.605
211304.226,-119.896,53.432
211404.228,-107.701,56.345
211504.23,-129.81,59.215
211604.23200000002,-116.861,69.266
211704.234,-126.893,80.376
211804.236,-109.72,58.851
