#Simulation Analysis Results CSV File 2020-11-25T13:57:57.355319
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
800016.0,-121.149,58.856
800116.002,-120.594,65.493
800216.0040000001,-114.912,52.773
800316.006,-115.762,62.027
800416.008,-119.272,52.242
800516.01,-118.565,51.386
800616.012,-112.475,72.575
800716.014,-120.479,66.946
800816.0160000001,-112.438,54.259
800916.018,-121.808,69.768
801016.02,-113.768,55.312
801116.022,-120.189,51.41
801216.024,-120.319,68.592
801316.0260000001,-108.487,42.823
801416.028,-120.979,51.53
801516.03,-127.999,56.399
801616.032,-125.004,71.586
801716.034,-125.626,65.407
801816.036,-115.284,64.933
801916.0380000001,-118.287,64.553
802016.04,-109.159,43.1
802116.042,-112.368,39.886
802216.044,-116.88,67.815
802316.046,-122.604,76.319
802416.0480000001,-121.997,46.852
802516.05,-113.421,59.208
802616.052,-102.712,47.493
802716.054,-118.005,67.267
802816.056,-118.358,56.977
802916.058,-123.481,65.327
803016.06,-119.148,50.511
803116.062,-138.055,78.595
803216.064,-111.676,66.345
803316.066,-110.985,37.93
803416.068,-103.896,34.439
803516.0700000001,-123.536,54.029
803616.072,-114.112,46.278
803716.074,-119.355,50.938
803816.076,-110.616,52.358
803916.078,-111.701,49.324
804016.0800000001,-124.317,67.479
804116.082,-119.912,51.006
804216.084,-110.74,55.742
804316.086,-119.388,82.041
804416.088,-114.461,68.386
804516.09,-118.743,53.826
804616.0920000001,-112.508,46.267
804716.094,-126.17,62.367
804816.096,-123.636,46.946
804916.098,-117.055,69.115
805016.1,-107.701,50.3
805116.1020000001,-121.209,80.811
805216.104,-116.744,48.638
805316.106,-121.379,63.26
805416.108,-109.459,57.127
805516.11,-123.329,56.993
805616.112,-105.217,42.216
805716.1140000001,-102.333,49.277
805816.116,-123.971,65.965
805916.118,-116.364,57.66
806016.12,-119.171,69.358
806116.122,-114.68,66.261
806216.1240000001,-120.223,68.034
806316.126,-105.052,58.72
806416.128,-114.267,56.73
806516.13,-121.249,67.252
806616.132,-110.518,36.796
806716.134,-109.878,60.033
806816.136,-119.337,63.676
806916.138,-130.752,69.835
807016.14,-121.337,62.198
807116.142,-127.052,54.413
807216.144,-119.495,46.878
807316.1460000001,-105.974,64.203
807416.148,-117.743,62.891
807516.15,-135.77,83.833
807616.152,-128.139,65.059
807716.154,-136.424,80.356
807816.156,-109.511,48.258
807916.158,-116.606,58.272
808016.16,-116.015,61.322
808116.162,-107.823,65.437
808216.164,-110.413,40.932
808316.166,-110.121,48.6
808416.1680000001,-108.853,56.659
808516.17,-94.157,27.636
808616.172,-125.416,63.322
808716.174,-123.593,52.665
808816.176,-116.228,60.95
808916.1780000001,-108.925,61.691
809016.18,-107.641,29.713
809116.182,-116.808,56.168
809216.184,-109.431,39.619
809316.186,-117.294,55.671
809416.188,-111.821,61.381
809516.1900000001,-123.2,55.783
809616.192,-116.784,62.822
809716.194,-117.979,71.597
809816.196,-117.976,59.885
809916.198,-112.065,58.677
810016.2000000001,-109.758,65.531
810116.202,-130.315,61.342
810216.204,-116.862,49.151
810316.206,-131.744,61.129
810416.208,-129.022,63.552
810516.21,-121.426,68.037
810616.212,-127.021,55.931
810716.214,-136.74,56.822
810816.216,-113.736,66.234
810916.218,-137.962,63.183
811016.22,-126.541,63.088
811116.2220000001,-129.814,62.211
811216.224,-114.912,70.459
811316.226,-118.882,58.77
811416.228,-111.607,58.079
811516.23,-132.663,62.613
811616.232,-126.011,59.594
811716.234,-109.565,79.725
811816.236,-129.884,64.919
811916.238,-117.037,62.537
812016.24,-125.719,48.229
812116.242,-105.216,57.41
812216.2440000001,-115.877,59.663
812316.246,-122.08,63.962
812416.248,-115.352,52.205
812516.25,-121.078,73.619
812616.252,-117.706,75.855
812716.2540000001,-131.75,51.941
812816.256,-105.84,69.391
812916.258,-122.83,72.299
813016.26,-116.751,58.936
813116.262,-102.793,69.802
813216.264,-99.978,55.116
813316.2660000001,-126.603,51.777
813416.268,-118.335,50.154
813516.27,-127.019,74.428
813616.272,-117.471,52.838
813716.274,-121.628,75.125
813816.2760000001,-125.099,60.419
813916.278,-116.96,53.953
814016.28,-125.937,74.112
814116.282,-117.459,54.977
814216.284,-94.507,31.258
