#Simulation Analysis Results CSV File 2019-06-08T20:58:44.972191,,
"#Generated on structure: ""frame000000""",,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_FMN - Heme
0,40.875602722168,12.5608024597168
150,39.6047477722168,13.4017286300659
300,39.6161499023437,15.8659582138062
450,39.4183311462402,15.3443145751953
600,38.3267555236816,16.5058116912842
750,38.3369903564453,15.3094215393066
900,37.7349700927734,16.319263458252
1050,37.2454643249512,16.4178771972656
1200,36.5185241699219,16.1266040802002
1350,35.4412460327148,14.6004104614258
1500,36.0588264465332,16.2338962554932
1650,37.2853813171387,15.9898195266724
1800,40.6586303710938,13.9812593460083
1950,35.378963470459,14.7284440994263
2100,36.5066757202148,14.6908950805664
2250,34.5244255065918,16.7447299957275
2400,35.8110122680664,15.2600069046021
2550,37.8395538330078,15.7209615707397
2700,36.9584884643555,15.6120758056641
2850,38.3546333312988,15.1691837310791
3000,37.479190826416,15.8762807846069
3150,36.0428009033203,15.6753120422363
3300,34.5631446838379,14.8242921829224
3450,35.0425453186035,15.9367389678955
3600,35.2191200256348,15.1479616165161
3750,34.7127990722656,16.1172332763672
3900,33.4059906005859,16.6404056549072
4050,33.4857482910156,16.2351913452148
4200,34.8476676940918,17.3257255554199
4350,35.0353469848633,16.8957595825195
4500,34.364086151123,17.0953578948975
4650,34.8445663452148,17.1945743560791
4800,34.5370445251465,17.2243976593018
4950,34.2312812805176,16.7275829315186
5100,33.569164276123,16.8812770843506
5250,32.9880714416504,17.2479934692383
5400,35.4382553100586,16.5890369415283
5550,35.1390800476074,16.5268878936768
5700,35.2008514404297,16.8335800170898
5850,33.6396560668945,17.7031364440918
6000,35.2914924621582,16.8584175109863
6150,33.5292091369629,18.3868598937988
6300,33.7298698425293,18.1390724182129
6450,34.3518104553223,16.4046955108643
6600,35.9720573425293,17.0362014770508
6750,36.1480255126953,16.5779933929443
6900,34.6982154846191,17.5441417694092
7050,35.1898345947266,17.7022552490234
7200,32.8235244750977,17.5844097137451
7350,32.8637161254883,16.7848377227783
7500,32.8264122009277,16.6972618103027
7650,32.7171821594238,16.7523345947266
7800,34.241081237793,16.7308292388916
7950,35.085319519043,17.5230579376221
8100,34.3460922241211,17.2866821289063
8250,33.2207145690918,16.7485618591309
8400,34.1218414306641,17.6109313964844
8550,33.4911499023437,17.1841564178467
8700,33.5058784484863,17.2421836853027
8850,32.5517196655273,17.4317169189453
9000,34.8591842651367,15.6512861251831
9150,33.7784271240234,17.3158988952637
9300,32.3569412231445,16.9808330535889
9450,33.8758201599121,17.5233764648438
9600,35.1176605224609,16.073917388916
9750,33.5012741088867,16.95361328125
9900,32.4970283508301,16.7497425079346
10050,33.2655372619629,16.83251953125
10200,32.622371673584,16.7985382080078
10350,34.3401832580566,17.2113571166992
10500,34.7188682556152,16.8063583374023
10650,35.0816764831543,16.8006534576416
10800,35.910701751709,16.0693912506104
10950,35.2861022949219,17.7479763031006
11100,34.5132675170898,16.4329795837402
11250,34.0002136230469,16.6939544677734
11400,33.2890510559082,17.2192516326904
11550,35.479419708252,16.952751159668
11700,34.5815925598145,16.1454391479492
11850,35.9642105102539,15.7386875152588
12000,34.1446685791016,16.7871971130371
12150,36.3629913330078,16.6647396087646
12300,36.2804718017578,16.2451629638672
12450,36.1266212463379,16.7049331665039
12600,36.8767585754395,16.9699172973633
12750,33.5916023254395,17.8267059326172
12900,33.9427185058594,16.3726081848145
13050,34.3890151977539,16.9307556152344
13200,33.3867225646973,17.0756416320801
13350,35.0998039245605,16.9092350006104
13500,34.5348052978516,17.7658882141113
13650,34.4167289733887,17.754093170166
13800,36.3239059448242,16.789623260498
13950,33.029125213623,17.5112495422363
14100,33.328239440918,18.4194355010986
14250,34.586109161377,16.438928604126
14400,35.5157318115234,16.5084381103516
14550,34.0377883911133,16.5040836334229
14700,34.7073669433594,16.3303108215332
14850,35.5976371765137,16.418794631958
15000,35.6911697387695,15.9392585754395
15150,35.5785713195801,16.2156887054443
15300,34.7818336486816,16.446720123291
15450,32.5205154418945,15.9514331817627
15600,34.4699783325195,16.1416187286377
15750,35.8246841430664,16.5652866363525
15900,34.3551483154297,16.6508007049561
16050,32.767463684082,15.5939178466797
16200,33.0574111938477,16.056224822998
16350,34.5638809204102,15.8816156387329
16500,32.8341064453125,15.7690153121948
16650,33.4532051086426,15.8156976699829
16800,34.4362182617188,15.6193332672119
16950,34.2528266906738,15.5020389556885
17100,32.9286003112793,15.9296007156372
17250,32.4419364929199,16.5323352813721
17400,33.5341262817383,15.851357460022
17550,33.4312858581543,15.8782253265381
17700,33.7103576660156,15.5958919525146
17850,33.167106628418,15.7921266555786
18000,33.3949089050293,15.7444696426392
18150,34.0321960449219,16.0867576599121
18300,34.5816421508789,15.6889600753784
18450,33.8991203308105,16.1712913513184
18600,33.5774879455566,16.4523792266846
18750,33.3335494995117,15.1746816635132
18900,33.0582542419434,16.2563056945801
19050,33.8141250610352,16.1844825744629
19200,32.4670028686523,16.6857357025146
19350,33.2670059204102,16.4092769622803
19500,31.6345615386963,16.7692832946777
19650,31.7519931793213,16.9025402069092
19800,31.8167915344238,16.1252384185791
19950,32.9980506896973,16.1122035980225
20100,33.553352355957,17.1758041381836
20250,32.9417991638184,18.2839126586914
20400,33.3047637939453,18.2698745727539
20550,34.0923538208008,16.9743061065674
20700,33.6539115905762,17.376916885376
20850,34.4679641723633,17.8261184692383
21000,32.8350067138672,18.6003894805908
21150,33.3910446166992,16.2608871459961
21300,33.1121215820312,15.8681116104126
21450,31.205265045166,16.6480293273926
21600,31.7736015319824,16.4623870849609
21750,31.1844005584717,16.3199501037598
21900,32.0315971374512,15.955340385437
22050,30.7016429901123,16.5941429138184
22200,32.5916404724121,15.6575136184692
22350,32.1982879638672,18.805046081543
22500,32.2831382751465,17.72239112854
22650,32.2565841674805,18.287425994873
22800,31.7857284545898,17.4991760253906
22950,31.0116081237793,18.7464504241943
23100,30.5715522766113,18.2062931060791
23250,29.5399761199951,18.6570816040039
23400,31.0109214782715,17.9215831756592
23550,31.2145214080811,17.4676342010498
23700,31.3021183013916,18.3015727996826
23850,30.2876873016357,19.3317279815674
24000,28.7220191955566,17.8084964752197
24150,29.1171092987061,17.7590789794922
24300,32.4558486938477,18.2847862243652
24450,29.9698162078857,17.3363380432129
24600,29.7849502563477,19.2669639587402
24750,31.3142185211182,19.6126747131348
24900,29.8858623504639,18.5565624237061
25050,30.8728160858154,16.7054710388184
25200,29.9127883911133,17.5192031860352
25350,29.7020587921143,17.9065132141113
25500,29.9148979187012,17.9293308258057
25650,30.4956073760986,17.3554401397705
25800,28.7713279724121,17.2440128326416
25950,29.3092479705811,16.7327270507813
