frame#	Prot_CA	Prot_Backbone	Prot_Sidechain	Prot_All_Heavy
0	0	0	0	0
1	1.77	1.775	2.342	1.99
2	2.087	2.093	2.69	2.327
3	2.33	2.34	2.88	2.535
4	3.178	3.184	3.631	3.353
5	2.943	2.947	3.459	3.148
6	3.006	3.012	3.521	3.217
7	3.32	3.327	3.841	3.538
8	4.186	4.185	4.593	4.359
9	3.899	3.898	4.336	4.094
10	4.044	4.047	4.508	4.247
11	3.631	3.636	4.179	3.86
12	3.519	3.519	4.001	3.709
13	3.592	3.592	4.08	3.794
14	3.926	3.928	4.347	4.09
15	3.634	3.626	4.206	3.887
16	3.682	3.679	4.212	3.913
17	3.585	3.584	4.097	3.807
18	3.695	3.688	4.196	3.91
19	3.789	3.782	4.261	3.978
20	3.711	3.711	4.205	3.921
21	3.643	3.65	4.141	3.873
22	3.642	3.648	4.114	3.845
23	4.537	4.541	4.944	4.74
24	3.863	3.868	4.385	4.109
25	4.332	4.332	4.779	4.543
26	4.304	4.288	4.775	4.529
27	3.973	3.968	4.465	4.203
28	4.188	4.179	4.719	4.441
29	3.795	3.791	4.343	4.053
30	3.847	3.846	4.409	4.123
31	3.689	3.686	4.302	3.977
32	4.107	4.103	4.622	4.35
33	3.821	3.815	4.315	4.055
34	4.175	4.174	4.71	4.441
35	4.029	4.026	4.568	4.274
36	4.188	4.189	4.711	4.436
37	4.204	4.201	4.735	4.451
38	3.917	3.915	4.502	4.176
39	4.467	4.459	4.98	4.719
40	4.259	4.246	4.795	4.504
41	4.489	4.488	4.984	4.722
42	4.305	4.296	4.821	4.543
43	4.199	4.187	4.71	4.428
44	4.331	4.32	4.817	4.558
45	4.053	4.041	4.589	4.29
46	4.108	4.1	4.622	4.341
47	4.33	4.322	4.803	4.547
48	4.374	4.367	4.845	4.587
49	4.428	4.418	4.899	4.651
50	4.532	4.52	4.994	4.743
51	4.165	4.152	4.706	4.408
52	4.417	4.403	4.881	4.618
53	4.304	4.29	4.783	4.517
54	4.319	4.304	4.748	4.512
55	4.558	4.54	4.992	4.751
56	4.535	4.515	5.014	4.758
57	4.604	4.596	5.071	4.828
58	4.318	4.306	4.784	4.526
59	4.29	4.275	4.756	4.508
60	4.556	4.548	5.009	4.779
61	4.631	4.618	5.073	4.843
62	4.595	4.581	5.037	4.804
63	4.568	4.549	5.008	4.775
64	4.424	4.413	4.913	4.655
65	4.477	4.473	4.885	4.663
66	4.59	4.579	5.027	4.795
67	4.541	4.529	4.936	4.724
68	4.316	4.302	4.758	4.511
69	4.371	4.362	4.839	4.573
70	4.152	4.146	4.63	4.36
71	4.558	4.55	4.997	4.751
72	4.29	4.282	4.719	4.469
73	4.109	4.104	4.622	4.336
74	4.419	4.409	4.864	4.618
75	4.103	4.098	4.576	4.309
76	4.122	4.118	4.626	4.345
77	3.891	3.882	4.435	4.132
78	4.001	3.988	4.528	4.239
79	3.822	3.812	4.364	4.063
80	4.28	4.269	4.795	4.517
81	4.039	4.03	4.558	4.268
82	4.165	4.157	4.702	4.41
83	4.144	4.131	4.627	4.357
84	4.246	4.24	4.747	4.488
85	4.464	4.453	4.941	4.694
86	4.228	4.215	4.729	4.465
87	4.322	4.316	4.802	4.547
88	4.409	4.401	4.879	4.637
89	4.339	4.333	4.832	4.582
90	4.253	4.239	4.722	4.473
91	4.312	4.31	4.768	4.52
92	4.323	4.314	4.769	4.529
93	4.08	4.069	4.567	4.296
94	4.42	4.407	4.837	4.606
95	4.318	4.307	4.738	4.496
96	4.297	4.286	4.716	4.489
97	4.576	4.566	4.985	4.759
98	4.235	4.235	4.699	4.448
99	4.242	4.234	4.691	4.443
100	4.149	4.141	4.65	4.366
101	3.953	3.947	4.443	4.169
102	4.093	4.085	4.593	4.305
103	4.603	4.596	5.045	4.809
104	4.62	4.607	5.086	4.837
105	4.299	4.29	4.768	4.517
106	4.298	4.286	4.83	4.54
107	4.542	4.534	5.037	4.78
108	4.758	4.748	5.246	4.987
109	4.455	4.445	4.964	4.691
110	4.71	4.703	5.154	4.921
111	4.787	4.774	5.263	5.008
112	4.337	4.333	4.868	4.586
113	4.653	4.642	5.137	4.876
114	4.785	4.776	5.229	4.993
115	4.521	4.513	4.987	4.736
116	4.601	4.599	5.052	4.819
117	4.953	4.947	5.359	5.161
118	4.565	4.558	5.019	4.775
119	4.572	4.565	5.021	4.776
120	4.516	4.507	4.995	4.733
121	4.525	4.519	5.033	4.755
122	4.194	4.18	4.725	4.439
123	5.072	5.067	5.507	5.282
124	4.664	4.658	5.153	4.905
125	4.378	4.372	4.867	4.606
126	4.595	4.587	5.083	4.813
127	4.633	4.622	5.114	4.851
128	4.785	4.773	5.263	5.016
129	4.806	4.8	5.296	5.042
130	5.088	5.075	5.576	5.323
131	5.299	5.289	5.776	5.547
132	5.171	5.162	5.634	5.401
133	5.191	5.185	5.657	5.434
134	5.014	5.006	5.502	5.254
135	5.296	5.285	5.747	5.527
136	4.971	4.958	5.442	5.201
137	5.257	5.244	5.678	5.459
138	5.164	5.151	5.614	5.385
139	5.272	5.265	5.683	5.483
140	5.479	5.466	5.871	5.674
141	5.412	5.394	5.845	5.63
142	5.73	5.72	6.139	5.939
143	5.82	5.807	6.225	6.028
144	5.702	5.686	6.073	5.891
145	5.792	5.785	6.17	5.986
146	5.759	5.749	6.186	5.969
147	5.739	5.724	6.132	5.921
148	5.551	5.545	5.967	5.761
149	5.808	5.79	6.216	6.009
150	5.486	5.474	5.918	5.699
151	5.774	5.763	6.215	6.007
152	5.652	5.652	6.077	5.874
153	5.754	5.738	6.127	5.952
154	5.883	5.868	6.296	6.097
155	5.971	5.955	6.346	6.178
156	5.613	5.602	6.007	5.821
157	5.744	5.731	6.093	5.933
158	5.724	5.71	6.121	5.93
159	5.914	5.903	6.282	6.127
160	5.675	5.67	6.06	5.9
161	5.706	5.691	6.092	5.928
162	5.581	5.573	5.964	5.793
163	5.677	5.665	6.078	5.9
164	5.793	5.784	6.149	6
165	5.875	5.859	6.232	6.069
166	6.059	6.055	6.418	6.259
167	5.788	5.782	6.186	5.997
168	5.647	5.642	6.019	5.851
169	5.727	5.716	6.094	5.922
170	5.692	5.682	6.077	5.906
171	5.812	5.803	6.218	6.03
172	5.692	5.678	6.124	5.924
173	5.896	5.897	6.256	6.093
174	5.832	5.824	6.188	6.031
175	5.993	5.988	6.376	6.212
176	5.7	5.693	6.075	5.905
177	5.646	5.636	6.071	5.866
178	5.682	5.674	6.073	5.891
179	5.86	5.848	6.223	6.052
180	5.768	5.753	6.191	5.994
181	5.72	5.701	6.096	5.917
182	5.712	5.699	6.079	5.899
183	5.704	5.697	6.087	5.919
184	5.756	5.734	6.156	5.967
185	5.701	5.688	6.088	5.917
186	5.599	5.586	5.993	5.805
187	5.591	5.58	5.981	5.793
188	5.874	5.861	6.256	6.075
189	5.989	5.976	6.369	6.198
190	5.81	5.797	6.204	6.029
191	5.883	5.866	6.309	6.111
192	5.74	5.726	6.136	5.947
193	6.003	5.989	6.379	6.203
194	5.829	5.814	6.227	6.046
195	5.922	5.907	6.291	6.124
196	5.776	5.774	6.121	5.97
197	5.809	5.8	6.185	6.013
198	5.7	5.696	6.076	5.887
199	5.885	5.881	6.294	6.107
200	6.172	6.163	6.574	6.392
201	6.156	6.147	6.518	6.353
202	5.803	5.793	6.204	6.014
203	5.929	5.917	6.336	6.152
204	5.852	5.844	6.215	6.049
205	5.725	5.71	6.105	5.919
206	5.903	5.893	6.295	6.111
207	5.696	5.688	6.096	5.922
208	5.965	5.959	6.398	6.217
209	5.825	5.815	6.247	6.06
210	6.105	6.089	6.489	6.332
211	6.117	6.108	6.518	6.34
212	5.87	5.864	6.257	6.092
213	6.056	6.046	6.401	6.25
214	5.663	5.655	6.06	5.877
215	5.693	5.68	6.13	5.926
216	5.696	5.682	6.118	5.926
217	5.848	5.83	6.246	6.071
218	5.919	5.907	6.336	6.145
219	5.759	5.742	6.175	5.977
220	5.798	5.785	6.176	5.991
221	5.578	5.562	6.006	5.796
222	5.716	5.705	6.13	5.935
223	5.773	5.763	6.165	5.977
224	5.752	5.746	6.198	5.992
225	5.948	5.936	6.384	6.183
226	5.86	5.854	6.294	6.085
227	5.799	5.786	6.234	6.026
228	6.004	5.985	6.374	6.207
229	5.832	5.817	6.237	6.056
230	5.861	5.842	6.275	6.082
231	5.745	5.736	6.173	5.986
232	5.958	5.943	6.33	6.168
233	5.686	5.672	6.089	5.905
234	5.828	5.813	6.22	6.034
235	5.919	5.905	6.308	6.121
236	5.937	5.922	6.361	6.171
237	5.823	5.818	6.214	6.031
238	5.907	5.898	6.315	6.127
239	5.859	5.85	6.263	6.079
240	5.974	5.964	6.397	6.203
241	5.902	5.896	6.381	6.163
242	5.868	5.862	6.298	6.107
243	5.894	5.88	6.312	6.116
244	6.135	6.122	6.552	6.36
245	6.201	6.195	6.64	6.45
246	6.023	6.014	6.488	6.274
247	6.067	6.051	6.5	6.302
248	6.134	6.128	6.568	6.378
249	5.913	5.902	6.343	6.139
250	5.953	5.942	6.373	6.181
251	6.393	6.378	6.788	6.613
252	6.178	6.167	6.555	6.385
253	6.253	6.232	6.658	6.477
254	5.773	5.762	6.227	6.02
255	6.057	6.044	6.492	6.294
256	6.179	6.167	6.597	6.413
257	5.856	5.845	6.288	6.092
258	5.847	5.835	6.293	6.09
259	5.997	5.988	6.448	6.243
260	6.31	6.299	6.709	6.537
261	5.975	5.96	6.462	6.249
262	5.879	5.863	6.359	6.14
263	5.983	5.966	6.438	6.23
264	5.779	5.763	6.224	6.013
265	5.897	5.881	6.372	6.152
266	6.148	6.129	6.581	6.389
267	6.137	6.118	6.587	6.376
268	6.098	6.074	6.563	6.351
269	5.873	5.855	6.362	6.122
270	6.331	6.316	6.779	6.571
271	6.241	6.22	6.693	6.482
272	6.303	6.291	6.755	6.554
273	6.033	6.01	6.505	6.279
274	6.353	6.335	6.781	6.59
275	6.196	6.173	6.657	6.444
276	6.131	6.115	6.565	6.379
277	6.149	6.129	6.592	6.399
278	6.528	6.504	6.956	6.775
279	6.267	6.245	6.689	6.509
280	6.409	6.386	6.831	6.65
281	6.13	6.105	6.555	6.364
282	6.092	6.071	6.517	6.34
283	6.132	6.109	6.569	6.37
284	5.986	5.962	6.404	6.211
285	5.916	5.901	6.33	6.145
286	5.993	5.984	6.389	6.206
287	5.999	5.98	6.403	6.223
288	5.969	5.946	6.366	6.191
289	6.063	6.042	6.506	6.3
290	6.037	6.022	6.445	6.269
291	6.506	6.487	6.907	6.723
292	6.395	6.376	6.824	6.631
293	6.313	6.29	6.785	6.564
294	6.296	6.271	6.708	6.516
295	6.218	6.2	6.679	6.47
296	6.468	6.456	6.868	6.692
297	6.106	6.089	6.539	6.348
298	6.393	6.378	6.809	6.638
299	6.212	6.196	6.621	6.444
300	6.259	6.243	6.67	6.48
301	6.273	6.256	6.667	6.485
302	6.009	5.998	6.45	6.25
303	5.967	5.948	6.374	6.188
304	6.171	6.159	6.559	6.378
305	6.255	6.243	6.662	6.472
306	6.464	6.449	6.863	6.689
307	6.275	6.258	6.674	6.509
308	6.34	6.326	6.719	6.552
309	6.254	6.244	6.658	6.48
310	6.188	6.168	6.584	6.4
311	6.232	6.216	6.626	6.45
312	6.205	6.19	6.622	6.429
313	5.924	5.905	6.318	6.129
314	6.568	6.551	6.946	6.779
315	6.325	6.306	6.731	6.541
316	6.123	6.099	6.565	6.352
317	6.169	6.152	6.564	6.38
318	6.297	6.28	6.673	6.503
319	6.226	6.208	6.606	6.439
320	6.434	6.408	6.824	6.652
321	6.128	6.108	6.536	6.353
322	6.207	6.187	6.65	6.45
323	6.182	6.161	6.593	6.402
324	6.129	6.114	6.541	6.357
325	6.483	6.469	6.853	6.688
326	6.365	6.347	6.737	6.572
327	6.332	6.318	6.704	6.536
328	6.035	6.016	6.44	6.257
329	5.864	5.847	6.287	6.089
330	6.211	6.189	6.616	6.433
331	6.025	6.003	6.448	6.252
332	6.264	6.246	6.646	6.475
333	6.194	6.17	6.65	6.443
334	6.019	5.996	6.488	6.269
335	6.113	6.088	6.567	6.353
336	6.17	6.155	6.59	6.398
337	6.043	6.026	6.469	6.275
338	6.209	6.185	6.624	6.429
339	6.303	6.284	6.664	6.504
340	6.584	6.567	6.929	6.781
341	6.405	6.384	6.779	6.613
342	6.363	6.343	6.778	6.596
343	6.365	6.351	6.717	6.557
344	6.192	6.172	6.622	6.413
345	6.218	6.199	6.676	6.454
346	5.995	5.969	6.415	6.223
347	6.213	6.192	6.648	6.445
348	6.253	6.232	6.669	6.476
349	6.23	6.211	6.631	6.444
350	6.343	6.321	6.777	6.573
351	6.311	6.29	6.745	6.547
352	6.29	6.269	6.723	6.53
353	6.104	6.081	6.523	6.33
354	6.139	6.12	6.558	6.364
355	6.063	6.049	6.513	6.305
356	6.184	6.166	6.632	6.425
357	5.884	5.87	6.345	6.123
358	5.861	5.835	6.337	6.099
359	5.774	5.754	6.209	5.996
360	6.171	6.149	6.592	6.413
361	6.283	6.264	6.716	6.519
362	6.199	6.18	6.646	6.438
363	6.261	6.245	6.698	6.506
364	6.221	6.202	6.644	6.448
365	6.126	6.101	6.578	6.369
366	6.417	6.4	6.829	6.652
367	5.934	5.917	6.369	6.161
368	6.116	6.098	6.542	6.351
369	6.151	6.136	6.557	6.376
370	6.385	6.374	6.772	6.612
371	6.524	6.506	6.876	6.732
372	6.254	6.236	6.621	6.462
373	5.909	5.892	6.279	6.106
374	6.036	6.02	6.458	6.26
375	5.904	5.891	6.3	6.12
376	5.994	5.98	6.37	6.203
377	5.828	5.812	6.227	6.038
378	6.018	6.006	6.448	6.255
379	5.954	5.936	6.38	6.181
380	6.024	6.007	6.449	6.26
381	6.289	6.274	6.69	6.518
382	6.218	6.207	6.61	6.449
383	6.156	6.143	6.55	6.369
384	6.053	6.034	6.489	6.287
385	6.324	6.309	6.7	6.541
386	6.258	6.243	6.65	6.486
387	6.163	6.149	6.565	6.381
388	6.126	6.116	6.554	6.377
389	6.135	6.123	6.537	6.365
390	6.106	6.094	6.511	6.325
391	6.088	6.073	6.513	6.329
392	6.251	6.234	6.641	6.465
393	6.105	6.084	6.505	6.326
394	5.945	5.934	6.38	6.187
395	6.225	6.207	6.64	6.453
396	5.996	5.976	6.407	6.219
397	5.931	5.917	6.351	6.148
398	5.983	5.966	6.384	6.197
399	5.857	5.84	6.259	6.069
