#Simulation Analysis Results CSV File 2019-03-26T10:49:08.590548
#Generated on structure: "frame000000"
TimeStep,Rad_Gyration_CPR-glob,Distance_FMN - Heme
0.0,29.84123742056586,12.560802459716797
150.0,30.389726339945376,13.401728630065918
300.0,29.942601369074886,15.865958213806152
450.0,29.941670755163248,15.344314575195312
600.0,29.971571048349226,16.50581169128418
750.0,30.273820030334225,15.30942153930664
900.0,30.214010917611926,16.319263458251953
1050.0,30.230372298802536,16.417877197265625
1200.0,30.21121955114427,16.126604080200195
1350.0,30.148083997162,14.600410461425781
1500.0,30.152146439541028,16.233896255493164
1650.0,29.958534912445717,15.989819526672363
1800.0,30.47984890443426,13.9812593460083
1950.0,30.059113749564034,14.72844409942627
2100.0,30.077212500667947,14.690895080566406
2250.0,29.69815896405,16.74472999572754
2400.0,29.97403342545802,15.26000690460205
2550.0,29.907148405690666,15.720961570739746
2700.0,29.83884079884954,15.612075805664062
2850.0,30.005214332788945,15.169183731079102
3000.0,30.34642920156944,15.876280784606934
3150.0,30.0293639797283,15.675312042236328
3300.0,29.784706520130456,14.824292182922363
3450.0,30.25553947817345,15.936738967895508
3600.0,29.79493029460248,15.147961616516113
3750.0,29.911367583881674,16.117233276367188
3900.0,29.904643303276153,16.640405654907227
4050.0,29.625033305726205,16.235191345214844
4200.0,29.78612493995751,17.325725555419922
4350.0,29.3099660710207,16.89575958251953
4500.0,29.433511839947677,17.09535789489746
4650.0,29.646216598868733,17.1945743560791
4800.0,29.350888397345337,17.224397659301758
4950.0,29.14221650018818,16.727582931518555
5100.0,29.30712080112906,16.881277084350586
5250.0,28.953954683245197,17.24799346923828
5400.0,29.186252674091328,16.58903694152832
5550.0,28.631652229220666,16.526887893676758
5700.0,29.24059598642671,16.833580017089844
5850.0,28.911455651206893,17.703136444091797
6000.0,28.968691848616043,16.858417510986328
6150.0,29.07678592819467,18.386859893798828
6300.0,29.03869391270231,18.13907241821289
6450.0,28.94343173542328,16.404695510864258
6600.0,29.082864995152974,17.03620147705078
6750.0,29.167280211516704,16.577993392944336
6900.0,29.028297684554094,17.54414176940918
7050.0,28.858772073590732,17.702255249023438
7200.0,29.076608259057668,17.584409713745117
7350.0,28.888024548291213,16.78483772277832
7500.0,29.02020560956868,16.697261810302734
7650.0,29.052632458899787,16.752334594726562
7800.0,28.951158017476956,16.7308292388916
7950.0,29.304236157426615,17.52305793762207
8100.0,28.791676491833105,17.28668212890625
8250.0,29.093527131109717,16.74856185913086
8400.0,28.79326318566098,17.610931396484375
8550.0,29.03229302080061,17.18415641784668
8700.0,28.928778517081362,17.242183685302734
8850.0,28.904224150480854,17.431716918945312
9000.0,28.87523826831573,15.651286125183105
9150.0,28.924045449897886,17.315898895263672
9300.0,28.755845453832496,16.980833053588867
9450.0,28.83674703078969,17.52337646484375
9600.0,28.530094501062944,16.073917388916016
9750.0,28.581346189907254,16.95361328125
9900.0,28.613038829425804,16.74974250793457
10050.0,28.64334960470233,16.83251953125
10200.0,28.86435960602824,16.798538208007812
10350.0,28.74730117616415,17.21135711669922
10500.0,28.790990847520455,16.806358337402344
10650.0,28.7475182635632,16.8006534576416
10800.0,28.646774154787984,16.06939125061035
10950.0,28.86717216830233,17.747976303100586
11100.0,28.9842960669093,16.432979583740234
11250.0,28.966415208598004,16.693954467773438
11400.0,28.65913083958796,17.21925163269043
11550.0,29.17507095960489,16.95275115966797
11700.0,29.106608343639085,16.14543914794922
11850.0,28.789563003067247,15.738687515258789
12000.0,28.92052075959182,16.78719711303711
12150.0,29.256073744099286,16.66473960876465
12300.0,29.275610537818956,16.245162963867188
12450.0,29.001243024308412,16.704933166503906
12600.0,29.014128348742254,16.96991729736328
12750.0,28.819558568690766,17.826705932617188
12900.0,28.865757100786823,16.372608184814453
13050.0,29.13255781400946,16.930755615234375
13200.0,28.842563510190764,17.075641632080078
13350.0,28.96898120849675,16.90923500061035
13500.0,28.945679187525933,17.765888214111328
13650.0,29.091023257042014,17.754093170166016
13800.0,28.945060374616816,16.789623260498047
13950.0,28.92823135159422,17.511249542236328
14100.0,28.994422369402074,18.419435501098633
14250.0,29.052543331016118,16.438928604125977
14400.0,29.212840272755628,16.508438110351562
14550.0,29.13607947835482,16.50408363342285
14700.0,28.883026975785466,16.330310821533203
14850.0,29.00842578158937,16.418794631958008
15000.0,29.09278929444367,15.939258575439453
15150.0,28.69988486220611,16.215688705444336
15300.0,28.729292498093514,16.446720123291016
15450.0,28.849633195188975,15.951433181762695
15600.0,28.8700026253689,16.141618728637695
15750.0,28.984885368637677,16.56528663635254
15900.0,29.101769225846724,16.650800704956055
16050.0,28.898470902212715,15.593917846679688
16200.0,29.082944606770727,16.056224822998047
16350.0,29.180737790554485,15.88161563873291
16500.0,29.115624079401652,15.769015312194824
16650.0,28.987631454302086,15.81569766998291
16800.0,29.024688253945467,15.619333267211914
16950.0,29.06705718248217,15.502038955688477
17100.0,29.243019424431907,15.929600715637207
17250.0,28.91078681261307,16.53233528137207
17400.0,29.149454883604133,15.851357460021973
17550.0,29.101200725157526,15.878225326538086
17700.0,28.974951366037864,15.595891952514648
17850.0,28.753911242077606,15.792126655578613
18000.0,28.927882317947542,15.74446964263916
18150.0,29.040411424993863,16.08675765991211
18300.0,29.02375136945759,15.688960075378418
18450.0,28.76218269927211,16.17129135131836
18600.0,28.85303453973042,16.45237922668457
18750.0,28.93802736983533,15.174681663513184
18900.0,28.68135945461278,16.256305694580078
19050.0,28.72076947506322,16.18448257446289
19200.0,28.866120615774975,16.68573570251465
19350.0,28.850939047150497,16.409276962280273
19500.0,28.6097328210849,16.769283294677734
19650.0,28.50351677460021,16.90254020690918
19800.0,28.193171789475464,16.1252384185791
19950.0,28.82249233865465,16.11220359802246
20100.0,28.61888889268705,17.175804138183594
20250.0,28.80117636235164,18.283912658691406
20400.0,28.780172161961723,18.269874572753906
20550.0,28.765295212994292,16.974306106567383
20700.0,28.77465617908859,17.376916885375977
20850.0,28.86038261775559,17.82611846923828
21000.0,28.755148027103722,18.60038948059082
21150.0,28.667978093601434,16.260887145996094
21300.0,29.005648047130617,15.868111610412598
21450.0,28.613173495362457,16.648029327392578
21600.0,28.48727277493882,16.462387084960938
21750.0,28.690535325569236,16.319950103759766
21900.0,28.62182461737722,15.955340385437012
22050.0,28.503059212592543,16.59414291381836
22200.0,28.66559197513122,15.657513618469238
22350.0,28.7696485987349,18.80504608154297
22500.0,28.876679959862244,17.72239112854004
22650.0,28.856962372656476,18.287425994873047
22800.0,28.8941230833515,17.499176025390625
22950.0,28.9829152664099,18.746450424194336
23100.0,28.703097702047582,18.2062931060791
23250.0,28.649374935488318,18.657081604003906
23400.0,28.81008524336525,17.92158317565918
23550.0,28.63346498384464,17.467634201049805
23700.0,28.794138355886858,18.301572799682617
23850.0,28.793826226106834,19.331727981567383
24000.0,28.75692134116965,17.808496475219727
24150.0,28.55766055136815,17.759078979492188
24300.0,28.75721704239458,18.284786224365234
24450.0,28.701270446921512,17.33633804321289
24600.0,28.706892146478786,19.266963958740234
24750.0,28.804571202003476,19.612674713134766
24900.0,29.10263072029586,18.556562423706055
25050.0,29.111408617825717,16.70547103881836
25200.0,28.99940210059151,17.519203186035156
25350.0,28.848294128321413,17.906513214111328
25500.0,28.847169449327275,17.929330825805664
25650.0,28.800410755569494,17.355440139770508
25800.0,28.572391162183166,17.2440128326416
25950.0,28.946956155285044,16.73272705078125
26100.0,29.043012398764308,16.94710922241211
26250.0,29.037972383246135,17.125764846801758
26400.0,29.2439774216962,17.14019012451172
26550.0,29.1603142641604,17.585609436035156
26700.0,29.076128008412333,18.14816665649414
26850.0,28.959406311370987,17.62700843811035
27000.0,28.9381159125095,18.126293182373047
27150.0,29.045581467188473,17.084529876708984
27300.0,29.041569873138943,17.034879684448242
27450.0,29.204793355823856,17.707979202270508
27600.0,29.00071174116052,18.2592830657959
27750.0,29.12207672038484,19.08188247680664
27900.0,28.925879255637252,17.671850204467773
28050.0,29.24425918695957,17.67869758605957
28200.0,28.946151394498433,18.426227569580078
28350.0,28.785900428468896,16.918535232543945
28500.0,28.994529817046207,18.681303024291992
28650.0,29.028246144885113,17.419967651367188
28800.0,29.005024930150878,17.295591354370117
28950.0,28.996982621575935,17.649131774902344
29100.0,28.94330613467487,18.122493743896484
29250.0,29.217506229254557,18.09389877319336
29400.0,29.34164719986571,17.141937255859375
29550.0,29.50067571375428,18.215023040771484
29700.0,29.164719726491054,19.13396453857422
29850.0,29.07694151022047,18.034570693969727
30000.0,29.30548151115244,17.02069091796875
30150.0,29.400898468528005,17.553098678588867
30300.0,28.933552080900235,17.14600372314453
30450.0,28.95264068324724,17.126508712768555
30600.0,28.989261373816266,18.221431732177734
30750.0,29.112783206901522,18.22892189025879
30900.0,29.039283141005743,17.813705444335938
31050.0,29.074802201034423,17.73704719543457
31200.0,29.146139428791493,17.927906036376953
31350.0,29.184018095461305,18.141992568969727
31500.0,28.848745290538897,18.122329711914062
31650.0,28.810586299185875,17.90259552001953
31800.0,29.023449938604784,18.38275146484375
31950.0,29.161465415139936,19.08066749572754
32100.0,29.131631961944468,18.261884689331055
32250.0,29.044482997190475,16.8149356842041
32400.0,28.9634090775612,17.365966796875
32550.0,29.061850091656314,17.8328914642334
32700.0,29.056837718857548,17.737619400024414
32850.0,28.95449860504881,17.451467514038086
33000.0,29.019774905980892,17.616838455200195
33150.0,29.206321611724764,17.65418243408203
33300.0,29.206110068689444,17.04600715637207
33450.0,29.404966093617336,17.190481185913086
33600.0,29.17257623841413,17.13062286376953
33750.0,29.13964056936705,17.443592071533203
33900.0,29.399321136371963,18.167346954345703
34050.0,29.1738749274013,18.707889556884766
34200.0,29.20492123458907,18.68025016784668
34350.0,28.977350217881664,19.664005279541016
34500.0,28.86631554781669,17.982282638549805
34650.0,28.81943162125529,18.467594146728516
34800.0,28.871548110737603,18.79520606994629
34950.0,29.022669708200574,18.034116744995117
35100.0,29.07530043326037,18.363584518432617
35250.0,29.19888411599448,16.82162857055664
35400.0,28.983183704009633,17.330718994140625
35550.0,29.077943112226777,18.582429885864258
35700.0,28.816906433806324,18.136953353881836
35850.0,29.060454121826886,18.05448341369629
36000.0,29.125583931108068,19.074920654296875
36150.0,29.05460436834247,18.390432357788086
36300.0,29.225907262102083,19.495986938476562
36450.0,29.02487545174287,18.640832901000977
36600.0,29.02653517577715,18.846179962158203
36750.0,29.180137025788273,17.55628204345703
36900.0,29.137571889315282,18.294296264648438
37050.0,29.099107500066268,18.359813690185547
37200.0,29.11083906991509,18.696420669555664
37350.0,29.152393097778297,17.987756729125977
37500.0,29.307884994792175,18.468584060668945
37650.0,29.313932132861247,18.541519165039062
37800.0,29.208275361596005,18.9649600982666
37950.0,28.91526667477802,18.8232479095459
38100.0,28.748126115640275,19.141366958618164
38250.0,28.96664387843566,19.347143173217773
38400.0,28.844180497507725,18.293725967407227
38550.0,28.864247412038004,18.38364601135254
38700.0,28.867288746148958,19.156940460205078
38850.0,28.93351023890429,19.67609977722168
39000.0,29.245109594442063,19.347631454467773
39150.0,28.96847038983793,19.390663146972656
39300.0,28.99331978653786,19.339487075805664
39450.0,28.92869766647192,18.745058059692383
39600.0,28.72355009586685,18.13928985595703
39750.0,28.938398383593398,18.577848434448242
39900.0,28.719562044500606,18.042917251586914
40050.0,28.741535624873197,19.634790420532227
40200.0,28.77688459117408,18.005020141601562
40350.0,28.822775441156875,18.74757957458496
40500.0,28.911386381630432,18.850278854370117
40650.0,28.86949049145557,19.183015823364258
