frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,1.300,1.271,2.409,1.743
2,0.929,0.938,2.365,1.567
3,1.544,1.445,2.876,2.124
4,1.967,1.884,3.572,2.676
5,1.855,1.749,3.468,2.531
6,2.543,2.353,3.954,3.082
7,2.252,2.105,3.708,2.843
8,2.176,2.030,3.942,2.976
9,1.919,1.829,3.713,2.763
10,1.988,1.852,3.669,2.710
11,2.263,2.124,4.167,3.102
12,2.511,2.405,4.224,3.260
13,2.364,2.270,4.026,3.080
14,2.309,2.201,3.789,2.905
15,2.641,2.504,4.425,3.384
16,2.662,2.539,4.311,3.368
17,2.326,2.232,4.051,3.098
18,2.568,2.484,4.397,3.390
19,2.353,2.273,4.056,3.063
20,2.116,2.011,4.034,2.985
21,2.396,2.273,4.238,3.224
22,2.335,2.197,4.348,3.230
23,2.437,2.314,4.256,3.225
24,2.552,2.435,4.278,3.291
25,2.581,2.498,4.443,3.434
26,2.400,2.315,4.213,3.228
27,2.397,2.298,4.136,3.185
28,2.760,2.603,4.279,3.408
29,2.559,2.422,4.474,3.413
30,2.772,2.638,4.673,3.639
31,2.809,2.747,4.501,3.602
32,2.613,2.492,4.328,3.413
33,2.484,2.373,3.977,3.124
34,2.775,2.655,4.311,3.395
35,2.762,2.649,4.523,3.510
36,2.900,2.696,4.689,3.643
37,3.054,2.882,5.039,3.934
38,2.874,2.743,4.797,3.782
39,2.802,2.732,4.787,3.719
40,3.036,2.904,4.866,3.835
41,2.594,2.487,4.517,3.445
42,2.943,2.832,4.742,3.729
43,2.528,2.402,4.243,3.243
44,2.593,2.508,4.329,3.322
45,2.521,2.408,4.370,3.363
46,2.690,2.587,4.375,3.440
47,2.770,2.652,4.453,3.493
48,2.572,2.478,4.474,3.409
49,2.694,2.570,4.561,3.530
50,2.665,2.552,4.454,3.465
51,3.060,2.968,4.790,3.812
52,3.034,2.941,4.793,3.812
53,3.092,2.993,4.912,3.902
54,3.099,3.006,4.744,3.843
55,2.575,2.492,4.306,3.367
