frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,4.249,4.199,4.937,4.647
2,4.551,4.515,5.254,4.870
3,6.497,6.476,7.012,6.791
4,6.784,6.750,7.175,6.979
5,6.410,6.368,6.808,6.620
6,6.244,6.220,6.432,6.321
7,6.514,6.484,6.605,6.595
8,6.262,6.209,6.534,6.421
9,6.838,6.753,7.077,7.004
10,6.550,6.549,6.878,6.859
11,7.276,7.240,7.417,7.433
12,7.758,7.745,7.925,7.952
13,7.236,7.223,7.409,7.453
14,6.534,6.527,6.819,6.785
15,7.259,7.264,7.575,7.481
16,6.946,6.921,7.312,7.212
17,7.066,7.093,7.524,7.320
18,7.900,7.931,8.225,8.081
19,7.907,7.898,8.154,8.041
20,6.695,6.710,7.242,7.003
21,5.967,5.931,6.752,6.362
22,6.314,6.265,6.917,6.630
23,5.577,5.552,6.556,6.077
24,5.204,5.156,6.306,5.732
25,5.805,5.770,6.885,6.361
26,5.692,5.679,6.940,6.340
27,5.864,5.776,7.293,6.577
28,6.005,5.971,7.456,6.764
29,6.004,5.975,7.259,6.679
30,5.955,5.906,7.198,6.556
31,6.112,6.097,7.282,6.651
32,5.877,5.848,6.998,6.413
33,6.391,6.355,7.771,7.118
34,6.148,6.100,7.486,6.816
35,6.110,6.088,7.230,6.668
36,5.995,5.963,7.221,6.565
37,6.523,6.477,7.800,7.179
38,6.826,6.826,8.026,7.497
39,6.280,6.245,7.474,6.880
40,6.612,6.594,7.620,7.144
41,6.119,6.110,7.328,6.771
42,6.336,6.320,7.311,6.809
43,6.638,6.579,7.638,7.215
44,7.148,7.108,7.954,7.584
45,7.344,7.286,8.304,7.856
46,8.414,8.361,9.202,8.838
47,7.597,7.516,8.371,8.065
48,6.928,6.823,7.841,7.427
49,7.888,7.828,8.826,8.362
50,7.423,7.326,8.332,7.903
51,7.419,7.345,8.073,7.706
52,7.738,7.671,8.319,7.991
53,7.259,7.184,7.920,7.583
54,6.889,6.828,7.503,7.217
55,7.010,6.928,7.523,7.282
56,7.496,7.449,7.946,7.764
57,6.807,6.755,7.710,7.361
58,7.657,7.574,8.414,8.050
59,7.831,7.776,8.471,8.216
60,7.658,7.620,8.293,8.040
61,8.084,8.056,8.930,8.600
62,7.675,7.573,8.568,8.141
63,8.281,8.196,9.260,8.807
64,7.789,7.688,9.000,8.489
65,7.960,7.864,9.090,8.576
66,7.924,7.846,9.066,8.558
67,7.390,7.329,8.298,7.857
68,7.527,7.462,8.412,7.992
69,8.442,8.355,9.280,8.878
70,8.427,8.348,9.214,8.827
71,8.272,8.196,9.067,8.694
72,8.505,8.409,9.137,8.798
73,8.241,8.153,9.092,8.686
74,7.935,7.855,8.694,8.315
75,8.066,8.030,8.770,8.482
76,7.335,7.276,8.041,7.717
77,7.118,7.055,7.782,7.454
78,6.745,6.629,7.463,7.066
79,7.134,7.018,7.906,7.540
80,7.473,7.357,8.122,7.770
81,6.920,6.831,7.633,7.225
82,6.431,6.395,7.164,6.786
83,5.538,5.437,6.725,6.089
84,6.814,6.789,7.380,7.115
85,6.174,6.121,7.095,6.575
86,6.803,6.734,7.756,7.239
87,6.484,6.394,7.526,6.956
88,7.047,6.988,8.061,7.585
89,7.554,7.458,8.462,8.043
90,7.761,7.737,8.471,8.160
91,7.959,7.870,8.732,8.376
92,7.692,7.532,8.383,7.969
93,6.947,6.847,7.741,7.345
94,7.084,6.985,7.861,7.484
95,6.817,6.734,7.708,7.238
96,8.326,8.217,9.036,8.664
97,8.117,8.028,8.837,8.463
98,8.121,8.060,8.761,8.443
99,8.141,8.101,8.614,8.393
100,7.742,7.650,8.249,7.967
101,7.698,7.638,8.320,8.000
102,6.909,6.810,7.750,7.310
103,7.106,7.013,7.825,7.454
104,6.867,6.779,7.752,7.313
105,7.648,7.577,8.374,8.035
106,7.355,7.269,8.371,7.854
107,7.656,7.577,8.586,8.129
108,7.632,7.551,8.612,8.164
109,7.807,7.715,8.716,8.245
110,7.423,7.341,8.289,7.822
111,8.134,8.049,8.938,8.538
112,7.665,7.576,8.625,8.142
113,8.190,8.075,8.935,8.510
114,7.457,7.357,8.354,7.871
115,6.984,6.895,8.140,7.569
