#Simulation Analysis Results CSV File 2020-11-27T13:55:27.771063
#Generated on structure: "frame1"
TimeStep,Rad_Gyration_glob,Distance_FAD-FMN
0.0,26.137,5.017815563024948
120.0,26.154,5.747245549877136
240.0,26.076,5.7680032440283275
360.0,26.082,5.39052142720858
480.0,26.099,4.250030053763856
600.0,26.092,3.6595082458215717
720.0,26.171,4.0222597489986605
840.0,26.104,3.9680274463305185
960.0,26.156,5.135642268440744
1080.0,26.271,4.192464423956927
1200.0,26.15,5.8186496022701775
1320.0,26.129,5.58004745123518
1440.0,26.157,4.050850496443957
1560.0,26.122,4.712877323349243
1680.0,26.09,4.302548105512774
1800.0,26.037,3.706979012463668
1920.0,26.118,4.617072376760734
2040.0,26.113,5.069201851905659
2160.0,26.146,3.7375805144411256
2280.0,26.224,4.509755953198061
2400.0,26.131,4.566003422429623
2520.0,26.16,4.015782091319675
2640.0,26.181,4.79918777768812
2760.0,26.109,4.013097335654079
2880.0,26.165,3.6298652399455453
3000.0,26.165,4.51053205011629
3120.0,26.167,5.5407245296330725
3240.0,26.215,3.8418755157153517
3360.0,26.112,4.547847542534822
3480.0,26.107,4.497430820914062
3600.0,26.243,5.825526781128732
3720.0,26.087,3.8600214765245036
3840.0,26.125,4.257635266768994
3960.0,26.164,4.802648098217534
4080.0,26.264,4.242302887339572
4200.0,26.09,4.891409265938195
4320.0,26.015,4.022313335513249
4440.0,26.123,5.608737120338947
4560.0,26.21,4.570608300111942
4680.0,26.159,4.9714503816017
4800.0,26.152,5.933438201140238
4920.0,26.313,5.262859753029535
5040.0,26.138,4.170027345681446
5160.0,26.119,3.8999543042608935
5280.0,26.216,4.501215407781406
5400.0,26.162,5.363518181300665
5520.0,26.185,5.864688461636921
5640.0,26.188,5.487024000968671
5760.0,26.114,5.2156242476918555
5880.0,26.318,4.724956593896281
6000.0,26.132,4.676790590955821
6120.0,26.113,4.2970582380002575
6240.0,26.137,4.201512068446845
6360.0,26.1,4.459440186113872
6480.0,26.077,4.256126644481129
6600.0,26.139,4.987801391292387
6720.0,26.039,3.823108374143343
6840.0,26.15,4.601781408783415
6960.0,26.116,4.739757906232843
7080.0,26.028,4.011928911286975
7200.0,25.922,4.073505920434634
7320.0,25.909,3.727763847734555
7440.0,25.961,4.3030297504032315
7560.0,25.977,5.124794308696868
7680.0,26.092,4.397606342712798
7800.0,26.002,5.471602077650686
7920.0,25.971,5.684715364723377
8040.0,25.997,6.622288740580881
8160.0,26.035,4.995493064610585
8280.0,26.058,4.178571531853823
8400.0,25.945,4.872453685776654
8520.0,26.168,6.429755866835772
8640.0,26.084,4.279498421428795
8760.0,26.108,4.383589929042855
8880.0,26.081,4.261876803580293
9000.0,26.22,5.208581954653184
9120.0,26.277,3.9573626478355393
9240.0,26.265,4.803203565218818
9360.0,26.184,5.920039799147538
9480.0,26.254,5.736482581043687
9600.0,26.299,4.826640661067911
9720.0,26.281,3.9721588235728595
9840.0,26.158,5.664114426406576
9960.0,26.049,4.214476863174691
10080.0,26.073,6.106332839184606
10200.0,26.187,5.239359764185434
10320.0,26.095,3.7504558444320137
10440.0,26.139,5.425423773540583
10560.0,26.106,4.065412992681947
10680.0,26.252,4.724913559265006
10800.0,26.211,4.649514383949505
10920.0,26.205,4.582527145261112
11040.0,26.245,4.048113625453694
11160.0,26.194,4.3607911980735965
11280.0,26.174,4.510597762482347
11400.0,26.197,4.517376936715592
11520.0,26.092,4.24741341338193
11640.0,26.181,3.8842661315044635
11760.0,26.086,4.259439178152305
11880.0,26.214,4.537971208104444
12000.0,26.177,5.645205281103513
12120.0,26.115,4.405182929760051
12240.0,26.164,4.119433053459163
12360.0,26.095,4.490061989215107
12480.0,26.195,4.302838151923462
12600.0,26.171,4.772175137352458
12720.0,26.155,5.132605802519459
12840.0,26.142,4.704509229013354
12960.0,26.043,4.5569848119249245
13080.0,26.122,4.205409802690941
13200.0,26.127,4.287336991156708
13320.0,26.131,5.23406103947372
13440.0,26.068,4.960033265937603
13560.0,26.139,5.4695939898924175
13680.0,26.152,3.9523724412550747
13800.0,26.21,5.951626831334101
13920.0,26.316,5.381391250526233
14040.0,26.281,4.843742363899184
14160.0,26.125,3.931385717426384
14280.0,26.286,4.103634908357492
14400.0,26.224,3.926698102276823
14520.0,26.269,4.109184386549036
14640.0,26.196,4.3543401378414295
14760.0,26.221,3.9209195588671877
14880.0,26.235,4.0174054601446025
15000.0,26.302,4.584021136186231
15120.0,26.22,3.898803004780865
15240.0,26.156,4.009043745174465
15360.0,26.26,4.701722206074384
15480.0,26.269,3.9425513671491452
15600.0,26.197,4.768618441500206
15720.0,26.258,3.8296567380165007
15840.0,26.207,3.5276164861453996
15960.0,26.341,3.877689469183629
16080.0,26.318,3.8690796044329767
16200.0,26.293,4.145549043179645
16320.0,26.231,4.5878609691019205
16440.0,26.233,4.1136251846498215
16560.0,26.284,4.121281129439907
16680.0,26.236,3.886312408396135
16800.0,26.188,3.9939108925267064
16920.0,26.261,4.1258565128830424
17040.0,26.219,4.178365027638569
17160.0,26.392,4.059834320294857
17280.0,26.286,4.583690208958606
17400.0,26.306,3.909931261106231
17520.0,26.33,3.7887843643053944
17640.0,26.304,3.5075228907160745
17760.0,26.274,4.496619440683671
17880.0,26.223,3.867463175928937
18000.0,26.366,4.196906438323952
18120.0,26.355,3.811616374825793
18240.0,26.204,4.411307819100727
18360.0,26.19,4.479203419786188
18480.0,26.287,4.184146331314654
18600.0,26.213,5.1490132672732125
18720.0,26.187,5.004475999235206
18840.0,26.25,4.44975888695865
18960.0,26.266,5.533362615829251
19080.0,26.281,5.570936286456023
19200.0,26.274,4.026704576148521
19320.0,26.297,5.3318198566777
19440.0,26.323,4.950187067938822
19560.0,26.339,4.449947589834539
19680.0,26.267,3.6023701544396394
19800.0,26.277,4.3453573884818395
19920.0,26.274,4.025400465111838
20040.0,26.282,3.490871452570543
20160.0,26.278,4.239854045637303
20280.0,26.249,3.760076410777261
20400.0,26.312,4.595316550543723
20520.0,26.271,3.9112413421023495
20640.0,26.354,5.34080376973224
20760.0,26.317,4.547566596294364
20880.0,26.258,4.126649058559592
21000.0,26.28,3.963961140348267
21120.0,26.08,3.507359861437507
21240.0,26.285,4.0790803719935225
21360.0,26.245,3.9982180758151484
21480.0,26.294,4.273287089142431
21600.0,26.24,3.528321631905321
21720.0,26.046,3.9340638428787424
21840.0,26.064,4.576186846959451
21960.0,26.238,4.272273790658241
22080.0,26.2,4.14566306643232
22200.0,26.069,4.1587480539734525
22320.0,26.144,3.871437667994283
22440.0,26.131,4.062022236797765
22560.0,26.125,3.9394344819945437
22680.0,26.188,4.128019692100962
22800.0,26.093,4.090712595706838
22920.0,26.113,4.027182981249183
23040.0,26.269,4.121130990386974
23160.0,26.216,4.325512113076347
23280.0,26.309,4.081488692712622
23400.0,26.195,3.6303514839152125
23520.0,26.201,4.091552542485312
23640.0,26.235,4.200405718155002
23760.0,26.368,3.893177989272506
23880.0,26.259,3.6602870231885625
24000.0,26.272,3.8110477310624007
24120.0,26.215,3.9492603414459397
24240.0,26.277,3.774154407802746
24360.0,26.254,4.600817321413781
24480.0,26.338,4.5632376272878705
24600.0,26.287,4.795440533187076
24720.0,26.22,4.498545704374672
24840.0,26.28,4.701758234384101
24960.0,26.107,4.932427426099498
25080.0,26.036,3.7588801915377843
25200.0,26.153,4.249907737716442
25320.0,26.207,4.8123049441340395
25440.0,26.159,4.2359603429035015
25560.0,26.161,4.61153933113156
25680.0,26.266,3.7836171771074967
25800.0,26.236,4.414831388049112
25920.0,26.277,4.6292219968158035
26040.0,26.309,5.523674254381197
26160.0,26.307,4.419411270593884
26280.0,26.298,4.1755640301252415
26400.0,26.424,4.258922529697696
26520.0,26.4,4.452851033223936
26640.0,26.301,4.572909776548082
26760.0,26.297,3.627130354701959
26880.0,26.131,4.141915523766976
27000.0,26.244,4.324210703749103
27120.0,26.305,3.549466649301355
27240.0,26.202,4.155490134691613
27360.0,26.143,3.392256790898249
27480.0,26.141,4.313485696311763
27600.0,26.106,4.509538821302212
27720.0,26.156,3.8920330222539063
27840.0,26.248,3.5287075427455488
27960.0,26.228,4.11768183336993
28080.0,26.165,4.5320470525530085
28200.0,26.303,4.068675471840508
28320.0,26.067,4.1618056782804045
28440.0,26.084,3.895410979896535
28560.0,26.255,3.74254218981231
28680.0,26.134,3.9260588219273744
28800.0,26.046,4.019242156554071
28920.0,26.225,4.013876614191741
29040.0,26.183,3.6191806927991896
29160.0,26.134,3.850417956988524
29280.0,26.218,4.140353474083454
29400.0,26.014,3.877258423929464
29520.0,26.189,3.4963006984528953
29640.0,26.056,4.331774490391868
29760.0,26.177,4.547556571360226
29880.0,26.127,3.8401731875774088
30000.0,26.128,4.280524865059862
30120.0,26.2,4.321906880145136
30240.0,26.127,3.791913900097114
30360.0,26.094,3.3969644687728047
30480.0,26.124,3.671521984388353
30600.0,26.132,3.7286705261127007
30720.0,26.136,4.096160002400896
30840.0,26.102,3.823230179486016
30960.0,26.094,3.7526090513784363
31080.0,26.135,4.894196012682497
31200.0,26.1,3.301168821186774
31320.0,26.142,3.8927106320065765
31440.0,26.096,3.5680206646594863
31560.0,26.21,4.080839730039163
31680.0,26.1,4.378765552552503
