Distance_FMN-FAD,RadG
5.017815500181478,26.02456320344656
5.7472457392467895,26.031587501385946
5.7680032440283275,25.95606349610203
5.39052142720858,25.961619462271557
4.250030053763856,25.977319367313115
3.6595082458215717,25.969653785140785
4.0222597489986605,26.048669766427157
3.9680274463305185,25.98173400164743
5.135642268440744,26.037105245564277
4.192464423956927,26.147186879916053
5.8186496022701775,26.0266654837843
5.58004745123518,26.006336205882977
4.050850496443957,26.034085463089866
4.712877323349243,26.000217151725213
4.302548105512774,25.96956263220283
3.706979012463668,25.91546737099579
4.617072376760734,25.998681206731113
5.069201900743236,25.98718711313031
3.737580497314169,26.022123308862625
4.509755953198061,26.09707760764871
4.566003389910404,25.99539167253878
4.015782077041923,26.028270930892585
4.799187781732081,26.060639874124217
4.013097266662475,25.9850343983575
3.6298652399455453,26.044595334753758
4.510532115608266,26.037371323845203
5.5407245296330725,26.04246985525508
3.8418755157153517,26.093267196810448
4.547847542534822,25.993035075707184
4.497430820914062,25.978166994831188
5.825526781128732,26.11269754099418
3.8600214765245036,25.96323184388067
4.257635266768994,26.00192088120567
4.802648098217534,26.04147729841588
4.242302887339572,26.131609985567348
4.891409265938195,25.958083428357106
4.022313335513249,25.880471135215874
5.608737120338947,25.98871137608669
4.570608300111942,26.087512788280776
4.9714503816017,26.025207141741102
5.933438201140238,26.02813704382377
5.262859753029535,26.18269830561324
4.170027259321566,26.009543110683662
3.899954350317265,26.004813244483188
4.501215407781406,26.091713383838
5.363518181300665,26.031083900223926
5.864688461636921,26.059600999689586
5.487024000968671,26.04905571356909
5.2156242476918555,25.986171133441175
4.724956593896281,26.18246302477871
4.676790590955821,26.006931895933164
4.2970582380002575,25.997428871541818
4.201512151028806,26.01976933112159
4.45944019717715,25.984220919890188
4.25612668905505,25.962492858040157
4.987801481278966,26.006131358470356
3.823108298176179,25.90729986350146
4.601781474488055,26.018548020990558
4.739757820392787,25.990689236232043
4.011928911286975,25.914335605965285
4.07350583270701,25.782273549577692
3.727763847734555,25.78605713537895
4.3030297504032315,25.83759103136871
5.124794308696868,25.843197062073234
4.397606342712798,25.950665630263366
5.471602077650686,25.878036733070548
5.684715364723377,25.835909829835707
6.622288740580881,25.867392993704478
4.995493064610585,25.903460111576553
4.178571531853823,25.930696607011676
4.872453685776654,25.81693337698405
6.429755866835772,26.03985599621056
4.279498421428795,25.951256483257723
4.383589929042855,25.97575052724501
4.261876803580293,25.961115194975758
5.208581954653184,26.086508264447698
3.9573626478355393,26.13394851951479
4.8032035255359355,26.13306666088612
5.920039799147538,26.046297691397594
5.736482581043687,26.11124159078548
4.826640661067911,26.165806812098737
3.9721588235728595,26.15727317270913
5.664114426406576,26.025504126100635
4.214476863174691,25.920216319983872
6.106332839184606,25.9316496813648
5.239359764185434,26.04917469752162
3.7504558444320137,25.96629716470983
5.425423773540583,25.99692218904286
4.065412992681947,25.973195040793307
4.724913559265006,26.111754208761408
4.649514383949505,26.08227365004041
4.582527145261112,26.089348430591812
4.048113625453694,26.118196572414686
4.3607911980735965,26.073302583425154
4.510597762482347,26.048064165860865
4.517376936715592,26.068787634694033
4.24741341338193,25.965509604105527
3.8842661315044635,26.048769575750747
4.259439178152305,25.966294203947058
4.537971208104444,26.0835770103762
5.645205281103513,26.049955408354638
4.405182929760051,25.99051402784272
4.119433053459163,26.029154027401106
4.490061989215107,25.962574832731118
4.302838151923462,26.05878959895844
4.772175137352458,26.04187225481037
5.132605802519459,26.018132977895693
4.704509229013354,26.004791898673776
4.5569848119249245,25.909413193847033
4.205409802690941,25.99304074334632
4.287336991156708,25.994177205630155
5.23406103947372,25.998438418008135
4.960033265937603,25.935855658697804
5.4695939898924175,26.00131063620478
3.9523724412550747,26.01974281537814
5.951626831334101,26.075308008523187
5.381391268487285,26.19028877541448
4.843742284638909,26.15689269050344
3.931385717426384,26.002166220671732
4.103634908357492,26.15590544368354
3.926698102276823,26.09512891431733
4.109184386549036,26.13700469051775
4.3543401378414295,26.070701096190618
3.9209195588671877,26.09310070177908
4.0174054601446025,26.102933168471715
4.584021136186231,26.16645304790738
3.8988029760624445,26.10088546973948
4.009043745174465,26.033091509476847
4.701722206074384,26.132958168035714
3.9425513671491452,26.13766601684522
4.768618441500206,26.054216395016255
3.8296567380165007,26.118429126298576
3.5276164861453996,26.06608769916038
3.877689469183629,26.202766774493863
3.8690796044329767,26.19015996377894
4.145549043179645,26.157760342473047
4.5878609691019205,26.08543852421528
4.1136251846498215,26.11073197182696
4.121281129439907,26.162722148720217
3.886312408396135,26.114349607259122
3.9939108925267064,26.060295940970256
4.1258565128830424,26.134237624628245
4.178365027638569,26.0959520440208
4.059834320294857,26.267867954893315
4.583690208958606,26.163785044926247
3.909931261106231,26.17629352503422
3.7887843643053944,26.215727927408537
3.5075228907160745,26.167986295710826
4.496619440683671,26.142107065353116
3.867463175928937,26.097308510237088
4.196906438323952,26.234847000975144
3.811616374825793,26.222200522203266
4.411307819100727,26.07124746118375
4.479203334888187,26.05350578185121
4.184146331314654,26.14820343423305
5.149013346033967,26.089182120253074
5.004475999235206,26.058589227585927
4.44975888695865,26.11216801735032
5.533362615829251,26.131358924643767
5.570936286456023,26.155063443346165
4.026704576148521,26.14074188361434
5.3318198566777,26.16770153851236
4.950187067938822,26.19644689942876
4.449947589834539,26.210396619806996
3.6023701544396394,26.14259092736068
4.3453573884818395,26.155985704056427
4.025400465111838,26.1484961623146
3.490871452570543,26.15122461221421
4.239854045637303,26.15235993772537
3.760076410777261,26.12445402929279
4.595316550543723,26.18442556985797
3.9112413421023495,26.140622055344156
5.34080376973224,26.220957930541086
4.547566596294364,26.190753306171796
4.126649058559592,26.12861329877983
3.963961140348267,26.149848347601196
3.507359861437507,25.959245588643164
4.0790803719935225,26.161220650649273
