#Simulation Analysis Results CSV File 2019-06-08T19:20:49.028853,,
"#Generated on structure: ""frame000000""",,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_FMN - Heme
0,40.3979072570801,12.5691232681274
150,39.2314872741699,11.9533662796021
300,41.0194206237793,12.6643476486206
450,41.4033317565918,12.2906532287598
600,42.1634826660156,14.0983047485352
750,40.9223594665527,13.0524826049805
900,38.6386032104492,12.5039777755737
1050,38.2916221618652,13.0485382080078
1200,38.3503303527832,12.3343687057495
1350,36.4307556152344,12.0266933441162
1500,37.9070930480957,13.2864933013916
1650,38.2413520812988,12.3961458206177
1800,39.6383285522461,13.5563831329346
1950,40.2697906494141,13.7808074951172
2100,39.3258247375488,14.4380540847778
2250,41.2783966064453,14.2903165817261
2400,40.1337928771973,14.4194707870483
2550,37.8045654296875,15.362325668335
2700,37.8121109008789,14.5124559402466
2850,37.6893844604492,15.794921875
3000,36.3512916564941,16.0315208435059
3150,36.0179405212402,16.0991382598877
3300,36.1695213317871,15.5181856155396
3450,37.4148025512695,15.1748733520508
3600,36.726619720459,16.3891849517822
3750,37.0285377502441,16.5641269683838
3900,37.5493927001953,16.4490375518799
4050,38.535717010498,16.2858390808105
4200,37.3958854675293,16.4434928894043
4350,36.4938888549805,16.7300033569336
4500,39.2354507446289,16.2369117736816
4650,36.8234977722168,17.4265651702881
4800,37.2452735900879,18.1582374572754
4950,37.225471496582,16.660701751709
5100,38.3357276916504,16.8972988128662
5250,36.7647094726563,15.8232975006104
5400,37.5896377563477,17.1552066802979
5550,37.3546562194824,15.8565034866333
5700,36.0708770751953,16.78662109375
5850,36.4989852905273,15.7569541931152
6000,35.7786140441895,15.8247156143188
6150,36.2998390197754,15.5879516601563
6300,37.2380332946777,16.8038692474365
6450,36.3484115600586,16.127965927124
6600,35.232666015625,14.8842859268188
6750,35.7954635620117,14.8403749465942
6900,35.4151382446289,15.6535291671753
7050,37.155632019043,15.2032337188721
7200,36.930248260498,15.3830003738403
7350,37.9771156311035,14.5456809997559
7500,36.217113494873,15.705057144165
7650,38.785758972168,15.4413833618164
7800,37.1105651855469,14.9112138748169
7950,38.3447418212891,15.193660736084
8100,37.3949127197266,15.4160776138306
8250,38.0219039916992,15.1605958938599
8400,37.7064323425293,15.8685960769653
8550,37.1202735900879,15.373423576355
8700,36.7499618530273,15.2609014511108
8850,36.6730079650879,15.9520902633667
9000,35.8389053344727,15.763277053833
9150,35.3210945129395,14.8775882720947
9300,35.2202835083008,15.6756067276001
9450,35.4815979003906,15.1370601654053
9600,35.362663269043,15.5365304946899
9750,35.9814338684082,15.1590900421143
9900,36.3377075195312,15.5073671340942
10050,37.1561470031738,16.9134044647217
10200,38.7285003662109,15.8299188613892
10350,37.5780029296875,15.8959159851074
10500,37.435848236084,16.3510513305664
10650,36.491870880127,15.3932676315308
10800,36.5646438598633,16.1400566101074
10950,36.8582420349121,15.7200307846069
11100,35.6074829101563,15.2675123214722
11250,35.9569244384766,15.679575920105
11400,37.6677322387695,14.7769622802734
11550,36.0765686035156,15.9267387390137
11700,36.2064552307129,15.7193717956543
11850,37.6051788330078,15.9997987747192
12000,39.6342887878418,14.8312311172485
12150,36.1284065246582,15.03977394104
12300,37.4074745178223,16.1826705932617
12450,38.5719528198242,15.9344139099121
12600,38.6431999206543,15.8415575027466
12750,38.4886054992676,15.083812713623
12900,38.9743003845215,14.8358545303345
13050,38.1410713195801,15.2528886795044
13200,38.4728965759277,15.3316316604614
13350,39.1954498291016,14.6289892196655
13500,40.1912078857422,15.3708763122559
13650,36.9734191894531,14.8759078979492
13800,36.3954010009766,15.5732879638672
13950,38.504711151123,16.1562843322754
14100,37.5292091369629,16.0496978759766
14250,39.8586502075195,14.8368053436279
14400,40.6756477355957,15.3928661346436
14550,40.2535820007324,15.5336513519287
14700,39.6223831176758,15.7903642654419
14850,40.0415115356445,15.1523780822754
