frame#	Prot_CA	Prot_Backbone	Prot_Sidechain	Prot_All_Heavy
0	0	0	0	0
1	2.19	2.201	2.672	2.379
2	2.34	2.337	2.868	2.537
3	2.9	2.898	3.417	3.108
4	3.024	3.028	3.506	3.206
5	3.333	3.333	3.828	3.552
6	2.778	2.781	3.334	3.012
7	2.289	2.297	2.945	2.57
8	2.859	2.866	3.426	3.103
9	2.672	2.68	3.298	2.947
10	2.763	2.768	3.409	3.056
11	3.433	3.437	3.988	3.7
12	4.342	4.355	4.851	4.607
13	4.665	4.678	5.136	4.917
14	4.987	4.997	5.411	5.206
15	5.337	5.346	5.741	5.567
16	5.146	5.143	5.579	5.386
17	5.249	5.254	5.694	5.485
18	4.724	4.733	5.153	4.955
19	5.022	5.032	5.474	5.287
20	4.499	4.507	4.923	4.719
21	4.34	4.354	4.863	4.614
22	3.959	3.969	4.493	4.239
23	4.214	4.227	4.701	4.477
24	4.554	4.567	5.055	4.844
25	4.859	4.869	5.313	5.136
26	5.062	5.074	5.563	5.358
27	5.287	5.303	5.793	5.608
28	4.882	4.898	5.417	5.204
29	4.58	4.591	5.104	4.894
30	4.479	4.493	5.009	4.785
31	3.894	3.9	4.523	4.235
32	3.859	3.874	4.469	4.192
33	3.447	3.469	4.113	3.787
34	3.322	3.339	4.021	3.68
35	4.198	4.223	4.767	4.531
36	4.832	4.845	5.384	5.153
37	5.151	5.164	5.709	5.49
38	5.77	5.777	6.315	6.099
39	6.21	6.215	6.718	6.53
40	6.38	6.386	6.859	6.688
41	6.124	6.12	6.61	6.423
42	5.905	5.909	6.389	6.201
43	6.116	6.116	6.595	6.408
44	6.026	6.026	6.538	6.34
45	5.964	5.966	6.482	6.278
46	6.318	6.316	6.81	6.609
47	6.506	6.509	6.962	6.798
48	6.317	6.31	6.799	6.619
49	6.569	6.566	7.022	6.855
50	6.393	6.385	6.832	6.661
51	6.726	6.721	7.14	6.986
52	6.295	6.292	6.771	6.579
53	6.371	6.368	6.834	6.65
54	5.933	5.932	6.424	6.219
55	6.05	6.046	6.519	6.333
56	6.389	6.382	6.875	6.674
57	5.964	5.961	6.436	6.238
58	6.169	6.16	6.637	6.437
59	6.631	6.619	7.092	6.91
60	6.82	6.804	7.243	7.081
61	6.874	6.868	7.283	7.132
62	6.828	6.821	7.192	7.055
63	6.784	6.775	7.19	7.032
64	7.211	7.199	7.606	7.472
65	7.064	7.055	7.454	7.32
