#Simulation Analysis Results CSV File 2019-01-03T11:47:22.820065,,,,
"#Generated on structure: ""frame000000""",,,,
TimeStep,Distance_FAD_C8-FMN_C8,Distance_FMN_C7-Heme_Fe,Rad_Gyration_POR-glob,HBonds_ASL_2D6-POR
69900,28.110595703125,16.8998260498047,27.3519229890083,13
70050,27.5619468688965,17.3495788574219,27.1975162888918,13
70200,27.6209888458252,17.5266933441162,27.2614475883164,12
70350,27.8629016876221,17.7425727844238,27.2834155752073,12
70500,28.3486557006836,17.051061630249,27.0686052357981,13
70650,28.6151218414307,17.5282077789307,27.2748276546373,12
70800,29.4314250946045,16.8897323608398,27.0587005587901,12
70950,28.3776473999023,17.5399513244629,27.192623470184,13
71100,26.7959957122803,17.6937026977539,27.0890183151097,12
71250,25.7538166046143,17.937032699585,26.9946045779932,9
71400,25.5427551269531,17.5421123504639,27.122462840936,12
71550,26.5471649169922,17.054313659668,27.3190497583272,11
71700,27.7204933166504,17.0229663848877,27.3068487499776,11
71850,26.9517192840576,17.8871021270752,27.305320590894,13
72000,26.363037109375,17.498104095459,27.1609301329777,12
72150,26.5855617523193,16.7829437255859,27.0948365862921,13
72300,25.7922592163086,17.5790538787842,26.9856268174037,12
72450,26.3904132843018,17.4915618896484,27.0257836822201,11
72600,28.0813026428223,17.2591705322266,27.2034423042405,11
72750,27.4545078277588,17.060697555542,27.0958959893128,12
72900,25.4977207183838,17.5439128875732,26.8568873162214,12
73050,28.3563823699951,17.379301071167,27.1080505462702,11
73200,26.6472778320312,17.1391124725342,27.103396017527,12
73350,26.0751190185547,16.9512939453125,27.1148766825779,14
73500,26.164192199707,16.5817050933838,27.2372488461434,13
73650,25.7986526489258,17.4253597259521,27.1861187947139,13
73800,26.5251560211182,18.0396690368652,27.031477620719,12
73950,27.0660381317139,17.5985355377197,27.1869425229626,12
74100,27.9931354522705,16.868631362915,27.098694046308,10
74250,26.7802753448486,17.0172882080078,27.2499174005845,12
74400,26.3378658294678,17.225658416748,26.9737602488374,11
74550,26.4614391326904,16.8770656585693,27.1409009884163,10
74700,26.4097690582275,16.8721389770508,27.3263472995977,14
74850,25.9857616424561,16.5894947052002,27.1423624632706,13
75000,27.1752624511719,17.920919418335,27.2267441709261,12
75150,26.4769515991211,17.0647239685059,27.136594446773,13
75300,27.3299713134766,16.9679355621338,27.0562234148064,13
75450,25.2601547241211,16.6918544769287,27.049005531272,13
75600,27.3059272766113,18.4536514282227,27.067147268414,17
75750,27.5239181518555,18.0065307617188,27.2570564004863,14
75900,27.3612041473389,17.4369277954102,27.0477297794773,15
76050,26.6380634307861,17.3038845062256,27.1708604706361,14
76200,27.2109680175781,17.1404399871826,27.0995967759921,12
76350,26.9373912811279,17.8128108978271,27.0426426206634,13
76500,25.9849510192871,17.8147487640381,27.1841267754377,11
76650,27.0740642547607,17.2984313964844,27.0519339691423,14
76800,27.1705379486084,16.9218940734863,27.1669804239246,13
76950,27.1977882385254,17.4992656707764,27.0805936192163,14
77100,26.2563858032227,17.3738117218018,27.2253537142799,14
77250,25.992790222168,17.6385059356689,27.2700774751844,17
77400,26.188060760498,17.7013874053955,27.1692257342149,16
77550,26.2427024841309,17.5037498474121,27.0879690233423,16
77700,26.1632385253906,17.2250289916992,27.1938805300677,15
77850,26.5288028717041,17.3030910491943,27.1085375355697,13
78000,26.7055835723877,17.085376739502,27.191110136026,15
78150,27.4816627502441,17.047700881958,27.2416711041053,13
78300,26.7081127166748,17.2381477355957,27.3218366873403,13
78450,26.8538818359375,17.3792724609375,27.1408377032446,15
78600,26.4687309265137,17.2617073059082,27.1902542744917,16
78750,27.6727313995361,17.2612743377686,27.1644472359114,16
78900,26.9834613800049,17.2752380371094,27.1807597611777,16
79050,26.8384132385254,17.1255893707275,26.9578951011316,14
79200,26.6481323242188,17.2991828918457,26.9170581527118,14
79350,25.946849822998,17.2299556732178,26.9690238254939,13
79500,26.9782238006592,17.3539581298828,27.1632382907399,16
79650,26.3474559783936,17.505952835083,27.0396952475883,15
79800,26.667932510376,17.2101173400879,27.2324393772696,14
79950,27.0113067626953,18.0149440765381,27.0570880744989,15
80100,26.5970878601074,17.2006893157959,27.1857907795586,15
80250,26.627534866333,17.2585525512695,27.221680230128,14
80400,27.6560497283936,17.1622467041016,27.069441525415,14
80550,27.3975963592529,16.8397979736328,27.163600732581,13
80700,27.3695755004883,17.450403213501,27.1278605113448,11
80850,27.2971897125244,17.1241054534912,27.24355374638,15
81000,27.5624179840088,17.0846042633057,27.3920926425061,16
81150,27.2617664337158,17.1893062591553,27.3169823016867,16
81300,27.4448089599609,17.2160892486572,27.1084792242496,13
81450,27.4348411560059,16.9409122467041,27.2439667467473,14
81600,27.195442199707,16.8930511474609,27.1489266386119,12
81750,25.7626914978027,17.1673278808594,27.2091343930728,13
81900,26.0404052734375,18.0898399353027,27.1113152196373,15
82050,27.0701160430908,17.0971565246582,27.1626305570653,17
82200,26.6117172241211,17.9810352325439,27.0443079075103,18
82350,26.2953433990479,17.3821296691895,27.1439527149403,13
82500,27.4994277954102,17.5169639587402,26.995740968651,14
82650,27.5828990936279,17.1031951904297,27.1875523270476,14
82800,26.1479320526123,17.6258659362793,27.0922503624436,13
82950,25.5402069091797,17.4079475402832,27.0515615884092,14
83100,26.009578704834,17.6615772247314,27.1270426795773,14
83250,25.7079963684082,17.1998634338379,27.086825723734,15
83400,26.1906890869141,17.1518249511719,27.1774731282769,16
83550,25.8510665893555,17.171516418457,27.0329296147322,15
83700,26.7735404968262,16.9995613098145,27.0999375853248,17
83850,27.3374271392822,16.7372035980225,27.1850246202227,16
84000,25.6849212646484,17.513744354248,27.0495830935717,16
84150,26.4896259307861,17.4792194366455,27.2195230984103,16
84300,26.572925567627,17.6602668762207,27.2637738351074,15
84450,26.0041961669922,16.8846397399902,27.3187372086325,16
84600,26.3984909057617,17.4575691223145,27.2517424041373,15
84750,26.350269317627,17.4438934326172,27.0512368553554,12
84900,26.8097038269043,17.1691207885742,27.2092621448367,13
85050,27.1501426696777,17.2240447998047,27.1898119780254,16
85200,26.8895702362061,16.891565322876,27.1411409845371,17
85350,27.8400363922119,17.6455383300781,27.2127523640545,14
85500,27.473274230957,17.3620223999023,27.2607548028667,19
85650,26.9367847442627,16.9264659881592,27.239893634113,15
85800,25.9341144561768,17.774040222168,27.0020514499532,15
85950,27.5761432647705,17.1184310913086,27.0938209086031,13
86100,27.0873851776123,16.6641826629639,27.127399807411,13
86250,27.2948093414307,16.8881988525391,27.267891637353,13
86400,26.0941047668457,16.8224601745605,27.0815482352969,13
86550,25.4714527130127,17.2621002197266,27.2503933141454,10
86700,26.7128601074219,16.8124523162842,27.0332930612875,11
86850,27.1389007568359,17.7184543609619,26.8461610615703,13
87000,25.9677505493164,17.1417083740234,26.8009144715156,14
87150,26.6708602905273,16.8744087219238,27.0579257177387,13
87300,26.6371898651123,16.9183673858643,27.0545899540803,14
87450,26.340202331543,17.021017074585,27.1883272659382,15
87600,27.1619396209717,17.5334358215332,27.1193858224517,13
87750,26.1738204956055,17.6663513183594,27.039758806448,13
87900,26.3958950042725,16.7749099731445,27.0136461138043,11
88050,26.2280139923096,17.4984397888184,27.0354499051536,11
88200,26.4064178466797,16.719202041626,26.9894444058577,15
88350,26.4583854675293,17.4979057312012,27.0198044654269,12
88500,26.9116363525391,17.2721538543701,27.0701572706196,13
88650,27.1701984405518,16.7576198577881,26.9437103526759,12
88800,26.6158561706543,17.0760841369629,27.0440133991724,11
88950,26.4083137512207,17.3057613372803,27.0521700793719,10
89100,26.7053184509277,17.1661491394043,27.0294497301936,13
89250,26.7894306182861,16.9031963348389,27.0154409007293,14
89400,26.398021697998,16.8493804931641,26.9110944111613,12
89550,27.5599479675293,16.6207084655762,26.8517256215557,12
89700,27.4733219146729,17.0394344329834,26.9327322206202,14
89850,28.0910835266113,16.8488521575928,26.9895263068699,12
90000,26.9123954772949,16.9449653625488,26.9492165108574,14
90150,27.3056716918945,16.9991970062256,26.9486935815991,12
90300,28.259370803833,17.2033977508545,26.9696317601921,15
90450,27.5501270294189,16.71506690979,26.927264047162,15
90600,27.1812286376953,17.1711769104004,26.892659021408,16
90750,28.1771411895752,16.6242942810059,27.1002116166586,16
90900,27.7648906707764,16.4661674499512,27.1831279268433,12
91050,28.0652198791504,16.4161281585693,27.1669334051443,13
91200,27.1571178436279,17.0256042480469,26.9808628772402,13
91350,28.0156116485596,16.8250427246094,26.9495751031744,15
91500,27.0105609893799,17.65744972229,27.1137263578176,15
91650,26.6855621337891,17.3779830932617,27.0198354794345,18
91800,27.1880989074707,17.559175491333,26.9144738674961,17
91950,28.5765762329102,17.2490196228027,26.8930915226723,16
92100,27.3812046051025,17.1910724639893,26.8514189272551,15
92250,27.4973888397217,16.8010540008545,26.8542033979554,16
92400,27.5212211608887,16.9272327423096,26.9458495641329,17
92550,28.2617435455322,17.0001220703125,26.92230408946,17
92700,28.1051292419434,16.8587417602539,27.1012395527003,15
92850,27.2974739074707,16.6881809234619,26.9865372194539,14
93000,27.3096618652344,17.5132446289063,26.8097842761966,14
93150,27.5934352874756,17.0097675323486,26.9206592750001,16
93300,27.2396049499512,17.2403869628906,27.0776798666138,15
93450,27.2876873016357,17.4344043731689,27.0112898243409,16
93600,26.462121963501,17.6023902893066,26.935378428444,18
93750,27.4518985748291,17.700216293335,26.9551204005689,18
93900,27.2891826629639,17.4252758026123,27.105156232221,17
94050,27.4940204620361,16.838888168335,27.0559970328752,16
94200,27.1549263000488,17.2179183959961,27.1030081903865,15
94350,27.5576152801514,16.5510959625244,26.9222036904925,15
94500,28.1491966247559,16.2915267944336,27.0226886606378,16
94650,27.755277633667,16.5853366851807,26.9116388786276,15
94800,28.0844783782959,16.8324813842773,27.0828173902858,16
94950,28.1760406494141,16.5784893035889,26.988073065893,18
95100,27.2796497344971,16.7906436920166,27.0558492683872,19
95250,27.0894432067871,17.0423622131348,26.8704963082067,15
95400,28.1051902770996,16.9965381622314,26.8668484575815,17
95550,27.3414077758789,16.7594699859619,26.8802519125365,16
95700,27.2064151763916,16.4511337280273,26.910106033928,17
95850,26.7981777191162,16.6708717346191,26.8695731717836,16
96000,27.6151084899902,17.3076934814453,26.7909249815352,19
96150,27.1281757354736,16.8000221252441,26.8899250855973,15
96300,26.7297916412353,16.3815402984619,26.830040338431,17
96450,26.8850326538086,17.2047386169434,26.9715678926112,18
96600,27.4307613372803,16.6828517913818,27.0085812206587,18
96750,27.6897773742676,16.5833435058594,27.0661219577255,18
96900,27.4123249053955,17.1918716430664,27.0620819152059,17
97050,26.5831775665283,17.0595626831055,26.9244278271416,17
97200,26.6199016571045,16.7594184875488,26.8454908795924,18
97350,27.1338157653809,17.4121284484863,27.0418699194614,16
97500,27.5827770233154,16.6182804107666,27.1287046383969,20
97650,26.9311046600342,17.2563323974609,26.8485301266631,17
97800,27.8509063720703,16.8616409301758,27.0485236104112,17
97950,27.3393325805664,17.3008861541748,27.0229202212751,16
98100,27.5963363647461,16.5160903930664,27.0584578999158,18
98250,27.1494846343994,16.580961227417,26.8885863198568,18
98400,26.3107643127441,17.3245182037354,27.0983222789561,17
98550,26.766544342041,17.1957492828369,26.8398073972994,19
98700,26.6142311096191,17.1937923431396,26.9421869418788,19
98850,26.7995014190674,16.8025093078613,26.9037884515962,20
99000,26.9246482849121,16.591178894043,27.0555983172712,19
99150,27.5326766967773,16.8427486419678,26.9374123569131,17
99300,27.4847240447998,17.6139297485352,26.9137527341751,18
99450,27.1257724761963,17.3432846069336,26.8328881775539,18
99600,28.1908016204834,16.7877464294434,26.9180284151233,17
99750,28.2452030181885,17.4695663452148,27.077994886929,13
99900,28.0493545532227,16.9260787963867,26.9571747147025,15
100050,28.0319290161133,17.2387294769287,26.7092819615841,14
100200,27.7880706787109,17.1672439575195,27.0727031433925,20
100350,27.4967308044434,17.3776035308838,27.0091257541599,20
100500,27.5474891662598,17.0016059875488,26.913094980876,23
100650,27.6741981506348,17.6916618347168,26.9650842218537,18
100800,27.0936164855957,17.5501842498779,26.9913941326625,17
100950,27.5800266265869,17.2865009307861,26.8910350640983,19
101100,28.264181137085,16.844913482666,26.9824449529083,16
101250,28.4474391937256,17.4887313842773,27.0741804745788,18
101400,27.7496795654297,17.1591281890869,26.8237561472687,21
101550,27.4808940887451,17.0383968353271,26.8327812786253,20
101700,27.6193161010742,16.7674789428711,27.1732978101206,17
101850,27.6555023193359,17.0130004882812,26.8995763178396,19
102000,27.9771289825439,16.4507808685303,26.843015924856,18
102150,26.9420127868652,17.6877670288086,26.8951050259355,18
102300,27.9233341217041,16.9548625946045,26.7613130655479,16
102450,27.1165676116943,17.1542491912842,26.4840021015459,19
102600,27.6467227935791,17.86989402771,26.9501853202965,20
102750,28.0214977264404,17.0836219787598,26.8028784015358,17
102900,26.7218456268311,17.1099643707275,26.6769916295971,18
103050,28.6058559417725,16.7015056610107,26.8602442089532,14
103200,27.6721973419189,17.1972389221191,26.8372036100252,17
103350,27.7003192901611,16.6240406036377,26.7729402735946,15
103500,27.5013904571533,17.3623332977295,26.7429838050313,18
103650,27.5408782958984,17.3854274749756,26.7943493640692,17
103800,27.6588325500488,16.3940696716309,26.7486692784646,17
103950,27.3510570526123,17.602710723877,27.0209437318657,17
104100,28.0723705291748,17.1397533416748,26.9104064463835,18
104250,27.5108604431152,17.3387317657471,26.907199286125,18
104400,28.3665943145752,16.6905384063721,26.9991942023808,18
104550,28.3435039520264,17.4564685821533,26.8853953904993,16
104700,27.3678569793701,17.7115516662598,26.8857230899193,16
104850,26.8333969116211,17.7418804168701,26.8607353778564,14
105000,27.4659290313721,17.1881370544434,26.9341627316323,17
105150,26.4258556365967,16.8140754699707,26.8866240476169,19
105300,26.6585826873779,17.5561332702637,27.0124309637978,18
105450,27.1692428588867,17.4931221008301,26.8848605970869,19
105600,26.8975353240967,17.1591453552246,26.7675130663292,17
105750,27.0429859161377,16.6363086700439,26.9414592413804,19
105900,27.6219062805176,16.5204658508301,26.8155826160629,20
106050,26.7507743835449,17.13747215271,26.8814202900885,18
106200,28.2699108123779,16.598316192627,26.9979531545776,22
106350,26.1866931915283,16.5208778381348,26.9064945890479,21
106500,26.9111652374268,17.7830009460449,26.9795981841517,20
106650,27.1056938171387,17.943546295166,27.0371184857558,17
106800,26.7109394073486,16.9918212890625,27.0950332804394,19
106950,27.4452476501465,17.353048324585,26.9109006197142,19
107100,28.3059234619141,17.6247673034668,27.1619273559704,19
107250,27.5006580352783,17.4445495605469,26.9481875899183,20
107400,28.3924655914307,17.0494270324707,26.9487066072808,20
107550,27.6632270812988,16.6942367553711,27.19385048804,20
107700,27.5893707275391,17.5252418518066,27.1371894193895,16
107850,28.1978225708008,17.3339729309082,26.9116203265952,17
108000,27.3038158416748,16.9844207763672,26.9335302453431,20
108150,27.3984889984131,16.7826862335205,26.9304259581359,21
108300,26.7114810943603,17.2275409698486,26.8599580731396,20
108450,27.3285980224609,16.4590034484863,26.8245888668931,17
108600,27.2588176727295,17.4155158996582,26.9040527189349,22
108750,26.7018203735352,17.6147155761719,26.8538746687921,19
108900,27.333963394165,17.0929756164551,26.8372035784612,21
109050,27.5174598693848,17.3662605285645,26.8446966467024,20
109200,26.7423706054687,17.5634365081787,26.8796314871694,22
109350,28.1333522796631,16.9018936157227,26.8207538086948,20
109500,27.201150894165,17.4280090332031,26.8465302939961,18
109650,27.7890701293945,16.884183883667,26.8525934670987,17
109800,26.864688873291,17.5740776062012,26.9373541691316,16
109950,27.3534641265869,17.8695068359375,26.8053359219862,20
110100,27.1241874694824,17.1964511871338,26.9497572278976,18
110250,27.2685794830322,16.9564075469971,27.0530572845216,18
110400,28.110013961792,17.0047645568848,27.0140166903175,17
110550,27.3057403564453,16.7415409088135,26.8860797766392,19
110700,26.3173351287842,17.6539249420166,26.7858240397211,19
110850,26.6590404510498,17.2650318145752,26.7491098366285,18
111000,27.9115333557129,17.2878532409668,26.7079655278171,19
111150,27.2281341552734,17.8227825164795,26.86894629158,16
111300,27.1347904205322,17.0861682891846,26.8435887563242,20
111450,26.9169864654541,17.9601364135742,27.1557262569657,18
111600,26.5342063903809,17.5849227905273,26.9148126263928,15
111750,27.3461856842041,16.9841957092285,26.7315343803922,16
111900,26.3921566009521,17.8926200866699,26.7842460116206,18
112050,27.0652275085449,17.5809650421143,26.7238021670071,19
112200,27.6515846252441,17.7687587738037,26.7695410348383,19
112350,26.4889717102051,17.3259105682373,26.7692976286397,20
112500,27.2566890716553,17.070779800415,26.7494650305175,19
112650,27.5329723358154,17.1893291473389,26.8304644827538,16
112800,26.5308742523193,17.2877101898193,26.750817082519,18
112950,26.8614921569824,17.5859451293945,26.7741400773998,18
113100,27.7101497650146,17.7561988830566,26.8155275305975,18
113250,27.3712711334228,16.9996776580811,26.8045864224573,18
113400,27.3276309967041,16.862720489502,26.7875496606681,17
113550,27.4323825836182,17.6217479705811,26.8333977062936,17
113700,27.4915084838867,17.275016784668,26.6923918651194,19
113850,28.4271202087402,17.1043090820313,26.8854739018478,18
114000,28.8314609527588,16.9871273040771,27.0369866078804,20
114150,28.3436889648437,17.7080364227295,26.9439532437292,21
114300,27.6634769439697,17.3861598968506,26.8527439987814,21
114450,27.8482227325439,17.1309280395508,26.937015198206,24
114600,27.6069641113281,17.0057106018066,26.6509491916786,23
114750,27.6497592926025,17.0072917938232,27.0162479836723,26
114900,27.479211807251,17.3608226776123,26.8663496231754,22
115050,26.6071357727051,17.2285308837891,26.8473810460832,20
115200,27.6360130310059,17.9644050598145,26.8747762261086,20
115350,26.793664932251,17.2835083007813,26.9652662336032,18
115500,28.191162109375,16.7688179016113,26.9622962046435,22
115650,28.2073974609375,16.6108741760254,26.7660624676896,20
115800,28.2108364105225,17.1716995239258,26.7701248771039,19
115950,27.5070304870605,17.7744369506836,26.9234975550842,19
116100,28.2743759155273,17.1257705688477,26.9445700300696,19
116250,27.1488914489746,17.5745143890381,26.9355136318947,18
116400,27.6051464080811,17.1822948455811,26.8409109779079,17
116550,26.5626602172852,16.843713760376,26.6515721576529,20
116700,28.5035533905029,17.0646781921387,26.8809692694223,23
116850,27.0045776367188,17.5105857849121,26.8269257452229,17
117000,26.3409461975098,17.3752326965332,26.8366734835918,21
117150,27.4580116271973,17.6345272064209,26.8339483256551,18
117300,26.2763576507568,17.6940288543701,26.7463626209125,19
117450,27.5775909423828,16.276554107666,26.7603649285673,17
117600,27.9655685424805,17.1662178039551,26.8255971080458,18
117750,26.801664352417,16.8144607543945,26.9433820426954,16
117900,27.6831035614014,17.0632743835449,26.9325141868504,18
118050,27.6657886505127,17.5092086791992,26.9864668523391,17
118200,27.0282535552978,17.6488456726074,26.9409190162405,16
118350,27.4293689727783,17.7423133850098,26.867601553357,17
118500,26.6306209564209,17.2543659210205,27.0495934896325,17
118650,26.6546268463135,17.4485664367676,27.03809341299,18
118800,26.638111114502,17.3429431915283,27.0292370299572,18
118950,26.1211795806885,17.8455581665039,26.9279939318009,20
119100,27.0292835235596,17.1925640106201,26.8449173641473,16
119250,26.4427642822266,17.3114757537842,26.8495653458715,19
119400,26.6454830169678,17.393497467041,26.9555173885501,19
119550,26.4347324371338,17.4093055725098,26.8480655274264,16
119700,26.8906517028809,17.0668354034424,26.8395713057043,14
119850,25.4514255523682,17.292947769165,26.7820800807021,16
120000,26.3231182098389,17.5353145599365,26.9598630590596,19
120150,25.9959163665771,18.0825653076172,27.0417779472364,19
120300,26.2954902648926,17.3525638580322,26.8832703943332,18
120450,26.09206199646,17.4239406585693,26.9779410583728,18
120600,25.7607688903809,17.8351421356201,26.8858080048294,17
120750,27.0095748901367,17.8649005889893,26.8620355443614,17
120900,26.8795623779297,17.3827991485596,26.8250433590478,21
121050,26.4434967041016,16.7898273468018,26.8408100416437,18
121200,26.4058322906494,17.2249965667725,26.7836903824755,19
121350,26.2735271453857,17.1934604644775,26.8568061052206,18
121500,27.0741481781006,17.5933666229248,26.9497397176767,17
121650,26.2175693511963,17.1664562225342,26.7521169244982,22
121800,27.4020385742187,18.1292037963867,26.8248991642695,18
121950,26.3501377105713,17.4466590881348,26.836945227462,16
122100,27.0885925292969,16.8599128723145,26.8455046725674,18
122250,26.1206531524658,17.8525810241699,26.9594125532188,19
122400,26.8987083435059,18.2907218933105,27.0208788584499,16
122550,25.7659664154053,17.820068359375,27.0025650638206,20
122700,25.6106491088867,17.8053112030029,26.9145433323994,18
122850,26.8628749847412,17.4145851135254,27.0511372824713,18
123000,26.9506778717041,18.5013008117676,27.0090413318743,17
123150,27.4179706573486,17.5746383666992,27.0619305807701,17
123300,25.5434741973877,18.028377532959,26.8437983985479,19
123450,27.8119087219238,18.104585647583,27.021809715275,17
123600,27.8355922698975,17.3203754425049,26.9232430886273,17
123750,26.5850086212158,17.1356582641602,27.0690371429902,15
123900,27.0294380187988,17.7300624847412,26.8325858010638,19
124050,27.1494598388672,18.0632152557373,26.8965306441133,20
124200,27.477144241333,18.1086654663086,26.7239706108717,18
124350,25.669771194458,18.3061351776123,26.7008322191492,19
124500,27.5169410705566,17.9532642364502,26.7080242883318,17
124650,27.2367172241211,18.5722351074219,26.9349915523415,16
124800,25.9074001312256,18.3226795196533,26.8238189258959,17
124950,26.4360179901123,18.5437412261963,26.7659614170414,18
125100,27.2089080810547,18.4758129119873,26.7998260952506,19
125250,26.9624977111816,18.1259136199951,26.8463809210264,18
125400,25.6846714019775,18.4412021636963,26.8465986019797,17
125550,26.0619239807129,18.420093536377,26.8437150210897,19
125700,26.2959136962891,18.4033508300781,26.9356505536942,19
125850,25.9174365997314,18.8482894897461,26.9218933148507,18
126000,26.539493560791,18.0547752380371,26.747293797297,18
126150,26.5655269622803,18.4916152954102,26.8944062379039,18
126300,26.0211448669434,18.1965217590332,26.8323869235116,18
126450,25.9884185791016,18.2450656890869,26.9047890266611,19
126600,26.1147155761719,18.4662494659424,26.7732006396831,20
126750,26.8362903594971,17.5576229095459,26.8861725884161,19
126900,26.6257419586182,18.1626434326172,26.8788864349752,17
127050,26.4227294921875,18.1680927276611,26.9595504521192,17
127200,26.7170906066895,17.3894863128662,26.8259705629721,17
127350,26.8222942352295,18.0243091583252,26.7954470354696,15
127500,26.9513149261475,17.9246082305908,26.8860287659739,16
127650,27.7420463562012,17.8819618225098,26.7824752753087,18
127800,27.4822311401367,18.8082618713379,26.7753866372991,20
127950,27.0624294281006,17.6908740997314,26.7649877322423,19
128100,27.2281856536865,18.7257537841797,26.8455395504398,20
128250,27.9966640472412,17.8276748657227,26.829721381702,19
128400,27.4149169921875,18.0208702087402,26.871920768211,20
128550,27.11061668396,17.944372177124,26.8724036797678,18
128700,26.7212333679199,18.3153018951416,26.8473199017305,17
128850,25.9931831359863,18.7178611755371,26.6724349750541,18
129000,27.0028896331787,18.1604709625244,26.6546093957894,18
129150,27.6009140014648,18.0342292785645,26.7922462911336,19
129300,27.0715675354004,18.0674057006836,26.8690850830476,21
129450,28.12624168396,17.2008056640625,26.7500559798464,17
129600,25.9474620819092,18.0782833099365,26.8746624988554,16
129750,26.2227764129639,17.2201480865479,27.0291553002364,16
129900,25.9692897796631,17.487060546875,26.9744305669591,17
130050,26.447811126709,17.9672946929932,26.9668218207026,17
130200,26.9417839050293,18.3082599639893,26.7938950984984,19
130350,26.990592956543,18.3729610443115,26.9472841755982,17
130500,25.9736480712891,18.307788848877,27.0839974459102,17
130650,26.8720149993896,18.4084224700928,26.9579204009222,17
130800,27.5059261322021,18.0566444396973,26.8733112507965,17
130950,25.9174709320068,17.9100475311279,27.0887080852733,16
131100,26.5354461669922,17.92702293396,27.0089878778904,16
131250,27.564624786377,17.2560596466064,26.8214494222425,19
131400,27.0143299102783,17.1388988494873,27.0927796963282,19
131550,27.5531196594238,17.4192943572998,26.9555414574225,18
131700,26.572790145874,17.5514221191406,26.966982228699,19
131850,27.1686363220215,17.260721206665,26.9374735828504,18
132000,26.1752490997314,19.2300472259521,26.9260488094414,13
132150,28.2703895568848,17.5366153717041,26.9359012151845,18
132300,26.2029323577881,17.7633094787598,26.953893050628,18
132450,26.3766098022461,17.5958404541016,26.9573355127992,21
132600,26.7209873199463,17.283618927002,26.870204883429,18
132750,27.4822101593018,17.3440017700195,26.9572572064678,18
132900,26.1626377105713,17.1010704040527,26.9932865414251,21
133050,27.2180881500244,17.6063747406006,26.949525667039,18
133200,26.9914398193359,17.0854988098145,27.0273370555743,20
133350,25.8632717132568,18.376220703125,26.8032194683625,15
133500,26.74729347229,17.4006786346436,26.992289654264,16
133650,26.1052513122559,17.0952930450439,26.8533006282232,19
133800,27.6837253570557,17.1326904296875,27.1762229207582,17
133950,26.7705688476562,17.8487548828125,26.9473235359746,18
134100,27.7107353210449,16.7586860656738,27.0769901432297,19
134250,27.7987766265869,16.8213729858398,27.0433296480093,20
134400,27.8537750244141,16.9905891418457,26.9276652637926,20
134550,27.9806289672852,16.51340675354,26.9631198741343,19
134700,26.501070022583,17.3993492126465,26.8037461773519,21
134850,27.4739360809326,16.608003616333,27.0265516850109,20
135000,26.2413158416748,17.6435260772705,26.9324072121693,18
135150,27.0071907043457,16.7669982910156,26.9443207020393,20
135300,26.9739742279053,16.856575012207,26.8237568955561,20
135450,25.8077754974365,17.535343170166,26.9780806236117,19
135600,26.4291820526123,17.3400764465332,26.7884309260454,19
135750,26.848201751709,16.9327831268311,26.7792308503182,19
135900,25.8644905090332,17.7419662475586,26.9523871637173,19
136050,26.0832366943359,17.1341381072998,26.8113148227776,20
136200,27.3847732543945,17.8321228027344,26.9546866182815,20
136350,26.130443572998,17.0482902526855,27.0524674429051,21
136500,26.5427017211914,17.5051689147949,27.1061822906661,22
136650,27.7863903045654,17.1302471160889,26.8369396232505,18
136800,27.2839012145996,16.7522392272949,26.9628172946265,21
136950,27.0007762908936,17.2913608551025,26.9654455085063,22
137100,27.3112277984619,16.7574558258057,27.0262304108511,15
137250,27.6416645050049,17.4917373657227,26.9887883813193,20
137400,27.4481048583984,16.9600963592529,26.9392351823259,17
137550,27.2096519470215,16.5884246826172,26.8952976645039,18
137700,28.5921230316162,17.0140514373779,26.9764101333465,20
137850,28.2402992248535,18.514720916748,27.1025689557478,19
138000,29.6557216644287,17.0396881103516,26.9924777810175,19
138150,28.8232002258301,17.5163898468018,26.854434036361,21
138300,29.3470306396484,17.1853523254395,27.0125078925608,21
138450,28.7710075378418,17.2798881530762,27.0653557278062,18
138600,27.965446472168,16.3882751464844,26.9846721864021,19
138750,29.6137847900391,16.862813949585,27.0678656472684,16
138900,27.0767688751221,17.3575382232666,26.9200509673469,19
139050,27.9167556762695,17.4171810150146,26.9495031373053,20
139200,29.0459651947021,15.9958658218384,26.8920976327469,15
139350,27.6462440490723,16.4446716308594,26.8781567584943,15
139500,27.0474433898926,16.6905155181885,26.8910026226773,18
139650,28.0968151092529,17.3560371398926,26.9092175588085,20
139800,27.8511180877686,16.9068164825439,26.9469288391461,18
139950,28.2103385925293,17.6666603088379,26.8611463117374,18
140100,28.452657699585,17.5891895294189,26.7707877716834,20
140250,27.6424350738525,17.4894676208496,26.8063103132785,16
140400,27.5281352996826,17.2150421142578,26.9492324939103,16
140550,27.2256622314453,17.8032054901123,26.9730569654167,18
140700,26.7506618499756,18.4462852478027,26.9198888285154,18
140850,26.3797168731689,18.8450794219971,26.7447083424792,15
141000,27.4674987792969,18.4382953643799,26.9163014029403,19
141150,27.5025196075439,17.7334842681885,26.7590309597111,16
141300,27.5112285614014,17.8829479217529,26.8725415298422,18
141450,26.9817638397217,17.7751388549805,26.9694864051009,19
141600,27.8222255706787,17.7989921569824,27.1446766407981,19
141750,26.5269088745117,17.5595836639404,26.9170044813026,18
141900,26.6033306121826,17.9867572784424,26.8448063012836,20
142050,26.4379100799561,17.2804412841797,27.0865362563842,18
142200,26.7360992431641,17.2128047943115,27.1166652566838,17
