frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,2.849,2.875,3.789,3.245
2,2.744,2.747,4.093,3.379
3,3.410,3.367,4.480,3.932
4,4.630,4.632,5.372,4.973
5,5.755,5.738,6.327,6.141
6,5.340,5.281,6.422,5.980
7,5.663,5.614,6.641,6.220
8,6.197,6.163,6.948,6.637
9,6.063,6.011,7.092,6.606
10,6.844,6.792,7.652,7.249
11,6.663,6.610,7.393,7.095
12,7.004,6.971,7.746,7.393
13,7.504,7.503,7.978,7.814
14,7.077,7.038,7.865,7.550
15,6.790,6.751,7.657,7.258
16,7.475,7.465,8.105,7.853
17,8.051,8.033,8.814,8.436
18,8.421,8.394,9.137,8.771
19,8.039,8.032,8.764,8.386
20,7.704,7.697,8.345,8.004
21,7.476,7.447,8.145,7.810
22,6.925,6.923,7.550,7.222
23,7.460,7.439,8.221,7.753
24,7.998,7.982,8.876,8.376
25,8.237,8.227,9.088,8.629
26,8.290,8.293,9.205,8.765
27,8.635,8.632,9.310,8.939
28,6.935,6.929,7.924,7.464
29,6.631,6.641,7.354,7.017
30,6.803,6.791,7.686,7.269
31,7.306,7.314,8.130,7.728
32,6.241,6.260,7.150,6.702
33,6.719,6.720,7.491,7.126
34,7.688,7.714,8.434,8.080
35,8.214,8.203,8.714,8.470
36,7.697,7.660,8.451,8.099
37,7.577,7.585,8.343,8.000
38,8.065,8.076,8.666,8.407
39,8.328,8.311,9.005,8.704
40,9.068,9.032,9.609,9.349
41,8.550,8.549,9.158,8.852
42,8.306,8.282,8.997,8.681
43,8.013,7.990,8.748,8.443
44,8.052,8.038,8.872,8.548
45,8.707,8.675,9.351,9.098
46,8.249,8.231,8.955,8.681
47,7.955,7.936,8.654,8.407
48,8.678,8.667,9.274,9.010
49,8.059,8.036,8.835,8.496
50,7.241,7.215,8.016,7.730
51,7.813,7.767,8.596,8.307
52,7.720,7.704,8.387,8.143
53,7.628,7.619,8.355,8.092
54,7.814,7.827,8.471,8.180
55,7.883,7.856,8.613,8.279
56,7.955,7.921,8.697,8.350
57,8.562,8.531,9.235,8.901
58,8.598,8.571,9.233,8.926
59,8.410,8.377,9.181,8.853
60,8.278,8.263,8.976,8.666
61,8.363,8.364,9.080,8.799
62,8.280,8.272,9.160,8.818
63,8.406,8.368,9.350,8.973
64,7.785,7.760,8.880,8.476
65,7.770,7.777,8.817,8.465
66,7.254,7.246,8.362,7.991
67,7.204,7.215,8.216,7.919
68,7.212,7.245,8.242,7.977
69,6.551,6.564,7.735,7.336
70,6.791,6.811,7.739,7.482
71,6.862,6.876,7.803,7.547
72,6.663,6.651,7.556,7.310
73,6.656,6.637,7.561,7.299
74,7.089,7.091,7.889,7.695
75,7.107,7.121,7.907,7.651
76,7.357,7.366,7.993,7.836
77,8.419,8.396,9.157,9.027
78,8.199,8.186,8.873,8.684
79,6.914,6.902,7.763,7.553
80,7.292,7.284,8.201,7.899
81,7.687,7.647,8.423,8.141
82,7.634,7.603,8.530,8.189
83,8.118,8.072,9.031,8.658
84,6.944,6.892,7.963,7.601
85,6.849,6.838,7.744,7.367
86,7.214,7.177,7.987,7.658
87,7.017,6.959,7.889,7.496
88,7.296,7.231,8.218,7.775
89,6.815,6.797,7.910,7.466
90,7.235,7.185,7.978,7.656
91,7.374,7.324,8.303,7.873
92,7.239,7.153,8.212,7.733
93,6.694,6.649,7.659,7.209
94,7.229,7.166,8.086,7.752
95,7.148,7.129,7.951,7.666
96,6.883,6.869,7.808,7.453
97,6.513,6.482,7.377,6.996
98,6.388,6.334,7.205,6.876
