frame#,Prot_CA,Prot_Backbone,Prot_Sidechain,Prot_All_Heavy
0,0.000,0.000,0.000,0.000
1,1.864,1.877,2.779,2.221
2,1.631,1.602,2.663,2.015
3,1.304,1.354,2.565,1.853
4,1.261,1.274,2.538,1.805
5,1.268,1.257,2.594,1.792
6,0.985,0.982,2.448,1.705
7,1.365,1.321,2.796,2.083
8,1.367,1.307,2.830,2.055
9,1.267,1.265,2.880,2.077
10,1.528,1.496,3.055,2.283
11,1.582,1.497,2.927,2.175
12,1.544,1.498,3.083,2.258
13,1.706,1.667,2.995,2.272
14,1.460,1.400,2.965,2.126
15,1.366,1.293,3.115,2.217
16,1.948,1.893,3.351,2.590
17,2.131,2.026,3.502,2.811
18,1.817,1.697,3.266,2.567
19,1.655,1.566,3.227,2.485
20,1.448,1.395,3.043,2.297
21,1.256,1.200,3.000,2.181
22,1.703,1.607,3.416,2.539
23,1.694,1.610,3.403,2.487
24,1.520,1.462,3.081,2.258
25,1.472,1.411,3.181,2.285
26,1.541,1.472,3.256,2.364
27,1.642,1.582,3.340,2.418
28,1.610,1.549,3.250,2.344
29,1.828,1.751,3.370,2.463
30,1.563,1.484,3.200,2.264
31,1.985,1.907,3.389,2.605
32,1.529,1.497,2.893,2.116
33,1.810,1.735,3.252,2.440
34,2.177,2.101,3.480,2.782
35,2.177,2.132,3.038,2.562
36,1.983,1.926,3.119,2.526
37,1.989,1.969,2.947,2.476
38,2.196,2.148,3.154,2.657
39,2.330,2.248,3.364,2.787
40,2.425,2.391,3.397,2.845
41,2.267,2.252,3.336,2.787
42,2.074,2.022,3.270,2.674
43,2.210,2.180,3.441,2.812
44,2.263,2.188,3.385,2.764
45,1.785,1.725,3.163,2.415
46,2.056,2.044,3.240,2.638
47,1.629,1.621,2.731,2.114
48,1.341,1.355,2.753,2.022
49,2.137,2.092,3.190,2.601
50,1.829,1.796,2.973,2.316
51,1.682,1.676,2.987,2.347
52,2.031,1.998,3.042,2.556
53,1.824,1.779,3.082,2.516
54,1.813,1.783,2.799,2.327
55,1.572,1.583,2.760,2.204
56,1.768,1.783,2.746,2.288
57,1.705,1.690,3.047,2.346
58,1.438,1.440,2.750,2.054
59,1.809,1.773,3.132,2.476
60,1.911,1.871,3.027,2.439
61,1.832,1.809,3.137,2.466
62,1.866,1.844,3.111,2.530
63,1.675,1.690,2.853,2.269
64,1.940,1.932,3.072,2.478
65,1.770,1.754,3.064,2.471
66,2.156,2.102,3.286,2.729
67,2.222,2.187,3.254,2.758
68,2.155,2.083,3.255,2.743
69,1.882,1.877,3.057,2.473
70,1.742,1.748,2.994,2.388
71,1.781,1.761,3.136,2.439
72,2.287,2.257,3.469,2.843
73,1.875,1.848,3.157,2.505
74,1.824,1.823,3.178,2.527
75,1.991,1.966,3.252,2.634
76,1.659,1.697,2.861,2.278
77,1.893,1.882,3.053,2.471
78,1.760,1.761,3.149,2.466
79,1.823,1.830,3.219,2.582
80,1.829,1.837,3.052,2.482
81,1.770,1.812,2.954,2.397
82,1.660,1.698,2.993,2.378
83,1.575,1.542,2.887,2.259
84,1.810,1.816,3.184,2.559
85,1.777,1.785,3.077,2.487
86,1.489,1.503,2.866,2.167
87,1.901,1.917,2.991,2.422
88,1.872,1.887,2.980,2.416
89,1.507,1.521,2.673,2.079
90,1.942,1.970,3.016,2.503
91,1.828,1.834,2.876,2.370
