#Simulation Analysis Results CSV File 2019-06-08T19:50:10.846792,,
"#Generated on structure: ""frame000000""",,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_FMN - Heme
0,40.1556282043457,12.8926935195923
150,40.7266807556152,14.0586395263672
300,41.3495445251465,13.4286499023438
450,40.8648796081543,13.3781080245972
600,40.5647354125977,14.2464981079102
750,39.2236671447754,14.0314016342163
900,39.396183013916,14.6764211654663
1050,40.5837211608887,15.7326755523682
1200,40.4005355834961,15.3648900985718
1350,40.6855087280273,15.4682168960571
1500,40.6545295715332,15.4893884658813
1650,38.9079322814941,16.2072086334229
1800,36.7938919067383,16.713794708252
1950,38.200309753418,16.6702117919922
2100,38.9096412658691,16.2882804870605
2250,40.9308700561523,18.6143589019775
2400,41.0258979797363,18.33056640625
2550,39.6178894042969,18.5873985290527
2700,42.062931060791,17.8226470947266
2850,42.4642219543457,17.0821266174316
3000,44.0853958129883,17.4208297729492
3150,43.5129318237305,16.4838542938232
3300,44.9620933532715,16.4790668487549
3450,42.0367698669434,17.0713768005371
3600,43.7898941040039,17.4188556671143
3750,40.9387893676758,17.6020774841309
3900,40.2227668762207,17.782262802124
4050,41.3818168640137,17.8385601043701
4200,41.4710464477539,17.8711166381836
4350,38.9698791503906,18.3762531280518
4500,38.5876998901367,17.1257820129395
4650,37.711612701416,15.7507390975952
4800,36.4002838134766,17.4980545043945
4950,37.9708366394043,15.4006032943726
5100,37.8930053710937,16.7741661071777
5250,37.2914619445801,15.7291488647461
5400,36.9928855895996,15.4925136566162
5550,37.2369155883789,15.6775894165039
5700,37.0864334106445,15.3786058425903
5850,37.029109954834,15.7677707672119
6000,36.9204406738281,15.5037851333618
6150,38.5219993591309,15.5211420059204
6300,37.8033638000488,16.3303337097168
6450,36.5777435302734,16.1996173858643
6600,37.1111030578613,16.1320056915283
6750,36.8208923339844,15.4524631500244
6900,37.7210426330566,14.9849939346313
7050,35.1836776733398,16.038423538208
7200,37.177433013916,15.9074811935425
7350,36.7778244018555,14.7276563644409
7500,40.3499259948731,15.4376726150513
7650,39.9851951599121,14.3463020324707
7800,41.3381958007813,14.9147090911865
7950,38.8750877380371,14.3614206314087
8100,39.5400886535644,14.3008394241333
8250,40.9677848815918,14.856785774231
8400,40.948486328125,14.5229606628418
8550,40.4035530090332,14.4070997238159
8700,38.9499092102051,13.921389579773
8850,40.4333610534668,14.5850048065186
9000,40.7576713562012,13.455322265625
9150,41.4539566040039,14.5221138000488
9300,43.5932312011719,14.6615972518921
9450,41.7260932922363,14.0906276702881
9600,41.4354095458984,14.7567358016968
9750,41.8425979614258,13.8209180831909
9900,40.0359344482422,13.9796009063721
10050,40.3209457397461,13.3725738525391
10200,39.0406646728516,13.97971534729
10350,40.1815872192383,13.934907913208
10500,41.4408226013184,14.0353746414185
10650,39.9846267700195,13.5727958679199
10800,41.8597412109375,14.4677858352661
10950,40.6287498474121,13.8281440734863
11100,41.395881652832,15.0813159942627
11250,39.8124389648437,14.3612651824951
11400,38.6885299682617,14.7456941604614
11550,39.1270332336426,13.8483591079712
11700,39.8781547546387,14.9271211624146
11850,39.9642219543457,14.5762577056885
12000,39.3315277099609,14.6214513778687
12150,39.4556655883789,13.6715106964111
12300,38.9506645202637,14.075493812561
12450,40.0891456604004,14.730016708374
12600,40.4985008239746,14.4109497070313
12750,41.3427467346191,14.7868413925171
12900,40.8129615783691,14.3782596588135
13050,38.813419342041,13.776535987854
13200,39.76708984375,14.8590908050537
13350,39.7130851745605,15.1074266433716
13500,38.9869842529297,14.7345142364502
13650,38.1689033508301,14.2730846405029
13800,37.9630470275879,13.4969968795776
13950,38.2834358215332,13.9675645828247
14100,39.7186622619629,14.8711318969727
14250,39.540828704834,13.8982086181641
14400,39.1358489990234,13.6148433685303
14550,38.9483299255371,14.7629423141479
14700,38.3586158752441,13.5505619049072
14850,38.544864654541,13.5372762680054
15000,37.5088996887207,13.4056816101074
15150,37.8365058898926,13.9280710220337
15300,37.7777252197266,13.7768306732178
15450,38.7011451721191,13.6801681518555
15600,38.7605056762695,14.4247951507568
15750,37.9067306518555,13.7893295288086
15900,38.2653541564941,14.1707458496094
16050,38.4370079040527,13.5016841888428
16200,38.5340347290039,14.2263793945313
