#Simulation Analysis Results CSV File 2019-01-03T12:25:14.065076,,,,
"#Generated on structure: ""frame000000""",,,,
TimeStep,Distance_FAD_C8-FMN_C8,Distance_FMN_C7-Heme_Fe,Rad_Gyration_POR-glob,HBonds_ASL_2D6-POR
16650,39.8434104919434,16.3014144897461,28.1351259054394,7
16800,40.5472564697266,16.3797760009766,28.1914046189281,10
16950,39.7020149230957,16.6387233734131,28.0524001924023,7
17100,38.7113037109375,16.3123016357422,28.1199623798599,8
17250,40.2133941650391,16.1034126281738,28.0806483910237,9
17400,40.1821441650391,15.8597631454468,28.1462210600801,11
17550,41.7831687927246,15.967022895813,28.2234003152746,9
17700,40.5346145629883,16.1476306915283,28.0170601916342,10
17850,41.1781806945801,15.9944772720337,28.2187369140911,10
18000,40.126407623291,15.3410453796387,27.9855502453585,10
18150,40.4017906188965,15.745246887207,28.2298768530659,9
18300,39.1867485046387,16.0268402099609,28.0491956785126,10
18450,41.2632904052734,16.4619293212891,28.0185688398389,11
18600,39.883960723877,15.8363628387451,28.2448415099997,12
18750,39.5951614379883,16.3300743103027,28.2275936645662,11
18900,40.0569038391113,16.892894744873,28.2247170267329,11
19050,40.350471496582,16.4090728759766,28.3280451709989,10
19200,38.8956451416016,17.1358184814453,28.2469179927782,9
19350,39.1900634765625,16.3047485351563,28.2245755017721,11
19500,40.805591583252,16.862398147583,28.4990866710923,10
19650,40.0474739074707,16.2050457000732,28.3227355123044,10
19800,39.8450508117676,16.5203838348389,28.6615550510989,10
19950,40.7733955383301,16.158483505249,28.3430494587032,9
20100,40.7259254455566,16.5875949859619,28.6578565395604,12
20250,39.8428726196289,16.0402698516846,28.537821322085,8
20400,41.1023712158203,16.5069999694824,28.6916416292787,10
20550,42.0880470275879,15.5296964645386,28.4698286279491,11
20700,41.5694427490234,15.8896074295044,28.4998526149875,10
20850,41.7849998474121,15.7888631820679,28.5239181166996,11
21000,41.4802627563477,16.1130504608154,28.4743181285473,10
21150,42.0120658874512,15.8749494552612,28.5213905349799,11
21300,42.8399429321289,15.9881229400635,28.5330171657126,8
21450,41.9128799438477,16.3112163543701,28.4552188846456,10
21600,41.6506805419922,15.6826648712158,28.2458993719164,11
21750,43.8483810424805,15.976224899292,28.4764242894893,9
21900,41.7640495300293,16.0233592987061,28.3425223842845,8
22050,42.1861457824707,15.6856145858765,28.2278207028015,8
22200,41.958438873291,15.8336668014526,28.5151579385195,9
22350,42.6971168518066,16.0402565002441,28.3103897445546,9
22500,41.3273544311523,15.0573692321777,28.3895755791502,9
22650,42.400577545166,16.1936130523682,28.4994531379683,9
22800,41.5258712768555,14.8516235351563,28.3202966978897,9
22950,42.3836441040039,15.7269105911255,28.5802502237235,9
23100,42.4331245422363,15.9735383987427,28.5986426478054,8
23250,43.0785369873047,16.2096138000488,28.5615030589418,9
23400,41.8724136352539,16.1248054504395,28.7055679639993,8
23550,39.5544471740723,16.1629829406738,28.2294110514021,7
23700,41.2682151794434,16.1190719604492,28.237870189953,8
23850,41.1551895141602,16.5382671356201,28.3918003886105,8
24000,39.4518775939941,16.0833568572998,28.3507993572703,10
24150,40.0193481445313,15.5354623794556,28.2603562374344,11
24300,41.4208183288574,16.0999774932861,28.2359365097579,9
24450,41.7917938232422,15.9371995925903,28.5152997550749,9
24600,40.8693771362305,15.467134475708,28.3822174406862,8
24750,41.5162353515625,15.6386566162109,28.3021178478546,10
24900,41.4285163879395,16.1417331695557,28.4094456572336,10
25050,40.8827018737793,15.0327272415161,28.5027547133423,11
25200,39.8631629943848,16.2133617401123,28.4838680583565,8
25350,38.4018211364746,14.918478012085,28.2538376476913,11
25500,41.0662422180176,15.2113199234009,28.5266843450555,9
25650,40.4664306640625,14.9677305221558,28.305233458758,8
25800,41.1230239868164,15.2187938690186,28.216645700927,9
25950,41.8501815795898,16.0819568634033,28.481449019336,9
26100,42.4805717468262,16.181583404541,28.3933021624971,11
26250,43.3384323120117,16.1292381286621,28.5611192684711,10
26400,41.8081359863281,15.8505535125732,28.533787891956,8
26550,41.9917945861816,16.0736789703369,28.7080720624609,10
26700,42.1897087097168,15.8120899200439,28.3279568823424,8
26850,40.0632286071777,16.1003952026367,28.5286613089139,10
27000,43.0975532531738,16.0920162200928,28.4791778322631,9
27150,41.443286895752,15.9208221435547,28.6304620927351,8
27300,42.4578323364258,15.9312524795532,28.5745487726086,7
27450,41.0811424255371,17.0650825500488,28.4548104329498,10
27600,40.9466705322266,15.8828144073486,28.3685760700111,9
27750,42.0256271362305,16.0152149200439,28.5746234837844,10
27900,42.3670234680176,15.7377138137817,28.4831948289687,9
28050,40.5711631774902,15.9133710861206,28.338733870851,9
28200,42.7303009033203,15.7844915390015,28.7258973208307,9
28350,41.1605987548828,15.9440860748291,28.5086478557763,10
28500,43.2707061767578,15.6349859237671,28.5237357670544,9
28650,41.6324348449707,15.8771390914917,28.5139406575123,9
28800,41.7475051879883,16.2282199859619,28.6023759909855,10
28950,41.3157539367676,16.7212371826172,28.7659948031356,10
29100,41.5104560852051,16.4090690612793,28.587946691029,11
29250,42.9704246520996,16.1852474212646,28.489560772743,7
29400,43.2100448608398,15.4504232406616,28.5419370754135,9
29550,40.8173789978027,16.8195018768311,28.3896703605298,9
29700,40.8084945678711,15.4915895462036,28.2512408972698,10
29850,40.7119789123535,15.4310274124146,28.0942283579458,11
30000,39.8298377990723,15.2987213134766,28.425513371795,9
30150,41.2938079833984,15.2613077163696,28.3840896944715,10
30300,39.7037124633789,15.7113819122314,28.5333046353003,9
30450,41.3812713623047,16.4043979644775,28.6207071598581,9
30600,40.2894325256348,16.118803024292,28.3784524451158,10
30750,42.1387367248535,15.4120874404907,28.534787515128,9
30900,40.716121673584,16.1319198608398,28.3605959411533,8
31050,41.3867073059082,15.7372941970825,28.4296413483026,11
31200,41.8342437744141,16.3729858398438,28.3190683453801,10
31350,40.6410026550293,14.9865226745605,28.317132930086,10
31500,41.0942420959473,16.6575202941895,28.1772087088976,9
31650,41.2570877075195,16.1685218811035,28.3870535064904,8
31800,39.734130859375,16.1537590026855,28.2780710696469,9
31950,41.7395782470703,15.9133567810059,28.2717275055733,9
32100,41.1415557861328,16.3606452941895,28.197540949573,8
32250,41.8280944824219,15.2971410751343,28.223574111479,10
32400,41.4801597595215,15.9108982086182,28.2380898314394,10
32550,41.4037246704102,15.5865077972412,28.4095060694877,8
32700,41.1023368835449,15.5668621063232,28.2342227632428,10
32850,39.9254264831543,16.1122550964355,28.1911762478347,10
33000,40.3691787719727,16.5068798065186,28.2004306255387,10
33150,40.0210494995117,16.2703742980957,27.9536773381975,9
33300,40.1403694152832,15.8968029022217,28.2496306953814,8
33450,40.0858764648438,16.4036388397217,28.2927611567521,9
33600,41.9023933410645,16.1422386169434,28.3034518790643,9
33750,39.8575248718262,16.5642967224121,28.6416354140422,10
33900,42.6313858032227,16.2721767425537,28.4825672755115,9
34050,40.695255279541,15.5816898345947,28.2129345320304,9
34200,41.5285911560059,15.8232440948486,28.5162556927894,9
34350,41.5544128417969,17.2785511016846,28.695135155674,8
34500,42.1030502319336,15.6786699295044,28.9413927012669,10
34650,41.5632438659668,15.8631868362427,28.4975240286621,10
34800,41.4450454711914,17.4482765197754,28.6252109202128,6
34950,42.4910278320313,16.4502086639404,28.6500425362673,10
35100,42.3079605102539,17.166748046875,28.4498877375967,9
35250,44.1426811218262,16.4123973846436,28.884913505299,7
35400,43.4912986755371,18.056941986084,28.7122535049829,7
35550,43.6198272705078,16.4589576721191,28.7206363444495,6
35700,42.9690666198731,17.6604175567627,28.6128263325584,8
35850,42.6086311340332,16.9737300872803,28.6599708976082,11
36000,43.4093856811523,15.8108863830566,28.7375471111756,8
36150,42.3100280761719,16.87624168396,28.6824775180146,7
36300,43.2436027526856,15.9166259765625,28.8953889092313,8
36450,41.7625923156738,16.031379699707,28.6031655094076,7
36600,43.4156150817871,15.7355785369873,29.0051854880623,6
36750,43.2666206359863,17.7106227874756,28.8192586325345,6
36900,44.0599784851074,15.8312997817993,28.8690155740846,8
37050,43.6961097717285,17.383903503418,28.8281384742496,7
37200,42.8009490966797,16.0657043457031,28.8331678235832,8
37350,42.1614227294922,16.2688694000244,28.7062904474628,5
37500,41.3597831726074,16.0907688140869,28.6045232993292,7
37650,42.5945129394531,15.4398813247681,28.6327068739032,6
37800,42.7216415405273,15.2993221282959,28.5438560482561,10
37950,42.3711280822754,16.0438556671143,28.4474672707655,10
38100,40.2131767272949,16.3156070709229,28.5406626574615,11
38250,39.8586463928223,15.6258697509766,28.5320146574845,11
38400,42.0713806152344,15.2286968231201,28.4381990354755,10
38550,40.4151458740234,15.7075500488281,28.6665064579919,11
38700,40.6664161682129,14.8799343109131,28.4531890809761,9
38850,39.8520011901855,15.491735458374,28.4949280063718,11
39000,38.9719734191895,16.2149047851563,28.4686585860408,11
39150,39.8731460571289,15.6854000091553,28.4823049803428,9
39300,39.5959091186523,15.6536483764648,28.4623792404157,9
39450,40.3085289001465,16.0783405303955,28.3843226843491,8
39600,40.4730758666992,16.001392364502,28.347889743962,8
39750,40.1904144287109,15.8958711624146,28.5172058066384,9
39900,40.0237007141113,16.2280960083008,28.6828989372652,7
40050,41.0488510131836,15.9396390914917,28.6779680557463,8
40200,40.2274589538574,15.7945051193237,28.5062378883447,9
40350,40.0486373901367,15.8404769897461,28.3056738099443,8
40500,39.9251594543457,16.2127437591553,28.3769904651091,9
40650,41.1862525939941,15.6394758224487,28.4438815246436,9
40800,39.7018699645996,16.290355682373,28.3751456029093,8
40950,39.0880699157715,15.8633623123169,28.4548617066415,9
41100,40.2798233032227,15.0715789794922,28.6101323413589,9
41250,39.4756965637207,15.5194978713989,28.4560541167978,8
41400,41.1849021911621,16.0796051025391,28.6524990027882,8
41550,41.0784606933594,15.8282442092896,28.658341047406,6
41700,40.0071678161621,15.3658580780029,28.5562839885335,9
41850,38.8029174804687,16.2828731536865,28.6467548646864,9
42000,39.184741973877,15.9784259796143,28.7592286332538,10
42150,39.4388427734375,16.0245685577393,28.7444941843291,9
42300,40.431209564209,15.5370168685913,28.5736596360819,7
42450,39.8354377746582,15.3081483840942,28.9142046143195,9
42600,39.9101905822754,15.6443405151367,28.4800618261501,8
42750,40.306510925293,15.3590040206909,28.4335870126145,7
42900,38.8912239074707,15.7468090057373,28.5369786942795,11
43050,38.9211044311523,16.1294841766357,28.5560193778481,10
43200,39.5586700439453,16.020923614502,28.5182385584668,9
43350,38.5373611450195,15.8500146865845,28.7071678368277,9
43500,37.7063827514648,15.5848436355591,28.5037736283876,10
43650,37.4925308227539,15.6001491546631,28.4016411950657,9
43800,37.643741607666,16.3485374450684,28.3994931403096,9
43950,37.5336685180664,15.6224641799927,28.272003908299,9
44100,37.6778373718262,15.847318649292,28.2231725256973,9
44250,39.446907043457,16.827808380127,28.3512486679753,10
44400,40.6474113464356,16.0444793701172,28.4877053043783,8
44550,39.7379417419434,16.7787380218506,28.5320799898404,9
44700,41.1173362731934,15.998948097229,28.6259649042237,8
44850,39.0118865966797,15.50341796875,28.2632427684952,9
45000,40.2676048278809,15.4161252975464,28.4055191196564,12
45150,39.2694664001465,15.1690816879272,28.354764447199,12
45300,39.2390251159668,15.4031181335449,27.9474987041726,7
45450,38.6640777587891,16.0540046691895,27.6627084852527,10
45600,39.1959800720215,15.3630218505859,27.9031116549646,8
45750,38.7672958374023,16.1230888366699,27.8185793071167,7
45900,38.8867568969727,15.7268419265747,27.7421486803116,5
46050,39.5144424438477,16.4512672424316,27.9887235373051,8
46200,38.6638793945312,15.6411466598511,27.6975793860824,6
46350,39.7491836547852,16.3021068572998,28.0449247502244,9
46500,39.4282302856445,15.882640838623,28.0388421742795,9
46650,39.8048667907715,16.5064258575439,28.191508022212,8
46800,38.5473861694336,16.1714992523193,27.8639210017825,9
46950,38.6794090270996,15.7334604263306,27.7320902583709,11
47100,38.4724617004395,16.2188491821289,27.9825246297368,10
47250,40.2324981689453,16.8350791931152,27.9741903059286,10
47400,39.2253608703613,16.5241527557373,28.0872515530839,8
47550,37.8552360534668,16.5363101959229,28.1981314519848,7
47700,37.8183937072754,16.3421821594238,27.9943427674122,11
47850,39.6812553405762,15.8038234710693,28.0475908810325,7
48000,38.3380928039551,16.1529998779297,28.0482329620752,8
48150,38.8765869140625,15.771294593811,28.2019956907186,8
48300,39.8010292053223,15.7286262512207,28.2485016080709,11
48450,38.5201835632324,16.0858097076416,28.1161060760384,10
48600,39.5154800415039,16.1235065460205,28.1890629701896,9
48750,40.0187683105469,16.6529521942139,28.3155173398722,11
48900,39.9029197692871,15.7041435241699,28.1329500311473,10
49050,37.9062385559082,16.3839511871338,27.967696444793,12
49200,38.1664733886719,16.0269966125488,28.1959366702366,9
49350,38.3210372924805,15.786473274231,27.7663248574273,11
49500,39.8403434753418,15.8763637542725,27.9535600371854,10
49650,38.2205848693848,16.2348098754883,27.9163117369676,9
49800,38.7145614624023,16.0620708465576,27.6695958456817,9
49950,39.5036087036133,16.3957996368408,27.5051645914069,9
50100,38.9246788024902,16.059268951416,27.8768182909788,9
50250,39.4995803833008,15.8143682479858,27.673678343504,9
50400,38.2279014587402,16.1339874267578,27.7602331687488,9
50550,38.4325294494629,15.7496604919434,27.8701973129372,11
50700,39.7881736755371,15.6723527908325,27.7142321299519,9
50850,38.5830612182617,16.1810264587402,27.6162027502693,11
51000,38.6762390136719,15.5006275177002,27.6919521888709,13
51150,39.3912963867187,15.4183044433594,27.8765115746973,11
51300,38.3988456726074,15.8157615661621,27.7684481873169,11
51450,38.5804862976074,15.6159429550171,28.0702509786692,9
51600,38.2509956359863,15.0925588607788,28.0994352936903,11
51750,38.336109161377,14.82004737854,28.1803412014872,9
51900,39.5003318786621,16.595386505127,27.9185681422263,11
52050,38.7327690124512,15.9728269577026,27.8296878992917,9
52200,38.9702911376953,16.2885589599609,27.8582090944553,8
52350,39.1307067871094,15.7894983291626,28.0073678931804,8
52500,38.4167251586914,15.3851890563965,27.9599429238279,8
52650,37.3504295349121,15.7058048248291,27.8380248810674,9
52800,36.5115547180176,15.8375101089478,27.7807905148068,11
52950,39.4801063537598,14.9886665344238,28.0604348960131,14
53100,38.1768341064453,15.5495882034302,28.0655025708526,9
53250,37.9399909973145,16.2924728393555,27.969440599662,12
53400,37.6901092529297,15.0439968109131,28.0208204561091,11
53550,37.3117942810059,15.8999729156494,27.8504354523801,12
53700,39.1977348327637,16.0917549133301,27.7883505201198,12
53850,38.7615547180176,16.5275249481201,27.7282099409479,10
54000,38.6184234619141,16.0245151519775,27.4449823966218,10
54150,39.4418792724609,15.3854150772095,27.880421060016,11
54300,39.4713592529297,15.5966825485229,27.9748103258156,10
54450,37.4330291748047,15.8560180664063,27.9591831616954,10
54600,38.4969902038574,16.4050331115723,27.8592832237541,10
54750,39.041805267334,16.4873924255371,28.0541641134741,11
54900,38.1637001037598,16.0185146331787,28.1234582712057,8
55050,35.8426513671875,15.7410717010498,27.8970900989124,8
55200,37.8743057250977,16.4757289886475,28.0840462429045,12
55350,38.9381790161133,15.9737195968628,28.283649001881,9
55500,37.2861022949219,15.7948989868164,28.1829313138338,8
55650,39.1076698303223,15.7653474807739,28.0424001134425,9
55800,37.9967994689941,16.2683200836182,27.9138904467135,12
55950,39.7043266296387,16.075288772583,28.0459974475105,11
56100,39.3464546203613,15.1939373016357,28.1628527786158,12
56250,39.2308654785156,15.5630693435669,28.1876529080214,11
56400,38.8935737609863,15.4046783447266,28.1811545714079,12
56550,37.7953453063965,15.6334171295166,28.0472396894926,10
56700,37.2637138366699,15.9399929046631,28.0514381938462,10
56850,37.6656837463379,15.4596080780029,28.2888123705539,12
57000,37.6965065002441,15.1417789459229,28.287940906127,11
57150,37.6964302062988,15.915735244751,28.1368877042807,10
57300,38.2092819213867,16.1150569915771,28.1928328053183,11
57450,37.6005897521973,14.8671474456787,27.7322897566964,10
57600,36.7867546081543,15.820538520813,28.1538494006608,9
57750,37.7662010192871,15.3244199752808,28.0984566283507,10
57900,38.2328071594238,15.6610517501831,28.2587541829135,9
58050,37.7315292358398,15.7514505386353,28.0130758222964,9
58200,37.8951683044434,15.4938507080078,28.3198822495744,11
58350,37.5649795532227,15.3624715805054,28.3330219911698,12
58500,38.3197631835937,16.1970291137695,28.1108222575248,8
58650,38.3730087280273,16.1976852416992,28.2010321606253,10
58800,38.8112640380859,15.6205759048462,28.1194582877775,11
58950,38.8446044921875,15.9470329284668,28.0789108979849,12
59100,39.2203254699707,15.9604511260986,28.1441700577345,10
59250,37.682300567627,15.198052406311,28.198656463088,12
59400,38.3500785827637,15.524956703186,27.983853387163,12
59550,38.5539741516113,16.0974750518799,28.0064482777114,10
59700,38.0552139282227,15.5132350921631,28.0879761152579,12
59850,38.8170776367187,16.0605812072754,28.2180856268777,10
60000,38.9709396362305,15.7392053604126,27.9202608143632,11
60150,38.882266998291,16.2174663543701,28.043186140053,10
60300,38.904354095459,15.9414968490601,28.0864997258469,12
60450,39.1957397460937,17.2174243927002,27.9727206644653,10
60600,40.5311431884766,15.926308631897,27.8208820485384,10
60750,39.3705978393555,16.4854488372803,27.9182830040161,10
60900,38.9551696777344,16.3417949676514,28.0367724965759,6
61050,39.8486442565918,16.6018848419189,27.7311967043298,11
61200,38.2474670410156,15.831524848938,27.5079451250066,8
61350,39.7199287414551,15.4581966400146,28.054308705668,11
61500,39.6234588623047,14.5528535842896,28.0478780618043,9
61650,39.3999710083008,15.0274410247803,28.0197036086299,10
61800,38.2177047729492,15.1720428466797,27.9974118703375,13
61950,38.9381065368652,15.156533241272,28.0036223999738,13
62100,38.6162872314453,15.8321809768677,27.9108287542584,10
62250,37.7697105407715,15.6805715560913,27.7203843580329,12
62400,38.4485740661621,15.2618789672852,27.828228708046,12
62550,38.7247924804687,14.5064077377319,27.8452122561822,11
62700,39.0584602355957,14.6898384094238,27.856272873288,12
62850,38.6712341308594,15.4946670532227,27.8652444576412,11
63000,39.105842590332,14.4334106445313,27.8777834500529,12
63150,38.7753868103027,15.913875579834,27.8957984875451,10
63300,38.9768447875977,15.601655960083,27.8350194308654,11
63450,38.697639465332,15.5232982635498,27.925613002519,10
63600,39.2941093444824,15.2540588378906,27.6122637985699,11
63750,37.258186340332,15.3342151641846,27.5721483269089,11
63900,37.4386253356934,15.179388999939,27.4574025255407,9
64050,38.4527206420898,15.1432085037231,27.381522554226,11
64200,38.5001068115234,16.2240161895752,27.8234961911655,11
64350,38.0397491455078,15.0498895645142,27.4941075143847,10
64500,36.9309425354004,15.1832418441772,27.4765464939147,12
64650,39.0472831726074,15.5132808685303,27.6872111151595,10
64800,38.5192756652832,15.7921781539917,27.6803702528781,11
64950,37.8222160339355,15.5685539245605,27.6314416285093,11
65100,37.9706268310547,15.8455171585083,27.841487724364,10
65250,38.7941551208496,15.3634300231934,27.7640958912557,12
65400,39.9237098693848,15.6956701278687,27.8772135942185,10
65550,39.6611175537109,15.2133235931396,27.7359590220972,11
65700,39.1463851928711,14.8773603439331,27.8093914624931,10
65850,39.0769882202148,15.8585138320923,27.9641496762016,10
66000,39.3781089782715,15.4978132247925,27.7240457682635,12
66150,39.3603935241699,14.2608308792114,27.8074202158982,12
66300,37.6428833007812,15.4350347518921,27.6728264332941,9
66450,38.0674362182617,15.1525564193726,27.7105163292756,11
66600,37.8182640075684,14.6545276641846,28.0472216208467,13
66750,37.321361541748,15.3886880874634,27.8036508329151,9
66900,37.5106964111328,14.6890726089478,27.8658163095594,12
67050,37.5039443969727,15.3351192474365,28.1010354642025,13
67200,37.1524505615234,15.4065895080566,28.1205719924546,11
67350,38.2637786865234,15.3121061325073,28.148729382513,12
67500,36.1009407043457,15.1291942596436,27.9943060326742,10
67650,36.5856475830078,14.4676856994629,28.0928146077863,8
67800,37.9106941223145,16.1807193756104,27.9955977112035,9
67950,38.1032600402832,15.5894069671631,28.2116460379872,12
68100,37.6915588378906,15.6670722961426,28.0163684134474,10
68250,38.5643920898437,14.6377515792847,27.8113133419651,8
68400,36.4943542480469,15.3474369049072,27.9074162788208,10
68550,36.2834968566895,14.5235052108765,28.0725436629689,10
68700,38.3403282165527,14.7651319503784,28.0340677476325,10
68850,37.250186920166,15.3197336196899,28.2015837712069,6
69000,37.7148628234863,14.2365627288818,28.2402791695796,6
69150,37.8078346252441,14.6002893447876,28.1695918491654,10
69300,40.1937255859375,14.147442817688,28.1648875856446,10
69450,37.8535308837891,15.1639728546143,28.2812051684407,9
69600,39.1280059814453,15.0226383209229,28.2580863191783,10
69750,38.8366394042969,14.5605459213257,28.3811245780846,9
69900,38.8644294738769,15.6887998580933,28.2948141199932,9
70050,38.4666328430176,15.0823411941528,28.3194006914181,12
70200,38.4070281982422,15.590708732605,28.1385717610962,9
70350,36.9354934692383,16.089054107666,27.8775198675405,10
70500,36.6402473449707,15.7493181228638,27.9834436056856,11
70650,35.9502372741699,16.3381500244141,28.0540570778221,12
70800,37.6102333068848,16.14719581604,27.8035652363925,10
70950,37.2688865661621,16.3332443237305,28.0008349227126,13
71100,38.1797485351562,16.4429969787598,27.9830147091576,11
71250,39.28466796875,15.7716884613037,28.1591347789332,15
71400,38.4095153808594,15.2894697189331,28.2544102938874,13
71550,37.9166984558105,15.7777118682861,28.0664147539518,13
