#Simulation Analysis Results CSV File 2019-05-23T17:03:29.802733,,
"#Generated on structure: ""frame000000""",,
TimeStep,Rad_Gyration_CPR-glob,Distance_FMN_C8M-FAD_C8M
9500.19,26.552314556937,4.54543590545654
9600.192,26.5560269873977,4.08533906936646
9700.194,26.5134360216471,4.18349647521973
9800.196,26.5074357822002,3.76662182807922
9900.198,26.5879369263978,4.13539552688599
10000.2,26.4624504126286,4.5010929107666
10100.202,26.6262024898048,4.30322647094727
10200.204,26.5248287202508,4.63544511795044
10300.206,26.4118091277216,4.44098091125488
10400.208,26.3396993194421,4.69237852096558
10500.21,26.3803687948394,4.58917951583862
10600.212,26.4863036529482,4.24586343765259
10700.214,26.5141487869612,4.653000831604
10800.216,26.5266594054878,5.14518690109253
10900.218,26.4700570795941,4.28887128829956
11000.22,26.4837563484767,4.29011011123657
11100.222,26.4158225408359,4.14471340179443
11200.224,26.3091544240465,4.71868705749512
11300.226,26.3817556156847,4.80603313446045
11400.228,26.432862735649,4.18399858474731
11500.23,26.5307989768958,4.72638511657715
11600.232,26.3462106945568,4.49194097518921
11700.234,26.362637008763,4.80361652374268
11800.236,26.350650313926,4.54707956314087
11900.238,26.4337996869373,4.248206615448
12000.24,26.4720742682274,5.32009887695313
12100.242,26.4522537133813,4.58141803741455
12200.244,26.4088899549437,4.78982591629028
12300.246,26.4708134966237,4.17926263809204
12400.248,26.4809425904322,4.51260614395142
12500.25,26.4036388443609,3.66609692573547
12600.252,26.5240695755041,4.65019083023071
12700.254,26.4383540919681,4.32519865036011
12800.256,26.4789362441483,4.76609706878662
12900.258,26.5152778546994,5.32685089111328
13000.26,26.4514906966083,3.97928261756897
13100.262,26.4848116554178,4.83805370330811
13200.264,26.3203759426969,4.5771222114563
13300.266,26.3157454585292,4.65390682220459
13400.268,26.4055228650077,4.42854833602905
13500.27,26.4331836709555,4.38600063323975
13600.272,26.4158518073754,4.42605686187744
13700.274,26.4103386085417,4.68677234649658
13800.276,26.3262346815643,4.55130910873413
13900.278,26.4213788547732,5.50036954879761
14000.28,26.3961821825448,3.95358562469482
14100.282,26.3464223688102,4.85723686218262
14200.284,26.4357797172236,4.91605091094971
14300.286,26.3924840125309,4.75895023345947
14400.288,26.3461551474207,5.253746509552
14500.29,26.3293661487963,4.98329782485962
14600.292,26.3402951476095,5.21291732788086
14700.294,26.3243468946208,4.96693229675293
14800.296,26.3375009963971,4.93590354919434
14900.298,26.3780144283663,5.01938152313232
15000.3,26.4622446799926,4.84859132766724
15100.302,26.4048477863715,5.36421394348145
15200.304,26.4390781060715,4.89628553390503
15300.306,26.3550618636497,5.15773677825928
15400.308,26.3596993577079,5.20069551467896
15500.31,26.3712930363008,6.18520975112915
15600.312,26.3145371470875,5.52678346633911
15700.314,26.4722319114488,6.5993275642395
15800.316,26.450013191788,5.27304983139038
15900.318,26.3769244450558,4.84644508361816
16000.32,26.3763891774647,5.22419500350952
16100.322,26.2151105915436,4.86089611053467
16200.324,26.2072751447397,4.95990228652954
16300.326,26.2861624092806,4.99819278717041
16400.328,26.2539774696793,5.60050916671753
16500.33,26.3659037320028,5.60776996612549
16600.332,26.3317408463725,5.43128395080566
16700.334,26.3229607760212,4.80582046508789
16800.336,26.3417195842514,5.36284351348877
16900.338,26.4071420627809,5.01867961883545
17000.34,26.2028766052645,5.5044379234314
17100.342,26.1838790194514,5.7677640914917
17200.344,26.2688280809492,5.17884159088135
17300.346,26.3117917868973,5.75176095962524
17400.348,26.2622398301195,5.85334730148315
17500.35,26.3294234458577,5.66300058364868
17600.352,26.3497427330403,5.20733690261841
17700.354,26.2535690142674,6.72184991836548
17800.356,26.2427545984123,5.89376163482666
17900.358,26.2574278184006,5.09721279144287
18000.36,26.3166603519033,5.5438232421875
18100.362,26.3398547138635,5.41017866134644
18200.364,26.1915739129117,5.18690872192383
18300.366,26.296829007601,5.45483779907227
18400.368,26.3287391646592,6.0631160736084
18500.37,26.2095328397567,6.27105951309204
18600.372,26.2682409791133,6.4309515953064
18700.374,26.2098560967337,6.55457353591919
18800.376,26.2372056282058,5.63647222518921
18900.378,26.2869834828557,6.16934585571289
19000.38,26.3067160442395,5.97705602645874
19100.382,26.3108690800061,6.46039724349976
19200.384,26.3018188217535,6.61745738983154
19300.386,26.319753288085,6.91735696792603
19400.388,26.2870899647083,5.65288734436035
19500.39,26.3134145664278,5.95965385437012
19600.392,26.3591727118007,6.52808713912964
19700.394,26.4168389492306,6.24250888824463
19800.396,26.3200417235429,6.2298526763916
19900.398,26.2950715296162,6.31929683685303
20000.4,26.3170764468371,6.60946321487427
20100.402,26.2580947520829,6.37921094894409
20200.404,26.3010085652477,5.73044490814209
20300.406,26.230289455647,6.15699338912964
20400.408,26.148782939747,5.04875659942627
20500.41,26.1516017565462,6.77669191360474
20600.412,26.2976111389938,6.84075164794922
20700.414,26.2419280019673,5.76822185516357
20800.416,26.1975434696699,6.73291063308716
20900.418,26.1966036586851,5.67065572738647
21000.42,26.2490927745786,6.49199199676514
21100.422,26.2070790791351,5.3356876373291
21200.424,26.2762033022119,6.44095325469971
21300.426,26.425997086152,5.63797903060913
21400.428,26.4022511285395,6.98247194290161
21500.43,26.4373681983142,6.15686416625977
21600.432,26.4552483873992,6.79160499572754
21700.434,26.4703590574173,6.51921224594116
21800.436,26.4022169747936,7.19767141342163
21900.438,26.2743321238326,5.45499086380005
22000.44,26.4344212134518,6.70365810394287
22100.442,26.3788066484981,5.93949270248413
22200.444,26.4304973659186,6.69056558609009
22300.446,26.3121394295337,6.50293016433716
22400.448,26.1427710001117,6.21015691757202
22500.45,26.3080844029102,6.79273509979248
22600.452,26.3306709918852,6.53395795822144
22700.454,26.2482811062627,6.42242097854614
22800.456,26.2920871369876,6.67500591278076
22900.458,26.2499237612372,5.35762405395508
23000.46,26.397780022615,5.00085115432739
23100.462,26.6252170587074,6.98688554763794
23200.464,26.4423827438139,7.01979827880859
23300.466,26.4416492740682,6.95056247711182
23400.468,26.3795776470144,6.61836004257202
23500.47,26.442529125964,6.26860046386719
23600.472,26.2734413688449,5.89594173431397
23700.474,26.360060388843,5.9858717918396
23800.476,26.3405293989055,6.33526849746704
23900.478,26.3293794520921,6.36977434158325
24000.48,26.3636926639527,6.5083646774292
24100.482,26.3923389530413,7.84998464584351
24200.484,26.4020769374782,6.4561333656311
24300.486,26.3071477628934,6.72651958465576
24400.488,26.3038281717825,6.15804529190064
24500.49,26.155778217764,5.91008281707764
24600.492,26.2554773110501,6.49864149093628
24700.494,26.3099356767701,6.42899608612061
24800.496,26.2643238346319,6.45086669921875
24900.498,26.1693479333981,5.57760238647461
25000.5,26.3305439918135,5.43612957000732
25100.502,26.2578933747849,5.7610011100769
25200.504,26.3750946647204,6.49090337753296
25300.506,26.2957004039604,6.41388893127441
25400.508,26.3044042128376,6.92338037490845
25500.51,26.3730836599209,6.24642324447632
25600.512,26.2964426720428,5.81318664550781
25700.514,26.236616761764,6.5216236114502
25800.516,26.3064864284839,4.85278654098511
25900.518,26.2307345505644,5.32986068725586
26000.52,26.2764520891365,5.70497560501099
26100.522,26.3394845047985,5.89319944381714
26200.524,26.2168822676353,5.4605073928833
26300.526,26.3231868763161,5.12069797515869
26400.528,26.1956453387159,5.13285446166992
26500.53,26.1616937990584,5.21570491790772
26600.532,26.0624162468443,5.08970355987549
26700.534,26.1505627930163,5.43937730789185
26800.536,26.1001561086639,5.04788017272949
26900.538,26.0257465126955,4.86134243011475
27000.54,26.1078621805445,4.90954923629761
27100.542,26.0845981603781,4.70900869369507
27200.544,26.0181791316231,4.43530797958374
27300.546,26.1265602743944,4.9943470954895
27400.548,26.005325532837,4.77331399917603
27500.55,26.0275247135095,5.10205364227295
27600.552,26.0218123368408,5.31153774261475
27700.554,25.9147487220202,5.38041925430298
27800.556,25.9658970219635,5.10304069519043
27900.558,26.0593197233624,4.68044519424439
28000.56,26.1556905252384,5.35003519058228
28100.562,26.1315492886051,5.21998977661133
28200.564,26.134486260807,5.1086163520813
28300.566,26.217678428915,5.23735427856445
28400.568,26.2086690490136,5.23970890045166
28500.57,26.1792446252332,4.97828245162964
28600.572,26.0417774922513,5.0720534324646
28700.574,26.1333173497434,5.45816802978516
28800.576,26.1097766052049,5.67775774002075
28900.578,26.2042581673112,5.79782104492188
29000.58,26.170108190763,4.99711847305298
29100.582,26.1946916624823,5.20733642578125
29200.584,26.1819751813749,5.42483329772949
29300.586,26.143329991112,5.43221950531006
29400.588,26.2472425806685,5.16234683990479
29500.59,26.1895361913157,5.03695011138916
29600.592,26.188067652907,5.56394672393799
29700.594,26.2509796533304,5.88526296615601
29800.596,26.2627746043086,6.16343355178833
29900.598,26.1823294806933,6.04920482635498
30000.6,26.1931499653511,5.68470668792725
30100.602,26.291024332624,5.69633102416992
30200.604,26.2983041691222,5.97871541976929
30300.606,26.25599381352,6.23050928115845
30400.608,26.2573982210463,5.51870012283325
30500.61,26.295762420996,6.53872585296631
30600.612,26.221960150506,6.17488622665405
30700.614,26.3281947789603,5.97722291946411
30800.616,26.3730281450935,5.21722507476807
30900.618,26.3565583654399,5.33158874511719
31000.62,26.3147865183476,5.4297947883606
31100.622,26.3171460983297,5.24248313903809
31200.624,26.2034544115886,5.15475082397461
31300.626,26.3519444600368,6.22297334671021
31400.628,26.3528681902071,5.68927097320557
31500.63,26.4007991643404,6.08715915679932
31600.632,26.4691626681767,6.14617156982422
31700.634,26.3993431944865,5.57436943054199
31800.636,26.2946800371186,6.01121282577515
31900.638,26.3769689252924,5.37263584136963
32000.64,26.3173196643329,5.66080617904663
32100.642,26.3704673628895,5.61577892303467
32200.644,26.3536070859171,6.25942373275757
32300.646,26.2633829917501,6.16050004959106
32400.648,26.2073543856142,5.12488317489624
32500.65,26.3028951587407,5.73742532730103
32600.652,26.3639984901352,6.03484725952148
32700.654,26.2330025923584,5.03799819946289
32800.656,26.3194977582838,5.4189977645874
32900.658,26.2178651590656,5.6265115737915
33000.66,26.3433327479295,5.46998167037964
33100.662,26.1777233380724,5.98002004623413
33200.664,26.222154292972,5.92072868347168
33300.666,26.1981692301904,5.98229169845581
33400.668,26.2201214762526,5.12878894805908
33500.67,26.1908088197364,6.04979467391968
33600.672,26.1599943203809,5.32087373733521
33700.674,26.1726264209636,4.63114166259766
33800.676,26.2617733438681,5.87794733047485
33900.678,26.1235937129645,5.23649454116821
34000.68,26.1818894696082,5.4308066368103
34100.682,26.2051266489242,5.47506666183472
34200.684,26.1848005816201,5.75753593444824
34300.686,26.2915797028638,6.34623861312866
34400.688,26.1514640132901,5.56009340286255
34500.69,26.1561025578274,4.93058919906616
34600.692,26.1401527959627,4.32488298416138
34700.694,26.1625683371434,5.16359663009644
34800.696,26.1096498258259,5.46255540847778
34900.698,26.1160732466943,5.68945360183716
35000.7,26.1739093996342,5.07421731948853
35100.702,26.1260426692007,5.72855281829834
35200.704,26.1563171271708,5.33060455322266
35300.706,26.2396411237546,5.45119667053223
35400.708,26.3070628486612,5.79293584823608
35500.71,26.2612481334699,6.54817867279053
35600.712,26.2845128606939,6.3371467590332
35700.714,26.2074090260643,5.38886117935181
35800.716,26.1527169368003,5.32523250579834
35900.718,26.2007724501285,4.89001083374023
36000.72,26.2605609934123,5.97123289108276
36100.722,26.3335071387057,5.62735795974731
36200.724,26.2018303476699,6.67288398742676
36300.726,26.2591671094253,6.35521411895752
36400.728,26.2325763306414,6.2539529800415
36500.73,26.1650076096493,5.44626331329346
36600.732,26.1332406612171,5.9979829788208
36700.734,26.1682611001551,5.76642894744873
36800.736,26.255917056672,5.37877750396729
36900.738,26.2872430589756,6.15296220779419
37000.74,26.2034572454286,6.87795352935791
37100.742,26.1099730518128,6.29952478408814
37200.744,26.1548646766159,5.31849193572998
37300.746,26.2252236832491,5.8996844291687
37400.748,26.146487472373,5.76081228256226
37500.75,26.1748922520196,5.48984384536743
37600.752,26.1800572189378,6.51946640014648
37700.754,26.1570178067152,6.74350738525391
37800.756,26.1993565421679,6.76484537124634
37900.758,26.161918484735,6.08717393875122
38000.76,26.1963999030646,6.42215585708618
38100.762,26.1974025915972,5.72325801849365
38200.764,26.3006174099912,5.62938022613525
38300.766,26.2763630653701,6.47438335418701
38400.768,26.1553938598037,5.02454948425293
38500.77,26.3045593657694,5.72007846832275
38600.772,26.1963034828633,6.00919961929321
38700.774,26.2133492284612,6.35635089874268
38800.776,26.3017523882136,6.51899337768555
38900.778,26.2208586676018,5.64297580718994
39000.78,26.1946940182572,5.88682889938355
39100.782,26.1457562467744,6.14466762542725
39200.784,26.0544968466757,6.63551187515259
39300.786,26.1958166663161,5.81533098220825
39400.788,26.1227073173633,5.95930337905884
39500.79,26.2245841741438,5.81913805007935
39600.792,26.2791951499254,5.80433130264282
39700.794,26.1057387758618,5.80826711654663
39800.796,26.322520606688,6.5930871963501
39900.798,26.2900195050388,5.88561248779297
40000.8,26.3525179773677,5.79994583129883
40100.802,26.2747853373144,5.13868713378906
40200.804,26.2778630495343,5.00231647491455
40300.806,26.2396130615766,5.28624534606934
40400.808,26.3746032122081,6.60295343399048
40500.81,26.2995343940655,5.30468416213989
40600.812,26.3485248321541,5.22241258621216
40700.814,26.4194236808236,5.17582082748413
40800.816,26.304753053156,6.31060218811035
40900.818,26.1436681383135,6.50923824310303
41000.82,26.1521583915997,6.09912204742432
41100.822,26.1729652379327,5.93470048904419
41200.824,26.1309496809337,6.26600456237793
41300.826,26.2451055452982,6.06569862365723
41400.828,26.1807859107652,5.5386233329773
41500.83,26.3112271467089,6.10801887512207
41600.832,26.2257700475752,4.61997795104981
41700.834,26.3508074197198,4.90583753585815
41800.836,26.2681974175672,5.60677289962769
41900.838,26.228397239928,5.72180700302124
42000.84,26.2158955524205,5.92139196395874
42100.842,26.2747742723555,5.00626945495606
42200.844,26.243789591088,5.47642230987549
42300.846,26.2559019077996,6.29086971282959
42400.848,26.3464292354487,6.51516056060791
42500.85,26.2385482190898,6.66406011581421
42600.852,26.3194229677919,5.7076358795166
42700.854,26.3042545577043,6.62063646316528
42800.856,26.2257072908281,5.41303157806397
42900.858,26.1940445030346,6.54247999191284
43000.86,26.1532686152468,5.72861862182617
43100.862,26.2302692080867,6.24672031402588
43200.864,26.2440561923891,5.61320972442627
43300.866,26.3045145863399,5.20296812057495
43400.868,26.3184377377623,5.31455659866333
43500.87,26.2895814741149,6.54719638824463
43600.872,26.2837142709074,5.12497138977051
43700.874,26.1639318618952,5.4975528717041
43800.876,26.2276824238646,5.58244752883911
43900.878,26.1742626927929,6.04017066955566
44000.88,26.2461544815323,5.18671417236328
44100.882,26.2297779287136,4.95561695098877
44200.884,26.2127053572405,5.76402950286865
44300.886,26.1886032350996,5.59400177001953
44400.888,26.1065106779686,5.67862844467163
44500.89,26.2556551816201,5.79681205749512
44600.892,26.1830568182875,6.08335161209106
44700.894,26.1118270834128,5.32254981994629
44800.896,26.1203164290777,5.91608142852783
44900.898,26.2489211168828,5.45197057723999
45000.9,26.2292706540985,6.74099111557007
45100.902,26.2387027258743,4.95128631591797
45200.904,26.2128467065141,6.16606712341309
45300.906,26.2029625716359,5.24941253662109
45400.908,26.2592602947801,5.67330551147461
45500.91,26.1526904594299,4.86448574066162
45600.912,26.2108305491218,5.39572191238403
45700.914,26.3158151459842,5.60552835464478
45800.916,26.4003412787056,5.19741535186768
45900.918,26.2616928952668,5.63698720932007
46000.92,26.3278461202126,4.18625688552856
46100.922,26.3220945479745,5.03101778030396
46200.924,26.4477682023689,4.29427289962769
46300.926,26.3837926965926,4.66464138031006
46400.928,26.3310056512901,4.99603509902954
46500.93,26.3094082442585,5.03814554214478
46600.932,26.3144860700191,4.52181720733643
46700.934,26.2811772451536,3.87844896316528
46800.936,26.35595310694,4.77127885818481
46900.938,26.2798958057335,4.45197725296021
47000.94,26.2722450158695,5.12103319168091
47100.942,26.2949009196184,4.26314067840576
47200.944,26.1639980877855,4.1319580078125
47300.946,26.2606336141475,4.74762010574341
47400.948,26.2586275047892,5.52986717224121
47500.95,26.4020022757745,4.10866117477417
47600.952,26.3007120934723,4.4648118019104
47700.954,26.3456128579439,5.45232105255127
47800.956,26.3041809674282,5.25643730163574
47900.958,26.305461078308,4.84705209732056
48000.96,26.2773476962103,3.81718420982361
48100.962,26.2643369292312,3.7497284412384
48200.964,26.2665963094987,4.36569786071777
48300.966,26.2702836202596,4.22174787521362
48400.968,26.2963557022114,4.33911514282227
48500.97,26.2293699038134,6.35507822036743
48600.972,26.2929695903243,4.00787830352783
48700.974,26.2834376895585,5.54478263854981
48800.976,26.2589418684996,4.39522552490234
48900.978,26.2774718323426,5.20401954650879
49000.98,26.2961365982043,5.19670057296753
49100.982,26.2473970068146,4.50972127914429
49200.984,26.2080248467947,5.82839727401733
49300.986,26.2460473591504,5.14791631698608
49400.988,26.225805670118,5.41298913955689
49500.99,26.2923742382915,4.90740156173706
49600.992,26.1896012105706,4.41405534744263
49700.994,26.2351469566044,4.72513437271118
49800.996,26.2392162684185,4.00344324111939
49900.998,26.2663202783279,5.42151355743408
50001,26.2806113362689,5.48609972000122
50101.002,26.2445198109826,5.136155128479
50201.004,26.2142083679513,4.40054321289063
50301.006,26.2214187200744,4.42200136184692
50401.008,26.2867715348206,4.69141912460327
50501.01,26.2818961815278,5.50599384307861
50601.012,26.2415516399929,5.52114725112915
50701.014,26.4051964699977,5.3491792678833
50801.016,26.3992713134605,5.63676357269287
50901.018,26.3803440483525,4.99868679046631
51001.02,26.436784178362,5.07835674285889
51101.022,26.3282185753705,6.12696599960327
51201.024,26.2435816056136,6.32268476486206
51301.026,26.2389775419077,6.57255125045776
51401.028,26.245789793542,5.62944746017456
51501.03,26.2780245648268,4.96229934692383
51601.032,26.2039175189867,5.3705849647522
51701.034,26.3413560177929,4.82672452926636
51801.036,26.2731199885308,6.44530820846558
51901.038,26.2728540555196,4.36829042434692
52001.04,26.2034047377699,4.79363679885864
52101.042,26.3387702639405,5.17557907104492
52201.044,26.2416409358889,4.94997835159302
52301.046,26.1253381279254,5.66770172119141
52401.048,26.2661501832728,5.9024395942688
52501.05,26.2733455315373,4.95637226104736
52601.052,26.332524224241,6.36550426483154
52701.054,26.3266326885683,6.03630352020264
52801.056,26.3262431900299,5.68383407592773
52901.058,26.3786637921828,5.36532783508301
53001.06,26.3894796718965,5.44835519790649
53101.062,26.3766147474297,4.50022220611572
53201.064,26.3448970018726,5.16122436523438
53301.066,26.311534236401,4.10805559158325
53401.068,26.3655484603185,4.91230297088623
53501.07,26.3956899374669,5.74707889556885
53601.072,26.4499765318006,5.12131118774414
53701.074,26.3635304134516,4.83000135421753
53801.076,26.4210376483003,5.36466503143311
53901.078,26.3174153437229,3.81304168701172
54001.08,26.3229791422913,4.87416934967041
54101.082,26.4389267177483,4.48672723770142
54201.084,26.4023986806022,4.94447135925293
54301.086,26.2950050533615,5.38594055175781
54401.088,26.4338394321212,4.26366138458252
54501.09,26.3815167831717,5.04311847686768
54601.092,26.3839377591927,5.02687454223633
54701.094,26.4069715571148,5.1990270614624
54801.096,26.4120030741479,5.49692296981812
54901.098,26.397762126913,5.65588903427124
55001.1,26.4628886200729,4.93117666244507
55101.102,26.389243101691,4.81065988540649
55201.104,26.3941450908256,5.11917304992676
55301.106,26.4110694792556,5.28045320510864
55401.108,26.4131648496205,4.59985542297363
55501.11,26.4559617449749,4.88356971740723
55601.112,26.3732309972877,5.31664848327637
55701.114,26.3556064159692,5.07024812698364
55801.116,26.5061199582396,6.12746620178223
55901.118,26.3554270995941,5.62586402893066
56001.12,26.3213106705932,5.38803386688232
56101.122,26.4177554016896,4.35582160949707
56201.124,26.4846527912782,5.60561895370483
56301.126,26.392846477807,5.86932802200317
56401.128,26.449192905907,5.77394437789917
56501.13,26.3894153232233,5.66437292098999
56601.132,26.3549849094261,5.61384105682373
56701.134,26.3269113157043,5.21882724761963
56801.136,26.5389005054412,4.57688808441162
56901.138,26.3996220683766,5.23649263381958
57001.14,26.4731884925563,5.09394407272339
57101.142,26.3959915920556,4.68561267852783
57201.144,26.4507928495351,5.60375738143921
57301.146,26.3861334202577,4.42702770233154
57401.148,26.289425074499,4.16247510910034
57501.15,26.4151824308076,4.8580265045166
57601.152,26.3519618384793,4.34086275100708
57701.154,26.3457013828879,4.343177318573
57801.156,26.3617223120716,3.88913106918335
57901.158,26.3661649573309,5.42319488525391
58001.16,26.2586416437484,4.73240756988525
58101.162,26.2976739312726,4.53581619262695
58201.164,26.3196280058966,4.98472118377686
58301.166,26.4311077650144,4.20510101318359
58401.168,26.3169785163649,4.85432147979736
58501.17,26.3108430647366,4.73243093490601
58601.172,26.352457766676,4.86604118347168
58701.174,26.1253244737755,5.13059520721436
58801.176,26.2960842048073,4.79656648635864
58901.178,26.3367026204164,4.29915475845337
59001.18,26.3335134893573,5.10996532440186
59101.182,26.4376067359692,4.90792512893677
59201.184,26.2995064583527,4.07705211639404
59301.186,26.2804057257796,5.72929906845093
59401.188,26.3324733212939,5.64737510681152
59501.19,26.4239522058905,4.43649625778198
59601.192,26.4871116632946,5.95182132720947
59701.194,26.5507088929869,5.48653507232666
59801.196,26.3083397683903,4.54530763626099
59901.198,26.3512502508067,5.42796754837036
60001.2,26.4449669453149,4.93251419067383
60101.202,26.3711838869813,5.71724414825439
60201.204,26.3366683537141,5.2767014503479
60301.206,26.4144661803931,4.84250497817993
60401.208,26.5150101445632,4.88787269592285
60501.21,26.5128180269038,4.30614566802979
60601.212,26.4173001698283,4.92779207229614
60701.214,26.4295144203257,5.27738428115845
60801.216,26.4044996474995,4.78800630569458
60901.218,26.2983038816537,5.01141786575317
61001.22,26.3764339214206,5.37274646759033
61101.222,26.361177415502,4.40044832229614
61201.224,26.3128377015251,4.43520641326904
61301.226,26.3046610337924,4.72626733779907
61401.228,26.4949106175537,4.55669975280762
61501.23,26.4127391147633,5.53642654418945
61601.232,26.4378981236212,4.43392658233643
61701.234,26.5091426124723,5.62993812561035
61801.236,26.4456919433802,4.51848030090332
61901.238,26.3369755372022,4.81999063491821
62001.24,26.3892981157867,5.49097442626953
62101.242,26.4355134444749,4.51443719863892
62201.244,26.3320219084502,5.26355791091919
62301.246,26.3578183350982,5.4435396194458
62401.248,26.3117459227637,4.25659704208374
62501.25,26.387695571378,3.99935030937195
62601.252,26.2243453873116,4.87408208847046
62701.254,26.2721317108421,4.37332725524902
62801.256,26.2455579625099,3.8909273147583
62901.258,26.2856890691158,5.11106395721436
63001.26,26.3550231604079,4.12625503540039
63101.262,26.4185258158668,4.51160764694214
63201.264,26.3025757611428,4.63786840438843
63301.266,26.2987293581452,4.59060144424439
63401.268,26.2611817094052,5.32442140579224
63501.27,26.3502484422811,5.17322635650635
63601.272,26.3783252264695,4.49320936203003
63701.274,26.367985899609,4.28135776519775
63801.276,26.2761749983492,4.8323974609375
63901.278,26.3208778858751,4.92938661575317
64001.28,26.3089942618567,3.90990090370178
64101.282,26.2246310905079,4.47829151153564
64201.284,26.2481431192722,3.96798348426819
64301.286,26.2500137219279,3.81088423728943
64401.288,26.2934253060425,4.17888593673706
64501.29,26.3493345480782,4.329430103302
64601.292,26.3401598005426,5.25413227081299
64701.294,26.3974187551935,5.06869173049927
64801.296,26.2140673302995,4.74965810775757
64901.298,26.3142509209798,4.8517017364502
65001.3,26.2062739635836,4.88489389419556
65101.302,26.2215727474364,4.54246091842651
65201.304,26.2698412401434,5.63535451889038
65301.306,26.2404713898444,4.47379016876221
65401.308,26.4042509734327,4.69318294525147
65501.31,26.3483481581332,4.90094327926636
65601.312,26.3946933974625,5.09003877639771
65701.314,26.2787453290177,5.68026638031006
65801.316,26.3985835121332,4.80252504348755
65901.318,26.3970924878902,5.57536315917969
66001.32,26.2959134013308,4.80323696136475
