#Simulation Analysis Results CSV File 2020-11-26T15:43:29.898091
#Generated on structure: "frame1"
TimeStep,Rad_Gyration_glob,Distance_FAD-FMN
0.0,26.342,3.883654145832378
120.0,26.266,5.046158650455265
240.0,26.407,4.3576007324637365
360.0,26.397,4.304550534484447
480.0,26.431,5.7507761212213415
600.0,26.435,4.822254123521849
720.0,26.46,5.589201550087591
840.0,26.529,4.751264033875248
960.0,26.439,4.587975017220565
1080.0,26.572,4.804904274391081
1200.0,26.549,4.761280257526628
1320.0,26.438,5.092959670164345
1440.0,26.446,5.376604923055982
1560.0,26.39,5.272543322118192
1680.0,26.392,5.810085050576173
1800.0,26.421,4.527388412533595
1920.0,26.393,5.022333069461387
2040.0,26.316,5.3380957267229725
2160.0,26.382,6.268227998580644
2280.0,26.478,4.186217747215119
2400.0,26.298,4.779920365467334
2520.0,26.279,3.994554226817226
2640.0,26.349,5.768689447938954
2760.0,26.307,5.7227048215523135
2880.0,26.25,4.830753846259283
3000.0,26.288,5.321641409398619
3120.0,26.326,3.9594230092673612
3240.0,26.387,4.493398134728682
3360.0,26.321,4.182649703772311
3480.0,26.223,5.379869999448761
3600.0,26.352,4.594334287493492
3720.0,26.35,4.834031242963545
3840.0,26.294,5.273483366632046
3960.0,26.432,4.982216808984324
4080.0,26.363,5.143274008745816
4200.0,26.329,5.037506128069562
4320.0,26.325,4.789839226867658
4440.0,26.212,5.244850809652103
4560.0,26.33,5.835995630034307
4680.0,26.318,4.043087563062967
4800.0,26.348,5.53174022782227
4920.0,26.27,4.745646753173241
5040.0,26.427,4.7795405747678625
5160.0,26.468,3.8948935367740107
5280.0,26.376,4.239283141537275
5400.0,26.303,4.60393983120134
5520.0,26.486,4.935870587154617
5640.0,26.426,4.369294484681932
5760.0,26.342,4.548236191683426
5880.0,26.378,4.743288021024843
6000.0,26.402,4.952570902225401
6120.0,26.327,4.359069676803264
6240.0,26.331,4.527501251136395
6360.0,26.266,5.598006545890165
6480.0,26.178,4.407085888946918
6600.0,26.189,4.681826204270486
6720.0,26.202,4.751244914290331
6840.0,26.219,5.031077533660937
6960.0,26.249,4.868491195845196
7080.0,26.364,5.852104283486084
7200.0,26.192,5.679732882705371
7320.0,26.279,4.95698445193069
7440.0,26.314,5.148270823700253
7560.0,26.254,4.963940747667144
7680.0,26.249,4.592304777579852
7800.0,26.324,5.847484052485895
7920.0,26.258,5.7979659472994
8040.0,26.106,4.732496550757431
8160.0,26.198,5.136405835965545
8280.0,26.098,4.750895208409837
8400.0,26.193,5.4843966127959005
8520.0,26.24,5.145290726434513
8640.0,26.097,4.6665945856567825
8760.0,26.167,4.669338027851438
8880.0,26.128,6.129700937616451
9000.0,26.099,5.522671849704456
9120.0,26.136,5.3875932424364725
9240.0,26.128,4.690240575382476
9360.0,26.102,4.884382428751172
9480.0,26.2,5.9413536506352935
9600.0,26.156,4.565304854398885
9720.0,26.196,4.858881784266749
9840.0,26.212,5.179119750671883
9960.0,26.214,4.419874530969735
10080.0,26.208,4.572220270350723
10200.0,26.408,4.626841427733489
10320.0,26.277,4.540676304248658
10440.0,26.323,4.317179630784057
10560.0,26.226,5.678795132308028
10680.0,26.217,4.01365965930223
10800.0,26.272,4.625829076549787
10920.0,26.2,4.519209897467657
11040.0,26.177,4.8146150568079555
11160.0,26.171,5.035170244203175
11280.0,26.213,5.6261814684504
11400.0,26.134,4.5586470300303095
11520.0,26.262,5.55963455583671
11640.0,26.2,4.7506685957897865
11760.0,26.307,4.487513096717257
11880.0,26.248,4.874684758957853
12000.0,26.246,4.278845078371527
12120.0,26.291,4.819842111626598
12240.0,26.254,4.33369247886654
12360.0,26.337,4.3461259125578104
12480.0,26.36,4.674437286080862
12600.0,26.245,4.848057823036126
12720.0,26.293,4.54743033464897
12840.0,26.305,5.267590658300939
12960.0,26.149,3.9565591254872317
13080.0,26.309,4.307941637627606
13200.0,26.246,4.242600762369231
13320.0,26.196,4.238755689497398
13440.0,26.288,4.448315240454632
13560.0,26.239,4.383300928629901
13680.0,26.28,4.361325105667016
13800.0,26.255,4.684375944897189
13920.0,26.201,4.529871142021575
14040.0,26.23,3.965000227279767
14160.0,26.269,4.476568003333274
14280.0,26.331,3.8849831441809077
14400.0,26.254,4.379253827997436
14520.0,26.256,4.658806017537732
14640.0,26.375,5.101522024730064
14760.0,26.35,5.20102578928038
14880.0,26.186,5.039226403041036
15000.0,26.262,5.876635590908227
15120.0,26.196,6.057828663406445
15240.0,26.227,4.953548653450924
15360.0,26.245,5.056536301753357
15480.0,26.153,4.889738563296881
15600.0,26.248,4.345644215188868
15720.0,26.143,4.54982395425124
15840.0,26.28,4.240657548086859
15960.0,26.283,5.028940091197317
16080.0,26.271,4.603219908422453
16200.0,26.209,5.0983396519352
16320.0,26.262,4.321468709699192
16440.0,26.229,4.972826585396251
16560.0,26.372,4.513076827575982
16680.0,26.348,4.386943483597989
16800.0,26.299,4.931211285694084
16920.0,26.302,4.904712203232943
17040.0,26.276,5.240134595054093
17160.0,26.261,4.990741498637268
17280.0,26.332,4.511086410778036
17400.0,26.291,4.617122961844505
17520.0,26.304,3.677516195592301
17640.0,26.265,5.0830449989006095
17760.0,26.148,4.731160660050949
17880.0,26.258,4.789400990424412
18000.0,26.248,4.673023533582775
18120.0,26.235,4.712961069086663
18240.0,26.341,4.908046807088817
18360.0,26.374,4.59139436647035
18480.0,26.281,4.910349537746457
18600.0,26.226,5.071110595136745
18720.0,26.372,4.394617167502601
18840.0,26.395,4.791259342287737
18960.0,26.329,4.656483945644517
19080.0,26.305,4.563812078528907
19200.0,26.229,4.763089174308202
19320.0,26.209,4.565247647715369
19440.0,26.267,4.475505720403545
19560.0,26.303,4.412084243922931
19680.0,26.206,4.389717210610584
19800.0,26.218,5.18538728623783
19920.0,26.305,4.133034027549751
20040.0,26.183,4.32051422463642
20160.0,26.139,4.6027883137593415
20280.0,26.213,4.286864230251626
20400.0,26.226,4.830050810739381
20520.0,26.276,4.940336640502801
20640.0,26.278,5.339895942333726
20760.0,26.225,5.168780792358125
20880.0,26.224,5.365733351596011
21000.0,26.148,5.184912384115164
21120.0,26.214,5.527352402455891
21240.0,26.27,5.198212952370492
21360.0,26.203,5.564930652865158
21480.0,26.277,4.570496622279318
21600.0,26.363,5.091131513998718
21720.0,26.339,5.094468098427693
21840.0,26.169,4.637020884853629
21960.0,26.301,4.265242895496835
22080.0,26.337,4.332389770643376
22200.0,26.319,4.467763774236341
22320.0,26.266,4.812781885241508
22440.0,26.369,5.044710747806909
22560.0,26.254,5.041784598815395
22680.0,26.211,4.316389626946015
22800.0,26.262,4.823730157782334
22920.0,26.281,4.809581507156401
23040.0,26.267,5.54873198296768
23160.0,26.192,4.342693013993785
23280.0,26.277,4.702299002870382
23400.0,26.249,4.101319620636712
23520.0,26.224,4.894151749125347
23640.0,26.235,4.245625810669722
23760.0,26.286,5.896663099414371
23880.0,26.141,4.657243878017553
24000.0,26.281,5.045405824576715
24120.0,26.108,4.669088636633774
24240.0,26.253,5.96563349327489
24360.0,26.074,4.846471499242641
24480.0,26.202,4.94794673728669
24600.0,26.233,4.675831278090988
24720.0,26.267,4.607174311961021
24840.0,26.254,5.116236326812702
24960.0,26.176,4.720410150464048
25080.0,26.22,5.461359657452828
25200.0,26.064,3.9889041944796833
25320.0,26.083,4.904955573456224
25440.0,26.091,4.302395222273507
25560.0,26.234,5.098432178498054
25680.0,26.161,4.771252183402635
25800.0,26.093,4.641648785375552
25920.0,26.137,4.549510326584121
26040.0,26.099,4.022309482674166
26160.0,26.089,4.413797564865295
26280.0,26.095,4.10719611839413
26400.0,26.136,5.149726780497061
26520.0,26.212,5.032798270398753
26640.0,26.106,4.625030113791475
26760.0,26.047,4.887612558903763
26880.0,26.186,4.685782890948671
27000.0,26.158,4.373229679162523
27120.0,26.156,4.941083042321886
27240.0,26.179,5.005522175559184
27360.0,26.177,4.754145548581916
27480.0,26.18,4.777392467636028
27600.0,26.229,4.793954531731275
27720.0,26.164,5.070829259905204
27840.0,26.203,4.09666182212721
27960.0,26.175,4.839649486677798
28080.0,26.12,4.826817509787483
28200.0,26.152,4.757687108918123
28320.0,26.143,4.428908234455192
28440.0,26.119,4.493543085969619
28560.0,26.074,5.007934750021409
28680.0,26.201,5.285037766944229
28800.0,26.21,5.555013256325232
28920.0,26.327,5.87377557818837
29040.0,26.263,4.811344763527065
29160.0,26.283,4.900941319322446
29280.0,26.142,4.903327334710217
29400.0,26.184,4.916054713237485
29520.0,26.243,5.596055025882586
29640.0,26.199,4.119316519778372
29760.0,26.209,5.499294779861215
29880.0,26.19,5.2036915165254785
30000.0,26.206,4.77263867033362
30120.0,26.153,4.400459594050885
30240.0,26.197,6.597240509153305
30360.0,26.149,4.5459100017324054
30480.0,26.308,5.567997080916366
30600.0,26.202,5.898051260589597
30720.0,26.23,5.58930736502387
30840.0,26.14,5.147396445193333
30960.0,26.073,4.858540243208532
31080.0,26.157,5.030852856450193
31200.0,26.155,5.357231316984825
31320.0,26.264,4.3822753416254265
31440.0,26.209,4.502212601273847
31560.0,26.14,4.38654277911744
31680.0,26.18,3.99909723195209
31800.0,26.178,4.401950113105073
31920.0,26.105,5.27213708382
32040.0,26.211,4.195043827073165
32160.0,26.104,4.5140801575694045
32280.0,26.098,3.920599381417199
32400.0,26.149,5.601268792116049
32520.0,26.057,4.15964482671745
32640.0,26.093,4.583363836114993
32760.0,26.112,4.450957892660714
32880.0,26.111,4.938780551808581
33000.0,26.057,4.649874433273386
33120.0,26.084,4.118598217990458
33240.0,26.193,4.688007738253796
33360.0,26.274,4.291190258151884
33480.0,26.312,5.243260327198836
33600.0,26.24,5.560046661688314
33720.0,26.132,5.587401909166856
33840.0,26.21,4.684025627245683
33960.0,26.142,5.334417921486277
34080.0,26.225,5.026123897144074
34200.0,26.127,4.900395249425682
34320.0,26.126,4.6311230605670515
34440.0,26.08,4.461767828819235
34560.0,26.098,4.344230858928289
34680.0,26.107,4.662727410495282
34800.0,26.156,4.620547515108785
34920.0,26.253,4.799819833921797
35040.0,26.203,4.675568930290599
35160.0,26.217,5.464022755560298
35280.0,26.251,4.413198887211743
35400.0,26.142,4.784009577640261
35520.0,26.21,4.390874419768329
35640.0,26.062,4.6860580317135625
35760.0,26.146,4.7010228916611885
35880.0,26.133,5.172871676719627
36000.0,26.145,5.099175362734824
36120.0,26.067,5.343572886453155
36240.0,26.193,4.540334154001808
36360.0,26.164,6.105961329466687
36480.0,26.133,5.106690418540915
36600.0,26.106,5.430385872172856
36720.0,26.06,4.9973635801203296
36840.0,26.17,4.9215803117329955
36960.0,26.171,4.810573454856211
37080.0,26.188,4.417714699583815
37200.0,26.16,4.4089557781904825
37320.0,26.203,4.7304316643828574
37440.0,26.146,4.370888329428066
37560.0,26.313,4.865754911784373
37680.0,26.19,4.317573567226713
37800.0,26.141,5.55760563326826
37920.0,26.107,5.7490851632373206
38040.0,26.163,5.557262734315148
38160.0,26.109,3.8309988280443488
38280.0,26.196,5.220718672933818
38400.0,26.3,4.658641922167155
38520.0,26.221,4.844024454263356
38640.0,26.177,4.085021991758381
38760.0,26.216,4.105638365388387
38880.0,26.248,4.172750736006622
39000.0,26.324,3.946395903620303
39120.0,26.169,4.069809554793546
39240.0,26.254,4.862692349034334
39360.0,26.221,4.186563601968735
39480.0,26.188,4.176177346123232
39600.0,26.17,4.652111030758222
39720.0,26.267,4.062813706768449
39840.0,26.177,4.368254111541335
39960.0,26.233,4.65318035006589
40080.0,26.196,3.88566479148267
40200.0,26.224,4.914745456333979
40320.0,26.185,4.4129980429102265
40440.0,26.284,4.348112535793226
40560.0,26.179,4.109596438325001
40680.0,26.147,4.685280395918893
40800.0,26.173,4.713496220496072
40920.0,26.24,4.733632221602696
41040.0,26.287,4.783079548015145
41160.0,26.173,4.302454895133524
41280.0,26.202,4.248113856571995
41400.0,26.35,5.15540567321707
41520.0,26.144,6.177716139338244
41640.0,26.189,5.6782505706558934
41760.0,26.221,5.451220944710807
41880.0,26.269,5.115164733794326
42000.0,26.257,5.404562464182062
42120.0,26.305,5.146785173010314
42240.0,26.266,4.429490829508735
42360.0,26.212,5.2408728316217426
42480.0,26.255,4.312756577214474
42600.0,26.187,4.634318002418329
42720.0,26.265,4.252684330522097
42840.0,26.277,4.237281053334734
42960.0,26.28,4.858359330886056
43080.0,26.176,5.57507333705332
43200.0,26.184,4.6556487155940065
43320.0,26.123,4.82322673434656
43440.0,26.105,5.064052746764571
43560.0,26.2,4.674723763816481
43680.0,26.152,5.031174956231239
43800.0,26.148,4.305176871089729
43920.0,26.143,5.386096453464927
44040.0,26.21,5.807325888558292
44160.0,26.202,4.6729161200129745
44280.0,26.253,4.6615942400605475
44400.0,26.171,4.1969293158406265
44520.0,26.228,4.4658480007847094
44640.0,26.214,4.619530483702833
44760.0,26.179,4.252774628781316
44880.0,26.161,4.183975943278409
45000.0,26.145,4.1314935472417975
45120.0,26.139,4.472386538350568
45240.0,26.145,4.609208864152902
45360.0,26.21,4.507944738044156
45480.0,26.052,4.632521834240759
45600.0,26.194,5.159292908268115
45720.0,26.117,4.329767563375022
45840.0,26.141,4.940970696368541
45960.0,26.147,4.766789586981877
46080.0,26.095,4.974664426519112
46200.0,26.208,4.7105311112704715
46320.0,26.244,4.695028699834004
46440.0,26.193,4.4747095735531826
46560.0,26.154,4.395572184644406
46680.0,26.234,4.105504451248085
46800.0,26.216,4.288894217010821
46920.0,26.158,4.416661688759995
47040.0,26.157,4.279142663351496
47160.0,26.154,4.255899561756394
47280.0,26.176,5.039323641453928
47400.0,26.102,4.320181601882133
47520.0,26.166,4.59701972647148
47640.0,26.185,4.486122258245777
47760.0,26.139,4.97676696005767
47880.0,26.151,5.824396692507596
48000.0,26.2,4.164398093570111
48120.0,26.192,5.069794091749555
48240.0,26.216,5.246251113157593
48360.0,26.179,4.654655666639604
48480.0,26.174,4.469038688446275
48600.0,26.202,5.6708717773678865
48720.0,26.308,5.436203741438844
48840.0,26.242,5.653086980408611
48960.0,26.186,5.1135242618673065
49080.0,26.284,5.7500684515966585
49200.0,26.128,4.960229079138516
49320.0,26.118,3.9239341325242405
49440.0,26.132,4.541348093988813
49560.0,26.133,4.5273069136397055
49680.0,26.14,5.543979599234807
49800.0,26.144,5.035768661402942
49920.0,26.163,4.964597994191087
50040.0,26.21,4.408683488042845
50160.0,26.135,4.113191311338644
50280.0,25.997,5.1077947946927695
50400.0,26.031,5.341801772413529
50520.0,26.046,5.86216984332094
50640.0,26.111,4.968412546499282
50760.0,26.128,5.15903089678077
50880.0,26.12,4.92778947441685
51000.0,26.149,4.797063028938047
51120.0,26.16,4.865100761333657
51240.0,26.18,5.284785742507991
51360.0,26.226,4.252288585469252
51480.0,26.13,4.489365258769961
51600.0,26.138,4.793894679703647
51720.0,26.159,5.130277772207625
51840.0,26.146,5.690933283003708
51960.0,26.122,4.957547963011944
52080.0,26.201,4.78457043216783
52200.0,26.11,5.3138949023931445
52320.0,26.174,5.130166823323133
52440.0,26.171,4.824176415864114
52560.0,26.133,5.544629199384577
52680.0,26.126,4.99449999828553
52800.0,26.214,5.529578307403881
52920.0,26.156,4.843071842650108
53040.0,26.208,5.100102476656942
53160.0,26.192,5.236078064441572
53280.0,26.265,5.070533324515057
53400.0,26.187,5.789493684494076
53520.0,26.255,4.712129953193748
53640.0,26.268,5.175095226761932
53760.0,26.223,4.740235856484995
53880.0,26.172,5.816893218311755
54000.0,26.243,5.931420720730277
54120.0,26.184,5.525684402095763
54240.0,26.299,6.682728322246306
54360.0,26.226,5.332669616281603
54480.0,26.099,5.5235201077624945
54600.0,26.137,5.922831188110039
54720.0,26.295,5.812887123077684
54840.0,26.22,5.54631927799092
54960.0,26.283,5.402398779246252
55080.0,26.336,4.859944776264403
55200.0,26.233,4.575916519760625
55320.0,26.244,5.08311714798104
55440.0,26.33,5.167462495619782
55560.0,26.272,4.847185387086078
55680.0,26.352,5.450206603950602
55800.0,26.139,5.223577693508166
55920.0,26.232,4.7922285350441305
56040.0,26.28,6.920210091301555
56160.0,26.187,6.908505656789961
56280.0,26.234,6.8488137577881645
56400.0,26.31,7.141088611611895
56520.0,26.212,4.96696753889834
56640.0,26.309,5.540527854822986
56760.0,26.397,5.171251558434537
56880.0,26.204,4.262215970939122
57000.0,26.303,5.059928957127918
57120.0,26.257,4.352416454090676
