#Simulation Analysis Results CSV File 2020-11-26T15:58:04.605119
#Generated on structure: "frame1"
TimeStep,Rad_Gyration_glob,Distance_FAD_FMN
70250.562,26.236,4.375902757037351
70500.564,26.488,4.2490242874809825
70750.566,26.401,4.231460146083532
71000.568,26.394,4.310554041729319
71250.57,26.304,4.360515339805828
71500.572,26.398,3.9857984493469116
71750.57400000001,26.402,4.208610580646975
72000.576,26.329,3.5505298622500265
72250.57800000001,26.36,4.27965945683113
72500.58,26.446,4.680564326354034
72750.582,26.423,4.243804684257216
73000.584,26.16,4.170679577403861
73250.586,26.387,4.722639455938397
73500.588,26.268,4.17880834394841
73750.59,26.306,3.9438107010219485
74000.592,26.227,4.10234167784659
74250.594,26.213,4.612213155508922
74500.596,26.183,4.044945860440183
74750.598,26.268,4.088096511648192
75000.6,26.257,4.180238387918136
75250.602,26.266,4.20187926794612
75500.604,26.279,4.507918674222511
75750.606,26.368,3.649318887550652
76000.60800000001,26.391,4.042620488286658
76250.61,26.295,4.338586553154194
76500.61200000001,26.398,4.59063134945768
76750.614,26.243,4.810770468964714
77000.616,26.275,4.687834291845447
77250.618,26.249,4.354795299335959
77500.62,26.207,3.756714558173286
77750.622,26.304,4.328440254931167
78000.624,26.285,4.2277375682812215
78250.626,26.316,4.118041068014154
78500.628,26.29,4.321544368006167
78750.63,26.35,4.240501879976125
79000.632,26.226,4.759396140316122
79250.634,26.36,3.9261809945999278
79500.636,26.371,4.31046186497843
79750.638,26.147,4.375301166798527
80000.64,26.124,4.167895552862089
80250.642,26.288,4.332821038095191
80500.644,26.267,3.8613897267913524
80750.64600000001,26.223,4.797659588210197
81000.648,26.313,4.4793022770479585
81250.65000000001,26.278,4.073024647503892
81500.652,26.311,3.8880874673289623
81750.654,26.333,4.79271223586053
82000.656,26.322,4.6218509538194645
82250.658,26.285,4.24483600663468
82500.66,26.457,3.725141853980398
82750.662,26.3,3.866132324868359
83000.664,26.405,4.167232083484427
83250.666,26.223,4.9299913806601765
83500.668,26.369,4.6055098852420455
83750.67,26.326,4.024492798373188
84000.672,26.436,4.168116909973573
84250.674,26.367,4.004473092382134
84500.676,26.438,4.328229543688694
84750.678,26.389,3.869994928896591
85000.68000000001,26.37,4.049968483360524
85250.682,26.412,4.457687002168679
85500.68400000001,26.3,4.29369284553025
85750.686,26.045,3.89386407034834
86000.688,26.168,3.83414811168798
86250.69,26.124,3.936771777707085
86500.692,26.227,4.334184246619976
86750.694,26.212,4.511939207477568
87000.696,26.165,4.0482629759220945
87250.698,26.153,4.275947137219155
87500.7,26.208,4.2999414782140155
87750.702,26.114,3.809216971999113
88000.704,26.169,3.74030312608681
88250.706,26.214,3.839326372764681
88500.708,26.264,4.110282360378777
88750.71,26.167,3.9405527303262953
89000.712,26.169,4.159758200768713
89250.714,26.094,4.2202806316266805
89500.716,26.179,3.741745834411871
89750.71800000001,26.183,4.37693145102305
90000.72,26.303,4.309642807531303
90250.72200000001,26.28,4.194086446529057
90500.724,26.178,4.6575556700306295
90750.726,26.195,4.529750421772211
91000.728,26.318,4.437870057577271
91250.73,26.301,4.049859696281096
91500.732,26.188,4.343019078842304
91750.734,26.413,3.685106158735388
92000.736,26.129,4.780206492657416
92250.738,26.256,4.075214393256546
92500.74,26.287,3.681250777026712
92750.742,26.251,4.337050537477591
93000.744,26.171,3.865580625545621
93250.746,26.242,4.800532250172307
93500.748,26.197,4.387441941084549
93750.75,26.166,3.817065623341231
94000.75200000001,26.22,4.127810338548485
94250.754,26.158,4.053823478570639
94500.75600000001,26.039,3.639284419151557
94750.758,26.115,3.4831938139614804
95000.76,26.158,4.019502763993553
95250.762,26.121,4.027344666958332
95500.764,26.252,4.2348812289488995
95750.766,26.328,4.141371915622238
96000.768,26.384,4.0143731455844
96250.77,26.283,3.8733443812273984
96500.772,26.291,4.415387357140706
96750.774,26.346,3.920288840312599
97000.776,26.342,4.041168783346237
97250.778,26.466,4.219016891329963
97500.78,26.302,4.45365514863392
97750.782,26.178,4.307233366284897
98000.784,26.256,3.9621793130647207
98250.78600000001,26.121,4.0921114239229555
98500.788,26.18,4.316585550129834
98750.79000000001,26.151,4.195006028966804
99000.792,26.234,4.298524481433704
99250.79400000001,26.168,4.284514604777494
99500.796,26.307,4.660114536504401
99750.798,26.13,4.495958107779541
100000.8,26.237,3.905746807927402
100250.802,26.215,3.9436635761276166
100500.804,26.259,3.6586235049719007
100750.806,26.399,4.912364221053068
101000.808,26.3,3.8099171410910473
101250.81,26.238,4.5110051724722595
101500.812,26.298,3.8790309381011396
101750.814,26.234,4.347013361250109
102000.816,26.22,3.744495410666765
102250.818,26.184,4.146230147525276
102500.82,26.243,3.907517094533737
102750.822,26.23,4.591915714223699
103000.82400000001,26.211,4.6248136961537
103250.826,26.249,3.9229880680861196
103500.82800000001,26.246,3.7681556848421436
103750.83,26.248,4.15028323475312
104000.83200000001,26.199,4.000993002164129
104250.834,26.196,3.8046479269265197
104500.836,26.137,3.889187896137783
104750.838,26.185,4.138298580914451
105000.84,26.084,3.669626556054854
105250.842,26.083,4.482368844789438
105500.844,26.218,4.350351870201992
105750.846,26.201,4.640849742629432
106000.848,26.191,3.9918239308070516
106250.85,26.267,4.473423240055535
106500.852,26.166,4.108524627116731
106750.854,26.134,4.488022577484227
107000.856,26.055,4.29572098703101
107250.85800000001,26.082,4.018808101049901
107500.86,26.177,4.191786138784902
107750.86200000001,26.082,4.437035922476374
108000.864,26.043,3.8138843575269212
108250.86600000001,26.187,4.32085846187957
108500.868,26.114,4.08982752028696
108750.87,26.147,3.7261004886020146
109000.872,26.198,4.257547059257214
109250.874,26.185,4.280344933174058
109500.876,26.237,4.614698478326618
109750.878,26.169,3.859111447582454
110000.88,26.085,3.9188409194374403
110250.882,26.124,3.948543870014304
110500.884,26.163,4.674049775712579
110750.886,26.138,4.1233283122802975
111000.888,26.159,4.2901673332059955
111250.89,26.141,3.3981578882351084
111500.892,26.067,4.870673615606607
111750.894,26.199,4.246019818012449
112000.89600000001,26.1,4.022147076899099
112250.898,26.068,3.9330553909659245
112500.90000000001,26.134,4.372476486865824
112750.902,26.113,3.9744071373068284
113000.90400000001,26.145,4.1288062963138525
113250.906,26.179,3.839433182819695
113500.908,26.21,4.010643325119466
113750.91,26.105,3.79839005587816
114000.912,26.078,3.875164007514295
114250.914,26.242,3.7822792191598027
114500.916,26.209,4.162709269431843
114750.918,26.111,4.325269309385136
115000.92,26.175,3.788373171512069
115250.922,26.074,3.999456296796993
115500.924,26.07,4.277312395128465
115750.926,26.136,4.5978862212013025
116000.928,26.095,4.267385403891598
116250.93000000001,26.118,3.952926330934083
116500.932,26.165,5.041620337961268
116750.93400000001,26.234,4.437235256117146
117000.936,26.115,3.9947149455994233
117250.93800000001,26.119,4.203632298405036
117500.94,26.167,4.492071191797098
117750.942,26.134,4.336347509520748
118000.944,26.092,4.3319489742190305
118250.946,26.229,4.711213175737934
118500.948,26.043,4.536348166189201
118750.95,26.1,4.628676462355938
119000.952,26.177,4.730163312702976
119250.954,26.086,4.964893260891367
119500.956,26.187,4.595088438026269
119750.958,26.02,4.796222638575035
120000.96,26.124,3.938762265685116
120250.962,26.064,4.151541649511513
120500.964,26.108,4.423303713331073
120750.966,26.093,3.560788207116202
121000.96800000001,26.135,4.98229389522154
121250.97,26.089,3.852619463793328
121500.97200000001,26.078,4.010545213371549
121750.974,26.0,5.04846631021084
122000.97600000001,26.022,4.2758289651756245
122250.978,26.202,4.303478426496197
122500.98,26.182,4.91695892639166
122750.982,26.295,5.029916454024603
123000.984,26.069,4.420577616455175
123250.986,26.049,3.8989761733495487
123500.988,26.168,5.404580213440814
123750.99,26.016,5.009860549869227
124000.992,26.056,4.785148218871911
124250.994,26.008,3.9583862848647544
124500.996,26.104,4.48751659846933
124750.998,26.148,4.932468507556766
125001.0,26.08,4.4886284002941625
125251.00200000001,26.187,4.287278685834313
125501.004,26.126,4.789357075338783
125751.00600000001,26.111,4.104310031200872
126001.008,26.117,3.8714383179244614
126251.01000000001,26.16,3.7901145139668038
126501.012,26.152,3.474655484414128
126751.014,26.105,4.230710098798789
127001.016,26.182,3.9092218770271816
127251.018,26.107,3.8483235784543335
127501.02,26.157,3.9530850355057745
127751.022,26.259,4.235463682022504
128001.024,26.027,4.205155508781309
128251.026,26.097,4.112486368223077
128501.028,26.078,4.3697250977942685
128751.03,25.991,4.099619263434007
129001.032,26.078,3.912935384661387
129251.034,26.135,3.9352697236781906
129501.03600000001,26.189,4.095229758598916
129751.038,26.053,4.188134312165301
130001.04000000001,26.174,4.625986913940657
130251.042,26.133,4.0638007132541105
130501.04400000001,26.179,3.943354680695321
130751.046,26.283,4.296817846534718
131001.04800000001,26.189,4.279424854130813
131251.05,26.199,4.1473638640563415
131501.052,26.162,3.6961710548370874
131751.054,26.137,4.219943103327262
132001.056,26.182,3.9119279603547854
132251.058,26.224,4.814119130792298
132501.06,26.112,3.8922776513457773
132751.062,26.076,4.509922065326725
133001.064,26.141,4.0624901818767505
133251.066,26.096,3.4637432437930524
133501.068,26.132,4.416447085974321
133751.07,26.037,4.205424491912978
134001.07200000001,26.08,4.441990809054644
134251.074,26.218,3.7232486870404
134501.076,26.106,3.782590062171313
134751.078,26.047,4.378919946017716
135001.08000000002,26.005,4.2536771002823945
135251.082,26.184,4.775852476761113
135501.084,26.118,4.430361004042646
135751.086,26.138,3.6809571311576827
136001.088,26.13,4.056305672061686
136251.09,26.099,4.326356875030534
136501.092,26.091,4.091931051650785
136751.094,26.111,4.504299216392808
137001.096,26.224,4.577153368311294
137251.098,26.22,4.209369863399369
137501.1,26.214,4.476737340842224
137751.102,26.068,4.966966829537173
138001.104,26.068,4.104037549738021
138251.106,26.104,4.5381595786735875
138501.108,26.145,3.9129583410029065
138751.11000000002,26.072,3.9016616356722524
139001.112,26.034,3.9463652971921537
139251.114,26.007,4.030803824802099
139501.116,26.108,3.8624371608259715
139751.11800000002,26.083,3.9346681717908085
140001.12,26.038,4.211838177943297
140251.122,26.083,4.281595330961298
140501.124,25.989,4.371771137806913
140751.126,26.103,3.9575705698575643
141001.128,26.052,4.467459054485546
141251.13,26.025,4.538194871500221
141501.132,26.116,4.025949105300799
141751.134,26.053,4.064898323418406
142001.136,26.016,3.987589315216166
142251.138,25.984,4.283398793118039
142501.14,26.006,4.3982774599901955
142751.142,26.121,3.8640369709548104
143001.144,26.179,3.8521104669771087
143251.146,25.995,4.034819094901541
143501.14800000002,25.968,4.095258780511191
143751.15,25.993,3.9806253606471516
144001.152,25.963,3.770252789747799
144251.154,25.951,4.120945924291205
144501.15600000002,26.101,3.9987356528856184
144751.158,26.03,3.8131817647216772
145001.16,26.044,4.09770672132092
145251.162,26.046,4.147791094009019
145501.164,25.953,4.256879090979266
145751.166,25.982,4.133124307499305
146001.168,26.021,4.97913141288083
146251.17,26.034,4.371071303914778
146501.172,26.054,4.042207999053069
146751.174,25.955,3.916917336866897
147001.176,26.042,4.035449512896398
147251.178,25.95,3.8269227912751016
147501.18,25.905,3.6793332868067323
147751.182,25.917,4.12746264809942
148001.184,25.894,3.832516091850102
148251.18600000002,25.918,4.326746302442979
148501.188,25.865,3.9794930337619943
148751.19,25.949,4.886500191767865
149001.192,25.957,4.601468609488569
149251.194,26.045,4.274443920911514
149501.196,26.024,4.823132491485787
149751.198,25.952,4.092013686115215
150001.2,25.935,3.8846680457794402
150251.202,26.008,4.074504108299191
150501.204,25.956,5.04353530520825
150751.206,25.883,3.627306771682369
151001.208,25.929,4.30963784426693
151251.21,26.005,4.5041049858661975
151501.212,25.927,4.709765571902579
151751.214,25.975,4.29966807214043
152001.21600000001,25.913,4.2603884855296075
152251.218,25.887,3.889737946290195
152501.22,25.869,4.088410062989776
152751.222,26.013,4.217469474507625
153001.22400000002,25.956,3.784683476152104
153251.226,25.855,4.282858136459887
153501.228,25.866,5.179350686558581
153751.23,25.855,4.12184191946224
154001.232,25.866,4.276504507797986
154251.234,25.905,4.444348882770518
154501.236,25.937,5.268316115305885
154751.238,25.932,4.409853179570364
155001.24,26.03,4.046397089976711
155251.242,25.855,4.504936680508682
155501.244,25.875,4.733808572338518
155751.246,25.85,4.091196262261097
156001.248,25.92,4.279378481083458
156251.25,25.946,4.882287634352054
156501.252,25.968,4.284686502444876
156751.25400000002,25.928,4.482099598932933
157001.256,25.984,4.129569403623852
157251.258,25.894,4.023268888955194
157501.26,26.047,3.837225040363796
157751.26200000002,25.946,4.3719836779234535
158001.264,25.928,4.41506676597513
158251.266,25.977,4.50872812435483
158501.268,25.915,3.7788221796070602
158751.27,26.008,4.219632244596147
159001.272,26.017,4.489412875376801
159251.274,25.95,4.180429906038295
159501.276,25.887,5.044380422202297
159751.278,25.967,4.794941253156908
160001.28,25.912,4.056956377243975
160251.282,25.907,3.9812302720948365
160501.284,25.919,4.80206376663518
160751.286,25.981,3.7521775050887154
161001.288,25.92,3.825666063107043
161251.29,25.913,4.225821770951157
161501.29200000002,25.9,4.5585760783438465
161751.294,26.007,4.33277617195091
162001.296,25.99,4.4273424209753705
162251.298,25.978,4.951047759151015
162501.30000000002,26.035,4.832502962938981
162751.302,25.887,5.2283818123202
163001.304,26.065,5.586612210561215
163251.306,26.064,4.03957848756727
163501.308,25.988,4.846119052566944
163751.31,25.929,4.255650890730476
164001.312,26.0,4.471175114881842
164251.314,25.964,4.554267390387616
164501.316,26.014,4.370036401657939
164751.318,26.011,4.322960772739563
165001.32,25.838,4.319826344313295
165251.32200000001,25.965,4.731294524138367
165501.324,25.975,4.90697479703297
165751.326,25.944,5.327667543926213
166001.328,26.015,4.156096414276899
166251.33000000002,25.929,3.8445875231968984
166501.332,25.987,4.047305583028898
166751.334,25.981,3.868902650553242
167001.336,26.015,4.073984555896884
167251.33800000002,25.965,3.706295265271572
167501.34,26.052,4.3136773669040345
167751.342,25.972,3.7742823362911304
168001.344,25.967,3.8666281411986727
168251.346,26.065,4.138466810019953
168501.348,25.996,3.6128825633307695
168751.35,26.072,3.969330604017933
169001.352,25.888,3.6554538829990446
169251.354,25.973,3.732330951215781
169501.356,25.96,3.951397009394584
169751.358,26.025,3.3794718811903177
170001.36000000002,25.963,3.9662874164505633
170251.362,25.975,3.673902874528128
170501.364,26.081,3.8600412445692682
170751.366,26.02,4.535803479731971
171001.36800000002,26.027,4.165759983358268
171251.37,25.979,3.5161938295458777
171501.372,26.011,4.014741787965035
171751.374,26.09,4.116589606542249
172001.376,26.045,4.262007620915258
172251.378,26.039,4.161775418493837
172501.38,26.074,3.9154348962290215
172751.382,25.998,3.8412902282513928
173001.384,25.959,5.489118098114926
173251.386,25.989,5.239702571495995
173501.388,26.094,4.184607481097646
173751.39,26.027,4.290687895906607
174001.392,25.896,3.9958058199643163
174251.394,25.919,3.7199502349698057
174501.396,25.959,3.761188817758137
174751.39800000002,26.067,4.115529164074713
175001.4,25.972,3.739769630812002
175251.402,25.94,4.386567880695323
175501.404,25.996,4.249381151699654
175751.40600000002,25.943,3.8343048851458277
176001.408,25.945,4.17816894096959
176251.41,25.927,4.36201769159543
176501.412,25.899,4.343417959407716
176751.414,25.95,4.105446169027397
177001.416,25.904,4.260229237293839
177251.418,25.882,4.713691616204294
177501.42,25.899,3.8660693163614894
177751.422,26.038,3.762768637458851
178001.424,25.996,4.199377789771633
178251.426,25.963,3.9794694544553244
178501.428,25.942,4.085858261080481
178751.43,25.996,4.095513537987745
179001.432,25.981,3.78618968634706
179251.434,26.025,3.736541465565597
179501.43600000002,25.959,3.8820669919973465
179751.438,25.998,3.9053277142429197
180001.44,25.9,4.414595935266598
180251.442,26.067,4.323011223893848
180501.44400000002,25.934,4.031262545261162
180751.446,25.869,4.502190477305136
181001.448,25.896,4.254820598946909
181251.45,26.014,4.164935538960186
181501.452,25.969,4.438678219081261
181751.454,26.034,4.01726923696896
182001.456,26.025,4.064052611492558
182251.458,25.908,3.874752647637324
182501.46,25.966,4.181135974191587
182751.462,26.033,3.8417223907073703
183001.464,26.037,4.1920032402895835
183251.46600000001,26.045,4.682239844603936
183501.468,26.028,4.084031204630414
183751.47,26.155,4.842691113833766
184001.472,26.029,4.298963797217596
184251.47400000002,25.947,3.9038095374164743
184501.476,25.969,3.7161068521259693
184751.478,26.073,3.5410870653061406
185001.48,25.96,3.808684228461906
185251.48200000002,26.06,3.8939562036713276
185501.484,26.093,4.200644855850746
185751.486,26.13,3.9763535638627587
186001.488,26.042,4.203724941012707
186251.49,26.075,3.9793892773213226
186501.492,26.129,3.876887665252726
186751.494,26.121,3.468031219532978
187001.496,26.03,4.0279573598441125
187251.498,26.016,4.125664830628548
187501.5,26.105,4.693378184978525
187751.502,25.926,4.216668304530506
188001.50400000002,25.973,3.995514689193299
188251.506,26.011,4.123953537723915
188501.508,26.154,4.249508434337957
188751.51,26.103,4.615615673041599
189001.51200000002,25.921,3.6499380165309634
189251.514,26.065,4.121894741504061
189501.516,26.056,3.778579909655721
189751.518,26.087,3.823213704579805
190001.52,26.058,4.159405958693616
190251.522,26.072,4.456431248229095
190501.524,26.024,4.487763552717699
190751.526,25.994,3.8540711694692646
191001.528,25.951,3.7724602649982497
191251.53,26.033,4.124074127021375
191501.532,25.977,3.7893082811973935
191751.534,26.058,4.022756376451863
192001.536,26.035,4.221587994411238
192251.538,26.107,4.0220380045653625
192501.54,25.921,3.791539584992873
192751.54200000002,25.987,4.293258815256761
193001.544,25.908,3.6767645647422627
193251.546,25.955,3.9527096240426745
193501.548,26.039,4.18843542012337
193751.55000000002,26.092,4.913029070585107
194001.552,26.149,4.318766486929509
194251.554,26.046,4.0696064242468
194501.556,25.957,4.274486490222121
194751.558,26.0,4.200945349937221
195001.56,26.128,4.868219979950623
195251.562,25.998,4.663547964769755
195501.564,25.955,4.127210864082772
