#Simulation Analysis Results CSV File 2019-03-18T11:42:40.431965
#Generated on structure: "frame000000"
TimeStep,Distance_FMN - Heme,Rad_Gyration_CPR-glob
0.0,12.79555892944336,29.829355435692232
150.0,13.75701904296875,30.09471862068121
300.0,15.06184196472168,30.56245737585099
450.0,15.174417495727539,30.28905604487436
600.0,15.593901634216309,30.448048851919665
750.0,14.628998756408691,30.760618369630507
900.0,15.708465576171875,30.43933408436723
1050.0,16.03497886657715,30.152587201722806
1200.0,16.26722526550293,30.173391815050284
1350.0,17.611053466796875,29.94937713682551
1500.0,17.760255813598633,29.672871735471873
1650.0,18.105844497680664,29.600008832184947
1800.0,17.031383514404297,30.085338893343405
1950.0,18.73596954345703,30.38284829292101
2100.0,15.625391006469727,30.161365601766352
2250.0,16.218772888183594,29.979610195519292
2400.0,17.01997184753418,29.51484744204998
2550.0,18.554824829101562,29.88920624299085
2700.0,16.809263229370117,29.99516448613591
2850.0,18.819997787475586,29.957531205816018
3000.0,17.388751983642578,29.9597600960783
3150.0,16.27306365966797,30.11117121859175
3300.0,16.98997688293457,30.021411086038256
3450.0,18.016300201416016,30.05780714366217
3600.0,17.676416397094727,29.725598726698603
3750.0,18.38202476501465,29.546679851314074
3900.0,18.5146541595459,29.86022523824302
4050.0,20.02649688720703,30.088756103949933
4200.0,19.645540237426758,29.53360672368079
4350.0,19.809837341308594,29.606690271653306
4500.0,18.911943435668945,29.865266415804065
4650.0,18.95043182373047,29.54230613033581
4800.0,17.737789154052734,29.374366410240864
4950.0,19.090747833251953,29.94182116437064
5100.0,19.132680892944336,29.548638869843195
5250.0,19.497251510620117,29.636137162400072
5400.0,18.304489135742188,29.4439995228658
5550.0,18.707374572753906,29.421620367837487
5700.0,19.077970504760742,29.598576294999358
5850.0,18.61052894592285,29.20303911772336
6000.0,18.47846794128418,29.208280014325794
6150.0,18.534109115600586,29.361351440620464
6300.0,18.802837371826172,29.263509701471207
6450.0,18.927467346191406,29.39162330340578
6600.0,18.614362716674805,29.56161265313542
6750.0,19.52806282043457,29.60498812409402
6900.0,19.564430236816406,29.529838379679028
7050.0,19.164270401000977,29.4123803888723
7200.0,19.90639877319336,29.638838270911698
7350.0,20.024822235107422,29.76921816456738
7500.0,19.731775283813477,29.479111827670955
7650.0,18.951566696166992,29.60721423446132
7800.0,20.25849151611328,29.475743065292967
7950.0,19.592702865600586,29.678894860686096
8100.0,18.945039749145508,29.87711304826017
8250.0,19.158119201660156,29.913994519599477
8400.0,19.586942672729492,29.781756216112356
8550.0,19.879793167114258,29.779023564057848
8700.0,19.740428924560547,29.808986340368826
8850.0,18.796871185302734,29.976761017513773
