Time,Height_auto,Height_man
0.0,44.14671364293881,44.12872657850601
250.002,44.48055990979871,44.430323228439654
500.004,43.84883726883131,43.64355599915292
750.006,42.99864000762185,42.6500947853117
1000.008,43.27210029560791,43.18740529565556
1250.01,43.52389636202452,43.31267502527501
1500.012,44.016895172535655,43.801786999684815
1750.0140000000001,43.97136503720192,43.59892568353363
2000.016,44.59083464279648,44.194553296838194
2250.018,43.26370983466679,42.844143947858555
2500.02,43.015075809890114,42.58560680259985
2750.022,43.42030418636502,42.860697387944505
3000.024,42.58952601318764,42.41214302155207
3250.0260000000003,43.27001248297242,42.97619295832065
3500.0280000000002,43.86161194633827,43.33689811590355
3750.03,43.97610520867199,43.742647186920145
4000.032,43.51134467675554,43.313900908319454
4250.034,43.78728930923579,43.3969882696899
4500.036,43.554552887786855,43.041350605534454
4750.0380000000005,44.19618370097624,43.814278176315604
5000.04,44.59912195986953,44.48386017082529
5250.042,43.67528035592084,43.44051885277031
5500.044,44.0095712739206,43.66144535997187
5750.046,43.84512580561044,43.47999602131712
6000.048,43.62276303762149,43.10994836120842
6250.05,43.967782699513855,42.670970310749986
6500.052000000001,43.83974804820391,42.68060911511896
6750.054,43.39691452962293,42.09171502430549
7000.0560000000005,44.07655179297306,42.823284561254496
7250.058,44.082482529657106,42.54443871645696
7500.06,44.105831799599436,42.56881144809184
7750.062,43.53630277838063,41.939775494228094
8000.064,44.29623317917712,43.01048351248076
8250.066,44.90543666462477,43.24096073049757
8500.068,44.13678778156545,41.2271662659784
8750.07,44.08517191884676,41.15135952348264
9000.072,43.37150549128685,40.792335221505425
9250.074,44.00434607950655,40.90870755436188
9500.076000000001,43.94957324740757,41.69547297881505
9750.078,44.24627995722092,41.34679123017781
10000.08,44.543133602132166,42.52190697443848
10250.082,43.90930054938799,41.366654502821945
10500.084,43.49735102917015,40.7341575022152
10750.086,44.04025380788819,41.011364740312345
11000.088,44.37534646264992,41.909241138070826
11250.09,45.021561036605696,41.90159435018616
11500.092,44.38761321656969,41.8456520411087
11750.094000000001,44.99834755725284,42.08970226585817
12000.096,45.209082056904954,42.621697001908885
12250.098,45.43996337232277,42.27824559920085
12500.1,43.97393678148701,41.41596227237154
12750.102,44.068918819675766,41.31268338352782
13000.104000000001,44.49736288646459,40.59056848362388
13250.106,44.11927005407736,40.19081943076113
13500.108,44.81227511280761,40.70434282443855
13750.11,44.584953594639664,40.94822948497349
14000.112000000001,43.84129666755252,40.61510058670048
14250.114,44.54810733669507,41.593348273325525
14500.116,44.02130012384585,40.9528296879702
14750.118,45.19913171777889,43.23443744170775
15000.12,44.83128993597717,42.56121311750519
15250.122000000001,45.04584663494329,44.20407040599665
15500.124,44.96290980490317,43.30102280163056
15750.126,44.67082383108515,43.065764131835415
16000.128,44.93687706824156,42.93594331071269
16250.130000000001,44.425246285318366,42.99718084287831
16500.132,44.23244319360502,42.623172225010066
16750.134000000002,43.906279788228204,42.10032545116717
17000.136,43.91711529385077,42.42381321381751
17250.138,44.31209209719587,43.300371707655174
17500.14,45.789455418161666,44.893055684806704
17750.142,44.87694985380481,43.406714796930956
