Time,Height_auto,Height_man
0.0,49.96515551613517,41.10224338445448
250.002,51.43324358657272,41.854690002458156
500.004,51.23093571935422,41.12602219899351
750.006,51.38149209406842,41.88637112025617
1000.008,52.025752044042264,42.513155012088085
1250.01,51.91278204714703,42.75731344649624
1500.012,50.707193502298644,42.63925587868389
1750.0140000000001,50.931711809178566,42.651276866403734
2000.016,49.44486438668674,40.32110862808417
2250.018,49.46279377593394,40.50726356007674
2500.02,50.29346119828398,42.45523131162782
2750.022,50.003882758765805,40.58707896398067
3000.024,50.92025345796247,42.954073648357834
3250.0260000000003,51.097901117362106,41.14064717551951
3500.0280000000002,51.35304362292322,40.877792308544336
3750.03,51.202615795644896,39.389597750452154
4000.032,51.76925389489923,39.64533716080441
4250.034,51.27332106543764,39.83844599926713
4500.036,51.393510986609165,39.30396839114611
4750.0380000000005,52.89958710039436,39.7491785317834
5000.04,52.679912897527096,39.12450814285567
5250.042,52.461667450419625,41.19639032808167
5500.044,53.04183695192762,41.41774613020603
5750.046,53.04524117190902,40.81589114442714
6000.048,52.67150349093699,41.18264832773957
6250.05,53.28441801961809,42.57422471305643
6500.052000000001,52.81542988250897,40.832574769094236
6750.054,51.70480354545755,39.96132668449467
7000.0560000000005,52.036329494241365,40.2052810577114
7250.058,51.59245078088747,39.09253673291843
7500.06,51.537276585205845,38.59477905845161
7750.062,51.486145791792985,39.24058534920908
8000.064,51.493799808413414,38.63578813361614
8250.066,53.18490585473043,40.08059238344599
8500.068,53.8973278034201,41.45225038766861
8750.07,53.46509384094768,40.983260313160656
9000.072,54.06990207756826,40.2154071415276
9250.074,54.98340520789964,42.46692996736632
9500.076000000001,54.97531953553415,43.03825951966586
9750.078,55.05742753387225,42.709057421170904
10000.08,55.54244824649661,45.38551957484257
10250.082,55.58535057382084,44.029094122349335
10500.084,54.89470245126832,42.235274947697135
10750.086,54.16658077074176,42.06455319916891
11000.088,54.060321008323704,41.18160122821488
11250.09,54.12551906655624,42.403898382053825
11500.092,53.132318205539775,41.470272990492504
11750.094000000001,53.846996481196356,42.47953157030486
12000.096,52.483899641224745,40.80350188068785
12250.098,52.976548210706504,41.405768599406834
12500.1,52.31886005824692,39.534792337060786
12750.102,52.49293180470666,38.40315266720396
13000.104000000001,52.35526461561906,38.90772216712256
13250.106,51.4661506728573,39.7346628714148
13500.108,51.05633343574132,36.571659544678795
13750.11,51.354763956443215,37.8405795701936
14000.112000000001,52.73941904271851,39.26162704805443
14250.114,52.03551855651859,39.25599719646635
14500.116,51.220731361327296,39.745575006083925
14750.118,52.02727476314836,40.02639581282629
15000.12,52.06366503916874,41.270708553934256
15250.122000000001,50.9651105079944,39.32003514343295
15500.124,51.62752266767064,39.886634897216624
15750.126,50.90011515058841,39.68579693659524
16000.128,50.827593367583134,40.28110114639386
16250.130000000001,50.663228985767674,41.322782855303586
16500.132,49.46106006263526,38.66363933455088
16750.134000000002,50.84174861850194,40.75690903695907
17000.136,50.51102476490306,39.38145039289795
17250.138,50.48473895462189,39.16802143009374
17500.14,50.35725796901659,39.673321673703306
17750.142,50.155815278559295,40.24142358456789
18000.144,49.86082938396071,39.21655434899106
18250.146,49.96926123223712,38.39869686478879
18500.148,50.485017957658016,39.12864642857933
18750.15,50.82431961758951,40.19243695409604
19000.152000000002,51.165467950483745,40.31236145840643
19250.154,50.99943057467087,39.91086808073823
19500.156,50.689527815612784,39.92511393101024
19750.158,50.65448397259982,41.47220137935471
20000.16,52.779603905088365,41.227197044194924
20250.162,52.25043099721025,39.90986732971774
20500.164,51.44916212996455,39.963001441763026
20750.166,50.65836212846069,38.04946258981394
21000.168,51.44651152782372,39.914397713705775
21250.170000000002,52.70125182816382,41.567811885493505
21500.172,51.78543038420067,40.48434644948869
21750.174,51.77616020432598,39.777495858340494
22000.176,51.42620259443088,40.51318994924288
22250.178,51.45342131967783,39.78027309817808
22500.18,51.197560635038364,38.76884917116537
22750.182,51.20791694151298,39.47745335532298
23000.184,52.27452073008736,39.353205136049695
23250.186,50.925631766094675,37.625868142889345
23500.188000000002,51.65490033696273,39.001317218405106
23750.19,52.217911708572565,40.89270315963542
24000.192,53.31939864354436,40.67897180147903
24250.194,52.60273335292606,41.36002482698977
24500.196,51.53151036890229,40.46984092117809
24750.198,50.18242335210412,39.88705318620361
