Time,Height_auto,Height_man
0.0,46.67855796593892,46.6455449940639
60.0,47.155079983376694,47.1224504242801
120.0,47.92058651235691,47.9087939818028
180.0,47.68716937956804,47.661733016368395
240.0,47.781003501729444,47.76793040909905
300.0,47.37093677272199,47.30580654394537
360.0,47.69974524916028,47.60512548160728
420.0,47.70723554265424,47.6340070444746
480.0,47.0836466221839,47.01877476810604
540.0,47.345699422316635,47.17866885374245
600.0,46.69760848070964,46.66395951895019
660.0,46.88263583032801,46.72581363113787
720.0,46.369726649821835,46.27672889854184
780.0,46.78240162563634,46.677665797272304
840.0,47.24917307128918,47.14099913202056
900.0,46.82753357942599,46.808879171171256
960.0,47.06182941158356,46.992927305311866
1020.0,47.247704336274516,47.23096308654645
1080.0,47.73862205156084,47.706599690001326
1140.0,47.757586488030846,47.69970019039218
1200.0,47.50577595172063,47.39406738567496
1260.0,47.37037530895425,47.226898337727974
1320.0,48.20383995561552,48.01481270344367
1380.0,47.93105438919049,47.53065443281885
1440.0,47.51815561768806,47.353044662560585
1500.0,47.4992824308858,47.290097996170196
1560.0,47.64716081946239,47.17891222658864
1620.0,47.76924636377316,47.47091449793462
1680.0,47.9812905699018,47.664015508476
1740.0,47.970241502461484,47.80681347328314
1800.0,48.181330849352975,48.022847934653015
1860.0,48.58781170625081,48.46539628719251
1920.0,48.35850458623257,47.97877080770199
1980.0,48.16002557429023,47.68830510130289
2040.0,48.269425114694016,47.851178551157304
2100.0,48.91868628959983,48.70505021764391
2160.0,48.974358343088255,48.87989055154421
2220.0,49.09819651971116,49.019657749514295
2280.0,49.017095649677785,48.983500336093954
2340.0,49.3722090609472,49.182044528048294
2400.0,48.99969636100508,48.96599449787526
2460.0,48.96734175736928,48.770436835262004
2520.0,48.855351236582194,48.75368256623513
2580.0,49.440880054242285,49.38026136315462
2640.0,49.48025118475588,49.45142120833818
2700.0,49.54215072559096,49.43146415275244
2760.0,48.821149850634605,48.767418216184126
2820.0,48.83857090185803,48.79971388839418
2880.0,48.74479228581545,48.732050283284664
2940.0,48.95492704868327,48.77986254940126
3000.0,48.60530138141995,48.20285993843002
3060.0,48.210785868859475,48.01814670393547
3120.0,48.96986015110288,48.41244596192348
3180.0,48.77901062841146,48.564091460794586
3240.0,48.96752398576938,48.675124240476435
3300.0,48.873358428890064,48.600589279129935
3360.0,49.25125672742834,48.943587371638245
3420.0,48.36384700488433,48.1251237044539
3480.0,48.662827380267075,48.383505067920986
3540.0,48.62313055771582,48.31686320484893
3600.0,48.69300243240982,48.227921700030436
