Time,Height_auto,Height_man
0.0,44.21273150625383,44.19503243864786
250.002,44.84170702727567,44.84127874339557
500.004,45.012600130123516,45.00638644915782
750.006,44.74510025351344,44.72051955575339
1000.008,44.24048541976032,44.19397874395855
1250.01,44.09902613864259,43.933220325527046
1500.012,43.72845726264724,43.59050153475017
1750.0140000000001,44.05106688770221,43.96597969936706
2000.016,43.55873733424754,43.167398483886984
2250.018,43.559692353273654,43.303890929050496
2500.02,43.39918640786801,43.01570282082833
2750.022,45.079569897484994,44.91894239517332
3000.024,44.73531911946131,44.590438088605204
3250.0260000000003,45.10898428031982,44.980455553340946
3500.0280000000002,45.24385112748781,45.17317188142705
3750.03,45.52643967947601,45.16684641631548
4000.032,45.77483227537885,45.65622308997003
4250.034,45.76796754420461,45.574108954466816
4500.036,45.6236726842686,45.346105099684486
4750.0380000000005,45.57693703900981,45.46385172131557
5000.04,45.80572219827302,45.75916613355879
5250.042,45.78418164984644,45.63468112549807
5500.044,45.944685420467884,45.614263894002505
5750.046,45.61814664890608,45.19103717887526
6000.048,45.31399144470981,44.54995373414924
6250.05,46.069769650783535,45.22721532291263
6500.052000000001,47.099220223896445,46.664023623225674
6750.054,46.84862323083952,46.3506063361499
7000.0560000000005,46.34684931344728,45.84644566016481
7250.058,45.82695509430466,45.65231677870248
7500.06,45.98274317598737,45.882979136541046
7750.062,45.882857328277936,45.64638519133848
8000.064,45.111883589031116,45.04645435438458
8250.066,45.50173619756139,45.3510434753403
8500.068,45.54789335767832,45.10307530541981
8750.07,46.123881205075605,45.450186554011694
9000.072,45.614386744135686,44.864603570461746
9250.074,45.168244652841324,44.061222236033714
9500.076000000001,44.77938892965793,43.9725779756553
9750.078,46.07338510781343,45.12035934016968
10000.08,47.17653539560361,45.557140266793645
10250.082,46.85706602405532,45.047280410713995
10500.084,46.32460229409347,44.72356723516364
10750.086,47.0084325148151,45.15325427213092
11000.088,46.33767411417323,44.29813336430974
11250.09,46.852921879537085,44.78655715693161
11500.092,46.023823948774165,44.06754607455309
11750.094000000001,45.81571436943853,42.577291436518166
12000.096,45.66538083224988,41.95835272475363
12250.098,46.33220892289319,43.38194650303634
12500.1,46.9135492568596,44.99026568865965
12750.102,46.70403987477909,45.08449047149482
13000.104000000001,46.70256992324014,45.81958665093057
13250.106,46.77660867456613,46.2422259459198
13500.108,46.98847007303112,46.31721319667248
13750.11,46.37083408164329,45.46996056913741
14000.112000000001,46.86868530138725,45.972422773975
14250.114,46.50048092409236,45.42308805951325
14500.116,46.019611105274514,44.615849244495706
14750.118,46.10907438088442,44.78707090823595
15000.12,46.73976955961667,45.67285544640302
15250.122000000001,46.455078600098645,45.00108992377581
15500.124,47.176268573757305,44.775478702707346
15750.126,46.84794212802426,44.69482316917035
16000.128,47.82145207157217,45.32696912889148
16250.130000000001,46.987174656768424,44.32138341560392
16500.132,46.438064207210104,43.97940441289669
16750.134000000002,46.68657042662558,44.96750937785533
17000.136,46.816886899713296,44.68553078129959
17250.138,46.677325036684024,43.91354010754988
17500.14,46.311143383546344,43.021118772324144
