Time,Height_auto,Height_man
0.0,48.47359987945239,48.407378972635364
120.0,47.62201845703785,47.504489379471316
240.0,47.70241013262898,47.589669188427095
360.0,47.96862260693198,47.915357242565776
480.0,47.40208874115134,47.401170384399386
600.0,47.73145347845647,47.71783394360224
720.0,47.32493622771238,47.324085272894344
840.0,47.449650636117845,47.40557573681261
960.0,47.845055039925626,47.71522647276538
1080.0,48.23876865437298,48.13306762409828
1200.0,48.81900942034191,48.35544520291826
1320.0,48.21932574997414,47.97608807406051
1440.0,47.34357655986683,47.103639392068644
1560.0,47.283502164299094,47.151767781554526
1680.0,48.245468288125984,48.16018009192819
1800.0,48.21213793538809,48.113945529397604
1920.0,48.74596468102373,48.600308439393885
2040.0,48.703537976133894,48.103762424067334
2160.0,48.30506024689041,47.59182369755502
2280.0,49.077499359562864,48.302331809358584
2400.0,49.088001933172606,46.69810920738034
2520.0,48.57529912284523,46.407626888135454
2640.0,48.33667298680489,46.79616837919539
2760.0,48.2763574577596,46.215805752122705
2880.0,48.35358841253399,45.6827400943577
3000.0,48.55651877709054,45.9481078300926
3120.0,49.03734203624506,47.410933680363
3240.0,48.728962607675804,47.36038279779837
3360.0,48.79800435443294,47.705535625108396
3480.0,49.22224454170592,47.68607754582315
3600.0,49.14669409271892,47.235590131156926
3720.0,49.75243982198236,48.35954639002033
3840.0,49.30632942747665,47.93214752850103
3960.0,49.76582794952225,48.35205345301985
4080.0,49.4906507954163,48.201926981510816
4200.0,50.42171428109823,49.59144887605439
4320.0,48.33532915083605,46.74194846775306
4440.0,48.36501799949464,46.155524355579445
4560.0,48.340263487984856,45.9786913486458
4680.0,49.13481391388474,47.30592989928412
4800.0,49.41720364783681,48.367808147299684
4920.0,49.17684751214165,48.26657533414861
5040.0,48.396396525251234,47.19693201904069
5160.0,48.11046203904738,47.12276288797259
5280.0,47.451261424786146,46.511235359290716
5400.0,47.55775132956713,46.46168244104417
5520.0,47.910642449285646,47.08277642866234
5640.0,47.52449835167216,47.0505410666154
5760.0,47.36975419867114,46.62752276293074
5880.0,47.27497017039637,46.21893843083006
6000.0,48.06858546974573,47.10515961464774
6120.0,47.81611716335627,46.912396590088726
6240.0,48.07157941296749,47.12307015288293
6360.0,47.49904047323683,46.52273231845374
6480.0,47.70178644645048,47.07733162067109
6600.0,46.607765131348735,46.29778297937856
6720.0,46.97767732886102,45.924721813238065
6840.0,47.753341933960186,46.15122204691001
6960.0,47.53907952527144,45.94923827845976
7080.0,47.3604771346101,45.14798026701562
7200.0,47.42687583049825,45.50749303270366
7320.0,47.169310200514275,44.7080635518905
7440.0,47.875804775429806,45.071519026641155
7560.0,47.453317597511614,44.988481593576005
7680.0,46.768574855870746,44.37356671604307
7800.0,46.95224701410924,43.744342637831885
7920.0,47.046048104570936,43.91360817205593
8040.0,46.710699898631866,43.023840234456934
8160.0,47.03744362300399,43.62044452585348
8280.0,45.755169704043546,42.482896208769645
8400.0,45.53420762980424,42.137465908461955
8520.0,45.47002265477649,42.01948649871021
8640.0,45.75380309525192,42.946105634112676
8760.0,46.512047448337775,42.86346969658225
8880.0,47.10170251906578,44.35369049105586
9000.0,46.34720736015005,43.42939228060727
9120.0,46.07676010028554,43.57702332126698
9240.0,46.355366874277124,43.97854468284883
9360.0,45.87118861019988,43.72555798516776
9480.0,45.60054805726644,43.4095416489518
9600.0,46.038646014426575,44.29572139064176
9720.0,46.510004443504045,44.578701289987315
9840.0,46.969292550785894,44.32171395867376
9960.0,46.88348006101306,44.43308318901707
10080.0,47.27768533282534,44.656050155274784
10200.0,47.200163579609104,45.085138860257466
10320.0,46.9085321114688,44.13803044325077
10440.0,47.47556421925889,45.63644830650355
10560.0,47.30640482663523,45.714759558385076
10680.0,47.54757962034711,45.18409762444978
10800.0,47.50539217676059,45.770574082374935
10920.0,46.559779511445534,44.49037319881062
11040.0,47.032291464776236,45.86436342990065
11160.0,46.343956592399444,45.51547548388755
11280.0,46.021878396038126,44.05761325401842
11400.0,45.884907974685355,44.02153648950142
11520.0,45.78543552829209,44.29450552528628
11640.0,45.80912757250371,43.82806815269819
11760.0,45.33142636838007,44.466630005098565
11880.0,45.564280638584506,44.36397880576018
12000.0,46.04004538868828,44.681422519638126
12120.0,46.519728912817456,44.83319428240036
12240.0,46.584647669184605,44.68995535408072
12360.0,47.405724276037986,45.35068138339201
12480.0,47.11535353293545,45.177650864377455
12600.0,46.758716360548526,44.08303977318876
12720.0,45.909663917181085,42.832029691990975
12840.0,46.7041898674679,44.07413679436645
12960.0,47.10735474816236,44.5562170387672
13080.0,46.74392563728962,44.70825651137183
13200.0,47.31321664524052,45.52908102298512
13320.0,46.183315656664455,44.81204595492688
13440.0,46.397294887924275,44.661761316775866
13560.0,46.672180644899825,44.9645985578139
13680.0,46.22552340811997,44.856849316637735
13800.0,46.31297842176683,45.36132406383606
13920.0,46.74640271709099,45.768773484679805
14040.0,46.65018010686859,45.250177668900726
14160.0,47.23760160377798,45.867683574032576
14280.0,47.80051398426142,46.11524207360433
14400.0,47.26628554490297,45.40695208644487
14520.0,47.016574068449124,45.03382088965849
14640.0,46.36706421973132,44.35850103148359
14760.0,46.82706565502323,44.927039595483826
14880.0,46.302728873876646,44.45342929606348
15000.0,46.466961462073705,45.119144747720966
15120.0,46.79679851545208,45.83779686885431
15240.0,47.564323423450254,46.92226655775621
15360.0,47.25079667071978,46.43381546540734
15480.0,47.514600941884815,47.10194960846445
15600.0,46.33283844555837,45.87170271407744
15720.0,46.09243544184047,45.724379492992625
15840.0,45.9647427273032,45.41633162718635
15960.0,45.583368023038,45.04987764145593
16080.0,45.48421998556002,45.020362085033014
16200.0,45.991236638755026,44.98978524290233
16320.0,45.495808395102344,45.03921998284646
16440.0,45.705334253124214,45.140502467614866
16560.0,46.502013812917276,45.851230057731996
16680.0,46.614295350656114,46.20115306780313
16800.0,47.15888519110823,46.28542044913353
16920.0,47.41747662568512,46.73255960222196
17040.0,46.75029806819108,45.81503180256482
17160.0,47.8306433427141,46.49516510013696
17280.0,47.99904480580094,46.060250883460924
17400.0,47.89032203699835,46.160830622730245
17520.0,48.24245762061315,46.21595688881291
17640.0,48.75617252065795,47.50482527394229
17760.0,48.39423690048405,47.05945842376401
17880.0,49.094642914860565,47.57865780397905
18000.0,49.544281705993484,47.513805102445275
18120.0,48.777255675053546,47.438605740397094
18240.0,49.05384822844413,47.70320380702676
18360.0,49.2426759811555,47.42764956367355
18480.0,48.66913654124296,47.40473217169128
18600.0,49.28691031482029,47.95378287664153
18720.0,49.15814262564928,48.30186894771449
18840.0,48.679535817953834,47.795869009524836
18960.0,48.44415457914494,47.75301213221836
19080.0,49.12666614602829,48.093431970813455
19200.0,48.59988908967312,46.87373845512276
19320.0,48.557572205453255,46.52594116995748
19440.0,49.44674722537375,47.69269075899473
19560.0,49.264705600855706,47.27480969374295
19680.0,48.32325388443597,46.80899258183395
19800.0,48.162441043135296,47.06177069304632
19920.0,49.1495918230408,48.0847257368757
20040.0,49.638496760193554,48.65728618060074
20160.0,48.82617286165264,47.74934205884463
20280.0,48.859492910254964,47.88034567934328
20400.0,50.15067555929443,49.53243719054083
20520.0,49.02018644247734,48.23283301123425
20640.0,48.277063069887895,47.43587762734883
20760.0,47.76435941949361,46.740934426483356
20880.0,48.93915192863506,48.172959860774625
21000.0,48.092477096720586,47.52478437635962
21120.0,48.200848915266455,47.74960469748844
21240.0,47.22387399931635,46.665639750689394
21360.0,47.109645294032994,46.11977813407148
21480.0,46.74681548183242,46.13299278257822
21600.0,47.22815377045544,46.856447239750935
21720.0,47.51597008583855,47.250166086684274
21840.0,48.19635292448936,47.46238676163455
21960.0,48.33095356243571,47.82348006720049
22080.0,48.423442980875606,47.882749210857455
22200.0,49.58707258588801,48.909465087583186
22320.0,48.526066584615954,47.98583811992477
22440.0,49.08714867504772,48.60367841229049
22560.0,49.11945484949973,48.550892702904264
22680.0,48.74457726734158,48.105373877354424
22800.0,48.76130091784683,48.22476658730578
22920.0,48.633750261123346,48.21479820417314
23040.0,48.71732444913162,47.9883278806724
23160.0,49.50506729992423,48.80394742588465
23280.0,49.83618004253125,49.266421447091474
23400.0,50.289301434400635,49.743579610284485
23520.0,51.10919709855735,49.702484927613526
23640.0,50.12368439969916,48.864575821953345
23760.0,50.30671758420368,48.95427394797728
23880.0,50.751981408624275,49.75937131123756
24000.0,49.75794195971408,48.192785661843814
24120.0,49.6147257217626,47.65865762924828
24240.0,50.349087634194404,48.66155649937823
24360.0,51.134675271039356,49.24199038793097
24480.0,49.64274489724024,48.22822131612107
24600.0,50.17180738685424,48.544334818689364
24720.0,50.38973692122228,48.20735039523043
24840.0,50.39597858530731,48.15983329751705
24960.0,50.6579827016898,48.639159151446485
25080.0,50.42574335918107,47.59238706889015
25200.0,50.43730479949379,47.56816459431524
25320.0,50.0043517970162,48.24966537024001
25440.0,49.86194645113713,47.42580475680926
25560.0,50.07410096767017,48.0700398314878
25680.0,49.61905593465748,48.07969075061656
25800.0,49.1030472809659,47.679528750637864
25920.0,49.23799940236027,48.31903756029733
26040.0,49.20443916015598,48.123912105152684
26160.0,48.80099463510178,47.64935733682139
26280.0,48.65332790435276,48.114666297431086
26400.0,48.099669001577844,46.743040740593585
26520.0,48.41424876538068,47.29252754079072
26640.0,47.76681769081252,46.654438600584804
26760.0,47.41332996256803,46.023880638958396
26880.0,47.25298609363339,46.37453565936595
