# Frame, Distance
0,15.458458
1,7.256020
2,7.001463
3,4.187537
4,2.768318
5,8.761979
6,8.139970
7,11.122631
8,17.371217
9,12.536176
10,5.006292
11,10.783306
12,7.921333
13,9.568479
14,14.734028
15,11.222754
16,13.714007
17,10.208296
18,11.712134
19,11.407655
20,12.230141
21,11.391211
22,14.946204
23,15.242923
24,13.429472
25,19.097831
26,10.732910
27,16.950077
28,8.725200
29,14.728566
30,13.729345
31,15.164655
32,16.101739
33,14.685979
34,11.809148
35,17.242120
36,15.690923
37,16.181655
38,14.601746
39,13.192671
40,14.342197
41,16.927880
42,14.235254
43,16.119155
44,16.595634
45,10.156102
46,10.014971
47,10.415207
48,15.315197
49,11.638106
50,12.247232
51,13.411296
52,12.164099
53,13.747757
54,12.938688
55,12.036486
56,6.288480
57,10.632320
58,11.219601
59,11.393347
60,16.073085
61,11.177854
62,12.351782
63,11.464707
64,14.168486
65,14.240768
66,12.480764
67,11.340260
68,11.646076
69,7.343467
70,13.137014
71,13.206424
72,11.937519
73,8.227841
74,16.098486
75,12.566389
76,15.160683
77,14.157451
78,17.040169
79,14.272825
80,14.321149
81,11.092568
82,12.831479
83,14.610708
84,12.093937
85,14.508077
86,10.656245
87,12.900716
88,17.232239
89,13.511818
90,11.374750
91,13.816748
92,14.288444
93,11.864176
94,11.197388
95,15.458127
96,14.468146
97,14.132535
98,14.298514
99,15.070732
100,11.012753
101,12.777298
102,16.357282
103,17.581606
104,16.714834
105,14.895479
106,11.971444
107,17.867838
108,21.469028
109,18.929221
110,14.770320
111,14.078832
112,14.794965
113,14.887282
114,16.816775
115,17.389676
116,15.118021
117,16.589225
118,13.508965
119,13.158465
120,13.526021
121,13.754579
122,13.585762
123,13.409901
124,14.716908
125,16.815958
126,19.182141
127,18.864592
128,18.754725
129,14.110401
130,16.417035
131,14.140514
132,14.471401
133,13.140542
134,13.851718
135,15.413641
136,15.009500
137,14.890732
138,15.016261
139,16.352331
140,14.719775
141,18.358979
142,17.707387
143,17.389310
144,15.052887
145,16.131415
146,17.339042
147,18.676592
148,17.995553
149,13.505035
150,12.797213
151,16.347042
152,15.836459
153,12.952188
154,12.596560
155,17.453113
156,15.875181
157,14.843865
158,11.709469
159,11.071028
160,11.776323
161,16.443788
162,14.801609
163,14.041278
164,14.053407
165,13.432552
166,20.830548
167,17.664690
168,19.550535
169,19.098617
170,18.134775
171,17.969043
172,17.753746
173,11.901179
174,14.216929
175,12.839813
176,9.077906
177,12.453426
178,14.831146
179,10.758113
180,15.987592
181,16.427387
182,19.266937
183,18.962042
184,18.317211
185,18.731352
186,20.653464
187,20.709641
188,19.348366
189,18.432880
190,16.381296
191,13.502458
192,16.716134
193,17.300901
194,20.393345
195,24.440345
196,21.492134
197,19.326850
198,19.455000
199,21.402718
200,18.181782
