#Simulation Analysis Results CSV File 2019-05-27T21:51:20.668680
#Generated on structure: "frame000000"
TimeStep,Distance_FMN_C8M-FAD_C8M,Rad_Gyration_CPR-glob
720000.0,4.0282440185546875,25.94527112480001
720120.0,3.4784722328186035,25.87787713810866
720240.0,3.981091260910034,25.96190214156572
720360.0,3.773517370223999,25.85968434709788
720480.0,3.5057339668273926,25.879248619258227
720600.0,4.156364440917969,25.892749677303467
720720.0,4.306629657745361,26.016178550177823
720840.0,3.7435760498046875,26.009828676534674
720960.0,3.8305368423461914,25.881713385030057
721080.0,3.7923195362091064,25.92591265677774
721200.0,3.600574254989624,25.97814866709496
721320.0,3.2880125045776367,25.855501987277425
721440.0,3.7643353939056396,25.801309663980987
721560.0,4.00523042678833,25.99686537571396
721680.0,3.7505054473876953,25.918428452978855
721800.0,3.9451019763946533,25.98637375568731
721920.0,4.658300399780273,26.0288283732225
722040.0,4.297760963439941,25.901809672800383
722160.0,4.449936866760254,25.903579415134868
722280.0,4.58061408996582,25.93607897240521
722400.0,4.436487674713135,25.960697918090887
722520.0,4.449012756347656,26.02788220038569
722640.0,3.7040929794311523,25.952440091844743
722760.0,4.565453052520752,25.944942879293183
722880.0,4.269845962524414,25.985653264519335
723000.0,5.256214618682861,25.977306475651364
723120.0,4.20599889755249,26.011503591096357
723240.0,4.739413261413574,25.99963121470278
723360.0,4.732385158538818,26.06064347797675
723480.0,4.015986442565918,26.02814086582338
723600.0,3.630882501602173,26.00064334036458
723720.0,3.84718656539917,25.912083126672844
723840.0,3.997941017150879,25.901229581733844
723960.0,4.235113620758057,26.004745438605088
724080.0,4.138004779815674,25.943004554394335
724200.0,3.8464272022247314,25.98437899057543
724320.0,4.034784317016602,25.993628195269256
724440.0,4.377878665924072,25.91066521793158
724560.0,4.037101745605469,25.874467923379484
724680.0,4.4194841384887695,25.998500561933263
724800.0,4.200717926025391,25.97328420557472
724920.0,3.885406970977783,25.883523386377597
725040.0,3.6767756938934326,26.010942543544463
725160.0,4.198328495025635,25.985538606013673
725280.0,4.4596357345581055,25.96694819392178
725400.0,3.9009287357330322,26.02076073526811
725520.0,3.926654100418091,25.866146394380685
725640.0,3.847450017929077,25.966241468556117
725760.0,4.183599948883057,25.973000099660492
725880.0,3.776992082595825,25.966578348302626
726000.0,3.9826416969299316,25.882881096011186
726120.0,4.074009895324707,25.948265161144562
726240.0,3.683176040649414,25.952652377113335
726360.0,4.010621070861816,26.00471404214713
726480.0,3.878896474838257,25.991268230159463
726600.0,4.201634883880615,25.97013006011409
726720.0,3.976393938064575,25.900358057850163
726840.0,3.945359230041504,25.951979018002334
726960.0,3.9665236473083496,26.000507772417347
727080.0,4.400609016418457,25.964958119861663
727200.0,4.172003269195557,25.984024516622036
727320.0,3.9489338397979736,26.011841998824135
727440.0,3.8216323852539062,25.900096724512792
727560.0,3.9954357147216797,25.97135105876842
727680.0,4.493431568145752,25.93910278174877
727800.0,3.880592107772827,26.11703674148862
727920.0,3.989812135696411,25.96896184632224
728040.0,3.7070324420928955,25.979059307327667
728160.0,4.125861644744873,26.040881219268318
728280.0,4.176850318908691,25.923047773225324
728400.0,4.049942493438721,25.86638171213642
728520.0,4.045224189758301,25.93753908610249
728640.0,4.0846476554870605,25.913118411173432
728760.0,3.9988698959350586,26.013148116625082
728880.0,4.041026592254639,25.890975068360177
729000.0,3.6338729858398438,25.917729922622502
729120.0,3.669400930404663,25.820233518263603
729240.0,4.087618350982666,25.893513312040366
729360.0,3.6726748943328857,25.861510457743417
729480.0,4.018607139587402,26.028379741229042
729600.0,3.6876163482666016,25.973170454427095
729720.0,3.897021770477295,25.93404159164741
729840.0,4.033806324005127,25.911070384214483
729960.0,3.922722578048706,25.91721243239665
730080.0,4.272029876708984,25.845740006069363
730200.0,3.6782546043395996,26.03901635317257
730320.0,3.9988765716552734,25.998467407964174
730440.0,4.097496032714844,25.91334167594758
730560.0,4.15671968460083,25.861141860497312
730680.0,3.969882011413574,25.922327016586287
730800.0,4.0593414306640625,26.03509705290367
730920.0,3.585937738418579,25.815794382978122
731040.0,3.926542282104492,26.040960961844974
731160.0,3.4102680683135986,25.951582065598615
731280.0,4.240902423858643,26.00442661763653
731400.0,4.309828281402588,25.937172125002615
731520.0,4.15899658203125,26.02827441123887
731640.0,4.023884296417236,25.987482374988947
731760.0,3.8000214099884033,26.02826911741975
731880.0,4.2674174308776855,26.08172452948122
732000.0,4.011314392089844,26.00845466759705
732120.0,4.13447904586792,25.93872524219363
732240.0,4.00504732131958,25.994710386057534
732360.0,3.8131322860717773,25.992778522291417
732480.0,3.584951162338257,25.95172524050999
732600.0,3.93933367729187,25.93358801080863
732720.0,3.807119846343994,25.971195207422614
732840.0,4.197568416595459,25.960094315756656
732960.0,3.958026885986328,25.946137877593117
733080.0,4.0598931312561035,25.962406516030352
733200.0,4.128384113311768,25.826533359563992
733320.0,4.073819637298584,25.83271679926248
733440.0,4.119683265686035,25.973317182324344
733560.0,4.658592700958252,25.945707563807396
733680.0,4.105848789215088,25.984310309395987
733800.0,4.094009876251221,25.951743473244722
733920.0,4.198657035827637,25.906870904385396
734040.0,4.020002841949463,25.968159663539975
734160.0,4.263421535491943,25.906178400058607
734280.0,4.538365364074707,25.927653893501454
734400.0,4.257567405700684,25.92676882253222
734520.0,3.6549887657165527,25.886437912612937
734640.0,3.631432294845581,25.876487082604342
734760.0,4.275317668914795,25.791489110358754
734880.0,3.8097057342529297,25.873157030020383
735000.0,4.002738952636719,25.788396464481565
735120.0,4.3844194412231445,25.83484704966644
735240.0,3.832139015197754,25.853380125654283
735360.0,4.30718469619751,25.85670474610775
735480.0,4.025223731994629,25.84580435817701
735600.0,3.590433359146118,25.867850427105765
735720.0,4.011499404907227,25.93484418532913
735840.0,4.082459926605225,25.800920008504445
735960.0,4.4093427658081055,25.898205418867196
736080.0,4.8983683586120605,25.899700016114835
736200.0,3.73701548576355,25.83820994909868
736320.0,3.7657291889190674,25.977598823201554
736440.0,4.427672863006592,25.95010235231327
736560.0,4.729635715484619,25.939825880495157
736680.0,4.259343147277832,25.874697976261224
736800.0,4.71047306060791,25.865613695669182
736920.0,3.881141185760498,26.049341997747646
737040.0,4.2997918128967285,25.938454124375472
737160.0,4.517240524291992,25.984621099648013
737280.0,3.917971611022949,26.00073947431546
737400.0,4.634893417358398,25.921716928503745
737520.0,4.219154357910156,26.006334145344855
737640.0,4.343287944793701,25.954384003344884
737760.0,3.749323606491089,25.96466026056039
737880.0,4.203066825866699,26.063968740604896
738000.0,4.010085582733154,25.925129044783787
738120.0,3.7500784397125244,25.91603758419988
738240.0,3.861006736755371,25.997921957309476
738360.0,4.092250823974609,25.953326659000385
738480.0,3.979464054107666,25.93942510504864
738600.0,4.378782749176025,25.865301434629988
738720.0,3.9069314002990723,25.84123459185339
738840.0,3.676281452178955,25.954882820143318
738960.0,3.852416753768921,26.002448093832513
739080.0,3.5823512077331543,25.959282123890006
739200.0,4.085422992706299,25.947363742157634
739320.0,3.683671236038208,26.114352822028277
739440.0,3.5684239864349365,25.937724777080724
739560.0,3.6701159477233887,25.985704872930143
739680.0,3.5091052055358887,25.916322149819564
739800.0,3.93518328666687,25.85189730102574
739920.0,4.068687438964844,25.929997680453656
740040.0,4.0625481605529785,25.966438736758903
740160.0,3.985037088394165,25.994578178730382
740280.0,3.501185894012451,25.9320689711301
740400.0,4.378282070159912,25.95941893440849
740520.0,3.5837297439575195,25.96124950759967
740640.0,4.000680446624756,25.926895654607762
740760.0,3.730922222137451,25.890043277780933
740880.0,4.199663162231445,26.02722393658289
741000.0,3.745939016342163,25.907831563960784
741120.0,3.9377329349517822,25.949520078274613
741240.0,3.8981456756591797,25.980510974009842
741360.0,3.376251459121704,25.909354077987526
741480.0,3.3937904834747314,25.91130132742201
741600.0,3.7365057468414307,25.916723569254557
741720.0,4.054299831390381,25.963208339390068
741840.0,3.9347898960113525,25.94758422034185
741960.0,3.7999043464660645,25.969102768877683
742080.0,3.527036428451538,26.038807045368273
742200.0,4.113619804382324,25.876925549687325
742320.0,3.6019718647003174,25.91287164088071
742440.0,3.618633270263672,25.958062727832917
742560.0,3.5306174755096436,26.03070873247983
742680.0,4.3888678550720215,25.945660878810237
742800.0,3.6751348972320557,25.941352241408236
742920.0,4.377963542938232,25.972042663880195
743040.0,4.233203411102295,25.908923491089208
743160.0,4.059336185455322,25.935623531959983
743280.0,3.6165473461151123,25.986916772840267
743400.0,3.8024909496307373,25.89851128308263
743520.0,3.7815487384796143,25.936464401985955
743640.0,4.427799701690674,25.992048801492114
743760.0,4.294699192047119,25.87646581330929
743880.0,4.425860404968262,25.904173815816296
744000.0,4.0717315673828125,25.88137253609485
744120.0,4.0326995849609375,25.935015974421358
744240.0,3.9261505603790283,25.931449669348613
744360.0,3.8022196292877197,26.04840802241608
