#Simulation Analysis Results CSV File 2019-05-27T23:05:32.117371
#Generated on structure: "frame000000"
TimeStep,Distance_FMN_C8M-FAD_C8M,Rad_Gyration_CPR-glob
1200120.0,3.5791382789611816,25.867521567142767
1200240.0,4.423152446746826,25.794429074643595
1200360.0,4.152554988861084,25.87913867206803
1200480.0,4.273966312408447,25.845833342237096
1200600.0,4.4138994216918945,25.80315234947443
1200720.0,4.42644739151001,25.74703299969915
1200840.0,4.770998954772949,25.835691327154844
1200960.0,4.120640277862549,25.714402134966825
1201080.0,4.36410665512085,25.70152071390847
1201200.0,4.407195091247559,25.837662866562443
1201320.0,4.623095512390137,25.782984839816535
1201440.0,4.490716934204102,25.825752549720555
1201560.0,3.833852767944336,25.749376294212105
1201680.0,4.623595237731934,25.839505159644556
1201800.0,4.341871738433838,25.72884231411742
1201920.0,4.453979969024658,25.851115782993254
1202040.0,5.332700729370117,25.78278433125545
1202160.0,4.390475749969482,25.74545039029743
1202280.0,4.181337356567383,25.784536830394515
1202400.0,3.81258487701416,25.654531352146552
1202520.0,5.044793128967285,25.809364239179242
1202640.0,4.471279621124268,25.638916907501653
1202760.0,4.16845703125,25.763714001548664
1202880.0,4.852732181549072,25.71018721506706
1203000.0,4.662295341491699,25.62856967683873
1203120.0,3.940186023712158,25.675292149852222
1203240.0,4.52680778503418,25.625710146727215
1203360.0,3.559539556503296,25.6931784218757
1203480.0,4.498472213745117,25.793095756589285
1203600.0,4.310147762298584,25.77295877304029
1203720.0,3.562434673309326,25.758750347849496
1203840.0,4.1523613929748535,25.706424490627615
1203960.0,4.013736724853516,25.690069909042574
1204080.0,4.022159576416016,25.656639571262286
1204200.0,4.323361873626709,25.798831810581433
1204320.0,3.7413830757141113,25.664596062675074
1204440.0,4.393423080444336,25.783465607452396
1204560.0,4.337331771850586,25.696916012514624
1204680.0,4.217106819152832,25.754940708921463
1204800.0,4.2584333419799805,25.728291218662537
1204920.0,4.500927925109863,25.656593325270023
1205040.0,4.135666370391846,25.58969183508989
1205160.0,4.193828105926514,25.68887443410288
1205280.0,3.9835054874420166,25.727984791027936
1205400.0,4.744705677032471,25.654356999467627
1205520.0,4.634521007537842,25.67502711769427
1205640.0,4.485400676727295,25.709037748102013
1205760.0,4.761193752288818,25.678050805953657
1205880.0,4.217341423034668,25.697116107323033
1206000.0,4.224257946014404,25.644491008656704
1206120.0,4.1020002365112305,25.66336507636815
1206240.0,4.048155307769775,25.67215686711722
1206360.0,4.428798675537109,25.655370935205852
1206480.0,3.7576417922973633,25.72796871899757
1206600.0,4.5583624839782715,25.768790718088983
1206720.0,5.156813144683838,25.700402643289564
1206840.0,4.212109088897705,25.729073642353338
1206960.0,4.481132507324219,25.710750037825402
1207080.0,4.299019813537598,25.664184849726514
1207200.0,4.661355018615723,25.646390049945634
1207320.0,5.276431083679199,25.77875008480884
1207440.0,4.484097480773926,25.747588027886774
1207560.0,4.189179420471191,25.74992842144744
1207680.0,4.306187629699707,25.708362296051824
1207800.0,5.0127129554748535,25.769783622158958
1207920.0,4.232422828674316,25.70011775707564
1208040.0,5.2333197593688965,25.730278479910893
1208160.0,4.2221784591674805,25.73681628534591
1208280.0,4.681755542755127,25.776753928243593
1208400.0,4.956961154937744,25.750579263040937
1208520.0,4.294698238372803,25.75303734763709
1208640.0,4.662517070770264,25.901474147847704
1208760.0,4.901916027069092,25.74165660329888
1208880.0,4.235019207000732,25.773136082443003
1209000.0,4.569945812225342,25.80603128140113
1209120.0,4.339215278625488,25.74442309774206
1209240.0,4.609568119049072,25.807051633056716
1209360.0,5.180413722991943,25.79182774989276
1209480.0,4.966541767120361,25.891669428948457
1209600.0,4.293507099151611,25.775939371756987
1209720.0,3.9516921043395996,25.807919406302176
1209840.0,4.185809135437012,25.77533421605708
1209960.0,4.411499500274658,25.88413843692082
1210080.0,3.936950922012329,25.65799685771456
1210200.0,4.708818435668945,25.63739485493196
1210320.0,4.41654634475708,25.714010262370685
1210440.0,4.074097156524658,25.722353163817797
1210560.0,3.6954026222229004,25.735084867121206
1210680.0,4.587724208831787,25.86806052673486
1210800.0,4.734293460845947,25.774697560566576
1210920.0,4.658995151519775,25.832956473815887
1211040.0,4.78118896484375,25.869275285002733
1211160.0,4.284233570098877,25.796408693299885
1211280.0,5.195693016052246,25.774636884291844
1211400.0,4.686365604400635,25.754695010357537
1211520.0,4.541396617889404,25.746988028561006
1211640.0,4.830085754394531,25.75379882233736
1211760.0,3.79026198387146,25.72800848268259
1211880.0,3.7046895027160645,25.790677434601747
1212000.0,4.786201477050781,25.787864262332917
1212120.0,4.5430192947387695,25.837488827754292
1212240.0,4.0672173500061035,25.924637543095994
1212360.0,4.637775421142578,25.759853948697096
1212480.0,4.753409385681152,25.84986677896082
1212600.0,4.007532119750977,25.826938463137818
1212720.0,5.073554992675781,25.89801150477235
1212840.0,4.067789554595947,25.77963442266154
1212960.0,4.7078537940979,25.846064130011428
1213080.0,4.181082725524902,25.79769613899207
1213200.0,4.354978561401367,25.823779672673165
1213320.0,4.492062091827393,25.834706548818264
1213440.0,4.61389684677124,25.720466642974227
1213560.0,4.162426471710205,25.797471977449828
1213680.0,4.329680442810059,25.777363905704277
1213800.0,4.050307273864746,25.667739315090195
1213920.0,4.5970354080200195,25.769404400039768
1214040.0,4.814651012420654,25.7440558821475
1214160.0,4.340377330780029,25.83219326845637
1214280.0,4.712023735046387,25.839273387830985
1214400.0,4.942749977111816,25.74739954479731
1214520.0,4.403669357299805,25.742052202541725
1214640.0,3.7120471000671387,25.72748532818848
1214760.0,4.692326545715332,25.607801134025884
1214880.0,4.786840915679932,25.64812394741513
1215000.0,5.6547980308532715,25.75998312328735
1215120.0,4.279277324676514,25.738561810130836
1215240.0,4.581408500671387,25.646673371607765
1215360.0,4.146025657653809,25.691250076410363
1215480.0,4.913760185241699,25.722064011186145
1215600.0,4.637885570526123,25.707023223978645
1215720.0,4.311622142791748,25.68427875453837
1215840.0,4.092391490936279,25.718009119973797
1215960.0,4.3737335205078125,25.624080006991587
1216080.0,4.066050052642822,25.685252413248634
1216200.0,4.285423278808594,25.74780091790973
1216320.0,5.010939121246338,25.593621748887664
1216440.0,3.845740795135498,25.694425109271567
1216560.0,4.702415943145752,25.632674791085424
1216680.0,4.844203948974609,25.728022957809053
1216800.0,3.9256505966186523,25.6953965253726
1216920.0,3.9349169731140137,25.659810091150636
1217040.0,4.293740749359131,25.693264772371844
1217160.0,4.726360321044922,25.683791774414495
1217280.0,4.196378707885742,25.628898583143393
1217400.0,3.789992094039917,25.679691862431824
1217520.0,3.84183931350708,25.658635476072398
1217640.0,4.041199207305908,25.686176086971308
1217760.0,4.326037406921387,25.72484194540138
1217880.0,4.094441890716553,25.664401647486198
1218000.0,3.8448965549468994,25.63810321389825
1218120.0,4.052623271942139,25.645690203812972
1218240.0,3.800774574279785,25.76128248225972
1218360.0,4.237236976623535,25.656542768267965
1218480.0,4.334315299987793,25.645589239325755
1218600.0,3.874505043029785,25.657176042632134
1218720.0,4.951431751251221,25.702557987253286
1218840.0,4.126850128173828,25.64622559045681
1218960.0,4.836197376251221,25.674228375236925
1219080.0,3.9338538646698,25.568700163078628
1219200.0,3.9039084911346436,25.738476851964503
1219320.0,4.340015888214111,25.72774973691767
1219440.0,4.210424900054932,25.684282344033385
1219560.0,3.6597981452941895,25.68224566004838
1219680.0,4.692527770996094,25.78815513000036
1219800.0,4.577881336212158,25.773343406577176
1219920.0,4.2632551193237305,25.726270468225334
1220040.0,4.518560409545898,25.674822410843607
1220160.0,4.46336555480957,25.67393642609079
1220280.0,3.6348791122436523,25.715393246996225
1220400.0,4.168205261230469,25.692165779061764
1220520.0,4.060644626617432,25.748188991934967
1220640.0,4.09929084777832,25.699901737979058
1220760.0,3.6541595458984375,25.78136296017629
1220880.0,4.069622039794922,25.74649229182411
1221000.0,3.95390248298645,25.776688785098266
1221120.0,3.6963837146759033,25.64812892937369
1221240.0,4.2453413009643555,25.728460813213115
1221360.0,3.7801058292388916,25.713987687409787
1221480.0,4.801661968231201,25.714484164249207
1221600.0,3.534213066101074,25.714986830495835
1221720.0,4.678181171417236,25.622437376065836
1221840.0,3.717385768890381,25.732314436023792
1221960.0,3.753821849822998,25.68077825755724
1222080.0,4.108882427215576,25.78312658474782
1222200.0,3.9874989986419678,25.79591311601949
1222320.0,3.4161744117736816,25.764645797555477
1222440.0,4.320973873138428,25.763214603554783
1222560.0,4.131117820739746,25.821570178539424
1222680.0,3.999997138977051,25.7307698713153
1222800.0,4.098394870758057,25.808843225072685
1222920.0,3.9886600971221924,25.798565698180223
1223040.0,4.083869934082031,25.724879594075784
1223160.0,3.737110137939453,25.815586228057704
1223280.0,3.906118392944336,25.741580270919115
1223400.0,4.191427230834961,25.777626738923964
1223520.0,3.9063494205474854,25.684849361521472
1223640.0,3.7911465167999268,25.734963507759126
1223760.0,4.054930686950684,25.770528462176188
1223880.0,4.134265422821045,25.62346014284383
1224000.0,4.341615676879883,25.857301246189955
1224120.0,4.542928695678711,25.75313358095321
1224240.0,4.50186824798584,25.776490185296474
1224360.0,4.264707565307617,25.776050540396657
1224480.0,4.236965656280518,25.739925408131423
1224600.0,4.754734992980957,25.753128679167606
1224720.0,3.9973294734954834,25.858074998339177
1224840.0,4.242598056793213,25.78817316288674
1224960.0,4.328521728515625,25.697904978683194
1225080.0,4.0441365242004395,25.785302312194244
1225200.0,3.4664981365203857,25.84648091720313
1225320.0,4.650554656982422,25.904177609363924
1225440.0,4.11504602432251,25.881768080702695
1225560.0,3.9582340717315674,25.87670339935533
1225680.0,4.335421562194824,25.800019811958066
1225800.0,4.318317890167236,25.87834747805541
1225920.0,3.8287415504455566,25.812043474873224
1226040.0,4.080321311950684,25.89493961043768
1226160.0,4.2983222007751465,25.860481572805096
1226280.0,4.457488536834717,25.823086518072785
1226400.0,3.92303729057312,25.9259283191003
