Distance_FMN_C8M-FAD_C8M,Rad_Gyration_CPR-glob
5.515119552612305,26.26117477133012
5.673107147216797,26.22967247545301
6.305434226989746,26.209260750297645
4.82171630859375,26.21411095396634
4.270745277404785,26.18271879100106
4.946130275726318,26.29033220896584
5.308294773101807,26.235503625991083
5.698696136474609,26.216487150647097
5.576019763946533,26.19055952690131
6.090905666351318,26.19872468829976
5.219135761260986,26.175648211697794
5.2993950843811035,26.169366448073873
6.062823295593262,26.263552711810163
6.4468207359313965,26.03427515059913
5.777782917022705,26.186551888767813
5.490091323852539,26.186677545615478
3.6106464862823486,26.338433156411494
5.142981052398682,26.320015584489678
6.364711284637451,26.345200276532967
5.692333698272705,26.322977623721737
4.223423480987549,26.295392942520017
4.896516799926758,26.338696470275163
4.702388286590576,26.311259673374003
4.4214935302734375,26.270755545822475
4.326525688171387,26.374565454827373
4.672626972198486,26.35171530163477
4.6304612159729,26.288773366235716
3.948730945587158,26.266919291377373
4.8292059898376465,26.383810451465507
4.238415718078613,26.152983368849686
6.065887928009033,26.2980794108283
4.204819202423096,26.255627864330158
3.927577495574951,26.189425673185852
4.582974433898926,26.253506505338436
4.483268737792969,26.258667701314582
6.378383159637451,26.37586042811624
5.152536869049072,26.31031600790126
4.9014458656311035,26.19899679747258
4.782603740692139,26.190399862617507
5.855650901794434,26.159065701966878
4.657604694366455,26.22815219286261
5.851165294647217,26.251482402211057
5.902376651763916,26.34499043017404
5.13009786605835,26.301189825956587
5.63019323348999,26.19364789740633
5.846476078033447,26.179205391692033
5.940699100494385,26.1970704746467
6.09145450592041,26.204593365013416
5.892693519592285,26.2316037629191
5.204586505889893,26.070429126535128
6.157731533050537,26.226582829709713
6.246811389923096,26.18611079790688
5.411647796630859,26.21660421522042
4.833761215209961,26.298728552428273
5.62347936630249,26.261460964303463
5.029109477996826,26.247831887787164
5.556483745574951,26.19051964686444
5.184328556060791,26.29630014284516
5.099695205688477,26.279704953518156
4.74343729019165,26.20173801020601
5.547805309295654,26.249542285255803
6.183342456817627,26.247627243764303
5.60953426361084,26.216695751494857
4.936038970947266,26.245739766831253
5.533276081085205,26.193779339148247
5.966398239135742,26.237734875170496
5.333817005157471,26.215356239947983
4.112940311431885,26.234945989477914
5.309200286865234,26.129530534617064
4.161682605743408,26.213867867939797
6.548537254333496,26.18265061086374
5.305147171020508,26.11825783400549
5.391907691955566,26.09392312288617
4.614642143249512,26.246015523522157
6.44336462020874,26.187050178005805
4.512899398803711,26.30643135922546
4.40762996673584,26.179721897121095
5.735162734985352,26.112359377217963
5.283375263214111,26.11639070272835
4.418168544769287,26.159394850181602
4.883400917053223,26.236212056695162
4.560928821563721,26.19635273316639
4.569769859313965,26.246486658358464
5.795429229736328,26.34734363994253
5.217228412628174,26.28378345368716
6.757346153259277,26.346461749285893
7.111762523651123,26.435719084334266
6.013643264770508,26.288059400126237
4.431265354156494,26.254596941053006
6.105235576629639,26.265304377499078
5.595589637756348,26.350336050667952
4.849397659301758,26.276587910652324
4.9722490310668945,26.358733446496412
3.8357954025268555,26.367326181851382
5.807474613189697,26.349505353707233
4.262898921966553,26.34947410648608
4.91008186340332,26.3353980597782
6.30659818649292,26.341686148028533
6.13600492477417,26.30663289582305
4.691335678100586,26.177990354505862
4.95492696762085,26.13597913642472
5.7160868644714355,26.231659809206377
5.940437316894531,26.382716720731178
5.753408908843994,26.24300887313692
4.826057434082031,26.413936459392062
5.011512279510498,26.34939602943451
5.283112525939941,26.457798945472344
6.325357437133789,26.396393885563796
4.9873127937316895,26.268220733343874
6.545095443725586,26.278575145256184
3.676144599914551,26.267441675076974
3.853754997253418,26.329650508236647
4.735128879547119,26.37791726098233
5.850492000579834,26.264489856791798
4.478781700134277,26.35601377840335
4.600630760192871,26.407789551062503
5.180728435516357,26.283785397113274
4.330256462097168,26.33146322566452
4.3772125244140625,26.3332041104376
5.549498558044434,26.416554804089735
4.872053146362305,26.219087213539293
4.363399982452393,26.277624775532885
5.759750843048096,26.263418304386363
5.961923122406006,26.35906442082518
5.407995223999023,26.215508275799174
6.012814044952393,26.32410457420315
5.493902683258057,26.33656925581807
5.771055221557617,26.246670934750366
5.926800727844238,26.279090611308646
5.416913986206055,26.25777008495645
6.410976409912109,26.266593040530946
5.5537238121032715,26.28256271438889
6.328171730041504,26.191555647482872
5.504814147949219,26.183294803684483
5.563663959503174,26.255579315486383
5.3961076736450195,26.073223291579023
4.761874198913574,26.16352587299299
6.383162021636963,26.066619852146246
5.336062908172607,26.19162299221887
6.479005813598633,26.192494341965393
5.734097480773926,26.170553515148445
5.9242262840271,26.221604217185437
6.519882678985596,26.116670136050736
6.062346458435059,26.143885530322503
5.31052303314209,26.15933853440497
5.433460235595703,26.130532693238884
5.793377876281738,26.122866879275023
6.061304569244385,26.16259440136177
4.644093036651611,26.11316104715809
5.302469730377197,26.15029832912064
5.2646942138671875,26.22077417880678
4.436676025390625,26.21322588314932
5.807124614715576,26.212314091791896
4.569956302642822,26.22979496092008
4.426995277404785,26.30213755799498
4.86176872253418,26.27152168735676
6.257857799530029,26.237256219450064
6.482151985168457,26.249436366473073
4.652852535247803,26.192314445925497
4.273059368133545,26.175816268225493
4.156107425689697,26.143000545511416
5.551535129547119,26.172453307193006
5.180704116821289,26.207745179298975
6.246648788452148,26.143371321190497
6.528676986694336,26.253679242818528
5.1111273765563965,26.19512004460552
5.225632190704346,26.303437964869474
6.060590744018555,26.316512187449707
6.233858585357666,26.222369042854297
6.60704231262207,26.22955886258668
5.320855140686035,26.328151227876607
5.794468402862549,26.265579786632365
5.586679935455322,26.229284840644244
6.4177398681640625,26.30064990714802
4.656619548797607,26.343915438166906
4.433494567871094,26.349079829092457
5.026030540466309,26.17297149995952
4.541025161743164,26.192973387280883
5.793087482452393,26.251432642790533
5.66196346282959,26.239191077361166
6.187307834625244,26.26401154151442
6.438033103942871,26.25870458160187
5.931798458099365,26.18091142643027
7.074743747711182,26.328290231619444
5.1534037590026855,26.17556949986942
4.516867160797119,26.240786829650254
5.2313432693481445,26.25587553533795
4.254657745361328,26.182329148559823
5.204322814941406,26.223520664699887
5.067213535308838,26.18998882468598
4.8302388191223145,26.17450620060968
4.747822284698486,26.28186604717265
3.941633462905884,26.18164862098748
5.024270057678223,26.244275214537243
5.108447074890137,26.20140654244663
4.796429634094238,26.17667620391311
5.253053188323975,26.226562397861343
5.19881534576416,26.251380782098767
4.124104022979736,26.249813036252913
5.5469160079956055,26.21802846303083
4.856320381164551,26.12011069761358
4.123068809509277,26.172894505354947
5.139359474182129,26.157352482680544
4.5397844314575195,26.166929556314162
4.299126625061035,26.12381982427784
4.735662937164307,26.2792816539382
4.116872787475586,26.220505458557707
4.550858020782471,26.1420982391349
4.938135623931885,26.17906380022037
5.239517688751221,26.193101394502
4.966818332672119,26.1646001766384
4.937668800354004,26.22078269710766
4.61891508102417,26.250812019703666
4.527647972106934,26.182636298696266
4.574185848236084,26.25631540163508
4.658501625061035,26.21302865651954
4.220745086669922,26.214710292970008
4.056978225708008,26.275382113275203
4.728528022766113,26.226206744474506
4.933221817016602,26.277459512490463
4.185405254364014,26.178288842318118
4.531013011932373,26.224577847304282
4.355248928070068,26.151738165428274
4.390113830566406,26.2852239499967
5.067838668823242,26.195364124540802
4.549313068389893,26.190249761841283
4.6490654945373535,26.242244175347746
4.348438739776611,26.199230289785543
3.9731392860412598,26.09768525738034
3.682230234146118,26.292603003186258
4.290193557739258,26.256332458279466
5.413430213928223,26.376785724772173
4.491838455200195,26.280184462175026
4.531942367553711,26.28435669859024
5.729793071746826,26.229200922155897
5.233902931213379,26.21692581935549
5.947881698608398,26.115590787141233
5.15217399597168,26.248711180006037
5.182557106018066,26.327079123980358
4.593803405761719,26.30998915035276
4.950952053070068,26.216775894271667
5.895264625549316,26.291479442163954
4.768268585205078,26.361180678343885
4.762063503265381,26.189870723067184
4.2521562576293945,26.258667676199256
4.489282131195068,26.30182467615784
4.9713053703308105,26.255456584942436
5.212639331817627,26.171799960226288
5.484473705291748,26.25969096492481
6.003472805023193,26.257164878715802
4.713679790496826,26.323674905552227
4.987556457519531,26.2260908956982
4.284950256347656,26.18217351943856
5.114290237426758,26.190270234205116
5.616495132446289,26.189625632174852
5.127730369567871,26.227035252692332
4.728887557983398,26.210128010497268
5.100213527679443,26.28432072628294
4.161427974700928,26.308076508812267
4.288768768310547,26.28443516800986
4.102583885192871,26.298884167419878
4.250057697296143,26.304427941073847
5.201427936553955,26.30794666839891
4.271852970123291,26.291085509350015
4.887639045715332,26.14776603766709
4.305864334106445,26.217437873282602
3.9319262504577637,26.227303453987957
3.8340954780578613,26.209681367249868
3.8729043006896973,26.184253553499182
4.421580791473389,26.301759998402986
4.798150539398193,26.231325228063636
4.462401390075684,26.20276929582684
4.80312442779541,26.214937581045454
5.1962504386901855,26.168802608394895
4.853208065032959,26.149256894731106
5.916398525238037,26.299890477816703
5.562867164611816,26.152965879600476
4.817347049713135,26.28682397955156
5.213047027587891,26.181585910390325
4.346792221069336,26.14352725466747
5.175100326538086,26.219469144013456
5.615854740142822,26.129219866111587
5.428964138031006,26.295674630104042
6.133431911468506,26.22666914063333
5.043859958648682,26.164733305212856
4.5524210929870605,26.175857569795145
4.615376949310303,26.19208548944889
6.463528156280518,26.18854137278256
5.527942657470703,26.24152323740215
5.403288841247559,26.182047384900073
5.5240302085876465,26.285629475643336
6.0678510665893555,26.304062696697912
6.016654014587402,26.299456028923228
5.501699924468994,26.257017077082434
4.568456172943115,26.245757416875982
5.475069999694824,26.186006286032
5.569991111755371,26.210340781391096
5.850253105163574,26.192485398123683
5.975008010864258,26.151487952461792
4.974688529968262,26.271363857054045
5.539584159851074,26.25608049015027
4.27623987197876,26.22197471380066
4.388376235961914,26.208942822708863
4.7270307540893555,26.287737692422688
3.772850275039673,26.179262811952274
4.765185832977295,26.170001175774413
4.5818939208984375,26.19099763814754
3.904367208480835,26.19454025703674
5.400759696960449,26.21167982498695
5.305758953094482,26.244316557807576
4.407646179199219,26.236458939442695
4.278625965118408,26.231255706951536
5.677938461303711,26.222857522298032
5.243062496185303,26.14866245049949
5.044874668121338,26.300785592404612
4.651062488555908,26.246741133608584
4.566478729248047,26.144485400210563
4.097017765045166,26.275556606155597
4.091508388519287,26.165067296190898
3.690656900405884,26.23526513929636
4.2117533683776855,26.24731527902996
5.4177446365356445,26.193750583881965
5.00457763671875,26.22307484234647
5.208675861358643,26.151325151821784
4.849563121795654,26.15906759255105
5.04053258895874,26.211891114517837
5.379773139953613,26.25814401690957
3.916673421859741,26.180392100114922
4.016287803649902,26.227978171406598
4.546756267547607,26.20210335234951
4.464550018310547,26.1301338445334
4.327977180480957,26.20321839172474
4.299349308013916,26.22492667010221
4.209151744842529,26.23803267905224
4.985217571258545,26.275744098683912
4.625573635101318,26.166630424581918
4.650576591491699,26.16321899735962
4.287307262420654,26.168321504215378
4.281623363494873,26.150968421466388
4.216557025909424,26.158402866954653
3.8030073642730713,26.147830992300335
4.601194381713867,26.14427735850302
4.198517322540283,26.273652836833314
5.246110439300537,26.125163570631152
4.970696449279785,26.07832540239389
4.985321521759033,26.252469137998215
4.797183513641357,26.257314477570013
4.764219284057617,26.34878091874512
5.026376724243164,26.16855505637386
4.7196526527404785,26.273454657128955
3.821368455886841,26.172031686324136
4.440281867980957,26.216632102798258
4.467708110809326,26.229919949039775
4.691988468170166,26.203499145446163
4.550497531890869,26.378381516877813
4.359974384307861,26.183014997092066
4.326190948486328,26.148496485981543
5.288673400878906,26.21587975753822
4.8984575271606445,26.206081585909214
5.345672607421875,26.228163048374753
4.900843143463135,26.292080242010528
4.270738124847412,26.302710026247954
5.166216850280762,26.24740621082189
5.5335259437561035,26.159450284036904
4.3278961181640625,26.18202861277776
4.6067423820495605,26.254202037132917
4.482107162475586,26.197165708400178
5.328049182891846,26.279029655533684
4.515998363494873,26.298436702218236
5.572582721710205,26.29727260385829
4.370328426361084,26.291797562087027
3.7096970081329346,26.258161691534177
4.490671157836914,26.41982283104768
4.055139064788818,26.298368885178604
4.903372287750244,26.317617650471995
4.73065710067749,26.327036072706992
4.495074272155762,26.308735367982397
4.662177085876465,26.203782376456438
4.119231224060059,26.22012694086581
4.2984771728515625,26.255298724038457
3.7148144245147705,26.115953222920826
3.7580771446228027,26.08287674396173
5.055297374725342,26.104255202104184
4.594216346740723,26.110739254499748
4.600639820098877,26.1079145148645
5.907676696777344,26.08810375850027
4.3565778732299805,26.272482847189167
5.456838130950928,26.31955069534923
4.477791786193848,26.322139865729685
4.901968955993652,26.237161639944354
5.432453155517578,26.2675063938073
5.670280933380127,26.289535932766626
5.887454986572266,26.2062570579408
5.214151859283447,26.226044427184878
5.773760795593262,26.316263081480262
4.741189956665039,26.263923395198812
5.418449401855469,26.34438750164691
4.941375255584717,26.109048870595643
5.938373565673828,26.1949130541005
5.716936111450195,26.272069460791236
5.171718597412109,26.228525651406212
5.44603967666626,26.17869581853545
5.362117767333984,26.10167789450919
6.067473888397217,26.20068089329827
5.521009922027588,26.11516315061078
5.982982635498047,26.142515868227665
4.019198417663574,26.158713658680387
4.727109909057617,26.294209887832444
4.230449199676514,26.137876601324166
5.086062431335449,26.19449200529151
5.601621627807617,26.186531716575253
4.421743392944336,26.177798389812683
4.599822998046875,26.158900371663126
5.450926303863525,26.23819933104012
5.080013275146484,26.172532008202918
5.196517467498779,26.238482600401163
4.850656032562256,26.17436691807758
5.190734386444092,26.171302737387464
5.536724090576172,26.225578220824158
5.202834606170654,26.218912523362086
5.983139514923096,26.17223153336885
5.141214847564697,26.211041382015956
4.973040580749512,26.147398751239585
4.806232452392578,26.214987141365945
4.1694536209106445,26.15260306381964
5.6175642013549805,26.21905766167923
5.242282867431641,26.144147841404497
4.354355335235596,26.150248699786875
5.770432472229004,26.15102231965262
4.440719127655029,26.193236274652072
5.093734264373779,26.123541394113467
4.996079444885254,26.252460168519523
4.819642543792725,26.201606625466262
4.804529190063477,26.18835740733564
4.668032646179199,26.28166230990674
3.8790173530578613,26.201956857940548
3.9724364280700684,26.25944872858616
5.494754314422607,26.19745515411319
4.868473052978516,26.203558931887812
6.218311309814453,26.188034459449007
4.091422080993652,26.093853223129354
4.466391563415527,26.206923579656078
4.938348770141602,26.172660629209332
4.7099385261535645,26.243737026989052
5.240759372711182,26.28706409636188
4.961593151092529,26.20887734543917
4.741453170776367,26.239514420559697
4.161767482757568,26.324492639702772
4.348668098449707,26.40502931531585
4.554892539978027,26.274214641114742
5.039199352264404,26.368363364268088
5.089452743530273,26.190913344909507
4.396477222442627,26.290272283474263
4.788824558258057,26.351472414804462
4.666252136230469,26.228328317347493
4.502974510192871,26.217841308134606
4.887178421020508,26.187765956747764
4.58591365814209,26.304131591903325
4.3755106925964355,26.256098269718542
5.201600551605225,26.263082177312445
5.310297966003418,26.188485433635762
4.649643898010254,26.23593129431021
4.733372211456299,26.199118902771506
5.532754421234131,26.2745973011683
5.025521755218506,26.30244391931917
5.137342929840088,26.256336608134394
4.961297512054443,26.29519823558346
5.010060787200928,26.24918142179141
5.9318366050720215,26.161030385485038
4.544164657592773,26.291552551137922
5.541269779205322,26.385325200530882
4.315807819366455,26.29144119350429
4.351562976837158,26.239802502218847
4.88631010055542,26.233566421941774
4.611010551452637,26.25761752218776
4.090432643890381,26.246964240904614
5.233616352081299,26.146819650249494
4.2345709800720215,26.17094883671279
4.754843235015869,26.193175076090267
3.8994288444519043,26.17841892762606
4.361108779907227,26.208308131136334
4.039392471313477,26.13319113614935
4.405837059020996,26.212528959155087
4.410490036010742,26.21996570163533
4.171956539154053,26.119334916292665
6.115062713623047,26.273441825373045
5.371400356292725,26.21429378828598
5.142704010009766,26.22268647202402
5.41575288772583,26.164812986833905
4.883263111114502,26.242058976460225
4.250533580780029,26.24839241819855
6.496278285980225,26.240008573899274
5.525078296661377,26.15290966549758
5.138885974884033,26.26702300147733
3.7643957138061523,26.2227304025217
4.379837512969971,26.09856492787859
3.823698043823242,26.1507788599636
4.128810882568359,26.232571465264233
4.697569370269775,26.192703171071685
3.7360215187072754,26.171544153357395
4.063772201538086,26.184770421479442
4.067187309265137,26.14731159083762
4.699158668518066,26.265801047837154
4.397401809692383,26.182707761524643
4.285898208618164,26.242597792341172
5.7661051750183105,26.200133305631663
5.2074294090271,26.266444461748844
4.586723327636719,26.192705763193963
4.404483318328857,26.293581549014323
5.003612518310547,26.2432032262509
4.863000869750977,26.13407910384126
4.312793254852295,26.2710215443324
4.596522331237793,26.319652639966012
3.9895451068878174,26.269965925729206
4.899861812591553,26.220320922544055
4.986556529998779,26.36119690857714
4.417718887329102,26.228848850502683
4.2731547355651855,26.346407491244136
4.3667802810668945,26.288219844197837
4.89531135559082,26.178382654989896
4.375136375427246,26.218347982648574
4.023593425750732,26.22225385545359
5.834611892700195,26.270761811985512
5.4127936363220215,26.257994247007357
4.639225959777832,26.238185521308125
4.622042179107666,26.165761619183378
5.023809432983398,26.1578283892356
5.224615573883057,26.130483292080797
6.381168365478516,26.2087737870279
5.959590911865234,26.236660134973114
6.942047595977783,26.156772475816133
6.692094326019287,26.254447209041903
7.416581153869629,26.129208465708018
6.0400166511535645,26.132219616003837
5.377903938293457,26.147787691048244
6.201193809509277,26.183492821773264
6.625093936920166,26.30474621133613
6.2666802406311035,26.18077639733347
7.26728630065918,26.189375238079418
6.849662780761719,26.257004953316372
5.633015155792236,26.168276041205573
7.492796897888184,26.161211842151737
6.426088333129883,26.23347793033617
6.587932109832764,26.195126873049155
6.567664623260498,26.261728855033855
5.6590447425842285,26.218052445303393
5.595027446746826,26.24018120182939
5.859422206878662,26.16323867456251
4.355117321014404,26.166500418687527
6.5447211265563965,26.319045108199887
6.950854301452637,26.202876555626943
5.872796535491943,26.18898635237785
5.5097856521606445,26.19207033090067
5.224214553833008,26.168593080600612
4.875839710235596,26.151299455572545
6.494081497192383,26.147586711503862
5.921207427978516,26.24731708070666
5.402847766876221,26.12617560100467
4.549890518188477,26.198421639451045
4.488736629486084,25.98470227442357
4.559788703918457,26.0871126483437
5.813716411590576,26.10681468234193
5.90302038192749,26.060699645613408
5.836573600769043,26.00329805179733
5.834319114685059,26.126644539669112
5.445827960968018,26.12165360913677
5.817428112030029,26.071385155228075
6.956426620483398,26.196616088866026
5.046130657196045,26.1827928448166
4.527531623840332,26.148179327943204
6.746894836425781,26.109415219148605
5.397141933441162,26.173905697867404
4.984861850738525,26.125565931370836
5.310393810272217,26.17217352057724
4.853616714477539,26.047616158635243
4.742394924163818,26.245827938487242
4.353335857391357,26.237387390222302
4.309633731842041,26.24175485264335
4.223663330078125,26.20568893811617
4.500819206237793,26.157650227776404
3.661449909210205,26.17938373989017
4.1405534744262695,26.25168703973187
4.563899993896484,26.179446827162366
4.678773403167725,26.107177208878515
4.370281219482422,26.07564883502843
4.8891754150390625,26.081879125135714
4.084591388702393,26.17311087612837
4.007510185241699,26.196809805182752
4.8046650886535645,26.087295294729206
3.537076711654663,26.2806850672438
4.317631721496582,26.16204081838021
4.01616907119751,26.163307851531403
4.177449703216553,26.150722065768605
4.661117076873779,26.12368780290342
3.967073678970337,26.126212859595768
4.426321506500244,26.042442792013066
4.194083213806152,26.063057242813368
4.431916236877441,26.00444861135512
3.9097797870635986,26.149733843824507
3.795914888381958,26.103013882615006
4.607569694519043,26.113350431485525
3.450927495956421,26.08265892789774
4.099897861480713,26.1000135224263
4.490414142608643,26.04017796586399
3.9355106353759766,26.079628891967463
3.823042869567871,26.086014308547075
3.9061648845672607,26.025893984643748
4.834285736083984,25.966916535965478
4.444718360900879,25.96750466323425
3.861319065093994,25.972332961409364
3.6500468254089355,25.943804942147835
3.517306089401245,26.042947053483218
4.125762462615967,26.109789085718514
3.8221795558929443,26.100401505858745
3.5296366214752197,26.072294702883404
4.540451526641846,26.05135215458018
3.987626314163208,25.99051016023327
4.166601181030273,26.11071419093851
3.567812204360962,26.128882234528955
4.368783950805664,26.096590383421212
4.8900861740112305,26.03601203644592
4.516108512878418,26.08428343471509
3.619171619415283,26.064899010825307
4.666795253753662,26.05117364479604
4.046531677246094,26.07965398694723
4.55661153793335,26.16801769807631
6.015502452850342,26.169772862247914
5.558223247528076,26.10696108571516
3.943728446960449,26.141472389294606
5.802936553955078,26.129461691374903
5.23164701461792,26.151789370405098
5.292016983032227,26.100973291825703
5.352858543395996,26.2278561375134
6.1888604164123535,26.151612990535344
5.323292255401611,26.05775494732156
4.886361598968506,26.213917706872962
5.75084114074707,26.041528439788987
5.248474597930908,26.102416242990724
4.7523393630981445,26.212147924563254
5.514604091644287,26.152391542808076
5.340654373168945,26.148946196813956
3.9277875423431396,26.137301362007733
3.9512317180633545,26.005383716719273
4.755565166473389,26.159267468074145
5.184872150421143,26.089307232630727
6.311673164367676,26.111821875544106
5.870276927947998,26.34243209604662
6.624038219451904,26.177497233169124
5.984983444213867,26.02016233933906
6.077711582183838,26.081285063072443
6.103759765625,26.165487346222843
4.943704128265381,26.22396944644663
5.5991926193237305,26.20022372058856
4.7634477615356445,26.282065333618025
4.442079067230225,26.213630785333827
4.67340612411499,26.234692724957647
4.840159893035889,26.186937945310156
6.4772515296936035,26.16879280105538
5.6249823570251465,26.09617673263487
5.331316947937012,26.23104629872401
4.46010684967041,26.229840040306048
6.474164962768555,26.23654769291295
4.8956170082092285,26.193304092291186
5.853898525238037,26.09972878129884
6.540506362915039,26.17914962984727
5.664436340332031,26.218970706104297
6.4796271324157715,26.195441116218458
5.018154621124268,26.240284403853664
5.65656042098999,26.115991205929546
5.441906929016113,26.22921872255966
6.034028053283691,26.04077241919637
6.618244171142578,25.93831809637038
4.635639667510986,26.00008981576838
4.575436115264893,26.19262425171607
5.733673572540283,26.16392642269274
5.241507053375244,26.131940983439733
4.528568744659424,26.177837634031604
5.034024715423584,26.113329218432362
4.937593460083008,26.097842142743264
5.48081111907959,26.14858713164985
5.527089595794678,26.09288547720946
5.894277572631836,26.17830084383208
4.819515228271484,26.145773933314125
5.796916961669922,26.090708879408428
4.624276161193848,26.173869950298812
4.856022357940674,26.1184296971434
4.841001510620117,26.113544995188
4.844302177429199,26.091130477716643
6.112236976623535,26.14555486252609
