#Simulation Analysis Results CSV File 2019-03-19T11:03:09.173216
#Generated on structure: "frame002000"
TimeStep,Distance_FMN - Heme,Rad_Gyration_CPR-glob
9000.0,14.418553352355957,28.356759060486525
9150.0,14.037426948547363,28.53593713834283
9300.0,14.30959415435791,28.776970088365935
9450.0,12.8132905960083,28.613530400339567
9600.0,13.628153800964355,28.600432513636452
9750.0,14.339653968811035,28.584754401792566
9900.0,14.04896068572998,28.638413194852514
10050.0,13.942549705505371,28.770690344861066
10200.0,14.374065399169922,28.8807307203115
10350.0,14.239102363586426,28.665478054462902
10500.0,14.331170082092285,29.010006532018995
10650.0,13.937384605407715,28.926063988652334
10800.0,14.81528091430664,28.565913104994916
10950.0,14.831474304199219,28.639244335785733
11100.0,13.737039566040039,28.765026715454454
11250.0,13.466079711914062,29.007987428138403
11400.0,14.415547370910645,28.790231087953536
11550.0,14.307167053222656,28.89439403400315
11700.0,14.461989402770996,28.84001479684648
11850.0,14.669036865234375,28.53025894237535
12000.0,13.580121040344238,28.468239444501766
12150.0,13.741125106811523,28.665355032147545
12300.0,14.358770370483398,28.741674015404936
12450.0,14.754937171936035,28.692710711347182
12600.0,14.133565902709961,28.5211675781059
12750.0,13.67811393737793,28.88874616292699
12900.0,13.48544692993164,28.668279887089653
13050.0,13.49498176574707,28.72975887783521
13200.0,14.464881896972656,28.552839971465723
13350.0,14.264044761657715,28.53893349130991
13500.0,14.281458854675293,28.833362076541658
13650.0,13.727296829223633,28.79365850084461
13800.0,13.749861717224121,28.87063716263052
13950.0,14.36419677734375,28.620639010634868
14100.0,14.094372749328613,28.622142854112766
14250.0,14.433732032775879,28.60477108862894
14400.0,13.97362995147705,28.49461745349857
14550.0,14.29144287109375,28.748070714591996
14700.0,14.171854972839355,28.569772224337367
14850.0,13.981765747070312,29.07386906389229
15000.0,13.427549362182617,28.73362437211345
15150.0,14.746908187866211,28.816193029919216
15300.0,14.13179874420166,28.682600129461232
15450.0,13.46332836151123,28.730260498122544
15600.0,14.126519203186035,28.855361534087383
15750.0,14.16712474822998,28.840248461428363
15900.0,13.432031631469727,28.97013927929159
16050.0,13.372581481933594,28.811735529590063
16200.0,14.486241340637207,28.9623860989636
16350.0,14.43281364440918,28.853989290321273
16500.0,13.9802885055542,29.147058896407998
16650.0,13.534292221069336,28.86985408321845
16800.0,14.418120384216309,28.508423975182353
16950.0,13.413344383239746,28.522223478098745
17100.0,13.731217384338379,28.539481931446765
17250.0,13.538644790649414,28.450933666209167
17400.0,14.007241249084473,28.526118088412932
17550.0,14.562240600585938,28.3427773898044
17700.0,14.21937370300293,28.431480748162688
17850.0,13.79953670501709,28.211593071629586
18000.0,14.133524894714355,28.389156987068272
18150.0,14.271749496459961,28.321858000844937
18300.0,13.917642593383789,28.627852231388214
18450.0,14.245231628417969,28.632931468959608
18600.0,14.051794052124023,28.328741125310103
18750.0,14.135310173034668,28.279381894606225
18900.0,13.421792984008789,28.43550101400615
19050.0,13.97370719909668,28.471683247583293
19200.0,13.98690414428711,28.544690053289614
19350.0,13.410762786865234,28.339335378770855
19500.0,13.386094093322754,28.54049844577867
19650.0,13.499831199645996,28.52117793781211
19800.0,14.153390884399414,28.540017707447742
19950.0,14.0589599609375,28.476158441532476
20100.0,13.931146621704102,28.436830527331583
20250.0,13.058131217956543,28.33443556140102
20400.0,13.608802795410156,28.64261447504055
20550.0,13.505570411682129,28.494340061563083
20700.0,13.950685501098633,28.557291704785197
20850.0,13.162834167480469,28.55628099984616
21000.0,15.096257209777832,28.557495840434715
21150.0,14.698565483093262,28.641296971992926
21300.0,14.105342864990234,28.570425266977864
21450.0,14.23747730255127,28.46487333122471
21600.0,13.388005256652832,28.563149798283852
21750.0,13.913991928100586,28.334364397627724
21900.0,14.142901420593262,28.306994405478783
22050.0,14.826104164123535,28.40867954508706
22200.0,14.463961601257324,28.68583980351449
22350.0,14.958651542663574,28.576926928137325
22500.0,15.08867359161377,28.509884392253348
22650.0,14.735111236572266,28.239807894151905
22800.0,15.423100471496582,28.35646170846131
22950.0,14.971805572509766,28.22758861847531
23100.0,15.300934791564941,28.588795393017758
23250.0,15.100549697875977,28.286308604136273
23400.0,15.68156909942627,28.079624705207593
23550.0,14.885619163513184,28.272266352553267
23700.0,14.921670913696289,28.403550539926233
23850.0,15.060983657836914,28.41445368083888
24000.0,14.246932029724121,28.153262422230906
24150.0,14.624659538269043,28.221653147168556
24300.0,14.134154319763184,28.049190698006413
24450.0,14.807429313659668,28.11126341181111
24600.0,14.680991172790527,28.400700091397535
24750.0,15.053326606750488,28.131540381890616
24900.0,15.52773380279541,28.295403760232805
25050.0,15.292852401733398,28.457220730456218
25200.0,15.756966590881348,28.320835621584035
25350.0,15.562763214111328,28.43950012240396
25500.0,14.748274803161621,28.26584113614716
25650.0,14.795526504516602,28.251393371539287
25800.0,15.653308868408203,28.188171436698937
25950.0,15.420262336730957,28.445192588393198
26100.0,15.468123435974121,28.266144824562097
26250.0,15.556289672851562,28.208385581163085
26400.0,14.918168067932129,28.57469625129375
26550.0,15.351882934570312,28.386238430560226
26700.0,15.419242858886719,28.34326567074855
26850.0,15.419513702392578,28.381221076932512
27000.0,15.205734252929688,28.497652209085526
27150.0,15.211644172668457,28.389580813603896
27300.0,15.768521308898926,28.646377784375172
27450.0,15.420760154724121,28.599742445361247
27600.0,16.091203689575195,28.462215666831835
27750.0,15.737780570983887,28.388456883604054
27900.0,15.83353042602539,28.535917934715936
28050.0,16.131771087646484,28.75825315970087
28200.0,14.788028717041016,28.522858308904876
28350.0,15.158044815063477,28.573066748049865
28500.0,14.931559562683105,28.53494895814662
28650.0,15.242008209228516,28.363564192084525
28800.0,15.196507453918457,28.49346815112735
28950.0,14.007537841796875,28.539417046540326
29100.0,15.144573211669922,28.46468645198704
29250.0,14.917879104614258,28.684179650418713
29400.0,14.753829956054688,28.741589774148274
29550.0,15.159122467041016,28.629459983238974
29700.0,15.235910415649414,28.804122412340316
29850.0,15.030516624450684,28.35753833328046
30000.0,15.381357192993164,28.53132709611357
30150.0,15.435014724731445,28.74755167099056
30300.0,15.432648658752441,28.601138489728434
30450.0,15.624676704406738,28.58549191990746
30600.0,15.40131950378418,28.56133024201743
30750.0,15.685166358947754,28.40612732292935
30900.0,15.639191627502441,28.371740482583487
31050.0,15.359604835510254,28.215124224207102
31200.0,15.736834526062012,28.168098419934484
31350.0,15.561564445495605,28.128177396380494
31500.0,15.526057243347168,28.260547599125495
31650.0,15.356781959533691,28.29101050324792
31800.0,15.492979049682617,28.059507350593215
31950.0,15.534046173095703,27.914043612539917
32100.0,15.498739242553711,28.26302294754518
32250.0,16.20255470275879,28.07944954349259
32400.0,15.869674682617188,28.120709317694253
32550.0,16.1455020904541,28.212722512700203
32700.0,15.605795860290527,28.25245613176705
32850.0,15.903000831604004,28.026613659179617
33000.0,15.850290298461914,28.50406617580552
33150.0,16.044803619384766,28.460380244086384
33300.0,15.921465873718262,28.377986760106346
33450.0,15.502706527709961,28.191300418903026
33600.0,15.58720588684082,28.33560376997931
33750.0,15.59272289276123,28.1143507143985
33900.0,15.412362098693848,28.484924208455215
34050.0,15.990095138549805,28.492870905891436
34200.0,15.172089576721191,28.483902585874873
34350.0,14.59563159942627,28.50679793367729
34500.0,14.955310821533203,28.39774010504054
34650.0,15.185574531555176,28.44477876730901
34800.0,15.444259643554688,28.123207209883134
34950.0,15.049871444702148,28.28308142252694
35100.0,15.329111099243164,28.531729846463342
35250.0,15.536114692687988,28.270141699608665
35400.0,15.4271821975708,28.38604168888213
35550.0,15.714781761169434,28.3725082284361
35700.0,15.561381340026855,28.266052672867467
35850.0,15.572517395019531,28.275426796500383
36000.0,15.235369682312012,28.533585066941058
36150.0,15.869972229003906,28.167419454982525
36300.0,15.493215560913086,28.04557268067972
36450.0,16.197345733642578,28.079522873405672
36600.0,15.02431583404541,27.935073025975683
36750.0,15.83028793334961,28.006718184416947
36900.0,15.984973907470703,28.086522337668065
37050.0,15.482344627380371,27.9881670677547
37200.0,15.809085845947266,28.06951190041805
37350.0,16.488767623901367,27.939540104403076
37500.0,15.700780868530273,28.004299936299624
37650.0,15.79458999633789,27.712301309708142
37800.0,16.23278045654297,27.940901501623063
37950.0,15.147977828979492,28.03124383484756
38100.0,15.919716835021973,27.617713528961907
38250.0,15.339164733886719,27.75064579988981
38400.0,15.752522468566895,27.902772903364514
38550.0,15.823529243469238,27.793439445584237
38700.0,16.300657272338867,27.955846347989695
38850.0,16.17151641845703,27.9016419066057
39000.0,15.21711540222168,28.112346686407708
39150.0,15.260136604309082,27.95620019390046
39300.0,15.581927299499512,27.780086592368885
39450.0,15.816381454467773,27.867862379720872
39600.0,15.653947830200195,27.82095894525097
39750.0,15.397012710571289,27.991533031733695
39900.0,16.32381820678711,27.818162489849474
40050.0,15.888792037963867,28.019178984635968
40200.0,15.991705894470215,27.9596178619375
40350.0,15.474682807922363,27.786311003769036
40500.0,15.35214614868164,27.608861827447626
40650.0,16.044818878173828,27.78783824161785
40800.0,16.19509506225586,27.9548599476066
40950.0,15.279488563537598,27.81880024851393
41100.0,15.543708801269531,27.97516848715434
41250.0,16.045320510864258,27.94449242809472
41400.0,15.002861976623535,27.976022844626666
41550.0,15.626069068908691,27.947234229917438
41700.0,15.707752227783203,27.949349850006584
41850.0,15.553071022033691,27.850045542909346
42000.0,16.06546974182129,27.98280077541042
42150.0,15.379380226135254,28.19300278444252
42300.0,15.553293228149414,27.87612125044603
42450.0,15.642247200012207,28.236135773896496
42600.0,15.937260627746582,28.11371685661629
42750.0,15.819042205810547,28.162757554578658
42900.0,15.619332313537598,28.15727274171942
43050.0,15.666378021240234,28.292754880323017
43200.0,16.344533920288086,28.427310019834763
43350.0,15.819478988647461,28.004613087673818
43500.0,15.225013732910156,27.982083308548532
43650.0,16.253284454345703,27.854511168050728
43800.0,15.897344589233398,27.663985063568493
43950.0,15.860466957092285,27.931958586561528
44100.0,15.444108009338379,27.644506807520145
44250.0,16.627735137939453,27.862522110018393
44400.0,16.236143112182617,27.834160992633773
44550.0,15.530783653259277,27.949689239413747
44700.0,15.734489440917969,27.88974053176643
44850.0,15.35382080078125,28.151728995339013
45000.0,16.409038543701172,28.124574856925637
45150.0,15.613260269165039,27.88722651079124
45300.0,16.186586380004883,28.084667216232916
45450.0,15.495121002197266,27.69819344825121
45600.0,15.983135223388672,28.177360140168453
45750.0,15.847637176513672,27.667968833226112
45900.0,15.085384368896484,27.57808610250326
46050.0,16.00208282470703,27.667932908334
46200.0,16.05091667175293,27.82528699985345
46350.0,15.889654159545898,27.798261234814373
46500.0,15.620457649230957,27.64844081418111
46650.0,15.529695510864258,27.948067167228373
46800.0,15.501068115234375,27.750981380670726
46950.0,15.629172325134277,27.7787105843808
47100.0,16.41495704650879,27.81555048656059
47250.0,16.630794525146484,27.948014235952993
47400.0,15.296256065368652,27.764555502929053
47550.0,15.714055061340332,27.833695605863095
47700.0,16.052337646484375,27.953422814141323
47850.0,15.76818561553955,28.101007701118952
48000.0,16.422502517700195,28.076565311257518
48150.0,15.603338241577148,27.96134846428148
48300.0,15.852971076965332,28.028567953010022
48450.0,15.71011734008789,28.016779038442134
48600.0,16.31169319152832,28.049313424546515
48750.0,15.422832489013672,28.14139921342423
48900.0,15.443331718444824,28.21346868541448
49050.0,15.393644332885742,28.45962300938398
49200.0,15.407072067260742,28.330392482670877
49350.0,14.96562671661377,28.4311958583582
49500.0,15.538216590881348,28.140236942814187
49650.0,15.163044929504395,28.134890237085063
49800.0,15.052445411682129,27.887263385151936
49950.0,15.369610786437988,27.85512448304519
50100.0,15.953883171081543,27.733907593166055
50250.0,14.72389030456543,28.051330937147704
50400.0,15.1777925491333,28.108692071669545
50550.0,15.533430099487305,27.921809734174843
50700.0,15.518574714660645,27.91182727013575
50850.0,16.19520378112793,28.235585339700034
51000.0,15.234734535217285,28.014719194065936
51150.0,15.42451000213623,28.0505394844803
51300.0,14.733165740966797,28.339072160560534
51450.0,15.737554550170898,28.16885696935929
51600.0,15.772233009338379,28.154579765340056
51750.0,15.755766868591309,28.20817067612642
51900.0,15.117270469665527,28.28574566725133
52050.0,15.91592788696289,28.143523773986328
52200.0,15.445890426635742,28.14175791068992
52350.0,15.373689651489258,28.097843342540294
52500.0,15.459391593933105,28.061645203353127
52650.0,15.889347076416016,28.238476500139573
52800.0,15.035138130187988,28.075614979266035
52950.0,15.248308181762695,27.823601173563834
53100.0,15.068184852600098,28.019912386076687
53250.0,14.867124557495117,27.997053372175053
53400.0,15.771159172058105,28.068136016217416
53550.0,15.87307357788086,27.92704342763845
53700.0,16.056568145751953,28.20182709744353
53850.0,16.131053924560547,28.12571566215042
54000.0,15.26125717163086,27.91568294469007
54150.0,15.52352237701416,28.033927953552503
54300.0,15.344826698303223,28.06042348122749
54450.0,15.674036979675293,27.770746385708804
54600.0,15.165839195251465,28.03316349731312
54750.0,15.721420288085938,28.012877849418068
54900.0,16.07801628112793,28.101778679611932
55050.0,15.164386749267578,28.092313226261997
55200.0,15.638307571411133,28.44688395477165
55350.0,15.29019546508789,28.097213254643545
55500.0,15.903587341308594,28.20138206981209
55650.0,15.133855819702148,28.043176121296767
55800.0,15.638588905334473,28.15946215992426
55950.0,15.877242088317871,28.168626669564166
56100.0,16.195941925048828,28.26146178518939
56250.0,14.646199226379395,28.216809495558774
56400.0,15.776287078857422,28.30220183995308
56550.0,15.924829483032227,28.495881504668223
56700.0,15.698578834533691,28.482392108977788
56850.0,15.175065040588379,28.67033359253517
57000.0,15.580643653869629,28.420112078027852
57150.0,15.083015441894531,28.531381637882525
57300.0,15.426911354064941,28.377737353621747
57450.0,15.923906326293945,28.17695389724386
57600.0,15.055182456970215,28.414011083369783
57750.0,15.552234649658203,28.28579965264486
57900.0,15.378973007202148,28.265898907190437
58050.0,15.569977760314941,28.29657714294798
58200.0,15.785467147827148,28.296111907914774
58350.0,15.36673641204834,28.202174258938975
58500.0,15.330697059631348,28.439151655772164
58650.0,15.546026229858398,28.39419012314491
58800.0,15.493496894836426,28.462567101662707
58950.0,15.04362678527832,28.36795208626575
59100.0,15.267441749572754,28.410856552204443
59250.0,15.264236450195312,28.30321725293045
59400.0,14.626644134521484,28.323929162327858
59550.0,14.712747573852539,28.423492692350635
59700.0,15.426599502563477,28.41311666651206
59850.0,15.681059837341309,28.62248691993477
60000.0,15.209528923034668,28.770912861200365
60150.0,15.652375221252441,28.33341589788574
60300.0,14.504236221313477,28.600288467480038
60450.0,15.716888427734375,28.308526474080494
60600.0,15.57884693145752,28.32397554512422
60750.0,14.884180068969727,28.287190700283524
60900.0,15.236661911010742,28.24734452832135
61050.0,15.945712089538574,28.326579443223473
61200.0,15.684536933898926,28.60289251829561
61350.0,15.395559310913086,28.426303923897496
61500.0,15.070841789245605,28.55436583939291
61650.0,15.074920654296875,28.286354473729833
61800.0,14.911026954650879,28.592200594778244
61950.0,14.885234832763672,28.530944030023242
62100.0,15.266542434692383,28.51803040200808
62250.0,14.740002632141113,28.53659890963697
62400.0,15.293323516845703,28.471275011931482
62550.0,15.451983451843262,28.25966517579156
62700.0,15.797656059265137,28.443033278092972
62850.0,14.974825859069824,28.572588647414687
63000.0,14.976441383361816,28.340381618080364
63150.0,15.097588539123535,28.430669862992556
63300.0,15.528505325317383,28.363143516696674
63450.0,14.932979583740234,28.304940359106087
63600.0,14.78209114074707,28.03331109414551
63750.0,15.82650375366211,28.441400940023055
63900.0,15.151958465576172,28.487014284651103
64050.0,15.349742889404297,28.592090572754035
64200.0,15.305410385131836,28.417426227095234
64350.0,15.453595161437988,28.249834870676438
64500.0,15.79255485534668,28.413106629769754
64650.0,15.540970802307129,28.715555493201535
64800.0,15.35033130645752,28.85436544990602
64950.0,15.350930213928223,28.491962048887224
65100.0,16.05303192138672,28.280440831206274
65250.0,15.711663246154785,28.373663415319893
65400.0,15.264053344726562,28.599209490503043
65550.0,14.447030067443848,28.249541793236354
65700.0,15.72409725189209,28.102622950507605
65850.0,15.415857315063477,28.256669666593748
66000.0,15.380430221557617,28.538011494613773
66150.0,15.219379425048828,28.029426748262342
66300.0,15.425498962402344,27.913913122244026
66450.0,15.28309440612793,27.978068387183132
66600.0,15.484604835510254,27.82821328603212
66750.0,15.409517288208008,27.792383429546515
66900.0,15.487177848815918,27.745486719019862
67050.0,16.558454513549805,27.88636281675483
67200.0,15.56401252746582,27.806734075171434
67350.0,15.30881118774414,27.867683996630998
67500.0,15.200057029724121,28.154440593593648
67650.0,14.812118530273438,27.909885558073668
67800.0,14.84741497039795,28.072632315404526
67950.0,14.606485366821289,27.87068218393706
68100.0,14.956140518188477,27.772079117834277
68250.0,15.426475524902344,27.995892130934003
68400.0,14.858020782470703,27.91678263524034
68550.0,15.771024703979492,27.927172612888537
68700.0,15.53692626953125,27.949843071990262
68850.0,15.912577629089355,27.844627467677267
69000.0,15.396119117736816,27.463776209506328
69150.0,15.488836288452148,27.69360752476732
69300.0,15.70903205871582,27.719173296858852
69450.0,15.29067325592041,27.72554480116687
69600.0,15.405319213867188,27.565271768868552
69750.0,15.705870628356934,27.569752429678257
69900.0,16.10579490661621,27.642748625344836
70050.0,16.545833587646484,27.705385117648813
70200.0,15.1691255569458,27.716189002028777
70350.0,15.102078437805176,27.87949451394539
70500.0,15.477938652038574,27.660702032549903
70650.0,15.37869644165039,27.86142372416378
70800.0,15.518017768859863,27.662352928950284
70950.0,15.309967041015625,27.691319414883374
71100.0,15.187976837158203,27.755967986960957
71250.0,15.220422744750977,27.70642594034097
71400.0,15.361626625061035,27.829144431322707
71550.0,14.84411334991455,27.79258561973525
71700.0,15.889623641967773,27.859852908690378
71850.0,15.372726440429688,27.83261458472093
72000.0,15.928936958312988,27.73919279562538
72150.0,14.768733978271484,27.74813218122112
72300.0,15.520973205566406,27.597262088393606
72450.0,15.450839042663574,27.75056784329423
72600.0,15.699418067932129,27.559243698759296
72750.0,15.364449501037598,27.609545003714448
72900.0,15.484688758850098,27.58667000544433
73050.0,14.679431915283203,27.863366204698366
73200.0,15.796239852905273,27.953729421951216
73350.0,15.538455963134766,27.98632751073919
73500.0,15.689247131347656,27.812176790861425
73650.0,15.22342300415039,28.25080020905672
73800.0,15.106684684753418,27.89597649185484
73950.0,15.362398147583008,28.246079880243713
74100.0,15.566347122192383,28.182685183074298
74250.0,15.091207504272461,27.988009974473748
74400.0,15.276800155639648,27.83919323849034
74550.0,16.11573028564453,27.985726535509283
74700.0,15.033299446105957,28.0944246049593
74850.0,15.498848915100098,28.1518628108987
75000.0,15.18748950958252,28.057071136062117
75150.0,15.008987426757812,28.27577693716797
75300.0,15.740363121032715,28.335591849170516
75450.0,15.231600761413574,28.093088592036985
75600.0,16.884305953979492,28.212138929771548
75750.0,15.664374351501465,28.0417324642917
75900.0,15.106340408325195,28.064155143901306
76050.0,15.481054306030273,28.0693144306017
76200.0,15.159308433532715,28.099693116082058
76350.0,14.938775062561035,27.940322964076376
76500.0,15.436424255371094,27.74117215951298
76650.0,15.631290435791016,27.878378760077098
76800.0,15.543144226074219,27.95712690806005
76950.0,15.306737899780273,27.88250656513597
77100.0,15.43775749206543,28.020845831532984
77250.0,15.940805435180664,27.848671884996083
77400.0,16.003299713134766,27.775891294880864
77550.0,15.326136589050293,27.825355230081826
77700.0,15.740509986877441,27.779863488290513
77850.0,15.46187686920166,27.975865795374794
78000.0,15.897993087768555,27.698308157798095
78150.0,16.166757583618164,27.37502818037287
78300.0,16.439327239990234,27.232162888874505
78450.0,15.57741641998291,27.33378002530432
78600.0,15.419382095336914,27.54309177724247
78750.0,15.055985450744629,27.486636776821044
78900.0,15.305800437927246,27.751819789541894
79050.0,15.030129432678223,27.410102530046334
79200.0,15.898492813110352,27.260263116771643
79350.0,15.4160795211792,27.37332446760963
79500.0,15.259146690368652,27.22949508652966
79650.0,16.29584503173828,27.427483802328723
79800.0,14.911246299743652,27.24121504153541
79950.0,15.246905326843262,27.359038549643426
80100.0,15.302844047546387,27.560719567753214
80250.0,14.831252098083496,27.66102311081641
80400.0,15.822580337524414,27.34815557245575
80550.0,15.118041038513184,27.298376729751006
80700.0,15.64045524597168,27.294927775623876
80850.0,15.318222045898438,27.06089708239759
81000.0,15.354738235473633,27.243787389998094
81150.0,15.504448890686035,27.086841544106917
81300.0,15.489279747009277,27.379747963457834
81450.0,15.555283546447754,27.380229455276233
81600.0,15.121613502502441,27.234965314390013
81750.0,15.758193969726562,27.23301722808003
81900.0,15.604854583740234,27.137860190053416
82050.0,15.53542709350586,27.420550289694518
82200.0,15.442630767822266,27.51524111609847
82350.0,15.539730072021484,27.39787788878308
82500.0,15.707995414733887,27.288441317458137
82650.0,15.335821151733398,27.279110385892213
82800.0,15.371118545532227,27.537027184018935
82950.0,15.90493106842041,27.496902918097252
83100.0,15.397686004638672,27.49879175764629
83250.0,14.859150886535645,27.375578209682917
83400.0,15.311237335205078,27.644462861987055
83550.0,15.898584365844727,27.57754922618847
83700.0,15.7390718460083,27.42879470574336
83850.0,15.51032829284668,27.632154672897816
84000.0,15.30643367767334,27.616910958496064
84150.0,14.701116561889648,27.45349956964634
84300.0,15.691052436828613,27.53581202346634
84450.0,15.382570266723633,27.694327503790568
84600.0,15.325508117675781,27.46301803251645
84750.0,15.41637897491455,27.34097447705048
84900.0,15.23924446105957,27.3668995358914
85050.0,14.875983238220215,27.710364503723433
85200.0,14.889307022094727,27.61313240054056
85350.0,14.977326393127441,27.376808546807787
85500.0,15.868330955505371,27.59912795975222
85650.0,15.676068305969238,27.471380605054236
85800.0,16.35294532775879,27.67541211085953
85950.0,15.598010063171387,27.505334441865656
86100.0,16.280439376831055,27.46517490956279
86250.0,15.505830764770508,27.495250963739817
86400.0,15.464107513427734,27.580931086833637
86550.0,15.687972068786621,27.759313022764434
86700.0,16.10676383972168,27.825072623700684
86850.0,15.976652145385742,28.03082992894686
87000.0,16.009777069091797,27.67637427115268
87150.0,15.79669189453125,27.61652291939643
87300.0,15.071115493774414,27.849625321893065
87450.0,15.629898071289062,27.666884610063224
87600.0,16.011035919189453,27.67154175786435
87750.0,16.42422866821289,27.496512990273366
87900.0,16.582273483276367,27.633994185810995
88050.0,16.264841079711914,27.75686169100503
88200.0,15.844736099243164,27.864658148895792
88350.0,15.499383926391602,27.820802438617086
88500.0,15.584983825683594,27.553883882645234
88650.0,15.083565711975098,27.687878213102707
88800.0,15.250134468078613,27.594352509146752
88950.0,14.550474166870117,27.554497597875134
89100.0,15.436367988586426,27.367208000568958
89250.0,14.886237144470215,27.33893026794625
89400.0,15.11583137512207,27.618824583707465
89550.0,15.2256441116333,27.456073102218973
89700.0,16.372173309326172,27.897032984529762
89850.0,16.107967376708984,27.755879273751674
90000.0,15.844453811645508,27.680339245716276
90150.0,15.266080856323242,27.979442806018795
90300.0,15.23448371887207,27.97219439163106
90450.0,15.573324203491211,27.778104340293805
90600.0,15.44619083404541,27.638929461380656
90750.0,15.282736778259277,27.92390462949351
90900.0,15.859525680541992,27.893418267138664
91050.0,16.254240036010742,27.826012406281
91200.0,15.632397651672363,27.825940882906
91350.0,15.851457595825195,27.935470205782252
91500.0,16.18353271484375,28.008393381367107
91650.0,16.139732360839844,27.850085698820042
91800.0,16.5770206451416,28.043503507625438
91950.0,16.062246322631836,27.937589296634982
92100.0,16.010286331176758,27.92443667364115
92250.0,16.29898452758789,27.59349899474208
92400.0,15.874667167663574,27.815293300420166
92550.0,15.205988883972168,27.623379766138665
92700.0,16.188621520996094,27.665767445935533
92850.0,16.110050201416016,27.506341104312426
93000.0,15.473599433898926,27.580351371712013
93150.0,16.072908401489258,27.793038810922607
93300.0,15.428936004638672,27.49140368796821
93450.0,15.34814453125,27.473108775039947
93600.0,16.060348510742188,27.523862916104186
93750.0,15.672646522521973,27.739054121387134
93900.0,15.346933364868164,27.781680250115937
94050.0,16.21445655822754,27.493621275631583
94200.0,15.635313034057617,27.259533269854536
94350.0,15.294889450073242,27.37636725591323
94500.0,15.243528366088867,27.462539366388807
94650.0,15.361132621765137,27.719027515977213
94800.0,15.891752243041992,27.50852256406599
94950.0,14.959705352783203,27.350046687307238
95100.0,15.79923152923584,27.448222759504056
95250.0,15.5068359375,27.59475195798103
95400.0,15.115906715393066,27.40268192207002
95550.0,16.100584030151367,27.661898140650937
95700.0,15.603363990783691,27.572776163305754
95850.0,15.729817390441895,27.34197640120502
96000.0,15.432218551635742,27.50112157482088
96150.0,15.522045135498047,27.457294911301947
96300.0,15.297085762023926,27.342868445271662
96450.0,15.663921356201172,27.537658102848507
96600.0,15.304545402526855,27.405472301120252
96750.0,15.82591438293457,27.61199536678451
96900.0,16.494150161743164,27.451289155395376
97050.0,15.504242897033691,27.493286962906275
97200.0,15.557119369506836,27.573298580371926
97350.0,15.642895698547363,27.57774022968798
97500.0,16.246822357177734,27.395486564090717
97650.0,16.099584579467773,27.532784427865863
97800.0,16.17145347595215,27.586494322565045
97950.0,15.69604778289795,27.49188319565626
98100.0,15.750415802001953,27.332758616783803
98250.0,14.68122386932373,27.553547501939423
98400.0,14.993294715881348,27.458839449435256
98550.0,15.219793319702148,27.638897324902743
98700.0,15.373063087463379,27.554313156752404
