#Simulation Analysis Results CSV File 2019-06-08T19:40:45.129205,,
"#Generated on structure: ""frame000000""",,
TimeStep,Distance_FMN_C8M-FAD_C8M,Distance_FMN - Heme
0,40.3083572387695,12.8952178955078
150,40.7590599060059,12.1890630722046
300,39.686637878418,12.4429187774658
450,42.5577011108399,13.9731550216675
600,42.0688629150391,13.596305847168
750,40.2129402160645,14.3452558517456
900,40.4769134521484,13.9920330047607
1050,39.3363456726074,13.8269081115723
1200,39.6747093200684,15.3855590820313
1350,37.4295883178711,15.5362224578857
1500,38.162712097168,15.7393627166748
1650,37.5135498046875,14.6453018188477
1800,36.9543342590332,16.3395366668701
1950,38.7917442321777,16.1593532562256
2100,38.2477188110352,15.8238458633423
2250,39.0995635986328,16.3957271575928
2400,40.5026435852051,15.2106323242187
2550,39.5629425048828,14.7169437408447
2700,39.3789520263672,14.5248279571533
2850,37.9214515686035,14.8935546875
3000,38.5152244567871,14.2635231018066
3150,39.5356674194336,14.27001953125
3300,38.8315925598145,14.1969957351685
3450,38.9622917175293,14.2052507400513
3600,39.2403373718262,13.4061889648438
3750,41.0150833129883,13.8270530700684
3900,39.7227096557617,14.1050415039063
4050,37.6665077209473,14.1237239837646
4200,37.4723434448242,14.6268644332886
4350,38.2367744445801,13.5560331344605
4500,38.1884880065918,13.4823904037476
4650,37.7425384521484,13.839807510376
4800,38.477481842041,14.0660991668701
4950,37.1505928039551,14.2037420272827
5100,37.9203071594238,14.6983528137207
5250,37.6409492492676,14.4387130737305
5400,36.6358947753906,15.1319007873535
5550,37.6298675537109,15.042667388916
5700,37.3673629760742,13.9717254638672
5850,39.3796463012695,14.7596025466919
6000,36.061351776123,14.5706462860107
6150,37.5311698913574,14.8144464492798
6300,37.602123260498,14.0941944122314
6450,37.4927024841309,14.4371366500855
6600,38.4114227294922,14.0501565933228
6750,38.2943420410156,13.3929281234741
6900,38.467399597168,13.9406642913818
7050,36.885009765625,13.7467432022095
7200,36.9190330505371,13.5234718322754
7350,36.9232864379883,13.5544357299805
7500,37.147762298584,14.2531414031982
7650,36.8663177490234,14.1427936553955
7800,35.4467887878418,13.6515398025513
7950,37.0821990966797,13.2757453918457
8100,36.378490447998,13.6573467254639
8250,38.0666847229004,13.1630840301514
8400,38.1405944824219,13.0707607269287
8550,36.3722229003906,13.9798412322998
8700,36.101245880127,13.794641494751
8850,37.3410797119141,13.8315086364746
9000,36.3949432373047,14.418553352356
9150,36.029182434082,14.0374269485474
9300,35.0864143371582,14.3095941543579
9450,35.7895469665527,12.8132905960083
9600,36.4415130615234,13.6281538009644
9750,36.5432472229004,14.339653968811
9900,36.5391578674316,14.04896068573
10050,35.0050010681152,13.9425497055054
10200,36.4406051635742,14.3740653991699
10350,36.5142555236816,14.2391023635864
10500,38.9618873596191,14.3311700820923
10650,36.744987487793,13.9373846054077
10800,36.2787017822266,14.8152809143066
10950,36.6425895690918,14.8314743041992
11100,37.197868347168,13.73703956604
11250,38.0388984680176,13.4660797119141
11400,37.3470039367676,14.4155473709106
11550,37.4523963928223,14.3071670532227
11700,36.8896141052246,14.461989402771
11850,36.3095169067383,14.6690368652344
12000,36.1013565063477,13.5801210403442
12150,36.6982612609863,13.7411251068115
12300,36.8845176696777,14.3587703704834
12450,36.6563491821289,14.754937171936
12600,36.8819618225098,14.13356590271
12750,37.172004699707,13.6781139373779
12900,36.5130958557129,13.4854469299316
13050,36.7056312561035,13.4949817657471
13200,37.8401222229004,14.4648818969727
13350,37.1876449584961,14.2640447616577
13500,37.906120300293,14.2814588546753
13650,38.2813529968262,13.7272968292236
13800,38.1823081970215,13.7498617172241
