#Simulation Analysis Results CSV File 2020-11-25T17:14:27.841069
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
0.0,112.986,-39.35
100.002,132.138,-49.818
200.004,133.926,-59.417
300.00600000000003,125.978,-29.873
400.008,143.282,-50.099
500.01,132.615,-51.526
600.0120000000001,145.943,-55.174
700.014,133.424,-46.044
800.016,122.114,-59.649
900.018,139.305,-57.861
1000.02,131.506,-60.693
1100.022,127.404,-47.198
1200.0240000000001,138.872,-39.902
1300.026,134.191,-51.376
1400.028,148.088,-49.05
1500.03,133.066,-60.483
1600.032,136.417,-42.84
1700.034,133.197,-41.0
1800.036,150.005,-55.601
1900.038,132.302,-37.145
2000.04,137.968,-49.451
2100.042,143.846,-63.056
2200.044,131.494,-63.689
2300.046,129.411,-31.988
2400.0480000000002,157.168,-63.531
2500.05,150.952,-83.045
2600.052,131.734,-25.292
2700.054,150.934,-54.633
2800.056,124.527,-57.261
2900.058,130.2,-63.648
3000.06,143.766,-73.304
3100.062,150.675,-61.313
3200.064,139.998,-72.253
3300.0660000000003,146.299,-53.012
3400.068,131.065,-66.637
3500.07,111.924,-50.609
3600.072,133.279,-62.277
3700.074,131.351,-58.578
3800.076,146.118,-48.376
3900.078,120.529,-49.396
4000.08,129.934,-32.867
4100.082,130.11,-50.467
4200.084,129.115,-43.713
4300.086,136.918,-52.251
4400.088,140.21,-51.899
4500.09,126.52,-55.102
4600.092,142.229,-36.922
4700.094,129.68,-56.016
4800.0960000000005,130.269,-48.162
4900.098,126.179,-55.941
5000.1,136.507,-49.712
5100.102,149.75,-57.355
5200.104,137.092,-58.164
5300.106,116.899,-33.093
5400.108,123.978,-46.227
5500.11,139.029,-72.439
5600.112,142.605,-65.901
5700.1140000000005,139.49,-63.058
5800.116,153.446,-68.376
5900.118,124.434,-24.7
6000.12,135.536,-78.318
6100.122,138.526,-52.603
6200.124,152.566,-69.08
6300.126,133.153,-51.128
6400.128,126.244,-50.893
6500.13,117.803,-56.21
6600.1320000000005,131.641,-49.704
6700.134,148.94,-66.447
6800.136,123.954,-54.936
6900.138,142.646,-48.681
7000.14,141.537,-78.955
7100.142,138.165,-79.347
7200.144,133.174,-60.179
7300.146,132.298,-38.406
7400.148,119.614,-47.115
7500.150000000001,127.153,-52.394
7600.152,124.739,-51.41
7700.154,95.348,-48.139
7800.156,83.231,0.196
7900.158,120.339,-34.514
8000.16,105.171,-49.972
8100.162,127.139,-51.227
8200.164,140.712,-62.758
8300.166000000001,129.234,-50.656
8400.168,151.429,-60.072
8500.17,127.147,-54.297
8600.172,127.943,-48.097
8700.174,132.786,-56.495
8800.176,133.326,-44.282
8900.178,129.001,-44.534
9000.18,136.649,-52.906
9100.182,149.14,-55.81
9200.184,139.405,-46.93
9300.186,147.971,-64.457
9400.188,129.737,-48.974
9500.19,119.32,-52.125
9600.192000000001,143.126,-64.333
9700.194,127.365,-61.025
9800.196,146.332,-73.227
9900.198,125.834,-43.586
10000.2,121.439,-52.234
10100.202,143.042,-58.546
10200.204,136.65,-47.446
10300.206,138.025,-59.39
10400.208,143.267,-67.618
10500.210000000001,126.324,-64.297
10600.212,135.939,-59.543
10700.214,122.887,-49.969
10800.216,126.847,-53.531
10900.218,149.611,-58.275
11000.22,132.034,-60.949
11100.222,144.639,-64.493
11200.224,140.806,-44.598
11300.226,142.655,-38.624
11400.228000000001,148.06,-60.074
11500.23,121.809,-54.462
11600.232,139.722,-46.549
11700.234,141.96,-65.638
11800.236,122.273,-34.383
11900.238,136.687,-44.365
12000.24,136.338,-49.523
12100.242,137.189,-39.076
12200.244,130.252,-48.84
12300.246000000001,143.669,-70.993
12400.248,137.85,-66.292
12500.25,121.341,-75.546
12600.252,121.38,-52.75
12700.254,119.648,-36.848
12800.256,123.908,-38.84
12900.258,136.599,-58.851
13000.26,125.847,-47.21
13100.262,119.027,-66.318
13200.264000000001,142.295,-58.312
13300.266,140.1,-59.914
13400.268,132.314,-49.976
13500.27,103.3,-30.655
13600.272,115.651,-52.831
13700.274,133.644,-40.161
13800.276,138.715,-57.413
13900.278,110.584,-34.941
14000.28,132.64,-47.849
14100.282000000001,132.724,-53.576
14200.284,138.565,-59.703
14300.286,138.387,-56.206
14400.288,130.179,-34.911
14500.29,126.74,-42.053
14600.292,139.913,-61.887
14700.294,133.544,-35.334
14800.296,149.836,-64.487
14900.298,140.8,-43.38
15000.300000000001,139.319,-70.382
15100.302,138.381,-60.764
15200.304,128.541,-30.454
15300.306,138.522,-40.448
15400.308,132.609,-64.005
15500.31,154.01,-64.895
15600.312,125.877,-48.561
15700.314,108.052,-54.283
15800.316,132.484,-56.679
15900.318000000001,129.785,-53.534
16000.32,136.817,-67.913
16100.322,137.912,-64.688
16200.324,147.842,-61.927
16300.326000000001,150.07,-61.457
16400.328,143.297,-59.563
16500.33,145.122,-46.81
16600.332000000002,139.449,-36.652
16700.334,148.866,-60.702
16800.336,144.156,-61.019
16900.338,143.927,-65.137
17000.34,131.593,-19.74
17100.342,137.601,-60.947
17200.344,152.157,-59.317
17300.346,147.674,-59.789
17400.348,142.722,-58.964
17500.350000000002,132.618,-64.886
17600.352,137.182,-74.459
17700.354,131.523,-57.737
17800.356,126.278,-55.825
17900.358,124.522,-27.59
18000.36,142.452,-63.392
18100.362,129.003,-50.218
18200.364,144.895,-60.627
18300.366,135.233,-71.45
18400.368,116.948,-49.344
18500.37,138.434,-50.807
18600.372,154.225,-69.655
18700.374,133.207,-34.972
18800.376,121.555,-59.937
18900.378,138.649,-48.773
19000.38,132.464,-53.517
19100.382,133.46,-58.209
19200.384000000002,135.596,-55.691
19300.386,114.102,-42.932
19400.388,137.66,-58.308
19500.39,131.274,-64.982
19600.392,128.54,-31.749
19700.394,138.1,-69.52
19800.396,122.241,-33.732
19900.398,137.129,-68.849
20000.4,123.909,-55.078
20100.402000000002,135.834,-53.984
20200.404,116.386,-45.791
20300.406,121.658,-59.407
20400.408,141.45,-63.947
20500.41,114.435,-31.768
20600.412,146.387,-72.915
20700.414,134.522,-47.077
20800.416,126.234,-58.852
20900.418,125.199,-39.005
21000.420000000002,106.23,-39.565
21100.422,127.7,-39.406
21200.424,138.923,-56.542
21300.426,136.422,-45.174
21400.428,134.242,-53.975
21500.43,128.439,-57.445
21600.432,131.041,-68.159
21700.434,110.928,-50.117
21800.436,138.431,-42.071
21900.438000000002,113.931,-67.782
22000.44,122.024,-48.669
22100.442,124.569,-27.423
22200.444,131.595,-66.087
22300.446,124.443,-33.492
22400.448,113.873,-39.783
22500.45,119.711,-46.728
22600.452,133.506,-65.189
22700.454,129.122,-50.152
22800.456000000002,125.709,-41.527
22900.458,137.463,-51.337
23000.46,123.256,-44.844
23100.462,124.118,-22.974
23200.464,131.787,-44.498
23300.466,122.23,-45.752
23400.468,119.067,-32.015
23500.47,113.276,-49.302
23600.472,110.223,-44.573
23700.474000000002,73.964,25.473
23800.476,123.577,-41.506
23900.478,93.483,-26.699
24000.48,119.544,-57.883
24100.482,129.538,-60.889
24200.484,129.538,-42.582
24300.486,129.901,-37.142
24400.488,111.383,-63.025
24500.49,129.038,-53.778
24600.492000000002,116.647,-51.523
24700.494,134.981,-57.858
24800.496,134.505,-59.805
24900.498,118.212,-67.42
25000.5,121.276,-43.032
25100.502,133.159,-61.72
25200.504,124.528,-49.458
25300.506,115.483,-51.037
25400.508,115.314,-53.215
25500.510000000002,126.568,-38.489
25600.512,121.578,-54.046
25700.514,117.556,-37.012
25800.516,136.262,-70.692
25900.518,141.682,-59.545
26000.52,134.198,-54.684
26100.522,123.232,-49.181
26200.524,110.054,-35.953
26300.526,114.254,-27.909
26400.528000000002,132.873,-33.433
26500.53,117.16,-49.381
26600.532,134.092,-60.567
26700.534,130.478,-41.188
26800.536,136.413,-49.614
26900.538,118.191,-46.774
27000.54,123.448,-69.258
27100.542,143.18,-69.187
27200.544,130.945,-46.73
27300.546000000002,126.812,-60.225
27400.548,132.073,-38.76
27500.55,121.039,-38.649
27600.552,111.269,-5.702
27700.554,124.399,-33.867
27800.556,117.675,-43.966
27900.558,131.956,-63.333
28000.56,123.891,-45.147
28100.562,128.953,-75.053
28200.564000000002,124.831,-42.819
28300.566,131.516,-54.939
28400.568,117.599,-28.372
28500.57,138.661,-63.949
28600.572,131.233,-30.854
28700.574,146.271,-56.649
28800.576,131.808,-52.747
28900.578,134.414,-44.904
29000.58,124.602,-40.422
29100.582000000002,156.031,-50.929
29200.584,144.11,-57.54
29300.586,123.417,-39.471
29400.588,130.542,-42.827
29500.59,137.402,-60.925
29600.592,136.262,-43.407
29700.594,133.765,-48.436
29800.596,122.151,-66.347
29900.598,127.445,-40.247
30000.600000000002,128.292,-48.113
30100.602,133.987,-30.097
30200.604,137.56,-49.012
30300.606,128.548,-58.808
30400.608,143.064,-54.768
30500.61,141.202,-49.796
30600.612,154.97,-74.791
30700.614,113.253,-57.991
30800.616,101.264,-38.671
30900.618000000002,92.013,-20.449
31000.62,106.536,-45.488
31100.622,131.674,-52.691
31200.624,121.49,-39.972
31300.626,133.618,-34.283
31400.628,98.081,-25.739
31500.63,131.066,-49.289
31600.632,124.981,-39.992
31700.634000000002,141.083,-51.139
31800.636000000002,133.531,-46.1
31900.638,138.8,-38.116
32000.64,135.109,-59.07
32100.642,115.187,-56.623
32200.644,121.496,-50.376
32300.646,117.716,-47.007
32400.648,142.413,-62.292
32500.65,144.678,-49.749
32600.652000000002,144.61,-72.915
32700.654000000002,137.269,-58.668
32800.656,138.736,-46.598
32900.658,149.346,-53.219
33000.66,129.698,-44.564
33100.662000000004,120.428,-38.461
33200.664000000004,124.402,-16.216
33300.666,135.778,-59.056
33400.668,127.305,-22.425
33500.67,143.997,-49.552
33600.672,137.077,-42.119
33700.674,147.417,-52.38
33800.676,130.297,-40.364
33900.678,121.7,-23.856
34000.68,141.94,-71.743
34100.682,141.688,-40.368
34200.684,148.767,-45.903
34300.686,124.071,-59.707
34400.688,125.382,-27.893
34500.69,145.335,-64.162
34600.692,135.039,-39.756
34700.694,141.828,-34.952
34800.696,131.802,-39.193
34900.698000000004,127.149,-33.052
35000.700000000004,123.857,-46.43
35100.702,148.938,-55.642
35200.704,150.83,-61.429
35300.706,142.967,-44.244
35400.708,130.476,-49.999
35500.71,111.92,-38.923
35600.712,118.926,-41.911
35700.714,147.416,-64.2
35800.716,131.566,-40.945
35900.718,120.394,-68.921
36000.72,127.509,-35.883
36100.722,149.006,-64.876
36200.724,122.437,-32.646
36300.726,90.722,-8.648
36400.728,104.32,64.884
36500.73,129.269,-53.853
36600.732,125.335,-45.607
36700.734000000004,130.133,-61.652
36800.736,142.791,-64.741
36900.738,138.92,-60.31
37000.74,122.343,-45.504
37100.742,119.269,-49.615
37200.744,117.131,-26.388
