#Simulation Analysis Results CSV File 2020-11-26T09:03:33.050356
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
1000020.0,-120.344,59.933
1000120.002,-120.687,37.914
1000220.0040000001,-127.26,41.11
1000320.006,-119.574,33.185
1000420.008,-131.936,54.101
1000520.01,-125.572,50.047
1000620.012,-112.456,39.882
1000720.014,-124.511,57.455
1000820.0160000001,-130.306,53.783
1000920.018,-125.77,43.067
1001020.02,-115.758,46.44
1001120.022,-129.103,38.124
1001220.024,-128.376,43.398
1001320.0260000001,-135.579,63.102
1001420.028,-131.576,53.427
1001520.03,-125.852,22.294
1001620.032,-132.831,49.099
1001720.034,-133.347,46.033
1001820.036,-117.827,68.331
1001920.0380000001,-110.944,45.164
1002020.04,-126.255,47.761
1002120.042,-135.491,61.695
1002220.044,-135.729,49.966
1002320.046,-125.254,42.179
1002420.0480000001,-132.945,41.569
1002520.05,-100.052,58.577
1002620.052,-95.735,45.294
1002720.054,-109.59,59.513
1002820.056,-128.996,51.064
1002920.0580000001,-111.288,46.654
1003020.06,-123.795,88.853
1003120.062,-132.968,65.541
1003220.064,-118.669,35.432
1003320.066,-119.856,33.305
1003420.068,-121.542,38.8
1003520.0700000001,-138.329,47.042
1003620.072,-146.325,77.219
1003720.074,-130.68,58.602
1003820.076,-115.822,30.096
1003920.078,-131.456,39.174
1004020.0800000001,-139.498,64.713
1004120.082,-126.761,54.973
1004220.084,-145.604,49.703
1004320.086,-106.554,16.959
1004420.088,-137.356,62.082
1004520.09,-119.685,61.043
1004620.0920000001,-127.832,40.025
1004720.094,-125.985,46.194
1004820.096,-111.702,44.977
1004920.098,-118.649,40.605
1005020.1,-133.623,43.474
1005120.1020000001,-140.408,54.933
1005220.104,-135.12,55.223
1005320.106,-110.382,40.903
1005420.108,-114.151,50.84
1005520.11,-108.185,31.759
1005620.112,-115.231,13.511
1005720.1140000001,-116.145,71.154
1005820.116,-112.971,41.128
1005920.118,-128.732,58.877
1006020.12,-106.908,46.901
1006120.122,-118.465,57.035
1006220.1240000001,-119.536,36.011
1006320.126,-134.401,63.49
1006420.128,-125.689,75.244
1006520.13,-123.038,50.109
1006620.132,-115.531,37.287
1006720.1340000001,-120.554,35.513
1006820.136,-118.951,40.372
1006920.138,-129.62,67.883
1007020.14,-123.581,65.184
1007120.142,-122.259,56.171
1007220.144,-128.085,33.444
1007320.1460000001,-125.711,60.195
1007420.148,-117.15,37.763
1007520.15,-123.235,56.725
1007620.152,-120.299,51.737
1007720.154,-123.89,46.312
1007820.1560000001,-125.434,37.312
1007920.158,-107.074,64.046
1008020.16,-131.292,60.157
1008120.162,-101.256,43.628
1008220.164,-129.847,67.441
1008320.166,-109.219,28.382
1008420.1680000001,-127.853,64.102
1008520.17,-117.557,52.065
1008620.172,-115.365,33.085
1008720.174,-123.475,62.397
1008820.176,-119.88,68.861
1008920.1780000001,-140.714,56.81
1009020.18,-129.87,65.727
1009120.182,-119.445,34.902
1009220.184,-123.342,47.318
1009320.186,-124.661,63.573
1009420.188,-114.54,61.252
1009520.1900000001,-130.155,48.817
1009620.192,-120.564,53.619
1009720.194,-129.624,58.526
1009820.196,-120.844,49.085
1009920.198,-125.516,25.322
1010020.2000000001,-127.105,42.0
1010120.202,-124.696,54.768
1010220.204,-117.07,19.678
1010320.206,-113.113,39.347
1010420.208,-113.998,43.887
1010520.2100000001,-105.861,42.006
1010620.212,-131.752,58.083
1010720.214,-130.876,49.95
1010820.216,-143.261,60.917
1010920.218,-141.799,48.619
1011020.22,-114.578,38.619
1011120.2220000001,-120.597,51.326
1011220.224,-113.373,52.201
1011320.226,-120.184,63.459
1011420.228,-124.294,49.053
1011520.23,-119.423,43.325
1011620.2320000001,-112.579,43.498
1011720.234,-108.186,27.112
1011820.236,-120.984,59.76
1011920.238,-119.754,38.724
1012020.24,-126.206,56.535
1012120.242,-139.203,75.146
1012220.2440000001,-128.783,38.471
1012320.246,-127.479,56.788
1012420.248,-132.339,71.795
1012520.25,-126.51,42.051
1012620.252,-113.116,25.683
1012720.2540000001,-124.028,41.329
1012820.256,-129.823,46.54
1012920.258,-133.013,48.2
1013020.26,-127.256,71.931
1013120.262,-112.17,34.764
1013220.264,-109.299,61.044
1013320.2660000001,-123.825,60.346
1013420.268,-115.483,35.109
1013520.27,-111.817,24.402
1013620.272,-110.998,52.852
1013720.274,-130.734,66.883
1013820.2760000001,-117.424,40.447
1013920.278,-103.203,38.671
1014020.28,-110.965,45.095
1014120.282,-134.207,39.232
1014220.284,-115.49,27.585
1014320.286,-128.574,48.402
1014420.2880000001,-113.246,51.361
1014520.29,-136.902,66.633
1014620.292,-125.9,58.663
1014720.294,-118.611,28.346
1014820.296,-120.621,37.617
1014920.2980000001,-120.14,50.082
1015020.3,-117.048,58.279
1015120.302,-117.549,56.091
1015220.304,-126.551,39.39
1015320.306,-128.9,59.509
1015420.3080000001,-126.233,50.374
1015520.31,-131.732,46.164
1015620.312,-114.631,55.797
1015720.314,-118.585,64.119
1015820.316,-118.949,53.363
1015920.318,-128.581,40.391
1016020.3200000001,-123.398,45.428
1016120.322,-120.023,39.861
1016220.324,-100.992,55.374
1016320.326,-114.425,57.69
1016420.328,-99.802,64.327
1016520.3300000001,-110.308,67.61
1016620.332,-135.973,67.196
1016720.334,-119.919,52.828
1016820.336,-105.553,34.588
1016920.338,-116.111,51.544
1017020.34,-123.336,43.413
1017120.3420000001,-122.887,39.04
1017220.344,-129.058,38.135
1017320.346,-137.578,53.551
1017420.348,-126.094,49.2
1017520.35,-108.327,45.989
1017620.3520000001,-136.645,64.397
1017720.354,-101.18,47.093
1017820.356,-112.991,38.803
1017920.358,-121.408,43.545
1018020.36,-126.504,77.889
1018120.362,-127.375,42.887
1018220.3640000001,-115.432,47.37
1018320.366,-113.01,63.921
1018420.368,-117.192,54.155
1018520.37,-126.036,52.867
1018620.372,-105.697,54.562
1018720.3740000001,-108.557,51.797
1018820.376,-118.461,75.216
1018920.378,-110.38,46.489
1019020.38,-123.583,56.104
1019120.382,-136.834,61.464
1019220.3840000001,-112.974,57.025
1019320.386,-120.77,52.33
1019420.388,-126.199,44.114
1019520.39,-121.964,61.838
1019620.392,-136.068,47.275
1019720.394,-119.934,18.593
1019820.3960000001,-137.626,62.598
1019920.398,-136.899,50.605
1020020.4,-116.199,37.159
1020120.402,-120.724,24.578
1020220.404,-116.76,57.614
1020320.4060000001,-132.414,35.43
1020420.408,-130.982,55.848
1020520.41,-127.572,49.802
1020620.412,-140.409,52.681
1020720.414,-128.335,75.933
1020820.416,-123.302,46.504
1020920.4180000001,-137.152,48.807
1021020.42,-138.22,43.728
1021120.422,-138.474,65.571
1021220.424,-140.218,64.214
1021320.426,-120.0,55.584
1021420.4280000001,-133.131,59.899
1021520.43,-103.571,53.586
1021620.432,-123.707,47.385
1021720.434,-127.237,61.506
1021820.436,-132.38,56.122
1021920.438,-122.342,71.891
1022020.4400000001,-115.35,37.988
1022120.442,-127.434,62.464
1022220.444,-135.387,50.538
1022320.446,-131.925,43.506
1022420.448,-117.883,57.911
1022520.4500000001,-128.502,52.327
1022620.452,-118.035,39.323
1022720.454,-111.735,56.388
1022820.456,-118.064,65.518
1022920.458,-117.459,43.249
1023020.4600000001,-106.621,26.138
1023120.462,-127.548,52.507
1023220.464,-128.908,65.854
1023320.466,-123.212,47.766
1023420.468,-128.275,43.526
1023520.47,-144.962,60.554
1023620.4720000001,-127.177,56.471
1023720.474,-120.977,49.137
1023820.476,-115.04,49.98
1023920.478,-119.646,64.68
1024020.48,-140.964,47.115
1024120.4820000001,-139.003,67.119
1024220.484,-124.423,63.102
1024320.486,-132.698,65.959
1024420.488,-116.26,56.017
1024520.49,-124.035,75.203
1024620.492,-121.439,59.996
1024720.4940000001,-128.776,62.237
1024820.496,-114.726,67.035
1024920.498,-123.959,56.634
1025020.5,-117.029,46.622
1025120.502,-114.11,50.784
1025220.5040000001,-126.599,50.118
1025320.506,-106.91,54.28
1025420.508,-99.838,58.437
1025520.51,-101.881,48.577
1025620.512,-130.975,61.418
1025720.514,-126.623,53.845
1025820.5160000001,-141.249,64.463
1025920.518,-128.182,67.993
1026020.52,-121.115,67.413
1026120.522,-115.35,35.082
1026220.524,-116.036,53.023
1026320.5260000001,-126.469,52.174
1026420.528,-119.716,47.114
1026520.53,-132.722,60.449
1026620.532,-127.429,39.1
1026720.534,-108.555,44.789
1026820.536,-136.368,60.521
1026920.5380000001,-133.326,55.732
1027020.54,-136.218,67.195
1027120.542,-138.239,67.815
1027220.544,-125.18,63.24
1027320.546,-116.311,56.584
1027420.5480000001,-121.924,37.242
1027520.55,-135.272,51.02
1027620.552,-116.12,41.801
1027720.554,-144.01,62.688
1027820.556,-122.643,60.098
1027920.5580000001,-131.812,57.956
1028020.56,-110.625,55.717
1028120.562,-119.406,43.108
1028220.564,-125.83,44.707
1028320.566,-117.093,65.634
1028420.568,-120.092,42.029
1028520.5700000001,-123.264,37.931
1028620.572,-105.498,43.878
1028720.574,-108.345,62.761
1028820.576,-117.874,43.633
1028920.578,-101.524,33.607
1029020.5800000001,-115.879,45.24
1029120.582,-126.053,61.442
1029220.584,-112.299,54.657
1029320.586,-125.266,53.245
1029420.588,-125.417,64.454
1029520.59,-125.88,72.381
1029620.5920000001,-96.085,34.482
1029720.594,-116.734,46.416
1029820.596,-116.254,62.725
1029920.598,-130.416,69.326
1030020.6,-119.365,61.425
1030120.6020000001,-117.772,53.75
1030220.604,-101.478,37.407
1030320.606,-109.817,66.05
1030420.608,-108.941,46.161
1030520.61,-112.104,52.753
1030620.612,-116.19,61.682
1030720.6140000001,-127.94,71.975
1030820.616,-102.568,39.142
1030920.618,-113.392,37.347
1031020.62,-112.773,42.556
1031120.622,-103.07,54.363
1031220.6240000001,-110.305,70.044
1031320.626,-110.364,49.341
1031420.628,-114.494,47.468
1031520.63,-114.635,62.833
1031620.632,-133.55,64.865
1031720.6340000001,-121.976,42.081
1031820.636,-103.324,57.571
1031920.638,-123.361,59.472
1032020.64,-114.514,36.695
1032120.642,-118.235,47.449
1032220.644,-112.26,26.393
1032320.6460000001,-109.728,50.848
1032420.648,-100.706,56.5
1032520.65,-112.091,38.274
1032620.652,-125.213,65.045
1032720.654,-126.148,57.932
1032820.6560000001,-135.455,59.638
1032920.658,-122.716,52.831
1033020.66,-110.861,34.732
1033120.662,-131.913,52.761
1033220.664,-100.441,21.637
1033320.666,-111.841,49.515
1033420.6680000001,-116.42,43.095
1033520.67,-110.908,53.76
1033620.672,-127.892,56.981
1033720.674,-140.454,68.864
1033820.676,-101.121,47.364
1033920.6780000001,-119.947,55.789
1034020.68,-115.74,43.284
1034120.682,-126.706,52.679
