#Simulation Analysis Results CSV File 2020-11-25T17:25:20.677965
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
400008.0,13.023,63.668
400108.00200000004,49.435,54.723
400208.004,41.64,40.491
400308.006,38.991,62.247
400408.00800000003,28.542,80.783
400508.01,31.246,62.199
400608.012,35.892,56.364
400708.014,22.715,75.882
400808.016,33.099,67.694
400908.018,51.064,36.808
401008.02,34.145,53.524
401108.022,39.412,67.003
401208.02400000003,98.342,-41.328
401308.026,102.132,-32.579
401408.028,54.813,24.923
401508.03,51.82,28.165
401608.032,107.448,-45.807
401708.034,108.235,-50.46
401808.036,66.695,21.512
401908.038,106.088,-46.026
402008.04000000004,106.373,-49.201
402108.042,102.616,-41.675
402208.044,109.006,-36.216
402308.04600000003,133.332,-60.823
402408.048,140.665,-56.311
402508.05,135.706,-52.701
402608.052,121.788,-30.703
402708.054,137.116,-36.98
402808.056,142.062,-43.853
402908.058,140.289,-42.161
403008.06,133.631,-49.841
403108.06200000003,115.614,-23.001
403208.064,146.386,-61.025
403308.066,114.668,-38.688
403408.068,96.465,-27.651
403508.07,24.516,56.038
403608.072,79.876,-9.799
403708.074,145.245,-62.213
403808.076,143.318,-40.78
403908.078,146.119,-51.309
404008.08,135.76,-50.58
404108.082,130.108,-36.893
404208.08400000003,138.999,-52.188
404308.086,145.178,-58.586
404408.088,127.18,-65.694
404508.09,126.309,-42.451
404608.092,125.604,-45.675
404708.094,132.862,-64.864
404808.096,142.986,-58.09
404908.098,133.966,-44.137
405008.10000000003,139.407,-49.727
405108.102,113.399,-40.104
405208.104,127.276,-44.439
405308.106,128.492,-42.321
405408.108,126.816,-45.829
405508.11,141.22,-64.08
405608.112,134.329,-44.837
405708.114,109.668,-29.409
405808.116,127.726,-38.902
405908.118,128.492,-53.398
406008.12,116.446,-42.981
406108.12200000003,119.294,-52.626
406208.124,130.364,-56.574
406308.126,123.965,-61.717
406408.128,127.173,-48.521
406508.13,89.757,-28.341
406608.132,46.325,47.885
406708.134,62.249,26.632
406808.136,105.966,-32.973
406908.13800000004,94.045,-31.682
407008.14,96.97,-21.163
407108.142,129.541,-45.896
407208.14400000003,126.177,-48.723
407308.146,137.491,-60.27
407408.148,124.791,-34.576
407508.15,110.988,-41.265
407608.152,109.701,-18.948
407708.154,98.943,-23.514
407808.156,134.326,-42.333
407908.158,128.966,-62.085
408008.16000000003,121.668,-31.513
408108.162,137.54,-59.135
408208.164,132.516,-30.132
408308.166,135.465,-68.712
408408.168,142.861,-32.491
408508.17,136.228,-42.198
408608.172,129.381,-47.522
408708.174,123.921,-51.804
408808.17600000004,144.497,-61.086
408908.178,137.46,-64.906
409008.18,119.992,-32.337
409108.18200000003,15.824,68.454
409208.184,50.72,45.032
409308.186,127.718,-47.955
409408.188,132.11,-63.34
409508.19,132.274,-58.402
409608.192,47.832,45.433
409708.194,60.278,37.694
409808.196,39.663,57.431
409908.19800000003,27.217,58.135
410008.2,36.811,65.643
410108.202,122.383,-48.831
410208.204,112.383,-12.275
410308.206,144.735,-45.699
410408.208,145.543,-71.657
410508.21,122.267,-39.528
410608.212,45.312,53.768
410708.21400000004,26.237,63.431
410808.216,131.506,-53.338
410908.218,129.565,-51.569
411008.22000000003,120.891,-38.009
411108.222,127.953,-50.576
411208.224,144.941,-72.775
411308.226,127.71,-52.162
411408.228,141.121,-44.32
411508.23,130.315,-63.994
411608.232,125.428,-58.17
411708.234,136.47,-62.852
411808.23600000003,130.502,-60.108
411908.238,111.655,-38.332
412008.24,89.516,-21.72
412108.242,104.405,-36.451
412208.244,113.592,-35.979
412308.246,107.356,-55.938
412408.248,132.638,-58.033
412508.25,152.957,-57.562
412608.25200000004,133.758,-54.925
412708.254,140.984,-44.252
412808.256,139.397,-74.904
412908.25800000003,142.76,-50.195
413008.26,130.004,-53.278
413108.262,116.045,-50.523
413208.264,114.062,-27.155
413308.266,98.374,-21.671
413408.268,125.328,-41.072
413508.27,129.942,-43.586
413608.272,127.467,-64.786
413708.27400000003,128.735,-54.02
413808.276,107.274,-23.992
413908.278,129.028,-51.983
414008.28,129.148,-37.616
414108.282,105.831,-37.494
414208.284,93.436,-34.899
414308.286,82.298,-29.697
414408.288,131.9,-55.159
414508.29000000004,116.615,-40.574
414608.292,128.495,-51.527
414708.294,121.446,-45.898
414808.29600000003,110.942,-18.011
414908.298,109.765,-34.809
415008.3,92.682,-47.11
415108.302,84.251,-9.047
415208.304,118.461,-46.763
415308.306,30.798,59.681
415408.308,84.477,-2.319
415508.31,27.411,55.192
415608.31200000003,45.4,53.005
415708.314,95.731,-35.699
415808.316,114.071,-47.989
415908.318,137.813,-26.493
416008.32,123.972,-38.344
416108.322,108.183,-24.255
416208.324,126.704,-28.814
416308.326,124.215,-44.584
416408.32800000004,89.829,0.018
416508.33,100.887,-20.356
416608.332,81.858,-34.994
416708.33400000003,62.878,20.455
416808.336,63.164,19.292
416908.338,49.608,42.632
417008.34,113.456,-56.522
417108.342,126.563,-45.318
417208.344,133.285,-50.242
417308.346,121.723,-56.999
417408.348,126.537,-56.982
417508.35000000003,145.962,-59.656
417608.352,127.324,-52.482
417708.354,120.657,-46.61
417808.356,137.428,-47.416
417908.358,137.778,-76.459
418008.36,126.669,-64.296
418108.362,100.948,-19.379
418208.364,104.341,-38.887
418308.366,56.096,16.762
418408.368,46.413,47.631
418508.37,125.642,-44.745
