#Simulation Analysis Results CSV File 2020-11-26T09:00:49.387342
#Generated on structure: "frame1"
TimeStep,Torsion_psi,Torsion_phi
830916.618,-118.961,54.925
831016.62,-124.146,33.581
831116.622,-116.649,54.072
831216.6240000001,-111.784,65.677
831316.626,-116.159,44.98
831416.628,-109.31,38.953
831516.63,-104.929,34.092
831616.632,-121.262,48.628
831716.634,-124.869,58.839
831816.636,-112.524,48.05
831916.638,-102.909,59.371
832016.64,-106.179,60.905
832116.642,-134.594,33.173
832216.644,-123.999,56.025
832316.6460000001,-131.745,73.184
832416.648,-126.695,36.254
832516.65,-115.456,53.18
832616.652,-107.585,65.436
832716.654,-106.845,38.336
832816.6560000001,-109.797,35.543
832916.658,-108.056,45.082
833016.66,-111.534,45.491
833116.662,-120.845,68.172
833216.664,-104.155,36.669
833316.666,-103.057,42.124
833416.6680000001,-114.39,76.173
833516.67,-102.581,48.932
833616.672,-126.541,66.512
833716.674,-115.239,61.049
833816.676,-114.394,58.446
833916.6780000001,-107.429,53.314
834016.68,-101.685,55.939
834116.682,-121.497,43.435
834216.684,-113.654,55.767
834316.686,-117.808,60.116
834416.688,-104.611,57.685
834516.6900000001,-114.513,61.675
834616.692,-118.61,49.442
834716.694,-127.275,58.134
834816.696,-113.387,68.402
834916.698,-124.846,66.23
835016.7000000001,-124.249,58.265
835116.702,-126.847,51.767
835216.704,-122.355,68.346
835316.706,-127.248,53.403
835416.708,-110.442,42.999
835516.71,-125.974,51.366
835616.712,-114.922,55.3
835716.714,-120.695,44.945
835816.716,-119.435,39.608
835916.718,-129.763,38.156
836016.72,-124.143,72.123
836116.7220000001,-109.539,60.886
836216.724,-116.085,78.85
836316.726,-125.649,65.04
836416.728,-104.73,60.065
836516.73,-100.916,60.629
836616.732,-120.999,47.433
836716.734,-108.074,67.539
836816.736,-122.056,46.621
836916.738,-109.135,40.268
837016.74,-128.721,46.044
837116.742,-140.689,54.088
837216.7440000001,-128.168,64.706
837316.746,-124.391,74.42
837416.748,-117.288,40.036
837516.75,-129.474,50.999
837616.752,-129.732,45.592
837716.7540000001,-116.949,63.877
837816.756,-113.937,54.831
837916.758,-99.694,58.404
838016.76,-113.954,53.32
838116.762,-121.022,60.777
838216.764,-119.311,55.912
838316.7660000001,-112.929,55.402
838416.768,-123.787,61.453
838516.77,-103.352,34.863
838616.772,-124.333,65.057
838716.774,-137.086,47.171
838816.7760000001,-141.33,64.925
838916.778,-116.716,45.912
839016.78,-123.047,55.59
839116.782,-117.368,48.471
839216.784,-115.749,51.267
839316.786,-99.112,50.752
839416.7880000001,-103.787,22.822
839516.79,-101.645,61.076
839616.792,-119.099,64.511
839716.794,-119.289,46.696
839816.796,-123.648,49.442
839916.7980000001,-120.283,41.589
840016.8,-112.87,74.263
840116.802,-129.072,64.62
840216.804,-130.335,64.204
840316.806,-123.088,57.307
840416.808,-135.685,61.213
840516.81,-129.911,72.026
840616.812,-102.779,40.381
840716.814,-109.035,47.192
840816.816,-108.037,58.174
840916.818,-131.083,47.757
841016.8200000001,-121.059,55.195
841116.822,-103.947,57.213
841216.824,-119.739,44.966
841316.826,-122.362,63.189
841416.828,-126.858,75.189
841516.8300000001,-118.831,64.386
841616.832,-115.78,50.061
841716.834,-116.277,56.213
841816.836,-135.113,41.93
841916.838,-111.745,52.823
842016.84,-127.981,50.938
