Distance_FMN-FAD,RadG
5.1880302238875196,25.9950447006567
4.745341077823648,25.95720071704098
4.558892587384688,25.95080880407194
4.116411815444906,26.12912314914629
4.1014428744245945,26.075706877689054
3.957090819225208,26.00449316650223
3.767892068670647,26.001526293840097
4.601371096994002,26.124501374124833
3.876741161428254,25.990853398374504
4.259045545777082,26.04955360155157
3.8739686757237375,25.95460297111561
4.989600912523761,26.004903394918582
4.340349447793339,26.010930664042306
4.846320979755202,26.119687245408187
4.995981380699498,26.106497378862905
4.265073544525096,26.12351097773502
4.562291754313032,26.062900087690142
3.643484824138358,26.169492190627345
4.568264374966594,26.11901416855229
3.794584009128851,26.024391012381884
4.351577845460024,25.99439209240749
4.453050749557243,26.092984252499182
4.61064549298291,26.006450569757995
5.177944078727959,26.112182359223773
5.1959414465354925,25.981771941294042
4.376096106884862,25.988881149827616
4.054774980704358,26.035425057217935
3.6277014403574523,25.990174929905038
4.92498518123333,26.089239906497053
4.903872213504977,26.0434046396772
4.098681146543994,26.042890607891042
6.151027727500275,26.05696177831573
5.2565867361773995,26.095862653625318
4.9883741530561485,26.124396146011556
4.347095458547802,26.128619282153917
4.938303009134157,26.133888538810506
3.905406019932419,26.13156925137388
4.862680518401624,25.994563167214345
3.952465302036065,26.000307581041596
4.340707361672332,26.0871186993398
4.47304257659126,26.06651353852899
4.5072689359472,26.017064432410784
3.6236981735354408,26.01722712420437
5.237444472469211,26.01283885658298
4.233308143901689,25.965988261657767
4.715232101547907,26.019377522790208
5.327534703698915,26.02277035021669
5.429268370649694,26.002242378112083
5.759737356958002,26.065092565529778
4.595654158019498,26.082679847914147
5.085687174121411,26.05123740956894
5.415100179281512,26.13030165346891
4.844107627579044,25.962328186277535
5.497821571768251,26.05287781405313
4.324818084389722,25.993925586044593
5.551132032265228,26.039415484296704
5.75759443562527,25.99095714364681
4.975001128933492,25.976042023383965
4.825202458458371,26.04319433308835
5.0233457916942585,26.088852449423968
5.131961371568568,26.013139615277353
4.598036717380625,25.98667512030913
3.3989434564023093,26.093855338920946
4.000064640640493,25.951349127011873
4.726818865623505,25.98328146721273
4.563890105987061,26.03167122513108
4.30155391831325,25.960704426637285
5.662105850874602,26.05015574237777
4.234692335448198,25.91431822039525
4.9833168312609475,26.068343915493546
3.9351085239471373,25.985565351502174
4.403492616844464,25.996798068142528
3.654189853825287,25.989413605266584
3.7353657642760747,25.92468184150048
4.051623147122598,26.082718387514955
3.896041752835766,26.128878015846716
4.35482086241818,26.13772016043334
4.274376517016939,25.955565133174307
4.727481553507201,25.969113758751874
4.541850116679013,26.02143062810636
4.61497046915682,25.910354818662064
4.597044577009109,25.884420978562886
4.931773577793598,25.933394224045955
4.613381012241251,25.897265538731972
4.553539390907537,25.90655076142969
5.614946367905728,25.90935171503671
3.970534403597264,25.961300600189745
3.9873979646055586,25.936139436330684
3.753291408759582,25.934345402547617
4.055715433802285,25.989776280312448
4.426180202316087,25.89352768533729
3.90397739590425,25.909893276157234
4.57491871706261,25.926586103635234
5.675096041229288,25.907893822669294
4.001119265664854,25.870836824200982
3.9265499543069224,25.963391025110283
4.437647362839281,25.94883648539165
4.037197622094953,25.901550726547576
3.9732160918238666,25.98765161204082
5.202195269595411,25.99277525412835
4.223772635924582,25.976231714116295
4.00199883299871,25.944999127467522
4.001103369875974,25.977307004932484
4.0217940422681915,25.925331222421235
4.8173378594822065,25.988941216135352
4.552825941062688,25.96656324995558
4.147627886543319,25.981947012113924
4.081499173380142,25.97085489541856
4.232407702962866,25.945291696837554
4.357288754750907,25.946881679918018
3.786849463041918,25.93107008349647
4.411696932071097,25.98210325603642
4.134915348482901,25.970168381296237
3.9592402731006127,25.973325629976035
3.854590531851744,25.914772617205884
4.120722082199539,25.981162748286877
3.981737420190183,25.868355384141744
4.516957896381897,26.0172301357685
4.745484083390647,26.018107628652146
4.0455990520585985,25.98835863448368
4.63343556297636,26.046867900352666
4.08533079783163,26.130616064382206
4.345729084414529,25.967324993265002
4.634336503450421,26.058049382827598
3.9375322418508465,25.964809890216173
4.191447076691415,26.15090950254659
3.7772416173741106,26.107920134060933
4.335001618670864,25.98547865066662
3.615315335517593,26.050788060756908
4.287295724031747,26.062146755380756
4.367502449817546,26.15416108828769
4.3506173288050904,26.162709801852195
4.23226271575268,26.179478477705793
3.7991348987925004,26.24450272006937
4.30645922579993,26.220185298291632
4.086702668143595,26.124930766857602
4.484705473677554,26.092008092295934
3.636864886857089,26.04136135985481
4.922442839927294,26.054445612847076
5.23067526547288,26.095024531680593
3.4847583051368747,26.059037242083516
3.899237143603141,26.08441106650039
3.5485424889533883,25.948881767828183
3.9320689822160264,26.053058973311735
3.9798258926759793,26.061738491940684
4.939436637980694,25.97216119829432
4.522866018132239,26.115128040158858
4.20538857894826,26.073584947080814
4.646936407072922,26.026211190865975
4.130026674095897,26.020801421059236
4.072500357243744,26.096250412120334
3.5067364927882667,26.132026851862296
3.979622120229822,26.10099944288555
3.9576663707883966,26.063007322954896
3.695573177557954,26.08187424143807
4.502688516729257,26.102472182882988
4.763885139581642,26.053431885402947
3.885491243827466,25.980402869028016
4.010453406252705,26.029593753207173
3.4060527583522653,26.05514583682944
4.049510613752511,25.998539308521913
4.772479060273766,26.102242122899916
3.99317645485528,26.10124093734967
3.5459047944934117,26.07306446541927
4.0381198310331445,25.955079391844652
4.137267225117731,26.054288311549733
4.3129016309538555,26.04670382312859
5.0840778451439155,26.143586500031628
4.574712012232886,26.160736089601965
3.727999161019855,26.069096253420796
4.5355899112891604,26.068217194257016
4.164540565976074,26.08818972621524
5.157098018850616,26.050829938934996
3.77263083249005,26.141230221765362
4.067141174436549,26.10917760052374
4.139476062029747,26.114114027166966
4.001329833597598,26.05547498650851
3.8094113620122427,26.152689295176405
3.741746880721544,26.050130006452118
3.984745002278999,25.980934384658998
4.380191228950909,26.016611065746666
3.748105986126578,26.015774199482117
3.681555677842416,26.07049307725308
4.054567800020776,26.06317216374976
4.755555769358904,26.09063285741676
3.4403196230817725,26.02149927168238
3.701931248126237,26.003589835988805
3.3812579697574807,26.133880895718736
4.047179889124508,26.137442203304072
4.318959413029928,26.13867907684833
3.3527747219653317,26.149311827163352
4.426760925407116,26.083071254762817
3.8782342396678033,26.107858517583132
3.4335144779545583,26.141781465488616
3.5093768680511537,25.978499967401127
3.7440883249854426,26.010832340690094
3.6732610338089504,26.0389831243265
3.7780514723097687,25.93600035866634
3.76037305277214,25.921797324887773
3.8657106390744054,26.012251886623694
4.474304781205336,25.9656662573928
5.205749454145629,26.002111708104707
3.822759180146951,26.009225736987798
4.131161393904402,26.093882481928613
4.160790550339535,25.991668049701303
4.182566124588702,25.982213216010944
3.821349225881016,26.00128670827676
3.867910363030175,25.964212057669265
4.13824236518165,25.959204864767088
3.7336691299900546,25.878327634642947
4.260087040037028,25.9749796188156
3.3422525417705033,26.017296060669526
4.104469148769795,25.93740419764895
3.570064125324235,25.92221437428213
4.032373936752544,25.936858353773193
3.8646984254681165,25.95119913016517
3.9219929923610515,25.97734347242651
3.8844064321811684,25.97997078128033
3.800348399545306,25.994540000043447
4.663778797076291,25.99541889416812
3.821763551515809,25.953877588247618
4.087036689373966,25.942940201723324
3.7102923948635813,25.921826728229163
4.69305054721729,26.01086724249767
5.5408073193707015,26.023201953548725
4.644826441244686,26.088695281955875
4.21537360850564,26.099007541826712
4.328241753579822,26.00312882993993
3.9011529797388502,25.90523566879107
3.879350637837698,25.938683438821865
4.358312045088854,26.023298880614508
5.195277923097808,25.95546119647746
4.181862661122849,25.960914303592205
4.220238664068894,26.00277845069088
3.976313420037985,26.005555140037586
4.139486932818236,26.131430829537827
3.8026403248835248,26.047849530042452
4.285095642174275,26.041036981154612
3.879680076552257,26.02025609896738
4.064643898026164,26.09424265850953
4.255764919342728,26.07603355803164
3.626117901224882,26.0446279377549
3.837156693910842,26.051584383421456
4.503529340607393,25.98816902500874
4.224531131156489,25.990727414503215
4.2867180702066925,26.09253024544532
3.796870360710773,26.06641496510873
3.8075577543717425,26.06439078130292
3.9530290122672325,26.196966355963042
3.7392595212385653,26.17117234362675
4.338349648173634,26.221257691314385
3.3865604314430025,26.151750595769627
3.85883166354315,26.215876070676956
3.8138789164222002,26.14977526452053
4.927607255365631,26.167674541143704
4.232820830277053,26.11177598657559
4.580110741282724,26.14758070367211
4.069214287383712,26.057231748883638
4.057944784998375,26.108115038888094
3.8912015381830054,26.027703765418448
4.111716826901281,26.120105714108703
4.341346251888992,26.18960339235648
3.762140660440482,26.02473212789642
3.6281313289664197,26.078573297561825
3.686778062666338,26.219820264701667
3.616821370404861,26.19722698601021
4.110439728158209,26.17571635867252
3.4060661236300573,26.218463636011073
3.9606584343271565,26.167467156500916
4.536574881983098,26.216223522121986
4.06726427050313,26.21489570535272
3.9090802419141863,26.157923537005992
3.2174512671292694,26.06106261946577
3.838286672265049,26.213321286678564
4.215582354631649,26.142802737901448
3.931705688179543,26.168880143918997
4.234671224360621,26.112434517292737
4.099697736340092,26.043135033561878
4.35526001039035,26.025946154199833
4.139395092504862,26.017544423233538
4.906022687161115,26.028073617520235
4.285177672872708,26.120623003422935
4.6581361893710245,26.071027705894025
3.906175939052762,26.202432715398903
3.679338556323043,25.978687097100675
4.158346289615741,26.096070296054382
5.057105286991572,26.12047016362184
4.88094930123983,26.1547932155857
3.7783728448638136,26.14471561420244
3.9934269202086132,26.083543179272937
3.898733639469455,26.10971381205427
3.8219632648868487,26.065129534264557
4.182002100004546,26.01918863486761
4.38117359211819,26.11303855295524
4.328880011746578,26.093104507570693
6.090066295498802,25.98188397754811
5.082904622400345,26.082877025519455
5.0361423564951,26.06911971698269
4.5619143872351176,26.1198813404288
4.445754321411584,26.142062235603557
5.667930101454289,26.067059452915025
3.752881492226486,26.084183584228374
4.1107046294427,26.14856362590764
5.1318025799247105,26.157534386927853
3.737742989704656,26.117075054074654
4.24976778472624,26.1460755851487
5.372805804290351,26.082109297315693
4.3692486304314135,26.129446975368595
4.073527549078578,26.04805013220221
3.7845629928157085,26.1885379951305
4.578347454924802,26.005938390013327
4.626823280529773,26.03951092768677
5.696294452948763,26.113639056304834
3.958776721410246,26.192861219876605
3.86466628686465,26.078473246360033
5.019225505808139,26.082634467786463
5.962960544500231,26.11665682577759
6.916627011155244,26.113456853843406
5.106151968855072,26.068415621865043
5.004945484759724,26.1881041386025
4.756865170478608,26.13834299829298
5.756064387539831,26.04090121714541
4.871213330844076,26.034507159788312
5.074660755721645,26.04118193358394
5.260527709545472,26.06395094809578
5.324339163634983,26.10544991635444
5.484104866382688,26.02534635899445
5.278477938761107,26.01531632929383
3.866634794763699,26.13466249505306
4.074834269436468,26.035385387319554
4.344649786177617,25.946017671121087
4.93776552513087,26.04529417979341
5.3575486306071,26.154189487217465
4.713083125460221,26.043652695278823
3.8527254773503854,26.00368087331176
4.682617024489995,26.061349376972107
4.181715858800144,26.12153624440255
3.7449494480474224,26.11109107416987
3.9486338386302964,26.025895931308995
4.573284054960636,26.106982851887434
4.5872723002121365,26.06014339343139
4.17128292085885,26.019331858783772
5.190852269155177,25.93157599605802
4.535034296764556,25.997698747104305
