#Simulation Analysis Results CSV File 2019-03-28T11:46:26.681159
#Generated on structure: "frame000000"
TimeStep,Rad_Gyration_CPR-glob,Distance_FMN - Heme
0.0,29.813240373432293,12.813097953796387
150.0,30.768966857095354,13.610377311706543
300.0,30.445362595962774,14.151480674743652
450.0,30.68668382621044,15.01237678527832
600.0,30.44126686442464,15.498187065124512
750.0,30.92452922543932,16.307933807373047
900.0,30.33551375219044,16.05846405029297
1050.0,30.580161760091695,16.2426815032959
1200.0,30.389659667416087,16.240610122680664
1350.0,30.183317344752062,15.790066719055176
1500.0,30.114630863260214,17.14750862121582
1650.0,30.08915207739995,16.900775909423828
1800.0,30.045440162935375,15.569131851196289
1950.0,30.144879487646147,16.063392639160156
2100.0,30.271800653681204,16.329736709594727
2250.0,30.53491337807622,16.081783294677734
2400.0,30.85432368495704,16.48300552368164
2550.0,30.663784818122593,15.226888656616211
2700.0,30.715481426180663,16.836580276489258
2850.0,30.685609334130483,16.0742130279541
3000.0,30.015652921222795,15.391631126403809
3150.0,30.04600592192179,16.77712059020996
3300.0,29.817505729882516,15.85167407989502
3450.0,30.285551911177745,15.555339813232422
3600.0,30.60590891878976,16.170698165893555
3750.0,30.456175335947577,16.391448974609375
3900.0,30.35548847899061,16.15727996826172
4050.0,29.720204500684687,16.548574447631836
4200.0,29.377630840487868,16.184022903442383
4350.0,29.510563934906816,15.406485557556152
4500.0,29.8827419485152,15.742671012878418
4650.0,29.535734075570165,16.70805549621582
4800.0,29.698088618228848,15.657190322875977
4950.0,29.7409357955252,16.780776977539062
5100.0,29.726676130642627,15.821540832519531
5250.0,29.119507123455715,16.068124771118164
5400.0,29.4087430072134,15.493913650512695
5550.0,29.100551150286158,15.019122123718262
5700.0,29.3937641586726,14.39077377319336
5850.0,29.45696771060968,14.744294166564941
6000.0,29.536773313341907,14.837651252746582
6150.0,29.514066095532115,14.121826171875
6300.0,29.5684044340548,15.495519638061523
6450.0,29.781222338105977,15.460126876831055
6600.0,29.734509053119567,15.469388961791992
6750.0,29.427931358000656,15.454265594482422
6900.0,29.74486376618353,14.734125137329102
7050.0,29.847140548615887,15.138195037841797
7200.0,29.616876541586596,15.12824535369873
7350.0,29.332491084294624,15.29697036743164
7500.0,29.12875064075196,15.469965934753418
7650.0,29.542470186489656,14.190829277038574
7800.0,29.346091631647088,15.16468620300293
7950.0,28.81032355689056,15.808937072753906
8100.0,29.668164902526243,15.929619789123535
8250.0,29.056067866296182,15.026203155517578
8400.0,29.32882919565087,14.419235229492188
8550.0,29.095313058534117,14.919598579406738
8700.0,29.345524378913126,14.918527603149414
8850.0,29.27138472795727,15.267845153808594
9000.0,29.539580091224206,15.905950546264648
9150.0,29.694651878749394,14.9359130859375
9300.0,29.543295622178274,14.674054145812988
9450.0,29.7288377581667,14.821292877197266
9600.0,30.419700094642813,14.938403129577637
9750.0,30.393609877375805,14.383634567260742
9900.0,30.641847396628904,16.23128318786621
10050.0,29.897176508635752,15.504817008972168
10200.0,29.944440836393422,15.017566680908203
10350.0,29.418419467287812,14.436773300170898
10500.0,29.424043143257286,14.740954399108887
10650.0,29.529268207398303,15.561497688293457
10800.0,29.520713034525496,15.051131248474121
10950.0,29.3798324976539,14.826053619384766
11100.0,29.394520483295793,14.411104202270508
11250.0,29.534090454620074,14.348488807678223
11400.0,29.25737803606727,14.464924812316895
11550.0,29.357757236237365,15.588942527770996
11700.0,29.21485874364857,15.17756175994873
11850.0,29.373044612588235,14.369035720825195
12000.0,29.283924720692468,15.320920944213867
12150.0,29.193089654060053,15.823421478271484
12300.0,29.475600108689115,14.254250526428223
12450.0,29.18178192090267,14.121537208557129
12600.0,29.184344371859606,15.040061950683594
12750.0,29.324536652520017,14.755316734313965
12900.0,29.511393328641095,15.059948921203613
13050.0,29.146071160187727,15.971273422241211
13200.0,29.095120517024053,15.916312217712402
13350.0,29.2859730485305,15.20958423614502
